player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Charles Woodson,330,S,OAK,4,5,0,20.0,0,0,23,82.8,86.0,83.6,71.5,70.1,75.7,0,0,1,9,9.4,3,3,0,0.0,1,0,57,0,133,292,0,0,0,0,0,212,292,3,156,23,5,24,5,0,0,9,4,9.0
John Abraham,591,ED,ARZ,1,0,0,,0,0,1,60.4,54.7,70.5,47.9,66.7,69.9,0,0,0,,0.0,0,0,0,0.0,0,0,27,0,3,37,10,0,0,10,0,0,27,20,14,0,1,1,0,0,0,0,0,
Justin Smith,776,DI,SF,4,5,1,,0,0,28,62.8,73.0,47.0,59.8,81.6,76.3,3,5,0,,0.0,0,0,1,0.0,0,3,7,0,0,196,189,0,5,29,155,0,7,130,66,0,5,5,0,11,0,0,0,
Ryan Pickett,799,DI,HST,1,0,0,,0,0,13,,66.9,73.4,53.3,70.7,67.4,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,20,20,5,1,0,14,0,0,11,9,0,1,1,0,0,0,0,0,
Julius Peppers,1010,ED,GB,4,2,1,50.0,0,1,12,61.9,80.1,57.9,87.6,60.7,29.6,4,9,0,5,33.3,5,1,2,56.3,1,1,13,0,6,216,202,0,0,191,11,0,14,110,100,1,6,8,2,14,0,5,8,5.0
Dwight Freeney,1019,ED,SD,4,0,0,,0,0,27,61.5,83.0,83.4,80.0,65.5,70.2,5,15,0,,100.0,1,0,0,0.0,0,2,2,0,3,165,163,0,1,88,74,0,2,117,45,0,2,0,0,22,0,0,0,
Larry Foote,1126,LB,ARZ,3,4,0,81.3,0,0,1,39.6,48.4,3.0,48.9,75.9,28.8,0,2,1,17,25.9,7,0,1,86.5,13,0,191,0,89,198,6,0,0,6,0,1,192,41,68,0,9,16,16,2,1,96,50,7.4
Brett Keisel,1204,DI,PIT,4,1,0,,1,0,25,55.9,46.1,39.7,52.6,52.2,43.0,1,7,0,,20.0,1,0,1,0.0,0,0,11,0,1,163,152,0,2,30,120,0,11,107,55,0,2,3,0,8,0,0,0,
Ryan Clark,1229,S,WAS,4,7,0,66.7,0,0,32,57.5,51.9,81.4,71.1,39.0,46.4,0,0,0,11,20.6,7,1,0,116.0,4,1,47,1,151,254,0,0,0,0,0,196,254,5,98,10,8,20,6,1,1,27,20,6.8
James Harrison,1251,ED,PIT,1,0,0,,0,0,25,65.8,54.1,76.6,58.2,46.5,,0,0,0,,,0,0,0,0.0,0,0,3,0,7,27,20,0,0,20,0,0,7,11,9,4,0,0,0,0,0,0,0,
