player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Charles Woodson,330,S,OAK,13,14,5.9,0,0,23,59.5,62.8,89.4,82.1,63.0,66.0,12.9,8,0,382,401,4.7,18,40
John Abraham,591,ED,ARZ,1,0,-4.0,0,0,1,60.4,54.7,70.5,47.9,66.7,69.9,0.0,0,0,13,13,7.7,1,1
Justin Smith,776,DI,SF,13,10,2.6,0,1,28,67.0,79.2,71.9,58.8,89.6,80.6,0.0,0,1,208,212,6.7,14,20
Ryan Pickett,799,DI,HST,10,1,1.9,0,0,13,,54.1,82.2,49.9,57.4,75.5,13.3,2,0,130,134,9.2,12,12
Julius Peppers,1010,ED,GB,13,6,2.6,1,0,12,83.2,78.2,72.7,76.2,59.2,38.2,17.2,5,3,252,258,5.2,13,18
Dwight Freeney,1019,ED,SD,13,2,2.0,0,0,27,60.9,65.0,46.8,67.9,57.8,28.1,28.6,2,3,123,126,2.4,3,3
Larry Foote,1126,LB,ARZ,13,10,3.1,0,0,1,45.4,47.2,37.3,49.8,58.9,38.3,8.0,4,3,289,296,8.3,24,36
Brett Keisel,1204,DI,PIT,12,5,3.3,1,0,25,72.5,59.9,66.0,56.0,62.0,66.6,0.0,0,1,141,144,5.7,8,9
Ryan Clark,1229,S,WAS,13,13,6.6,0,0,32,52.8,44.8,28.7,35.6,38.4,42.8,24.5,13,2,303,318,3.0,9,27
James Harrison,1251,ED,PIT,9,2,2.4,0,0,25,55.5,71.6,59.8,75.3,66.1,71.3,11.1,2,2,110,113,10.9,12,14
Terence Newman,1321,CB,CIN,12,4,5.1,0,0,7,64.9,67.2,68.2,55.5,75.3,63.5,18.2,4,6,313,326,2.6,8,14
Kevin Williams,1325,DI,SEA,13,8,1.9,0,0,29,59.7,61.5,84.4,53.4,64.5,66.0,8.7,2,0,158,165,6.3,10,13
Terrell Suggs,1326,ED,BLT,13,7,1.6,1,0,3,69.6,75.0,15.3,69.7,82.4,74.8,10.7,3,8,212,217,7.1,15,18
Troy Polamalu,1332,S,PIT,11,4,4.5,0,0,25,70.0,67.1,0.0,74.3,73.5,50.1,13.5,5,6,230,238,7.0,16,28
Calvin Pace,1334,ED,NYJ,13,6,1.9,0,0,22,76.7,66.9,53.2,47.7,73.0,66.4,11.8,2,3,236,244,3.4,8,9
Charles Tillman,1351,CB,CHI,2,0,27.0,0,0,6,68.6,67.4,80.4,68.5,46.5,83.2,0.0,0,0,44,44,0.0,0,2
Rashean Mathis,1355,CB,DET,13,0,3.6,2,0,11,71.7,71.3,63.7,58.3,64.9,62.5,28.6,2,8,244,254,0.4,1,5
Osi Umenyiora,1371,ED,ATL,12,2,3.8,0,0,2,35.5,59.2,82.5,61.0,61.7,75.8,0.0,0,1,38,39,7.9,3,5
