player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Jordy Nelson,4350,WR,GB,2,30,0,12,11.3,3,63.6,,0,0,12.5,1,5,0,52.5,91.2,0,80,0.0,0,23,7,95.7,22,137.5,11,36.7,1,154,86,12.3,22.0,7.0,0,14.0,0,62.5,,0,0,9.1,1,8,0,58.9,78.0,1,33,0.0,0,58,10,91.4,53,62.5,16,53.3,0,132,21,2.1,13.2,2.49
Steve Smith,837,WR,BLT,2,25,0,3,5.3,1,66.7,,0,0,0.0,0,2,0,68.3,65.4,0,14,0.0,0,21,2,90.5,19,84.0,3,12.0,0,19,9,4.5,9.5,1.0,0,11.0,9,52.4,,0,0,15.4,2,5,0,43.5,71.3,0,80,0.0,0,59,11,96.6,57,95.3,21,84.0,1,170,96,8.7,15.5,2.98
Calvin Johnson,3618,WR,DET,2,24,0,11,8.0,0,100.0,,0,0,0.0,0,3,0,70.5,80.1,0,24,0.0,0,11,3,90.9,10,118.8,3,12.5,0,42,18,6.0,14.0,4.2,0,19.5,0,52.6,,0,0,16.7,2,8,0,43.8,81.1,1,67,0.0,0,65,10,95.4,62,104.1,19,79.2,2,205,52,5.2,20.5,3.31
Jimmy Graham,5619,TE,NO,2,23,0,20,6.5,1,83.3,,0,0,0.0,0,4,0,73.4,75.6,0,20,0.0,0,24,5,87.5,21,145.8,6,26.1,1,57,20,4.0,11.4,2.71,0,7.7,1,75.0,,0,0,0.0,0,8,0,80.0,89.2,1,23,5.7,3,53,12,90.6,48,73.4,16,69.6,0,134,59,4.9,11.2,2.79
T.Y. Hilton,7092,WR,IND,2,22,0,14,5.4,0,62.5,,0,0,0.0,0,4,0,73.4,73.4,1,16,0.0,0,27,5,96.3,26,42.2,8,36.4,0,53,24,4.8,10.6,2.04,0,15.0,0,41.7,,0,0,16.7,1,4,0,46.3,56.0,0,12,0.0,0,48,5,97.9,47,52.4,12,54.5,0,45,11,2.2,9.0,0.96
Julio Jones,6158,WR,ATL,2,21,0,2,13.1,0,50.0,,0,0,0.0,0,3,0,72.1,68.2,0,27,0.0,0,30,4,90.0,27,82.3,8,38.1,0,74,35,8.8,18.5,2.74,0,10.8,2,76.9,,0,0,0.0,0,5,1,78.0,61.5,0,23,0.0,0,66,10,98.5,65,133.5,13,61.9,1,130,48,4.8,13.0,2.0
Jeremy Maclin,4942,WR,PHI,2,21,0,24,19.7,0,33.3,,0,0,0.0,0,1,0,64.7,61.7,0,15,0.0,0,16,1,93.8,15,50.7,3,14.3,0,15,2,2.0,15.0,1.0,0,17.7,1,37.5,,0,0,0.0,0,5,0,75.6,63.6,1,68,0.0,0,66,6,92.4,61,59.6,16,76.2,1,121,48,8.0,20.2,1.98
Brandon Marshall,3064,WR,CHI,2,20,0,6,12.6,0,42.9,,0,0,0.0,0,2,0,70.5,62.9,0,15,4.0,1,25,3,84.0,21,52.7,7,35.0,0,25,12,4.0,8.3,1.19,0,8.7,0,70.0,,0,0,12.5,1,3,1,54.9,57.4,0,17,0.0,0,67,7,88.1,59,125.0,10,50.0,1,75,12,1.7,10.7,1.27
Reggie Wayne,800,WR,IND,2,19,0,14,10.9,0,55.6,,0,0,16.7,1,4,0,46.3,67.1,0,20,0.0,0,30,5,93.3,28,78.5,9,47.4,0,65,24,4.8,13.0,2.32,0,10.0,0,75.0,,0,0,0.0,0,3,0,74.6,62.7,0,22,0.0,0,47,6,97.9,46,97.4,8,42.1,0,63,6,1.0,10.5,1.37
Greg Olsen,3647,TE,CAR,2,19,0,5,6.0,0,75.0,,0,0,0.0,0,5,0,75.9,90.3,0,22,14.3,3,21,6,76.2,16,96.9,8,42.1,0,62,26,4.3,10.3,3.88,0,8.4,0,70.0,,0,0,0.0,0,4,0,75.6,75.8,0,20,18.5,10,54,7,75.9,41,97.1,10,52.6,0,88,53,7.6,12.6,2.15
