player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Joe Thomas,3619,T,CLV,11,0,8,80.5,100.0,47,13.4,47,90.0,0,100.0,352,352,86.1,100.0,280,79.5,280
Mitchell Schwartz,7041,T,CLV,11,0,8,71.4,100.0,47,13.4,47,69.7,0,100.0,352,352,69.6,100.0,280,79.5,280
Joel Bitonio,8670,G,CLV,11,0,8,67.5,100.0,47,13.4,47,74.5,1,100.0,352,352,74.7,100.0,280,79.5,280
John Greco,4379,G,CLV,11,0,8,74.3,100.0,47,13.4,47,76.9,1,100.0,352,352,76.6,100.0,280,79.5,280
Travis Frederick,7812,C,DAL,11,0,9,67.2,100.0,140,40.6,140,73.0,4,100.0,345,345,69.7,100.0,178,51.6,178
Zack Martin,8651,G,DAL,11,0,9,72.8,100.0,140,40.6,140,78.1,1,100.0,345,345,74.5,100.0,178,51.6,178
Tyron Smith,6161,T,DAL,11,1,9,75.8,100.0,140,40.6,140,68.9,2,100.0,345,345,59.8,100.0,178,51.6,178
Jason Witten,1384,TE,DAL,11,0,9,85.2,100.0,140,40.9,140,78.2,1,100.0,342,342,62.2,100.0,178,52.0,178
Chris Myers,2417,C,HST,11,2,13,68.2,100.0,70,20.8,70,75.3,2,100.0,336,336,76.4,100.0,229,68.2,229
Derek Newton,6366,T,HST,11,0,13,68.1,100.0,70,20.8,70,77.0,1,100.0,336,336,76.4,100.0,229,68.2,229
Duane Brown,4340,T,HST,11,0,13,68.3,100.0,70,20.8,70,71.3,1,100.0,336,336,71.4,100.0,229,68.2,229
Brian Hoyer,5277,QB,CLV,11,0,8,60.0,100.0,47,14.1,47,60.0,0,95.7,334,349,60.0,98.9,274,82.0,277
Russell Bodine,8746,C,CIN,11,0,7,69.0,100.0,140,42.9,140,65.0,1,100.0,326,326,54.8,100.0,149,45.7,149
Clint Boling,6253,G,CIN,11,0,7,60.7,100.0,140,42.9,140,68.6,1,100.0,326,326,69.5,100.0,149,45.7,149
Ben Jones,7099,G,HST,11,0,13,68.3,100.0,68,20.9,68,69.5,1,100.0,325,325,67.3,100.0,221,68.0,221
Ron Leary,7338,G,DAL,10,0,9,78.0,100.0,128,40.1,128,72.6,2,100.0,319,319,65.4,100.0,165,51.7,165
Justin Britt,8699,T,SEA,11,0,29,71.5,100.0,17,5.4,17,80.8,1,100.0,316,316,79.1,100.0,263,83.2,263
J.R. Sweezy,7209,G,SEA,11,0,29,63.7,100.0,17,5.4,17,79.4,1,100.0,316,316,76.4,100.0,263,83.2,263
Rick Wagner,7950,T,BLT,11,0,3,61.8,100.0,34,10.8,34,81.3,0,100.0,315,315,83.0,100.0,248,78.7,248
Brandon Brooks,7078,G,HST,10,0,13,71.3,100.0,65,20.8,65,76.8,2,100.0,313,313,77.2,100.0,211,67.4,211
Andrew Whitworth,3000,T,CIN,11,2,7,84.7,100.0,136,43.6,136,77.3,2,100.0,312,312,61.6,100.0,141,45.2,141
DeAndre Hopkins,7808,WR,HST,11,0,13,61.7,100.0,66,21.4,66,60.1,0,100.0,309,309,58.7,100.0,213,68.9,213
Jeremy Zuttah,4397,C,BLT,11,0,3,69.2,100.0,33,10.7,33,75.0,0,100.0,308,308,75.2,100.0,245,79.5,245
Marshal Yanda,3702,G,BLT,11,0,3,74.3,100.0,34,11.1,34,92.9,0,100.0,306,306,94.2,100.0,242,79.1,242
Nate Solder,6169,T,NE,11,0,19,73.9,100.0,140,46.4,140,66.5,0,100.0,302,302,58.8,100.0,116,38.4,116
Jason Peters,2148,T,PHI,11,0,24,74.7,100.0,91,30.1,91,82.0,1,100.0,302,302,79.3,100.0,201,66.6,201
Kelvin Beachum,7229,T,PIT,11,0,25,58.6,100.0,138,45.8,138,63.3,1,100.0,301,301,61.5,100.0,127,42.2,127
Rodney Hudson,6207,C,KC,11,1,16,63.8,100.0,136,45.2,136,66.0,2,100.0,301,301,57.5,100.0,140,46.5,140
David DeCastro,7640,G,PIT,11,0,25,70.4,100.0,138,45.8,138,67.6,0,100.0,301,301,71.8,100.0,127,42.2,127
