player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Charles Woodson,330,S,OAK,15,12,6.2,73.3,97.9,15.9,11.6,0,2,4,8.9,23,65.1,67.7,89.9,82.1,66.3,64.9,4,48,16.1,10,4,0,92.3,33,570,582,14,40,45,3,474,337,0.9,14.4
John Abraham,591,ED,ARZ,1,0,,,13.0,,,0,0,0,,1,60.4,54.7,70.5,47.9,66.7,69.9,0,,,0,0,0,0.0,0,3,23,0,0,0,0,0,0,0.0,
Justin Smith,776,DI,SF,15,1,,,0.5,,,0,0,0,,28,67.0,74.4,74.1,56.5,84.6,69.8,0,,0.0,0,0,1,0.0,0,2,429,6,2,0,0,0,0,0.0,
Julius Peppers,1010,ED,GB,15,2,4.5,50.0,7.9,17.5,8.8,1,1,1,25.0,12,83.7,78.2,75.0,78.2,56.6,35.5,2,7,44.4,4,1,3,16.7,2,38,480,9,3,4,0,12,11,0.3,6.0
Dwight Freeney,1019,ED,SD,15,0,5.0,100.0,3.5,12.0,12.0,0,0,0,0.0,27,61.3,59.2,51.0,68.6,42.2,23.3,0,35,100.0,3,0,3,118.8,1,14,395,3,0,1,0,35,30,2.9,35.0
Larry Foote,1126,LB,ARZ,15,4,3.6,81.7,69.6,8.7,7.1,0,0,1,1.7,1,42.7,46.3,43.3,49.7,59.8,42.8,1,39,33.3,14,1,3,114.6,49,452,649,12,24,60,3,550,379,1.3,11.2
Brett Keisel,1204,DI,PIT,12,0,,,2.0,,,1,0,0,,25,72.5,59.9,66.0,56.0,62.0,66.6,1,,40.0,2,0,1,0.0,0,6,295,1,3,0,0,0,0,0.0,
Ryan Clark,1229,S,WAS,15,4,8.0,64.0,96.4,32.6,20.8,0,0,2,8.0,32,50.8,45.1,36.7,35.6,40.8,49.1,1,16,13.0,7,2,2,74.1,16,559,580,11,43,25,1,132,69,0.3,8.3
James Harrison,1251,ED,PIT,10,0,1.4,100.0,21.6,10.0,10.0,0,0,0,0.0,25,65.9,81.1,64.4,78.8,73.5,74.1,0,13,0.0,0,0,2,130.4,5,52,241,8,6,5,1,29,22,0.6,5.8
Terence Newman,1321,CB,CIN,13,4,11.5,58.1,99.6,9.1,5.3,1,5,7,7.5,7,57.9,61.4,69.3,55.5,77.4,66.5,1,46,7.0,4,7,8,80.5,54,521,523,15,49,93,2,611,143,1.2,11.3
