player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Anthony Castonzo,6174,T,IND,7,0,14,87.8,4,12,334,100.0,100.0,97.6,1,16,0,348,348,82.6,4,9,161,100.0,100.0,96.0,13,0,170,170
Gosder Cherilus,4331,T,IND,7,0,14,62.5,10,13,333,100.0,100.0,95.3,1,27,4,347,347,56.9,8,8,161,100.0,100.0,93.2,19,3,170,170
Jon Asamoah,5593,G,ATL,7,0,2,85.7,1,9,302,100.0,100.0,98.3,1,10,0,320,320,86.7,0,6,154,100.0,100.0,98.1,6,0,165,165
Kyle Long,7801,G,CHI,7,0,6,83.6,0,6,292,100.0,100.0,99.0,1,6,0,313,313,77.7,0,4,132,100.0,100.0,98.5,4,0,145,145
Jordan Mills,7945,T,CHI,7,2,6,51.8,1,18,292,100.0,100.0,95.0,2,24,5,313,313,44.5,1,13,132,100.0,100.0,93.2,16,2,145,145
Brandon Linder,8728,G,JAX,7,0,15,82.2,1,2,288,100.0,100.0,97.7,0,8,5,306,306,70.8,1,1,104,100.0,100.0,96.2,5,3,112,112
Zane Beadles,5570,G,JAX,7,0,15,87.4,1,2,288,100.0,100.0,98.8,0,5,2,306,306,78.3,0,2,104,100.0,100.0,98.1,3,1,112,112
Luke Joeckel,7784,T,JAX,7,1,15,67.9,6,12,288,100.0,100.0,96.2,1,20,2,306,306,54.4,2,9,104,100.0,100.0,93.7,12,1,112,112
Dominic Raiola,820,C,DET,7,0,11,74.3,0,7,287,100.0,100.0,97.4,1,11,4,304,304,71.1,0,3,123,100.0,100.0,95.5,7,4,128,128
Rob Sims,3073,G,DET,7,0,11,67.8,4,13,287,100.0,100.0,96.3,1,19,2,304,304,51.4,3,11,123,100.0,100.0,92.7,16,2,128,128
Riley Reiff,7029,T,DET,7,0,11,84.9,2,12,287,100.0,100.0,96.9,0,16,2,304,304,70.3,2,10,123,100.0,100.0,93.5,14,2,128,128
Larry Warford,7846,G,DET,7,1,11,80.8,2,6,286,100.0,100.0,97.9,1,10,2,303,303,73.2,1,6,123,100.0,100.0,96.3,8,1,128,128
D'Brickashaw Ferguson,2949,T,NYJ,7,0,22,83.2,4,12,281,100.0,100.0,96.8,0,17,1,297,297,77.9,4,8,139,100.0,100.0,95.0,13,1,149,149
Nick Mangold,2974,C,NYJ,7,1,22,87.6,1,2,281,100.0,100.0,99.1,2,4,1,297,297,90.1,1,0,139,100.0,100.0,99.6,1,0,149,149
David DeCastro,7640,G,PIT,7,0,25,83.5,2,4,275,100.0,100.0,98.2,2,8,2,297,297,78.8,1,2,111,100.0,100.0,97.7,4,1,121,121
Breno Giacomini,4464,T,NYJ,7,0,22,70.0,6,14,281,100.0,100.0,96.1,0,21,1,297,297,60.5,6,11,139,100.0,100.0,93.2,18,1,149,149
Maurkice Pouncey,5543,C,PIT,7,1,25,83.4,1,5,275,100.0,100.0,98.5,1,7,1,297,297,75.4,1,2,111,100.0,100.0,97.7,4,1,121,121
Kelvin Beachum,7229,T,PIT,7,0,25,86.4,1,6,275,100.0,100.0,96.9,2,12,5,297,297,75.5,0,5,111,100.0,100.0,93.2,10,5,121,121
Cordy Glenn,7045,T,BUF,7,0,4,80.9,2,11,282,100.0,100.0,96.3,0,17,4,296,296,72.8,2,8,134,100.0,100.0,93.3,14,4,139,139
Seantrel Henderson,8871,T,BUF,7,0,4,58.3,8,12,282,100.0,100.0,95.0,1,24,4,296,296,58.0,5,10,134,100.0,100.0,92.9,17,2,139,139
Erik Pears,2737,G,BUF,7,1,4,56.3,5,11,282,100.0,100.0,96.8,1,17,1,296,296,52.0,3,7,134,100.0,100.0,95.5,11,1,139,139
Eric Wood,4951,C,BUF,7,1,4,77.5,4,5,282,100.0,100.0,98.4,1,9,0,296,296,75.9,3,3,134,100.0,100.0,97.8,6,0,139,139
Ryan Kalil,3675,C,CAR,7,0,5,73.5,1,5,271,100.0,100.0,98.2,0,8,2,295,295,64.1,1,3,115,100.0,100.0,97.4,5,1,121,121
Byron Bell,6848,T,CAR,7,0,5,62.0,4,18,272,100.0,100.0,94.9,3,25,3,295,295,66.8,2,11,114,100.0,100.0,94.3,13,0,119,119
Nate Chandler,7521,T,CAR,7,0,5,60.4,2,11,271,100.0,100.0,95.8,0,18,5,294,294,55.1,2,6,113,100.0,100.0,93.8,11,3,119,119
Chris Chester,3001,G,WAS,7,0,32,82.2,2,3,273,100.0,100.0,98.7,0,6,1,292,292,75.0,2,2,113,100.0,100.0,97.3,5,1,124,124
Joe Staley,3644,T,SF,7,0,28,73.9,2,13,271,100.0,100.0,95.8,2,19,4,292,292,63.5,2,9,122,100.0,100.0,93.0,14,3,137,137
Kory Lichtensteiger,4422,C,WAS,7,1,32,85.9,0,5,273,100.0,100.0,99.1,1,5,0,292,292,78.9,0,4,113,100.0,100.0,98.2,4,0,124,124
Jahri Evans,3053,G,NO,6,0,20,52.1,6,12,270,100.0,100.0,95.9,0,20,2,291,291,31.6,4,11,130,100.0,100.0,92.7,17,2,140,140
Ben Grubbs,3645,G,NO,6,0,20,68.9,3,13,270,100.0,100.0,97.0,0,16,0,291,291,57.5,3,10,130,100.0,100.0,95.0,13,0,140,140
Willie Colon,3076,G,NYJ,7,0,22,79.4,1,13,275,100.0,100.0,97.5,0,14,0,291,291,72.6,1,10,136,100.0,100.0,96.0,11,0,146,146
Zach Strief,3155,T,NO,6,0,20,76.2,3,14,268,100.0,100.0,96.8,1,17,0,288,288,67.8,2,12,128,100.0,100.0,94.5,14,0,138,138
Charlie Johnson,3144,G,MIN,7,0,18,66.1,4,11,270,100.0,100.0,95.7,0,19,4,286,286,53.0,3,10,130,100.0,100.0,92.7,16,3,139,139
Phil Loadholt,4977,T,MIN,7,0,18,71.0,2,17,270,100.0,100.0,95.0,1,23,4,286,286,63.8,1,12,130,100.0,100.0,91.9,17,4,139,139
Matt Kalil,7010,T,MIN,7,0,18,57.5,3,16,270,100.0,100.0,93.5,3,27,8,286,286,56.2,1,12,130,100.0,100.0,91.9,17,4,139,139
Nate Solder,6169,T,NE,7,2,19,63.2,5,9,258,100.0,100.0,95.7,3,18,4,280,280,68.6,3,5,82,100.0,100.0,93.9,9,1,92,92
Trent Williams,5529,T,WAS,7,0,32,89.0,3,3,262,100.0,100.0,98.9,1,6,0,280,280,83.0,3,3,106,100.0,100.0,97.2,6,0,117,117
