player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Charles Woodson,330,S,OAK,4,5,0,20.0,0,0,23,82.8,86.0,83.6,71.5,70.1,75.7,0,0,1,9,9.4,3,3,0,0.0,1,0,57,0,133,292,0,0,0,0,0,212,292,3,156,23,5,24,5,0,0,9,4,9.0
John Abraham,591,ED,ARZ,1,0,0,,0,0,1,60.4,54.7,70.5,47.9,66.7,69.9,0,0,0,,0.0,0,0,0,0.0,0,0,27,0,3,37,10,0,0,10,0,0,27,20,14,0,1,1,0,0,0,0,0,
Justin Smith,776,DI,SF,5,6,1,,0,1,28,62.8,77.9,51.9,57.4,90.6,76.9,3,5,0,,0.0,0,0,1,0.0,0,3,7,0,0,231,224,0,5,30,189,0,7,152,79,0,6,7,0,11,0,0,0,
Ryan Pickett,799,DI,HST,2,0,0,,0,0,13,,49.4,77.6,51.1,52.3,69.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,54,54,5,4,8,37,0,0,22,32,0,2,2,0,0,0,0,0,
Julius Peppers,1010,ED,GB,5,2,1,50.0,0,1,12,72.2,77.8,63.2,81.1,58.5,34.1,4,11,1,5,29.4,5,1,2,16.7,1,2,14,0,11,265,250,0,0,233,17,0,15,139,115,1,7,10,2,17,0,5,8,5.0
Dwight Freeney,1019,ED,SD,5,0,0,,0,0,27,63.1,77.6,84.4,76.5,61.1,70.2,5,18,0,,100.0,1,0,0,0.0,0,2,3,0,6,212,208,0,2,112,94,0,4,145,61,1,2,0,0,25,0,0,0,
Larry Foote,1126,LB,ARZ,4,4,0,83.3,0,0,1,40.1,46.8,21.3,48.5,70.4,28.3,0,4,1,25,27.3,9,0,1,92.1,15,0,267,4,125,279,7,0,0,7,0,1,272,57,97,0,12,20,18,4,1,130,68,8.7
Brett Keisel,1204,DI,PIT,5,1,0,,1,0,25,53.7,47.9,45.5,51.7,55.3,43.0,2,7,0,,20.0,1,0,1,0.0,0,0,13,0,3,193,180,0,2,30,148,0,13,128,62,0,2,3,0,9,0,0,0,
Ryan Clark,1229,S,WAS,5,9,0,62.5,0,0,32,50.8,43.3,82.0,68.1,31.8,41.7,0,0,0,11,22.5,9,1,0,110.4,5,1,64,1,186,321,0,0,0,0,0,243,321,6,129,13,8,22,8,1,1,32,30,6.4
James Harrison,1251,ED,PIT,2,0,0,100.0,0,0,25,77.2,62.5,78.0,63.9,40.9,73.0,0,1,0,-2,0.0,0,0,0,79.2,1,0,3,0,11,47,39,0,0,39,0,0,8,22,14,5,1,1,1,1,0,-2,1,-2.0
