player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Charles Woodson,330,S,OAK,8,6,8.3,53.3,97.2,31.9,17.0,0,2,4,26.7,23,76.0,79.1,86.9,76.5,72.3,74.0,2,48,8.0,2,4,0,46.7,8,279,287,5,17,15,0,143,84,0.6,17.9
John Abraham,591,ED,ARZ,1,0,,,13.0,,,0,0,0,,1,60.4,54.7,70.5,47.9,66.7,69.9,0,,,0,0,0,0.0,0,3,23,0,0,0,0,0,0,0.0,
Julius Peppers,1010,ED,GB,8,1,5.0,50.0,8.0,18.0,9.0,1,1,1,50.0,12,71.4,71.2,59.9,77.8,52.3,34.4,1,5,57.1,4,1,3,16.7,1,19,238,6,2,2,0,5,8,0.3,5.0
Dwight Freeney,1019,ED,SD,9,0,,,3.8,,,0,0,0,,27,72.8,68.9,69.1,69.5,56.7,36.6,0,,100.0,2,0,1,0.0,0,10,260,2,0,0,0,0,0,0.0,
Larry Foote,1126,LB,ARZ,8,1,4.0,85.7,70.3,9.8,8.4,0,0,0,0.0,1,41.6,44.7,14.5,54.7,58.8,38.9,1,33,40.9,9,0,3,97.5,24,256,364,5,12,28,1,227,138,1.0,9.5
Brett Keisel,1204,DI,PIT,9,0,,,2.5,,,1,0,0,,25,65.0,50.6,61.0,51.9,53.6,60.7,1,,25.0,1,0,1,0.0,0,6,240,0,3,0,0,0,0,0.0,
Ryan Clark,1229,S,WAS,9,4,7.9,66.7,95.2,31.7,21.1,0,0,1,6.7,32,49.0,40.7,85.3,37.5,31.5,43.6,0,13,12.1,4,1,0,99.0,10,338,355,7,25,15,1,69,49,0.2,6.9
James Harrison,1251,ED,PIT,6,0,0.0,100.0,17.3,10.0,10.0,0,0,0,0.0,25,53.7,68.1,45.2,77.2,55.9,69.1,0,11,0.0,0,0,2,125.0,2,22,127,5,2,2,1,9,9,0.5,4.5
Terence Newman,1321,CB,CIN,8,3,10.0,64.2,99.7,10.1,6.5,0,3,4,7.5,7,71.1,72.2,85.7,58.6,69.3,66.0,0,20,5.4,2,4,3,91.8,34,359,360,11,32,53,2,301,67,0.9,8.9
Kevin Williams,1325,DI,SEA,8,0,1.0,0.0,6.7,,7.0,0,0,0,0.0,29,57.4,57.9,82.7,54.3,61.7,63.4,0,,0.0,0,0,0,39.6,0,8,120,0,2,1,0,0,0,0.0,
Terrell Suggs,1326,ED,BLT,9,0,3.0,0.0,11.6,,33.0,0,0,0,0.0,3,64.8,75.2,40.8,69.6,78.3,74.0,0,,0.0,0,0,4,39.6,0,36,311,4,2,1,0,0,0,0.0,
Troy Polamalu,1332,S,PIT,9,3,5.8,70.6,92.9,24.1,17.0,0,0,1,5.9,25,72.6,70.3,0.0,81.6,77.1,54.2,0,42,22.7,5,1,6,108.7,12,316,340,4,14,17,1,115,65,0.4,9.6
