player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Antonio Brown,5718,WR,PIT,17,192,0,25,10.4,10,73.8,,0,0,4.3,2,31,0,76.8,91.3,1,54,0.0,0,206,45,92.7,191,133.8,61,31.8,6,649,254,5.6,14.4,3.4,0,11.2,8,72.2,,0,0,3.5,3,52,1,85.3,86.2,3,63,0.0,0,459,83,95.9,440,93.4,115,59.9,1,1081,361,4.3,13.0,2.46
Demaryius Thomas,5547,WR,DEN,17,189,0,10,10.0,5,56.1,,0,0,9.8,4,26,0,55.1,80.8,3,49,0.0,0,203,37,93.6,190,80.3,66,34.9,3,559,279,7.5,15.1,2.94,0,11.3,6,66.0,,0,0,7.9,6,41,0,59.6,84.0,3,86,0.0,0,419,70,93.6,392,99.1,106,56.1,4,1049,382,5.5,15.0,2.68
Julian Edelman,5156,WR,NE,17,159,0,19,9.1,7,67.4,,0,0,13.9,5,23,0,41.0,72.4,0,69,0.5,1,216,31,91.2,197,123.0,46,28.9,4,395,205,6.6,12.7,2.01,0,7.2,11,81.4,,0,0,6.0,5,39,3,68.3,78.1,1,44,0.2,1,434,79,93.8,407,96.9,97,61.0,0,803,337,4.3,10.2,1.97
Jordy Nelson,4350,WR,GB,18,159,0,12,11.3,6,62.5,,0,0,7.9,3,30,0,63.0,89.5,0,80,0.0,0,212,35,95.3,202,115.0,56,35.2,3,577,246,7.0,16.5,2.86,0,12.7,8,69.2,,0,0,7.4,5,42,0,47.5,79.4,1,73,0.0,0,416,63,93.5,389,122.4,91,57.2,6,987,289,4.6,15.7,2.54
Kelvin Benjamin,8663,WR,CAR,18,158,0,5,12.3,2,55.3,,0,0,10.3,3,20,0,57.0,70.8,1,26,0.0,0,208,26,93.3,194,70.3,47,29.7,1,270,57,2.2,10.4,1.39,0,15.7,7,52.5,,0,0,11.9,7,33,1,39.1,71.6,2,51,0.0,0,406,52,95.1,386,90.8,99,62.7,6,787,140,2.7,15.1,2.04
Julio Jones,6158,WR,ATL,15,156,0,2,15.0,4,58.1,,0,0,10.7,3,20,0,53.1,83.8,1,41,0.0,0,149,25,91.3,136,101.8,43,27.6,2,469,162,6.5,18.8,3.45,0,11.7,11,70.6,,0,0,6.1,5,54,2,66.7,85.2,3,79,0.0,0,439,77,96.8,425,101.0,109,69.9,3,1107,386,5.0,14.4,2.6
Emmanuel Sanders,5606,WR,DEN,17,155,0,10,14.1,2,59.6,,0,0,3.4,1,22,0,76.1,83.3,1,37,0.0,0,205,28,94.1,193,87.1,47,30.3,1,419,123,4.4,15.0,2.17,0,13.3,6,71.3,,0,0,1.5,1,40,1,86.1,82.1,1,48,0.0,0,402,67,93.8,377,108.8,94,60.6,3,928,236,3.5,13.9,2.46
Rob Gronkowski,5567,TE,NE,18,152,0,19,10.2,4,64.5,,0,0,9.1,4,35,0,51.0,92.8,1,46,10.1,21,207,40,81.2,168,117.7,62,40.8,6,540,211,5.3,13.5,3.21,0,10.5,17,64.6,,0,0,8.6,5,32,0,67.4,86.2,4,46,11.1,47,423,53,84.2,356,90.9,82,53.9,4,767,322,6.1,14.5,2.15
T.Y. Hilton,7092,WR,IND,18,149,0,14,12.9,2,59.4,,0,0,11.6,5,31,1,48.3,79.0,3,45,0.0,0,276,38,94.2,260,74.3,64,43.0,1,570,174,4.6,15.0,2.19,0,16.5,3,67.1,,0,0,7.0,4,41,2,66.3,81.0,1,73,0.0,0,390,53,95.4,372,125.3,79,53.0,5,976,247,4.7,18.4,2.62
Golden Tate,5585,WR,DET,17,145,0,11,7.7,3,53.1,,0,0,16.1,5,20,0,36.2,66.3,0,24,0.0,0,195,26,92.8,181,69.0,49,33.8,0,267,142,5.5,10.3,1.48,0,8.8,16,81.3,,0,0,1.3,1,39,1,90.5,83.9,4,73,0.0,0,467,74,95.3,445,109.8,91,62.8,3,1103,584,7.9,14.9,2.48
