player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Antonio Brown,5718,WR,PIT,12,132,0,25,0,-2.5,3,78.6,,0,0,15.4,2,2,1,28.6,37.8,0,41,0.0,0,48,11,97.9,47,94.3,14,10.6,0,93,122,11.1,8.5,1.98,7.3,2,73.9,,0,0,5.6,1,12,1,90.6,91.2,0,41,0.0,0,91,17,95.6,87,122.7,23,17.4,1,246,111,6.5,14.5,2.83
Demaryius Thomas,5547,WR,DEN,12,132,0,10,0,0.0,2,85.7,,0,0,10.0,2,6,0,51.4,83.4,0,26,0.0,0,54,18,94.4,51,97.8,21,15.9,0,157,156,8.7,8.7,3.08,10.1,1,65.4,,0,0,5.6,1,11,0,66.6,90.0,1,32,0.0,0,89,17,95.5,85,109.9,26,19.7,5,186,74,4.4,10.9,2.19
Julio Jones,6158,WR,ATL,12,125,0,2,0,-1.1,4,77.8,,0,0,12.5,2,4,1,31.7,63.6,0,22,0.0,0,46,14,95.7,44,98.8,18,14.4,0,139,153,10.9,9.9,3.16,13.2,0,57.1,,0,0,11.1,1,7,0,56.7,83.2,1,27,0.0,0,53,8,96.2,51,76.2,14,11.2,1,109,35,4.4,13.6,2.14
Jeremy Maclin,4942,WR,PHI,12,116,0,24,0,-2.6,4,83.3,,0,0,0.0,0,5,0,92.7,84.6,0,50,0.0,0,52,15,96.2,50,122.9,18,15.5,1,163,203,13.5,10.9,3.26,13.6,4,69.6,,0,0,0.0,0,12,0,91.6,84.0,0,68,0.0,0,104,16,97.1,101,151.7,23,19.8,5,290,119,7.4,18.1,2.87
Emmanuel Sanders,5606,WR,DEN,12,115,0,10,0,-1.3,0,83.3,,0,0,9.1,1,3,0,64.7,65.2,0,13,0.0,0,51,10,94.1,48,86.5,12,10.4,0,57,70,7.0,5.7,1.19,8.9,3,83.3,,0,0,6.3,2,18,0,88.0,86.3,0,42,0.0,0,177,30,94.9,168,129.4,36,31.3,2,382,121,4.0,12.7,2.27
Andre Johnson,1319,WR,HST,12,110,0,13,0,-3.2,3,100.0,,0,0,0.0,0,5,0,92.5,92.9,0,23,0.0,0,33,14,97.0,32,107.7,14,12.7,0,138,183,13.1,9.9,4.31,7.3,2,62.5,,0,0,0.0,0,5,1,74.6,71.1,0,25,0.0,0,70,10,94.3,66,80.7,16,14.5,0,102,51,5.1,10.2,1.55
Golden Tate,5585,WR,DET,12,110,0,11,0,-2.4,4,92.9,,0,0,0.0,0,6,0,92.4,83.5,0,24,0.0,0,49,13,93.9,46,95.5,14,12.7,0,97,127,9.8,7.5,2.11,9.8,8,67.9,,0,0,7.3,3,24,0,75.7,77.8,2,73,0.0,0,323,38,93.5,302,93.6,56,50.9,1,590,290,7.6,15.5,1.95
Jordy Nelson,4350,WR,GB,12,109,0,12,0,0.0,0,88.9,,0,0,0.0,0,0,0,91.4,53.3,0,9,0.0,0,26,8,96.2,25,84.3,9,8.3,0,38,39,4.9,4.8,1.52,7.5,2,61.1,,0,0,8.3,1,6,0,35.4,78.2,0,17,0.0,0,86,11,93.0,80,79.4,18,16.5,0,114,50,4.5,10.4,1.43
Dez Bryant,5549,WR,DAL,12,108,0,9,0,-3.5,0,50.0,,0,0,50.0,1,0,0,24.1,33.3,0,3,0.0,0,30,1,93.3,28,56.3,2,1.9,0,3,7,7.0,3.0,0.11,14.3,2,87.5,,0,0,0.0,0,11,0,64.2,86.4,0,44,0.0,0,67,14,94.0,63,139.6,16,14.8,1,225,68,4.9,16.1,3.57
Kelvin Benjamin,8663,WR,CAR,12,107,0,5,0,,0,,,0,0,,0,0,0,,41.3,0,0,0.0,0,34,0,100.0,34,0.0,0,0.0,0,0,0,,,0.0,12.2,2,40.0,,0,0,42.9,3,2,1,40.8,75.2,0,18,0.0,0,52,4,96.2,50,53.3,10,9.3,0,43,7,1.8,10.8,0.86
Julian Edelman,5156,WR,NE,12,104,0,19,0,-3.0,4,92.9,,0,0,7.1,1,3,1,68.4,70.1,0,17,0.0,0,47,13,97.9,46,90.8,14,13.5,0,81,121,9.3,6.2,1.76,8.0,1,66.7,,0,0,12.8,5,19,0,54.8,74.7,1,17,0.0,0,192,34,92.7,178,80.8,51,49.0,1,304,105,3.1,8.9,1.71
Vincent Jackson,2278,WR,TB,12,104,0,30,0,,0,,,0,0,,0,0,0,,44.2,0,0,0.0,0,26,0,100.0,26,0.0,0,0.0,0,0,0,,,0.0,15.8,4,31.8,,0,0,12.5,1,5,0,52.2,68.2,1,32,0.0,0,123,7,94.3,116,28.4,22,21.2,0,99,26,3.7,14.1,0.85
Keenan Allen,7857,WR,SD,12,102,0,27,0,-0.9,3,100.0,,0,0,0.0,0,3,0,91.8,80.4,0,29,0.0,0,42,10,100.0,42,143.8,10,9.8,2,90,99,9.9,9.0,2.14,6.9,1,81.8,,0,0,0.0,0,7,0,82.2,76.3,0,29,0.0,0,72,9,93.1,67,145.3,11,10.8,2,103,58,6.4,11.4,1.54
Alshon Jeffery,7048,WR,CHI,12,100,0,6,0,-2.0,2,95.0,,0,0,0.0,0,8,0,93.0,88.9,0,25,0.0,0,60,19,98.3,59,127.7,20,20.0,2,133,171,9.0,7.0,2.25,9.2,0,61.5,,0,0,11.1,1,3,0,76.4,73.4,0,14,0.0,0,112,8,92.0,103,110.9,13,13.0,2,56,28,3.5,7.0,0.54
