player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Antonio Brown,5718,WR,PIT,13,146,0,25,11.1,10,73.6,,0,0,2.5,1,28,0,82.2,92.4,1,54,0.0,0,170,39,92.4,157,134.2,53,36.3,5,600,227,5.8,15.4,3.82,0,10.7,4,70.0,,0,0,5.1,3,36,1,75.0,79.1,1,32,0.0,0,346,56,96.0,332,91.1,80,54.8,0,690,215,3.8,12.3,2.08
Julio Jones,6158,WR,ATL,13,141,0,2,15.4,2,55.0,,0,0,12.0,3,17,0,49.5,78.9,1,41,0.0,0,137,22,90.5,124,97.0,40,28.4,2,411,135,6.1,18.7,3.31,0,11.8,10,71.1,,0,0,6.8,5,48,2,68.6,85.4,3,79,0.0,0,373,69,96.8,361,101.7,97,68.8,3,1000,365,5.3,14.5,2.77
Demaryius Thomas,5547,WR,DEN,13,137,0,10,9.1,4,63.8,,0,0,3.2,1,21,0,77.3,82.4,1,49,0.0,0,157,30,94.3,148,106.7,47,34.3,3,440,250,8.3,14.7,2.97,0,10.6,4,66.3,,0,0,8.6,5,29,0,61.2,79.9,2,86,0.0,0,319,53,93.7,299,100.1,80,58.4,3,781,300,5.7,14.7,2.61
Jeremy Maclin,4942,WR,PHI,13,122,0,24,9.2,1,68.0,,0,0,0.0,0,11,0,82.7,67.3,1,50,0.0,0,168,17,91.1,153,107.3,25,20.5,2,231,128,7.5,13.6,1.51,0,15.2,7,59.1,,0,0,1.8,1,34,0,88.6,84.8,4,68,0.0,0,334,55,95.8,320,94.0,93,76.2,6,871,299,5.4,15.8,2.72
Emmanuel Sanders,5606,WR,DEN,13,121,0,10,12.3,0,64.9,,0,0,4.0,1,18,0,73.5,79.9,1,37,0.0,0,160,24,95.0,152,87.8,37,30.6,1,301,97,4.0,12.5,1.98,0,14.4,5,71.6,,0,0,1.9,1,34,1,87.9,85.8,1,48,0.0,0,302,53,94.0,284,116.3,74,61.2,3,828,209,3.9,15.6,2.92
Vincent Jackson,2278,WR,TB,13,120,0,30,14.9,2,41.0,,0,0,11.1,2,14,0,53.3,74.6,0,33,0.0,0,128,16,90.6,116,62.9,39,32.5,0,249,48,3.0,15.6,2.15,0,14.4,4,56.8,,0,0,8.7,4,28,1,59.4,71.2,3,50,0.0,0,389,42,92.8,361,66.5,74,61.7,0,604,104,2.5,14.4,1.67
Jordy Nelson,4350,WR,GB,13,119,0,12,11.9,4,57.9,,0,0,8.3,2,19,0,61.8,87.6,0,80,0.0,0,136,22,94.9,129,114.9,38,31.9,2,429,199,9.0,19.5,3.33,0,13.1,4,70.0,,0,0,5.8,3,31,0,64.0,80.2,1,73,0.0,0,308,49,93.2,287,129.9,70,58.8,6,788,239,4.9,16.1,2.75
Dez Bryant,5549,WR,DAL,13,116,0,9,14.1,3,53.8,,0,0,12.5,3,18,0,48.2,89.6,1,44,0.0,0,103,21,96.1,99,105.7,39,33.6,6,279,67,3.2,13.3,2.82,0,11.9,11,69.9,,0,0,3.8,2,28,0,80.0,82.3,4,68,0.0,0,284,51,96.1,273,96.7,73,62.9,4,717,237,4.6,14.1,2.63
Golden Tate,5585,WR,DET,13,115,0,11,7.5,3,51.4,,0,0,17.4,4,14,0,35.7,64.4,0,24,0.0,0,134,19,91.8,123,68.0,37,32.2,0,205,118,6.2,10.8,1.67,0,8.4,15,82.7,,0,0,1.6,1,32,1,90.1,84.1,2,73,0.0,0,372,62,94.6,352,116.5,75,65.2,2,939,501,8.1,15.1,2.67
Julian Edelman,5156,WR,NE,13,114,0,19,9.9,3,60.0,,0,0,16.0,4,15,0,37.1,64.7,0,69,0.6,1,168,21,89.3,150,102.3,35,30.7,2,262,132,6.3,12.5,1.75,0,6.9,6,84.1,,0,0,6.5,4,25,1,69.7,77.6,1,44,0.3,1,317,58,93.1,295,95.8,69,60.5,0,582,236,4.1,10.0,1.97
