player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Adam Vinatieri,226,K,IND,5,0,0,0,,3,3,100.0,14,70.8,0,0,,18,18,100.0,0,4,4,100.0,10,10,100.0,3,3,100.0
Phil Dawson,422,K,SF,5,0,3,3,100.0,2,1,50.0,28,65.4,0,0,,10,10,100.0,0,4,3,75.0,13,11,84.6,4,4,100.0
Sebastian Janikowski,595,K,OAK,4,0,0,0,,2,2,100.0,23,68.8,0,0,,6,6,100.0,0,1,1,100.0,3,3,100.0,0,0,
Shayne Graham,730,K,NO,5,0,1,1,100.0,2,1,50.0,20,61.1,0,0,,14,13,92.9,0,3,3,100.0,8,7,87.5,2,2,100.0
Matt Bryant,1223,K,ATL,5,0,3,2,66.7,2,2,100.0,2,74.5,0,0,,19,19,100.0,0,0,0,,7,6,85.7,2,2,100.0
Billy Cundiff,1230,K,CLV,4,0,1,0,0.0,1,1,100.0,8,65.0,0,0,,11,11,100.0,0,4,3,75.0,8,6,75.0,2,2,100.0
Josh Brown,1520,K,NYG,5,0,1,1,100.0,1,1,100.0,21,69.3,0,0,,16,16,100.0,0,2,2,100.0,7,7,100.0,3,3,100.0
Josh Scobee,1858,K,JAX,5,0,1,0,0.0,3,3,100.0,15,63.1,0,0,,7,7,100.0,0,4,3,75.0,8,6,75.0,0,0,
Mike Nugent,2264,K,CIN,4,0,2,0,0.0,4,2,50.0,7,33.3,0,0,,9,9,100.0,0,3,2,66.7,13,8,61.5,4,4,100.0
Robbie Gould,2607,K,CHI,5,0,0,0,,3,3,100.0,6,64.2,0,0,,14,14,100.0,0,2,1,50.0,7,6,85.7,2,2,100.0
Nick Novak,2726,K,SD,5,0,1,1,100.0,1,1,100.0,27,69.8,1,1,100.0,14,14,100.0,0,6,6,100.0,11,11,100.0,2,2,100.0
Shaun Suisham,2796,K,PIT,5,0,1,0,0.0,4,4,100.0,25,67.7,0,0,,12,12,100.0,0,2,2,100.0,11,10,90.9,4,4,100.0
Stephen Gostkowski,3063,K,NE,5,0,0,0,,6,6,100.0,19,74.8,1,1,100.0,12,12,100.0,0,2,2,100.0,13,13,100.0,4,4,100.0
Nick Folk,3794,K,NYJ,4,0,1,1,100.0,4,4,100.0,22,72.8,0,0,,7,7,100.0,0,0,0,,8,8,100.0,3,3,100.0
Mason Crosby,3809,K,GB,5,0,2,2,100.0,0,0,,12,66.7,0,0,,15,15,100.0,0,2,1,50.0,6,5,83.3,2,2,100.0
Stephen Hauschka,4655,K,SEA,4,0,0,0,,3,2,66.7,29,58.8,0,0,,12,12,100.0,0,1,1,100.0,7,6,85.7,3,3,100.0
