player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Charles Woodson,330,S,OAK,6,208,0,23,1,9.5,0.0,91.9,,25.0,0,0,0.0,54.8,0,,33.3,1,0,39.6,0,57,27.4,62,0,1,2,0,0,0,0.0,,0,4,18.3,66.7,99.3,61.0,40.7,1,1,33.3,87.5,2,44,0.0,0,1,70.1,2,133,63.9,134,2,11,3,0,53,5,0.4,26.5
John Abraham,591,ED,ARZ,1,3,0,1,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,13,0,0,0,0,0,0,,,0,0,,,30.0,,,0,0,,60.4,0,,,0,0,0.0,0,3,100.0,10,0,0,0,0,0,0,0.0,
Julius Peppers,1010,ED,GB,7,15,0,12,0,,,9.5,,,0,0,,71.4,0,,,0,0,0.0,0,6,40.0,63,0,0,0,0,0,0,0.0,,0,1,5.0,50.0,6.3,8.0,4.0,1,1,50.0,59.2,1,5,40.0,2,1,16.7,1,8,53.3,128,4,2,2,0,5,8,0.6,5.0
Dwight Freeney,1019,ED,SD,7,7,0,27,0,,,0.0,,,0,0,,60.0,0,,100.0,1,0,0.0,0,0,0.0,68,1,0,0,0,0,0,,,0,0,,,5.6,,,0,0,,63.2,0,,100.0,1,0,0.0,0,7,100.0,126,1,0,0,0,0,0,0.0,
Larry Foote,1126,LB,ARZ,6,182,0,1,0,-1.0,100.0,52.2,13.3,13.3,0,0,0.0,39.9,0,33,66.7,4,0,118.8,4,60,33.0,115,0,2,4,0,51,55,1.0,12.8,0,1,4.8,78.9,84.4,7.1,5.6,0,0,0.0,47.9,1,25,28.6,4,0,76.5,15,114,62.6,135,5,9,19,0,145,67,1.4,9.7
Brett Keisel,1204,DI,PIT,7,5,0,25,0,,,0.0,,,0,0,,61.3,0,,0.0,0,0,0.0,0,0,0.0,65,0,1,0,0,0,0,,,0,0,,,1.1,,,0,0,,56.3,1,,50.0,1,0,0.0,0,1,20.0,91,0,1,0,0,0,0,0.0,
Ryan Clark,1229,S,WAS,7,261,0,32,2,9.5,0.0,95.8,,30.5,0,1,50.0,38.2,0,,0.0,0,1,39.6,0,69,26.4,72,0,4,2,0,0,0,0.0,,0,2,8.4,71.4,96.7,33.4,23.9,0,0,0.0,58.2,0,11,11.1,2,0,84.8,5,178,68.2,184,5,14,7,0,39,36,0.2,7.8
James Harrison,1251,ED,PIT,4,17,0,25,0,,,10.0,,,0,0,,60.5,0,,,0,0,0.0,0,2,11.8,20,0,0,0,0,0,0,0.0,,0,0,-3.0,100.0,28.2,11.0,11.0,0,0,0.0,77.6,0,-2,0.0,0,0,79.2,1,11,64.7,39,1,2,1,0,-2,1,-0.2,-2.0
Terence Newman,1321,CB,CIN,6,286,0,7,0,7.6,72.7,100.0,9.0,6.5,0,0,0.0,46.8,0,15,12.5,1,0,89.2,8,76,26.6,76,2,7,11,0,70,12,1.0,8.8,0,2,9.8,59.3,100.0,12.0,7.1,1,3,11.1,73.7,0,20,5.0,1,3,73.4,16,199,69.6,199,5,17,27,0,142,29,0.7,8.9
Kevin Williams,1325,DI,SEA,6,8,0,29,0,,,5.0,,,0,0,,59.7,0,,,0,0,0.0,0,1,12.5,20,0,0,0,0,0,0,0.0,,0,0,1.0,0.0,9.7,,6.0,0,0,0.0,57.3,0,,0.0,0,0,39.6,0,6,75.0,62,0,1,1,0,0,0,0.0,
Terrell Suggs,1326,ED,BLT,7,31,0,3,0,,,4.4,,,0,0,,60.6,0,,,0,0,0.0,0,3,9.7,68,0,0,0,0,0,0,0.0,,0,0,3.0,0.0,15.8,,25.0,0,0,0.0,64.4,0,,0.0,0,0,39.6,0,27,87.1,171,3,2,1,0,0,0,0.0,
Troy Polamalu,1332,S,PIT,7,249,0,25,0,14.5,75.0,94.2,25.3,19.0,0,0,0.0,61.7,0,42,0.0,0,0,116.7,3,81,32.5,86,1,5,4,0,64,20,0.8,21.3,0,3,3.6,75.0,94.9,23.0,17.3,0,0,0.0,75.5,0,23,21.4,3,0,86.5,6,148,59.4,156,2,8,8,0,42,42,0.3,7.0
Calvin Pace,1334,ED,NYJ,7,107,0,22,0,,,22.2,,,0,0,,67.6,0,,0.0,0,0,0.0,0,10,9.3,45,0,1,0,0,0,0,0.0,,0,0,1.3,62.5,56.3,17.2,10.8,0,0,0.0,63.0,0,35,20.0,1,0,87.0,5,89,83.2,158,4,4,8,0,63,57,0.7,12.6
Charles Tillman,1351,CB,CHI,2,51,0,6,0,5.0,100.0,100.0,6.0,6.0,0,0,0.0,53.8,0,5,0.0,0,0,87.5,1,6,11.8,6,0,1,1,0,5,0,0.8,5.0,0,0,13.0,75.0,97.7,6.7,5.0,1,1,12.5,70.9,0,22,0.0,0,1,96.4,6,43,84.3,44,4,7,8,0,61,9,1.5,10.2
