player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Eugene Monroe,4931,T,BLT,2,100.0,1,3,72.5,86.8,58.4,1,2,96,100.0,100.0,98.4,2,3,0,156,0,0,156,156,100,100,0,0,56,0
Jeremy Zuttah,4397,C,BLT,2,100.0,0,3,76.2,72.2,75.4,0,0,96,100.0,100.0,100.0,1,0,0,156,156,0,0,156,100,100,0,0,56,0
Kelechi Osemele,7062,G,BLT,2,100.0,0,3,76.8,86.5,68.2,0,1,96,100.0,100.0,99.5,0,1,0,156,0,156,0,156,100,100,0,0,56,0
Marshal Yanda,3702,G,BLT,2,100.0,0,3,84.1,75.0,82.6,0,2,96,100.0,100.0,97.9,0,3,1,156,0,0,0,156,100,100,156,0,56,0
Rick Wagner,7950,T,BLT,2,100.0,0,3,74.1,75.1,68.4,0,4,96,100.0,100.0,96.9,0,5,1,156,0,0,0,156,100,100,0,156,56,0
Ja'Wuan James,8654,T,MIA,2,100.0,0,17,74.4,79.8,69.9,1,4,88,100.0,100.0,97.2,2,5,0,155,0,0,2,155,94,94,0,153,61,0
Todd Herremans,2343,G,PHI,2,100.0,1,24,67.8,69.5,67.7,0,4,90,100.0,100.0,97.8,2,4,0,155,0,0,0,155,98,98,155,0,57,0
Jason Kelce,6343,C,PHI,2,100.0,0,24,81.2,78.9,82.0,0,1,90,100.0,100.0,99.4,1,1,0,155,155,0,0,155,98,98,0,0,57,0
Jason Peters,2148,T,PHI,2,100.0,0,24,75.5,80.1,65.9,0,3,90,100.0,100.0,97.2,0,4,1,155,0,0,152,155,98,98,0,0,57,3
Samson Satele,3676,C,MIA,2,100.0,0,17,77.9,83.3,76.9,0,1,88,100.0,100.0,99.4,2,1,0,155,155,0,0,155,94,94,0,0,61,0
Daryn Colledge,2992,G,MIA,2,100.0,0,17,54.3,77.5,50.2,0,1,88,100.0,100.0,97.2,0,3,2,155,0,155,0,155,94,94,0,0,61,0
Branden Albert,4329,T,MIA,2,100.0,0,17,84.6,84.8,78.0,1,1,88,100.0,100.0,98.9,0,2,0,155,0,0,152,155,94,94,0,0,61,3
Zack Martin,8651,G,DAL,2,100.0,0,9,68.0,85.2,63.0,0,2,73,100.0,100.0,98.6,1,2,0,154,0,0,0,154,81,81,154,0,73,0
Tyron Smith,6161,T,DAL,2,100.0,0,9,71.4,86.6,70.3,0,1,73,100.0,100.0,97.9,2,2,1,154,0,0,154,154,81,81,0,0,73,0
Travis Frederick,7812,C,DAL,2,100.0,0,9,62.9,69.4,59.7,0,2,73,100.0,100.0,98.6,2,2,0,154,154,0,0,154,81,81,0,0,73,0
Ron Leary,7338,G,DAL,2,100.0,0,9,62.1,57.6,65.0,0,4,73,100.0,100.0,95.9,1,5,1,154,0,154,0,154,81,81,0,0,73,0
Doug Free,3738,T,DAL,2,100.0,0,9,69.0,55.8,74.0,1,2,73,100.0,100.0,93.8,0,6,3,154,0,0,0,154,81,81,0,154,73,0
Kory Lichtensteiger,4422,C,WAS,2,100.0,1,32,71.3,72.0,68.9,0,2,80,100.0,100.0,98.7,1,2,0,151,151,0,0,151,86,86,0,0,65,0
Nate Solder,6169,T,NE,2,100.0,1,19,53.0,60.5,53.0,1,3,82,100.0,100.0,95.1,3,6,2,151,0,0,151,151,92,92,0,0,59,0
Tyler Polumbus,4581,T,WAS,2,100.0,0,32,57.3,55.1,55.8,0,5,80,100.0,100.0,91.9,0,9,4,151,0,0,1,151,86,86,0,150,65,0
Chris Chester,3001,G,WAS,2,100.0,0,32,68.0,85.0,62.9,0,1,80,100.0,100.0,99.4,1,1,0,151,0,0,0,151,86,86,151,0,65,0
Sebastian Vollmer,4981,T,NE,2,100.0,0,19,67.2,62.1,67.8,1,2,82,100.0,100.0,97.0,0,4,1,150,0,0,0,150,92,92,0,150,58,0
Trent Williams,5529,T,WAS,2,100.0,0,32,65.2,80.2,59.9,2,1,80,100.0,100.0,98.1,3,3,0,150,0,0,149,150,86,86,0,0,64,1
Jack Mewhort,8694,G,IND,2,100.0,0,14,66.6,81.5,57.3,2,1,97,100.0,100.0,98.5,2,3,0,148,0,148,0,148,100,100,0,0,48,0
A.Q. Shipley,5150,C,IND,2,100.0,0,14,68.6,86.5,59.0,0,0,97,100.0,100.0,100.0,0,0,0,148,148,0,0,148,100,100,0,0,48,0
Gosder Cherilus,4331,T,IND,2,100.0,0,14,67.1,73.8,61.0,1,5,97,100.0,100.0,96.9,1,6,0,148,0,0,0,148,100,100,0,142,48,6
Hugh Thornton,7867,G,IND,2,100.0,0,14,70.3,81.6,61.3,1,3,97,100.0,100.0,96.9,0,5,1,148,0,0,0,148,100,100,148,0,48,0
Anthony Castonzo,6174,T,IND,2,100.0,0,14,71.8,86.3,51.4,0,4,97,100.0,100.0,97.9,0,4,0,148,0,0,136,148,100,100,0,0,48,12
Shawn Lauvao,5616,G,WAS,2,100.0,1,32,52.9,56.7,55.0,3,0,80,100.0,100.0,98.1,2,3,0,146,0,146,0,146,86,86,0,0,60,0
Jonathan Goodwin,1146,C,NO,2,100.0,0,20,67.9,67.7,68.0,0,3,85,100.0,100.0,98.2,0,3,0,145,145,0,0,145,91,91,0,0,54,0
Zach Strief,3155,T,NO,2,100.0,0,20,78.7,81.8,81.4,0,3,85,100.0,100.0,98.2,2,3,0,145,0,0,0,145,91,91,0,145,54,0
Ben Grubbs,3645,G,NO,2,100.0,0,20,72.9,67.9,71.3,0,7,85,100.0,100.0,95.9,0,7,0,145,0,145,0,145,91,91,0,0,54,0
