player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Tim Masthay,5510,P,GB,13,46,46,4.27,39.09,43.91,8.7,0,0,10,10,12,49.8,14,63,3,0,45.7,182,21,48,196.59,1798,2,2020
Matt Bosher,6344,P,ATL,15,62,62,4.74,40.16,45.39,10.6,0,0,3,26,2,84.2,23,66,5,0,37.1,244,23,62,294.04,2490,4,2814
Spencer Lanning,6566,P,CLV,15,86,86,4.36,38.98,44.5,7.2,0,0,9,23,8,55.6,26,63,3,0,47.7,295,41,87,374.88,3352,9,3827
Chris Jones,6798,P,DAL,15,53,53,4.51,40.42,45.42,10.2,0,0,4,14,9,71.6,20,62,8,0,41.5,225,22,54,238.85,2142,2,2407
Bryan Anger,7072,P,JAX,15,88,88,4.48,38.97,47.14,11.0,0,0,5,18,15,67.9,25,69,6,0,55.7,539,49,90,394.24,3429,9,4148
Brad Nortman,7192,P,CAR,15,69,69,4.46,36.57,44.32,15.5,0,0,13,20,5,65.3,25,65,3,0,40.6,435,28,71,307.88,2523,5,3058
Johnny Hekker,7252,P,SL,15,75,75,4.6,42.52,46.32,7.4,0,0,10,25,26,91.3,34,61,9,0,33.3,185,25,76,344.92,3189,5,3474
Drew Butler,7302,P,ARZ,14,76,76,4.57,38.09,42.38,9.0,0,0,7,34,1,64.8,32,67,5,0,32.9,226,25,78,347.35,2895,5,3221
Marquette King,7410,P,OAK,15,100,100,4.51,39.66,45.05,11.7,0,0,21,30,23,63.4,28,62,4,0,41.0,479,41,100,450.6,3966,3,4505
Ryan Quigley,7573,P,NYJ,15,76,76,4.44,40.61,46.0,10.4,0,0,8,24,22,73.5,24,69,10,0,31.6,250,24,77,337.46,3086,8,3496
Jeff Locke,7937,P,MIN,15,72,72,4.36,39.15,44.44,6.9,0,0,10,18,18,54.3,26,62,1,0,52.8,261,38,73,313.81,2819,6,3200
Sam Martin,7947,P,DET,15,64,64,4.69,40.33,46.0,8.5,0,0,8,20,11,91.2,28,71,2,0,48.4,263,31,64,300.12,2581,5,2944
Colton Schmidt,8104,P,BUF,15,81,81,4.44,39.1,43.27,6.4,0,0,10,19,4,65.9,32,67,11,0,42.0,218,34,81,359.61,3167,6,3505
Ryan Allen,8242,P,NE,15,62,62,4.3,40.66,46.58,9.1,0,0,10,14,19,58.5,25,67,5,0,43.5,247,27,63,266.53,2521,6,2888
Brad Wing,8256,P,PIT,15,58,58,4.34,38.62,43.86,8.6,0,0,8,17,25,55.1,21,74,3,0,44.8,224,26,58,251.47,2240,4,2544
Tress Way,8358,P,WAS,15,72,72,4.59,40.25,47.69,10.7,0,0,12,10,32,76.2,21,77,5,0,51.4,396,37,73,330.63,2898,7,3434
Pat O'Donnell,8826,P,CHI,14,67,67,4.43,38.58,43.75,10.2,0,0,7,20,6,70.3,21,63,8,0,44.8,306,30,68,296.8,2585,2,2931
