player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Jason Witten,1384,TE,DAL,6,0,9,87.2,100.0,76,37.3,76,79.6,1,100.0,204,204,61.7,100.0,112,54.9,112
Ron Leary,7338,G,DAL,6,0,9,78.0,100.0,76,37.3,76,73.6,1,100.0,204,204,68.4,100.0,112,54.9,112
Travis Frederick,7812,C,DAL,6,0,9,68.8,100.0,76,37.3,76,64.6,3,100.0,204,204,61.5,100.0,112,54.9,112
Tyron Smith,6161,T,DAL,6,1,9,79.6,100.0,76,37.3,76,67.5,1,100.0,204,204,59.9,100.0,112,54.9,112
Zack Martin,8651,G,DAL,6,0,9,66.0,100.0,76,37.3,76,66.8,0,100.0,204,204,62.2,100.0,112,54.9,112
Doug Free,3738,T,DAL,6,0,9,72.9,100.0,75,37.7,75,68.8,1,100.0,199,199,66.5,100.0,108,54.3,108
Tony Romo,1693,QB,DAL,6,0,9,60.0,100.0,76,38.8,76,60.0,0,96.1,196,204,60.0,99.1,111,56.6,112
Chad Rinehart,4410,G,SD,6,0,27,56.9,100.0,52,28.0,52,58.4,1,100.0,186,186,50.7,100.0,90,48.4,90
Weston Richburg,8678,G,NYG,6,0,21,65.6,100.0,75,41.0,75,64.4,0,100.0,183,183,64.0,100.0,94,51.4,94
John Jerry,5598,G,NYG,6,0,21,55.9,100.0,75,41.0,75,61.1,2,100.0,183,183,64.8,100.0,94,51.4,94
King Dunlap,4544,T,SD,6,0,27,77.1,100.0,50,27.5,50,72.0,0,100.0,182,182,62.4,100.0,88,48.4,88
Chris Myers,2417,C,HST,6,2,13,65.0,100.0,41,23.3,41,65.5,2,100.0,176,176,67.3,100.0,115,65.3,115
Justin Pugh,7800,T,NYG,6,0,21,79.0,100.0,73,41.5,73,83.0,1,100.0,176,176,78.2,100.0,89,50.6,89
