player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
James Conner,11860,HB,ARZ,10,125,28,4,17.4,86,0,493,0,6,28,393,77.5,10,35,1,2,38,52.0,74.1,87.9,,86.4,69.5,68.6,77.9,35,0,141,13,113,169,0,0,14,138,11,493,393,3.14,3.9,1.25,77
Aaron Jones,11937,HB,GB,10,123,25,4,21.4,116,0,541,3,4,25,353,52.0,10,26,12,2,30,56.9,79.3,89.9,,72.1,71.5,79.7,58.8,57,0,298,37,219,138,0,0,47,160,3,541,353,2.87,4.4,1.36,90
D'Andre Swift,57212,HB,DET,9,123,12,5,19.8,83,1,419,4,17,12,266,36.3,14,20,11,1,53,74.8,56.7,51.5,60.0,22.9,68.1,55.9,37.8,21,2,420,50,250,139,0,0,61,173,3,419,266,2.16,3.4,1.68,55
Mark Ingram II,6180,HB,NO,10,121,21,1,5.8,24,0,411,0,7,21,332,55.3,7,17,20,0,60,89.8,68.1,82.0,,77.8,76.6,63.4,59.7,24,0,131,18,87,138,0,0,20,139,2,411,332,2.74,3.4,1.51,61
Chuba Hubbard,57373,HB,CAR,10,120,13,2,10.0,42,0,421,4,4,13,310,31.6,8,24,5,1,42,70.8,63.0,30.3,,51.3,52.3,66.8,58.0,26,1,152,19,120,143,0,0,27,139,3,421,310,2.58,3.5,1.27,75
Nick Chubb,45783,HB,CLV,7,120,35,10,40.4,291,0,721,0,2,35,549,132.2,22,34,8,2,69,50.6,73.7,81.6,,69.1,61.4,73.2,59.3,70,0,69,8,85,131,0,0,8,128,6,721,549,4.58,6.0,0.81,50
Melvin Gordon III,9448,HB,DEN,10,118,22,2,16.3,85,1,522,2,4,22,333,52.8,12,29,10,2,49,48.5,69.8,36.2,,28.8,52.9,76.9,60.0,70,1,161,21,188,127,0,0,26,139,5,522,333,2.82,4.4,0.86,67
Elijah Mitchell,57272,HB,SF,7,116,19,6,30.0,168,0,560,0,4,19,467,74.1,19,27,28,0,40,89.2,72.6,83.2,,55.6,58.7,74.0,58.3,39,0,73,9,100,146,0,0,9,125,3,560,467,4.03,4.8,0.73,76
Leonard Fournette,11759,HB,TB,9,112,18,4,15.0,73,0,486,5,9,18,336,54.0,10,28,30,1,65,71.9,72.3,85.1,60.0,59.4,56.2,79.8,42.0,21,0,284,38,207,126,0,0,48,150,4,486,336,3.0,4.3,1.37,46
Austin Ekeler,12164,HB,LAC,9,112,23,6,22.6,118,0,523,2,8,23,361,66.2,13,30,27,2,41,55.0,73.6,87.2,,52.0,63.4,77.8,59.3,28,0,340,39,219,133,0,0,48,151,5,523,361,3.22,4.7,1.55,66
Lamar Jackson,46416,QB,BLT,9,64,27,3,8.1,52,0,311,0,0,14,160,54.7,20,39,3,5,51,46.5,78.1,38.1,75.8,,,73.7,60.0,31,4,0,0,0,245,328,42,0,64,2,639,340,3.21,6.0,,1
Javonte Williams,77803,HB,DEN,10,103,38,8,41.4,213,0,514,3,5,38,378,124.3,18,25,10,1,45,68.9,71.8,84.9,,75.4,58.0,72.7,80.9,49,0,136,24,149,115,0,0,29,127,1,514,378,3.67,5.0,0.91,55
Michael Carter,57337,HB,NYJ,9,102,22,2,9.3,34,0,367,4,14,22,268,71.1,6,20,22,1,33,69.6,70.2,7.4,,61.7,59.9,75.1,60.7,18,2,306,31,164,118,0,0,42,133,4,367,268,2.63,3.6,1.87,66
James Robinson,22425,HB,JAX,8,100,24,6,29.3,158,0,539,2,4,24,386,88.6,15,30,15,2,38,47.7,78.4,86.8,,34.5,46.9,90.1,70.5,58,0,160,22,165,124,0,0,29,122,6,539,386,3.86,5.4,0.97,60
Myles Gaskin,45914,HB,MIA,10,100,10,5,23.0,79,0,344,1,10,10,207,30.0,9,16,17,2,50,51.5,65.9,86.6,,41.3,76.1,63.0,60.0,18,0,202,38,196,108,0,0,47,138,1,344,207,2.07,3.4,1.03,49
A.J. Dillon,57165,HB,GB,10,97,17,4,22.1,93,0,421,1,4,17,321,61.5,6,28,12,2,34,44.3,80.1,23.2,,42.0,60.7,83.8,60.1,36,1,196,16,93,110,0,0,18,113,2,421,321,3.31,4.3,2.11,62
Jalen Hurts,40291,QB,PHI,10,57,14,1,3.8,21,0,214,0,0,9,102,28.3,20,38,24,6,8,75.3,83.1,70.8,76.4,,60.0,85.5,60.0,31,3,0,0,1,240,333,39,1,57,5,547,225,2.34,5.7,0.0,30
Darrel Williams,13014,HB,KC,10,95,5,1,6.1,21,0,343,1,7,5,198,19.8,6,27,16,0,37,88.5,62.0,87.7,,25.6,63.4,61.8,69.7,21,1,271,31,212,108,0,0,36,126,4,343,198,2.08,3.6,1.28,57
Mike Davis,9559,HB,ATL,9,88,15,2,12.1,35,1,289,2,13,15,236,67.0,7,12,2,2,19,39.4,55.1,85.7,,49.0,55.2,56.0,59.0,18,1,115,24,188,104,0,0,30,112,1,289,236,2.68,3.3,0.61,69
Devontae Booker,10770,HB,NYG,8,85,7,3,17.5,55,0,315,3,3,7,199,22.3,9,15,21,0,51,87.4,55.4,32.6,,43.0,56.1,59.2,44.3,20,1,161,20,150,108,0,0,23,105,2,315,199,2.34,3.7,1.07,32
Khalil Herbert,41668,HB,CHI,8,85,16,3,20.9,76,0,364,1,5,16,252,66.2,8,20,6,0,10,88.0,82.4,82.6,,58.2,60.3,84.7,67.2,29,0,44,9,89,98,0,0,10,94,1,364,252,2.96,4.3,0.49,72
Alex Collins,10805,HB,SEA,8,84,13,2,13.3,46,0,345,0,3,13,217,45.4,8,19,29,0,15,86.6,69.0,19.7,,68.5,59.6,71.9,42.1,25,1,73,7,89,94,0,0,7,91,2,345,217,2.58,4.1,0.82,68
Tony Pollard,27126,HB,DAL,9,83,19,6,26.3,117,1,445,2,7,19,267,78.9,11,23,9,1,39,67.8,84.9,84.0,,30.0,69.8,87.3,74.1,28,1,204,23,89,99,0,0,25,106,1,445,267,3.22,5.4,2.29,39
David Montgomery,45719,HB,CHI,5,82,15,4,27.4,102,0,372,0,2,15,250,57.6,10,22,6,0,17,86.6,70.3,84.3,,88.6,68.0,66.6,71.9,41,0,66,8,96,97,0,0,10,90,3,372,250,3.05,4.5,0.69,64
Devin Singletary,40485,HB,BUF,9,80,20,5,29.1,116,0,398,2,6,20,223,71.1,9,16,4,5,26,22.2,58.6,36.0,,30.3,32.8,75.7,71.4,46,1,88,22,176,96,0,0,27,102,2,398,223,2.79,5.0,0.5,51
Josh Jacobs,45953,HB,LV,7,80,19,1,5.1,15,0,296,1,7,19,198,62.5,8,17,23,0,21,87.4,77.0,83.6,,66.8,68.3,78.0,57.9,15,0,149,23,125,96,0,0,25,103,5,296,198,2.48,3.7,1.19,57
Christian McCaffrey,11763,HB,CAR,5,79,14,4,18.4,64,0,348,0,7,14,222,54.1,13,16,5,1,37,65.3,79.7,82.5,,48.4,93.6,67.8,59.1,18,0,283,30,89,93,0,0,31,109,1,348,222,2.81,4.4,3.18,42
Alexander Mattison,45817,HB,MIN,9,78,16,2,24.9,72,0,289,0,10,16,219,75.3,5,12,18,1,16,57.4,61.5,80.4,,31.9,77.1,57.5,60.0,48,0,142,19,82,82,0,0,20,97,0,289,219,2.81,3.7,1.73,60
Cordarrelle Patterson,7810,HB,ATL,9,77,11,0,0.0,0,0,303,0,10,11,236,55.5,12,14,2,1,20,68.7,90.3,87.0,60.0,69.8,93.4,66.9,70.1,14,0,473,39,147,93,0,0,45,116,2,303,236,3.06,3.9,3.22,56
Sony Michel,27589,HB,LA,10,76,13,3,15.5,45,0,291,0,0,13,197,39.2,7,17,26,1,27,59.0,63.7,84.7,,57.0,52.8,67.5,60.0,15,0,51,10,86,82,0,0,12,86,1,291,197,2.59,3.8,0.59,49
Chase Edmonds,45851,HB,ARZ,9,76,12,5,33.7,145,0,430,1,6,12,231,51.6,12,21,1,1,20,63.6,65.1,89.2,,66.3,55.4,70.3,55.6,54,0,211,30,180,109,0,0,36,106,1,430,231,3.04,5.7,1.17,50
Zack Moss,40341,HB,BUF,8,72,16,1,6.5,17,0,260,1,5,16,165,53.5,3,16,4,2,26,34.8,69.6,84.5,,24.3,53.9,80.5,52.9,17,0,166,18,134,108,0,0,24,90,4,260,165,2.29,3.6,1.24,38
Jamaal Williams,11889,HB,DET,7,71,12,1,6.4,20,0,312,2,3,12,204,49.5,8,24,11,0,34,85.9,73.6,81.2,,55.5,58.5,76.2,59.8,20,0,99,16,70,77,0,0,18,87,2,312,204,2.87,4.4,1.41,33
Kareem Hunt,11841,HB,CLV,6,69,20,5,31.3,113,0,361,1,4,20,244,95.4,12,21,8,0,41,86.4,77.9,82.8,,67.2,68.7,77.9,60.0,33,0,161,20,89,79,0,0,23,89,5,361,244,3.54,5.2,1.81,23
Clyde Edwards-Helaire,57279,HB,KC,5,65,10,3,15.8,48,0,304,0,2,10,157,39.7,7,10,16,2,12,29.0,53.6,17.4,,37.8,58.4,54.6,60.0,17,1,61,8,97,69,0,0,9,73,0,304,157,2.42,4.7,0.63,52
Miles Sanders,40555,HB,PHI,7,63,9,5,35.3,106,0,300,0,10,9,167,61.4,8,16,24,0,25,85.3,68.8,28.0,,50.0,69.8,69.3,69.5,24,1,118,19,143,89,0,0,22,82,0,300,167,2.65,4.8,0.83,37
Josh Allen,46601,QB,BUF,9,35,13,3,16.5,53,0,144,0,0,6,59,28.9,12,23,4,5,8,57.6,84.9,87.7,80.9,,90.8,75.9,60.0,34,2,0,0,1,198,178,24,0,35,3,322,144,2.44,5.5,0.0,8
Latavius Murray,7962,HB,BLT,6,59,4,0,0.0,0,0,212,1,0,4,153,16.5,2,18,3,0,30,84.1,64.1,81.7,,42.5,42.2,70.6,63.2,14,0,25,4,62,85,0,0,5,63,4,212,153,2.59,3.6,0.4,29
D'Ernest Johnson,45734,HB,CLV,8,56,13,4,28.2,83,0,294,2,5,13,178,85.4,9,12,8,1,32,53.4,79.8,11.6,,82.9,49.0,87.5,60.2,24,1,94,11,67,69,0,0,14,67,2,294,178,3.18,5.3,1.4,21
Carlos Hyde,8692,HB,JAX,8,56,6,2,15.6,33,0,211,1,1,6,138,26.1,3,12,15,1,25,53.1,57.3,85.0,,40.2,49.2,62.4,59.9,18,0,60,10,107,67,0,0,14,66,0,211,138,2.46,3.8,0.56,26
Rhamondre Stevenson,98689,HB,NE,6,55,12,2,14.4,34,0,236,1,7,12,161,84.3,8,14,19,1,42,51.6,74.6,78.0,,41.9,53.5,77.2,58.3,18,0,111,11,37,65,0,0,13,66,3,236,161,2.93,4.3,3.0,5
Chris Carson,12004,HB,SEA,4,54,10,2,27.2,63,0,232,0,6,10,165,81.5,2,11,29,1,21,49.1,70.7,2.5,,35.0,58.1,75.0,59.4,33,1,29,6,55,61,0,0,6,60,3,232,165,3.06,4.3,0.53,31
Saquon Barkley,45791,HB,NYG,5,54,10,3,37.4,73,0,195,2,2,10,139,45.4,3,9,21,1,29,52.6,62.8,83.3,,80.2,51.7,66.2,59.6,41,0,130,14,113,68,0,0,20,68,2,195,139,2.57,3.6,1.15,23
Justin Fields,82118,QB,CHI,9,21,10,0,0.0,0,0,42,0,0,3,20,13.6,10,15,6,8,2,29.8,64.6,20.9,61.0,,,73.6,61.1,22,4,0,0,0,202,246,31,0,21,2,288,224,4.31,5.5,,9
Kenyan Drake,10707,HB,LV,9,50,10,2,18.9,39,0,206,1,7,10,134,59.9,5,12,23,0,16,85.4,73.9,84.4,,48.4,79.3,73.6,39.8,21,0,272,26,148,63,0,0,30,76,2,206,134,2.68,4.1,1.84,33
Daniel Jones,39395,QB,NYG,9,29,5,2,23.6,61,0,125,0,0,3,42,14.5,7,14,21,7,3,41.2,73.3,68.6,73.0,72.2,94.4,57.0,60.2,46,3,16,1,3,191,133,21,1,30,2,258,77,1.54,5.2,5.33,10
Kyler Murray,38334,QB,ARZ,8,36,1,0,0.0,0,0,50,0,0,1,21,1.6,4,12,1,7,3,46.7,85.6,67.5,89.5,,,49.2,60.7,18,1,0,0,0,220,97,13,0,36,3,147,29,0.59,3.0,,17
Phillip Lindsay,12660,HB,HST,9,49,1,1,26.3,35,0,133,1,0,1,98,3.8,2,8,13,0,26,83.1,58.1,79.8,,53.9,50.7,61.0,44.3,35,0,37,3,28,60,0,0,4,52,1,133,98,2.0,2.7,1.32,21
Ronald Jones,34001,HB,TB,9,44,3,1,9.8,19,0,194,0,1,3,104,19.7,4,9,30,2,32,25.8,53.8,0.0,,20.0,62.8,56.3,60.0,19,1,39,4,44,51,0,0,5,48,1,194,104,2.36,4.4,0.89,11
Devonta Freeman,8738,HB,BLT,8,43,10,3,29.6,66,0,223,0,2,10,104,53.7,5,13,3,0,26,82.8,71.5,84.1,,42.4,62.6,78.9,47.2,31,0,86,11,98,70,0,0,13,54,2,223,104,2.42,5.2,0.88,15
Nyheim Hines,48103,HB,IND,10,43,10,2,29.1,59,0,203,2,6,10,98,52.8,4,11,14,0,13,88.3,69.6,86.2,,45.1,71.0,69.5,57.6,34,0,204,26,135,69,0,0,36,69,2,203,98,2.28,4.7,1.51,25
Kenneth Gainwell,77737,HB,PHI,10,43,8,0,0.0,0,0,155,3,2,8,105,38.8,3,9,24,1,7,49.6,69.6,86.9,,73.6,77.4,64.6,42.7,13,0,173,20,123,60,0,0,28,63,3,155,105,2.44,3.6,1.41,35
Jordan Howard,10784,HB,PHI,3,41,8,3,27.5,58,0,211,0,0,8,144,68.5,6,15,24,0,6,81.4,80.7,79.2,,75.6,52.4,78.7,60.1,25,0,0,0,13,47,0,0,0,41,3,211,144,3.51,5.1,0.0,35
Salvon Ahmed,57472,HB,MIA,10,41,4,0,0.0,0,0,109,2,3,4,84,27.6,1,5,17,0,13,82.4,59.0,83.5,,65.4,59.6,58.0,60.0,12,0,108,11,74,46,0,0,17,52,0,109,84,2.05,2.7,1.46,26
Ty Johnson,45769,HB,NYJ,9,41,8,1,12.2,17,0,139,5,7,8,90,50.7,3,7,22,1,17,28.3,57.9,86.5,,31.1,63.8,58.0,56.6,17,0,263,24,149,53,0,0,36,65,1,139,90,2.2,3.4,1.77,23
Boston Scott,39462,HB,PHI,5,40,5,4,39.0,80,0,205,1,0,5,109,30.3,5,13,24,0,14,81.8,73.7,80.9,,44.3,59.5,75.5,60.6,23,0,34,5,37,58,0,0,6,45,3,205,109,2.73,5.1,0.92,26
Taylor Heinicke,9896,QB,WAS,9,8,3,0,0.0,0,0,20,0,0,0,0,0.0,10,14,32,4,0,62.0,59.7,69.6,58.5,,,62.6,60.0,38,1,-2,1,0,210,227,31,1,9,1,247,99,2.54,6.3,,2
Sam Darnold,29048,QB,CAR,9,22,4,0,0.0,0,0,27,0,0,0,7,0.0,7,19,5,6,1,48.4,62.6,17.2,60.3,,,73.2,60.4,30,6,0,0,0,235,151,16,0,22,5,178,61,1.61,4.7,,3
Damien Williams,9205,HB,CHI,7,37,6,1,16.5,23,0,139,0,4,6,89,50.1,3,9,6,0,8,81.7,73.0,83.8,,67.3,74.2,70.3,58.0,23,0,64,11,56,44,0,0,14,48,2,139,89,2.41,3.8,1.14,25
Peyton Barber,10927,HB,LV,3,37,8,2,32.2,46,0,143,1,0,8,147,79.5,5,9,23,1,21,36.6,69.3,75.4,,84.1,44.0,70.7,60.0,27,0,31,3,20,42,0,0,5,40,1,143,147,3.97,3.9,1.55,16
Trevor Lawrence,77632,QB,JAX,9,20,5,0,0.0,0,0,47,0,0,2,28,14.0,6,9,15,5,1,74.9,56.9,52.1,55.7,,,64.6,60.0,12,2,0,0,0,197,122,17,0,20,2,169,78,2.11,4.6,,14
Patrick Mahomes,11765,QB,KC,10,8,0,0,0.0,0,0,-7,0,0,0,0,0.0,10,16,16,5,0,41.9,73.7,57.7,71.1,,,74.4,60.1,23,3,0,0,0,215,234,29,0,8,1,227,38,1.03,6.1,,0
Samaje Perine,11869,HB,CIN,8,36,8,1,28.9,46,0,159,2,1,8,148,77.1,4,6,7,0,6,81.9,62.0,83.8,,55.7,60.8,64.6,40.2,46,0,110,12,83,44,0,0,15,48,1,159,148,4.11,4.4,1.33,29
J.D. McKissic,11047,HB,WAS,9,34,1,0,0.0,0,1,136,2,4,1,67,13.9,3,9,32,0,11,83.3,68.3,34.3,,67.0,76.7,60.1,58.9,11,2,367,37,189,53,0,0,44,71,1,136,67,1.97,4.0,1.94,23
Larry Rountree III,57308,HB,LAC,7,34,2,0,0.0,0,0,82,1,0,2,66,11.1,1,5,27,0,12,82.3,42.4,77.9,,41.6,34.8,47.7,60.0,13,0,-1,1,34,39,0,0,2,35,1,82,66,1.94,2.4,-0.03,21
Ty'Son Williams,38287,HB,BLT,6,33,7,3,39.4,71,0,180,0,0,7,109,55.1,6,7,3,1,26,38.0,63.5,82.6,,89.5,60.7,62.8,53.5,35,0,84,9,84,51,0,0,11,42,1,180,109,3.3,5.5,1.0,7
David Johnson,9519,HB,HST,9,33,3,0,0.0,0,0,119,1,5,3,83,35.9,2,2,13,1,12,44.9,56.7,86.6,,32.1,66.8,51.3,54.9,13,0,182,23,139,44,0,0,28,56,0,119,83,2.52,3.6,1.31,16
Malcolm Brown,9902,HB,MIA,7,33,5,2,32.0,40,0,125,0,0,5,92,38.7,3,6,17,0,12,80.5,61.2,2.7,,91.7,54.0,56.8,60.0,24,1,10,3,38,41,0,0,4,36,1,125,92,2.79,3.8,0.26,21
Carson Wentz,10636,QB,IND,10,16,4,0,0.0,0,0,8,0,0,0,5,0.0,4,9,14,5,0,41.5,69.1,72.0,68.1,,,61.5,60.4,17,3,0,0,0,262,112,17,0,16,1,120,55,1.67,3.6,,2
Jameis Winston,9434,QB,NO,7,15,5,0,0.0,0,0,4,0,0,0,4,0.0,9,17,20,2,0,56.8,74.2,59.5,66.3,,,90.0,61.2,20,4,0,0,0,172,162,17,0,15,1,166,110,3.44,5.2,,0
Le'Veon Bell,7829,HB,BLT,5,31,7,0,0.0,0,0,83,1,0,7,61,43.0,1,8,3,0,27,80.4,61.6,81.4,,58.1,39.4,68.8,62.9,12,0,-1,1,46,42,0,0,3,32,2,83,61,1.97,2.7,-0.02,3
Trey Sermon,57372,HB,SF,4,31,7,2,23.0,31,0,135,1,0,7,92,63.0,2,7,28,0,16,80.2,65.3,78.6,,39.6,39.3,73.2,57.6,16,0,3,2,34,38,0,0,3,33,1,135,92,2.97,4.4,0.09,15
Ryan Tannehill,7014,QB,TEN,10,18,3,0,0.0,0,0,45,0,0,0,15,0.0,7,18,31,5,0,74.5,89.5,42.2,85.5,60.9,59.1,86.8,60.4,28,4,0,0,1,309,124,12,0,18,5,169,60,2.0,5.6,0.0,5
Justin Herbert,28237,QB,LAC,9,16,1,1,14.5,17,0,21,0,0,0,11,0.0,5,13,27,1,1,91.4,87.2,87.8,83.9,,,75.6,60.0,17,1,0,0,0,200,96,14,0,16,2,117,108,3.6,3.9,,1
Marlon Mack,11898,HB,IND,6,28,3,1,21.8,22,0,101,0,0,3,86,30.7,4,6,14,0,11,79.5,56.4,77.5,,82.2,57.8,55.6,60.0,22,0,8,2,21,32,0,0,4,30,0,101,86,3.07,3.6,0.38,17
Trey Lance,91399,QB,SF,4,18,0,0,0.0,0,0,52,0,0,0,31,0.0,4,6,28,0,12,84.8,59.0,81.0,58.4,,,59.6,60.0,15,0,0,0,0,45,81,10,0,18,1,133,109,3.89,4.8,,2
Dak Prescott,10769,QB,DAL,8,14,2,0,0.0,0,0,3,0,0,0,5,0.0,3,2,9,6,1,47.6,85.2,69.1,87.6,,58.4,38.8,60.2,21,1,0,0,1,227,88,12,0,14,1,91,102,3.92,3.5,0.0,2
Brandon Bolden,7469,HB,NE,9,25,8,3,44.3,62,0,140,0,5,8,90,93.6,6,8,19,1,17,43.2,74.4,83.5,,34.6,85.4,73.1,61.3,24,0,227,25,107,36,0,0,27,50,0,140,90,3.6,5.6,2.12,5
Jimmy Garoppolo,8697,QB,SF,8,20,2,0,0.0,0,0,15,0,0,1,12,3.0,0,8,28,5,0,48.3,70.7,86.6,69.3,,,62.4,60.0,7,1,0,0,0,199,19,5,0,20,3,34,39,1.56,1.4,,5
Ameer Abdullah,9487,HB,CAR,8,25,4,1,17.6,15,0,85,0,1,4,51,26.2,1,3,5,0,7,83.2,62.7,83.1,,30.7,72.6,57.6,59.2,15,0,109,14,69,35,0,0,16,39,0,85,51,2.04,3.4,1.58,18
Derek Carr,8671,QB,LV,9,14,0,0,0.0,0,0,5,0,0,0,3,0.0,0,5,23,6,0,85.6,81.5,70.2,81.9,,,50.2,60.4,9,2,0,0,0,199,47,11,0,14,0,52,14,0.56,2.1,,2
Tevin Coleman,9506,HB,NYJ,5,25,2,2,31.4,32,0,102,0,0,2,86,23.7,3,7,22,0,9,80.9,67.8,77.6,,71.9,76.3,63.8,60.0,17,0,21,4,20,28,0,0,4,29,0,102,86,3.44,4.1,1.05,16
Jaret Patterson,77745,HB,WAS,7,24,4,0,0.0,0,0,81,0,0,4,58,37.2,1,5,32,0,10,78.7,63.2,75.7,,68.8,75.7,60.5,60.0,13,0,9,2,5,26,0,0,3,26,0,81,58,2.42,3.4,1.8,14
Wayne Gallman,11895,HB,ATL,4,23,3,1,19.3,17,0,88,0,0,3,60,32.6,4,4,2,0,3,78.3,68.8,74.8,,19.9,64.2,69.3,,17,0,21,1,12,24,0,0,1,24,0,88,60,2.61,3.8,1.75,20
Matthew Stafford,4924,QB,LA,10,15,0,0,0.0,0,0,-5,0,0,0,0,0.0,1,5,26,1,0,86.0,77.7,19.7,76.7,,,67.5,60.0,12,5,0,0,0,222,43,8,0,15,0,38,4,0.17,1.7,,2
Elijhaa Penny,11300,FB,NYG,9,22,5,0,0.0,0,0,89,0,0,5,74,64.7,2,8,21,0,9,78.2,65.0,0.0,,47.7,64.0,68.5,67.0,12,2,9,4,22,45,0,0,5,26,1,89,74,3.36,4.0,0.41,9
Teddy Bridgewater,8667,QB,DEN,10,11,3,0,0.0,0,0,3,0,0,1,2,1.7,3,10,10,1,0,84.6,78.2,52.3,76.6,,,68.3,60.0,13,2,0,0,0,240,66,10,0,11,1,69,50,2.38,3.3,,0
Joe Burrow,28022,QB,CIN,9,13,1,0,0.0,0,1,11,0,0,0,8,0.0,0,5,7,2,1,70.9,85.0,87.2,85.0,,58.4,50.4,60.0,9,2,0,0,1,201,33,8,0,13,0,44,28,1.33,2.1,0.0,0
Baker Mayfield,46518,QB,CLV,9,4,3,0,0.0,0,0,2,0,0,0,1,0.0,2,5,8,5,0,53.7,70.9,68.0,70.9,,60.0,54.4,60.3,12,3,11,0,1,237,78,17,0,4,1,80,27,1.29,3.8,11.0,1
Russell Wilson,7077,QB,SEA,6,6,2,0,0.0,0,0,-3,0,0,0,0,0.0,5,8,29,1,1,90.1,76.1,54.8,72.7,,,76.7,60.1,16,1,0,0,0,109,106,15,0,6,1,103,33,1.57,4.9,,0
Royce Freeman,45747,HB,CAR,7,21,2,0,0.0,0,0,77,1,1,2,53,31.5,1,4,5,0,15,77.8,57.6,80.7,,65.6,43.2,65.2,60.0,13,0,15,3,58,24,0,0,5,24,0,77,53,2.52,3.7,0.26,6
Aaron Rodgers,2241,QB,GB,9,10,1,0,0.0,0,0,-7,0,0,0,1,0.0,2,6,12,1,0,86.8,76.8,68.8,74.8,,,68.2,60.0,16,2,-4,1,0,223,62,10,1,11,2,55,33,1.65,2.8,,1
Derrick Gore,32342,HB,KC,4,20,1,0,0.0,0,0,80,0,1,1,40,18.2,1,5,16,0,12,77.7,68.0,77.5,,,65.7,66.8,,10,0,13,2,21,21,0,0,2,22,1,80,40,2.0,4.0,0.62,8
Taysom Hill,12112,QB,NO,7,18,10,0,0.0,0,0,90,0,1,8,64,145.5,2,11,20,0,17,79.3,77.7,83.6,59.1,16.9,61.8,91.9,56.6,14,0,52,4,52,75,14,2,6,22,3,104,72,3.6,5.2,1.0,0
Tony Jones Jr.,40498,HB,NO,4,19,3,0,0.0,0,0,77,0,0,3,40,27.5,0,4,20,0,5,77.7,78.0,77.6,,80.5,58.7,79.5,60.0,9,0,10,4,24,25,0,0,5,23,0,77,40,2.11,4.1,0.42,13
Mac Jones,60323,QB,NE,10,12,0,0,0.0,0,0,12,0,0,0,4,0.0,2,11,19,4,0,70.9,87.1,21.3,84.8,72.6,58.9,76.3,60.6,13,4,0,0,1,260,47,7,0,12,0,59,13,0.68,3.1,0.0,0
