player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Cooper Kupp,11824,WR,LA,10,8.6,12,74.6,50.0,5,10,0,6.6,6,52,26,0,69.7,85.1,89.4,70.0,89.3,0.0,0,4,59,1.0,4,394,0,85,94.7,373,69.0,272,120.5,114,10,30.2,119,1141,511,6.0,13.4,3.06
Tyreek Hill,10799,WR,KC,10,11.6,10,68.8,18.2,2,11,1,7.4,6,51,16,2,66.5,28.8,85.3,,85.1,0.2,1,2,75,0.0,0,408,3,75,94.4,385,55.1,225,108.9,109,8,44.6,182,855,305,4.1,11.4,2.22
Davante Adams,8688,WR,GB,9,10.9,5,68.4,46.7,7,15,0,3.0,2,41,12,0,85.1,80.8,90.8,,90.8,0.3,1,3,59,0.0,0,326,0,65,93.9,306,31.0,101,94.4,95,3,68.7,224,864,316,4.9,13.3,2.82
D.J. Moore,48267,WR,CAR,10,10.8,6,62.0,43.8,7,16,0,9.5,6,39,5,1,57.2,48.0,75.2,,74.8,0.0,0,4,39,0.0,0,388,1,57,94.8,368,16.8,65,78.2,92,3,81.7,317,701,262,4.6,12.3,1.9
Keenan Allen,7857,WR,LAC,9,8.6,3,72.2,47.4,9,19,0,8.5,6,37,27,1,62.1,46.8,77.7,,78.2,0.5,2,3,42,0.0,0,382,3,65,93.7,358,61.8,236,88.1,90,2,36.4,139,698,248,3.8,10.7,1.95
Travis Kelce,7844,TE,KC,10,7.9,16,71.3,75.0,3,4,1,4.6,3,43,16,1,71.6,44.4,80.2,76.7,81.5,26.6,119,4,46,3.1,14,447,4,62,90.6,405,43.2,193,97.2,87,5,28.9,129,747,378,6.1,12.0,1.84
Stefon Diggs,9579,WR,BUF,9,12.2,6,66.7,44.4,8,18,0,1.8,1,38,4,1,88.9,41.2,83.3,67.2,83.3,0.3,1,3,61,0.3,1,356,1,56,94.4,336,20.8,74,95.8,84,4,78.4,279,750,199,3.6,13.4,2.23
Diontae Johnson,33441,WR,PIT,8,9.5,6,63.4,41.7,5,12,1,1.9,1,30,25,1,81.1,41.6,73.0,,73.8,0.0,0,2,50,0.0,0,311,6,52,92.9,289,8.7,27,88.1,82,3,91.3,284,613,290,5.6,11.8,2.12
Jaylen Waddle,84088,WR,MIA,10,7.0,9,73.2,63.6,7,11,0,6.3,4,35,17,1,70.7,51.1,74.0,,73.9,0.2,1,5,36,0.0,0,417,2,60,93.3,389,64.7,270,78.2,82,3,34.5,144,557,247,4.1,9.3,1.43
Terry McLaurin,48229,WR,WAS,9,12.7,6,60.5,60.0,21,35,0,3.9,2,30,32,0,78.7,79.4,76.3,,75.6,0.0,0,2,40,0.0,0,372,2,49,93.8,349,28.2,105,91.2,81,4,71.8,267,632,178,3.6,12.9,1.81
Brandin Cooks,8655,WR,HST,9,12.1,3,70.4,57.1,8,14,1,3.4,2,29,13,0,81.6,80.2,74.2,,74.1,0.0,0,3,52,0.0,0,341,1,57,92.7,316,29.0,99,86.5,81,2,70.4,240,641,139,2.4,11.2,2.03
Deebo Samuel,48274,WR,SF,9,8.4,13,67.5,55.6,10,18,0,14.3,9,37,28,2,30.9,26.6,87.9,,86.9,0.0,0,2,83,0.0,0,303,0,54,93.4,283,27.7,84,119.7,80,5,71.6,217,979,518,9.6,18.1,3.46
Marquise Brown,61568,WR,BLT,9,14.2,7,65.8,50.0,5,10,0,5.5,3,27,3,2,74.0,25.3,75.5,,75.6,0.0,0,2,49,0.0,0,359,2,52,94.7,340,33.7,121,109.6,79,6,66.3,238,719,281,5.4,13.8,2.11
Justin Jefferson,61398,WR,MIN,9,11.9,6,69.6,42.9,6,14,0,9.8,6,37,18,1,54.8,42.4,84.2,,83.2,0.0,0,0,50,0.0,0,363,1,55,93.4,339,31.7,115,117.9,79,4,68.0,247,775,258,4.7,14.1,2.29
Jakobi Meyers,47468,WR,NE,10,9.1,3,68.5,72.2,13,18,0,3.8,2,25,19,0,73.0,80.7,71.8,76.4,72.3,0.3,1,1,27,1.4,5,363,1,50,92.6,336,66.7,242,85.6,73,1,32.8,119,483,141,2.8,9.7,1.44
