player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_overall_tackle,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_grades_tackle,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_overall_tackle,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_grades_tackle,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_overall_tackle,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_grades_tackle,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_overall_tackle,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_grades_tackle,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Justin Herbert,28237,QB,LAC,6,266,71.4,56,62,7.0,2.37,2,1,1.4,58.1,36,21,10.0,64,24.1,4,23,,,,,82.7,75.9,79.3,,74.4,,,,1,1,72,9.5,87.9,3.1,2,0,0,3,3,1,1.4,417,6.7,0,27,90.7,86.8,83.5,74.8,78.6,173,184,8.2,2.64,4,9,4.5,67.9,125,50,8.1,202,75.9,11,69,,,,,90.1,86.7,83.5,,83.0,,77.8,,1,3,216,18.0,102.5,4.5,9,9,0,6,11,5,2.3,1354,7.4,80.5,185,192,7.7,2.31,6,7,3.3,70.3,135,0,9.4,195,73.3,14,76,,,,,90.1,90.3,83.4,,88.4,,63.5,,0,4,212,,105.7,0.0,0,3,0,1,12,6,2.8,1515,7.9,0,61.4,44,54,8.8,3.28,0,3,5.1,48.1,26,71,3.7,71,26.7,1,16,,,,,83.0,65.5,79.5,,60.3,,79.2,,2,0,76,15.5,74.3,15.5,11,6,0,8,2,0,0.0,256,4.7
Ryan Tannehill,7014,QB,TEN,7,261,77.4,53,59,10.9,2.43,3,3,4.5,64.4,38,34,7.3,73,28.0,3,27,,,,,83.4,74.2,79.7,,71.6,,70.4,,2,1,81,29.4,93.6,13.7,10,4,0,1,2,2,2.5,476,8.1,0,31,65.6,89.9,85.7,83.8,78.1,155,170,7.7,2.56,2,8,4.4,65.3,111,54,8.3,188,72.0,10,68,,,,,71.3,91.1,83.1,,87.6,59.1,90.4,,5,4,198,20.4,87.4,5.9,11,7,1,7,5,3,1.5,1261,7.4,81.5,157,164,7.9,2.36,5,7,4.0,72.0,118,0,7.8,173,66.3,10,77,,,,,89.4,95.3,82.8,,93.3,59.1,89.6,,1,3,183,,98.0,0.0,0,9,1,0,4,1,0.5,1396,8.5,2,66.7,51,65,10.2,2.84,0,4,5.5,47.7,31,88,8.8,88,33.7,3,18,,,,,52.6,51.6,80.4,,50.5,,68.8,,6,2,96,23.9,66.3,23.9,21,2,0,8,3,4,4.2,341,5.2
Teddy Bridgewater,8667,QB,DEN,7,259,88.7,53,56,8.2,2.68,1,1,1.7,80.4,45,31,4.3,62,23.9,2,34,,,,,82.0,84.3,78.9,,82.2,,,,0,0,65,19.4,144.9,9.7,6,0,0,2,7,0,0.0,519,9.3,0,10,78.4,75.6,74.4,63.5,74.8,163,175,9.8,2.94,4,6,3.3,66.9,117,66,4.1,197,76.1,5,56,,,,,72.1,67.5,83.3,,68.0,,52.2,,2,5,204,18.2,83.6,6.1,12,10,0,6,5,9,4.4,1182,6.8,77.9,154,159,9.6,2.49,4,6,3.7,73.0,116,0,3.3,162,62.5,4,61,,,,,88.6,77.6,82.5,,76.2,,60.3,,0,5,166,,99.7,0.0,0,3,0,1,8,6,3.6,1265,8.0,1,79.0,62,72,9.0,3.54,1,1,1.3,63.9,46,97,6.1,97,37.5,3,29,,,,,55.2,64.1,80.6,,65.8,,50.4,,2,0,103,18.6,99.1,18.6,18,7,0,7,4,3,2.9,436,6.1
Matt Ryan,4317,QB,ATL,6,257,69.4,62,67,7.8,2.36,3,4,5.5,62.7,42,35,2.3,69,26.8,1,26,,,,,83.0,74.6,79.5,,73.2,,,,0,3,75,5.7,89.5,2.9,2,0,0,2,5,3,4.0,466,7.0,0,2,64.4,85.2,84.5,49.6,78.6,168,177,7.2,2.64,3,7,3.7,70.1,124,53,6.1,188,73.2,8,59,,,,,53.1,85.8,83.2,,85.2,58.9,48.6,,2,1,199,13.2,99.6,3.7,7,4,1,3,7,3,1.5,1202,6.8,79.8,163,168,6.6,2.38,4,4,2.3,73.2,123,0,5.4,169,65.8,7,63,,,,,89.1,92.8,82.7,,91.2,,71.4,,0,3,177,,99.3,0.0,0,1,1,0,7,1,0.6,1199,7.1,2,67.2,67,76,9.1,2.91,2,7,8.3,56.6,43,88,4.4,88,34.2,2,22,,,,,28.5,55.9,80.5,,60.2,58.9,31.0,,2,1,97,10.2,91.4,10.2,9,3,0,5,5,5,5.2,469,6.2
Josh Allen,46601,QB,BUF,6,255,67.4,43,51,10.7,2.72,1,4,7.3,54.9,28,22,3.4,54,21.2,1,17,,,,,81.4,65.6,78.6,,64.3,,64.3,,0,1,59,0.0,74.7,0.0,0,3,0,7,1,2,3.4,349,6.8,0,4,66.8,83.9,79.5,75.5,76.6,167,179,9.9,2.92,5,13,7.0,67.6,121,73,5.5,201,78.8,7,76,,,,64.7,72.7,85.2,83.4,,81.9,90.6,68.5,,1,2,209,11.0,111.8,4.0,8,13,0,6,14,8,3.8,1374,7.7,77.7,148,152,8.5,2.4,4,7,4.4,72.4,110,0,4.3,160,62.7,5,60,,,,64.7,88.7,79.4,82.5,,75.4,90.6,72.7,,0,2,167,,107.3,0.0,0,7,0,0,9,5,3.0,1120,7.4,1,67.7,62,78,13.9,3.68,2,10,12.2,50.0,39,95,7.1,95,37.3,3,33,,,,,54.7,79.1,80.6,,78.5,,62.1,,1,1,101,8.4,96.3,8.4,8,9,0,13,6,5,5.0,603,7.7
Kirk Cousins,7102,QB,MIN,6,255,83.1,65,74,6.3,2.22,3,5,6.5,63.5,47,28,13.0,78,30.6,7,22,,,,,83.5,91.2,79.8,,90.3,58.9,,,3,0,81,14.3,97.6,5.1,4,0,0,3,3,0,0.0,516,7.0,0,18,53.4,90.3,88.9,66.9,83.8,148,165,7.6,2.53,3,4,2.3,72.1,119,48,4.0,177,69.4,5,63,,,,,38.3,83.9,35.9,,81.7,,71.4,,4,2,190,10.4,109.0,2.8,5,5,3,7,10,4,2.1,1253,7.6,86.2,167,175,7.0,2.28,3,7,3.9,78.3,137,0,4.9,179,70.2,7,69,,,,,89.3,94.6,82.8,,93.3,,69.7,,0,2,182,,118.9,0.0,0,3,3,2,11,2,1.1,1515,8.7,1,73.9,46,64,7.8,2.8,3,2,2.7,45.3,29,76,14.7,76,29.8,5,16,,,,,24.5,56.5,0.0,,57.0,58.9,64.1,,7,0,89,11.8,66.8,11.8,9,2,0,8,2,2,2.2,254,4.0
Matthew Stafford,4924,QB,LA,7,253,81.8,66,67,6.6,2.03,1,2,2.8,77.6,52,18,3.7,70,27.7,2,36,,,,,82.9,76.3,79.4,,74.8,,,,0,0,74,16.7,129.0,4.3,3,0,0,0,5,1,1.4,602,9.0,0,26,78.9,80.4,79.0,70.1,75.1,169,174,10.1,2.73,1,11,6.1,66.1,115,42,9.4,183,72.3,12,71,,,,,70.5,79.9,83.0,,77.2,,72.8,,2,4,190,9.5,112.0,2.2,4,5,0,2,14,4,2.1,1570,9.0,81.8,187,189,8.2,2.37,2,11,5.6,75.1,142,0,7.2,193,76.3,11,88,,,,,71.5,88.6,83.2,,84.8,,79.4,,0,3,199,,122.7,0.0,0,4,0,0,15,4,2.0,1730,9.2,4,58.3,48,52,12.7,3.07,0,2,3.5,48.1,25,60,10.7,60,23.7,3,19,,,,,82.0,55.9,78.9,,57.1,,55.7,,2,1,65,11.7,95.2,11.7,7,1,0,2,4,1,1.5,442,8.5
Kyler Murray,38334,QB,ARZ,7,253,86.8,38,43,8.1,2.71,1,6,13.0,76.7,33,20,0.0,52,20.6,0,26,,,,,81.0,93.7,78.3,,91.6,,79.9,,0,0,55,30.0,156.8,11.5,6,3,0,4,6,0,0.0,528,12.3,0,1,40.3,86.5,90.6,46.5,81.4,167,180,8.4,2.87,3,16,8.6,72.8,131,51,3.7,201,79.4,5,70,,,,,90.1,86.7,83.4,,85.1,,61.9,,0,5,211,19.6,105.6,5.0,10,9,0,10,11,4,1.9,1474,8.2,82.8,169,176,7.2,2.37,4,14,7.7,76.7,135,0,3.6,182,71.9,5,74,,,,,89.6,90.5,83.0,,88.6,,65.9,,0,4,189,,118.2,0.0,0,4,0,3,13,3,1.6,1565,8.9,1,80.6,36,47,13.8,4.03,0,8,15.7,61.7,29,71,0.0,71,28.1,0,22,,,,,83.2,87.1,79.6,,84.1,,70.8,,0,1,77,22.5,111.7,22.5,16,8,0,11,4,1,1.3,437,9.3
Ben Roethlisberger,1732,QB,PIT,6,249,69.0,42,44,6.4,1.88,1,0,0.0,59.1,26,9,10.3,46,18.5,3,13,,,,,30.0,58.5,77.9,,58.4,,,,0,1,49,22.2,73.0,4.3,2,0,0,1,1,1,2.0,249,5.7,0,25,27.5,57.9,56.8,62.5,76.1,184,191,7.4,2.39,4,10,5.0,66.5,127,46,9.3,203,81.5,13,64,,,,,27.6,57.0,83.4,,56.8,,61.2,,2,3,214,21.7,89.0,4.9,10,2,0,1,6,11,5.1,1266,6.6,78.4,185,192,6.5,2.07,5,7,3.5,69.3,133,0,8.3,194,77.9,12,66,,,,,68.2,72.8,83.2,,71.8,,58.3,,0,1,203,,96.5,0.5,1,1,0,2,6,4,2.0,1312,6.8,0,58.5,41,43,10.4,3.07,0,3,6.3,46.5,20,55,16.7,55,22.1,4,11,,,,,17.0,26.9,78.6,,27.4,,62.6,,2,3,60,20.0,39.2,20.0,11,1,0,0,1,8,13.3,203,4.7
Carson Wentz,10636,QB,IND,7,246,69.1,55,62,6.4,2.48,1,2,3.0,58.1,36,32,5.3,71,28.9,2,23,,,,,83.2,63.0,79.6,,59.9,,74.8,,1,0,78,18.8,102.5,8.5,6,3,0,5,4,1,1.3,454,7.3,0,14,33.5,74.9,74.3,61.1,80.3,142,157,8.4,2.91,1,9,5.3,66.9,105,65,7.9,175,71.1,9,52,,,,,47.6,80.4,83.0,,78.3,,66.7,,7,1,191,13.8,103.0,5.1,9,9,0,7,7,3,1.6,1241,7.9,80.3,137,144,7.1,2.44,2,7,4.4,69.4,100,0,9.1,149,60.6,10,54,,,,,88.5,84.3,82.4,,81.8,,68.1,,0,1,163,,114.4,0.0,0,5,0,5,10,1,0.6,1181,8.2,3,70.0,60,75,9.6,3.32,0,4,5.1,54.7,41,97,2.4,97,39.4,1,21,,,,,28.2,59.5,80.8,,56.8,,71.2,,8,0,106,15.5,80.6,15.5,15,7,0,7,1,3,2.8,514,6.9
Aaron Rodgers,2241,QB,GB,7,245,68.1,47,49,7.5,2.24,1,2,3.8,65.3,32,14,0.0,54,22.0,0,22,,,,,81.4,61.0,78.6,,59.9,,64.2,,0,1,59,28.6,107.4,7.4,4,1,0,1,5,2,3.4,299,6.1,0,12,90.5,80.9,78.5,71.1,78.2,156,172,9.3,2.76,1,12,6.6,69.2,119,53,2.5,191,78.0,3,72,,,,,90.0,85.0,83.2,,82.7,,67.3,,2,2,200,22.6,108.5,6.3,12,7,3,10,10,4,2.0,1411,8.2,82.5,166,174,7.9,2.2,2,11,5.9,77.6,135,0,1.5,178,72.7,2,83,,,,,89.7,91.3,83.0,,90.2,,67.1,,0,1,191,,128.5,0.0,0,4,3,3,15,3,1.6,1481,8.5,1,45.9,37,47,13.1,3.82,0,3,6.4,34.0,16,67,5.9,67,27.3,1,11,,,,,82.3,42.3,79.1,,40.9,,65.4,,2,2,68,23.9,33.0,23.9,16,4,0,8,0,3,4.4,229,4.9
Trevor Lawrence,77632,QB,JAX,6,238,57.1,49,56,11.3,2.63,2,3,5.1,44.6,25,27,10.7,62,26.1,3,18,,,,,39.9,48.8,78.9,,48.7,,62.9,,0,2,65,14.8,64.4,6.5,4,2,0,5,3,4,6.2,297,5.3,0,15,78.2,57.1,54.5,67.7,75.0,148,160,8.3,2.88,0,7,4.0,65.0,104,57,6.3,176,73.9,7,51,,,,,89.7,58.9,83.0,,58.3,,62.2,,5,6,192,10.5,79.4,3.4,6,9,1,6,4,8,4.2,1168,7.3,73.8,141,146,8.4,2.48,2,6,3.8,66.4,97,0,6.7,154,64.7,7,49,,,,,88.5,62.6,82.4,,62.5,,57.7,,0,4,164,,87.8,0.6,1,6,1,2,5,7,4.3,1063,7.3,0,62.5,56,70,10.5,3.43,0,4,5.1,45.7,32,84,8.6,84,35.3,3,20,,,,,51.9,44.9,80.3,,43.8,,67.8,,5,4,93,10.7,49.8,10.7,9,5,0,9,2,5,5.4,402,5.7
Joe Burrow,28022,QB,CIN,7,236,76.7,60,63,10.3,2.37,1,6,9.4,71.4,45,21,2.2,69,29.2,1,34,,,,,82.5,94.2,79.2,,93.2,,61.8,,0,2,70,19.0,138.2,5.8,4,2,1,1,9,1,1.4,759,12.0,1,7,90.4,86.4,84.8,63.0,77.1,140,149,8.4,2.68,4,7,4.5,67.8,101,49,6.5,167,70.8,7,49,,,,,89.1,72.7,82.7,,71.6,,62.7,,0,6,176,26.5,93.2,7.8,13,5,1,4,8,8,4.5,1197,8.0,81.4,156,163,7.9,2.33,4,8,4.8,74.2,121,0,4.7,166,70.3,6,68,,,,,88.8,91.6,82.5,,90.7,,59.2,,0,4,169,,123.0,0.0,0,3,2,1,14,5,3.0,1589,9.7,2,61.4,44,49,12.8,3.21,1,5,9.4,51.0,25,70,7.4,70,29.7,2,15,,,,,83.2,60.9,79.6,,59.5,,64.8,,0,4,77,24.3,62.2,24.3,17,4,0,4,3,4,5.2,367,7.5
Dak Prescott,10769,QB,DAL,6,236,67.1,79,84,10.3,2.31,3,11,11.5,60.7,51,30,3.8,89,37.7,2,39,,,,,84.9,79.9,80.6,,77.7,,63.1,,0,4,101,10.0,104.7,3.4,3,1,0,2,12,3,3.0,650,7.7,0,9,35.0,82.9,87.7,29.4,86.5,126,132,6.9,2.77,0,4,2.8,81.1,107,36,1.8,147,62.3,2,57,,,,,66.3,88.6,82.3,,88.1,58.4,56.8,,3,0,159,16.7,113.5,4.1,6,8,0,3,4,3,1.9,1163,8.8,82.3,164,165,7.9,2.41,1,10,5.6,80.0,132,0,2.2,170,72.0,3,78,,,,,89.3,90.4,82.8,,90.1,58.4,47.6,,0,3,182,,126.6,0.0,0,4,0,0,15,4,2.2,1474,8.9,1,65.9,41,51,9.3,3.08,2,5,8.1,51.0,26,66,3.7,66,28.0,1,18,,,,,46.3,73.3,79.6,,70.6,,69.8,,3,1,78,13.6,70.6,13.6,9,5,0,5,1,2,2.6,339,6.6
Baker Mayfield,46518,QB,CLV,6,207,73.5,34,36,8.0,2.33,2,2,5.1,66.7,24,13,4.0,42,20.3,1,20,,,,,79.6,80.4,77.6,,78.6,,,,0,1,45,46.2,88.1,14.3,6,0,0,0,0,1,2.2,363,10.1,0,8,40.3,70.1,71.0,52.4,75.8,128,137,10.0,3.12,2,8,5.6,67.2,92,47,5.2,165,79.7,5,52,,,,,29.6,63.2,32.0,,65.9,60.0,50.6,,0,2,173,25.5,100.3,7.3,12,16,2,5,6,5,2.9,1111,8.1,78.7,136,140,7.9,2.47,2,8,5.6,72.9,102,0,4.7,147,71.0,5,61,,,,,87.9,82.9,82.1,,82.2,60.0,56.9,,0,2,151,,105.4,0.0,0,7,2,0,5,2,1.3,1231,8.8,2,57.7,26,33,18.5,4.17,2,2,5.3,42.4,14,60,6.7,60,29.0,1,11,,,,,20.9,37.5,0.0,,41.1,,49.9,,0,1,67,30.0,65.6,30.0,18,9,0,5,1,4,6.0,243,7.4
Zach Wilson,82096,QB,NYJ,6,205,58.1,43,47,6.8,3.09,0,0,0.0,42.6,20,30,20.0,54,26.3,5,11,,,,,81.3,46.6,78.5,,44.1,,74.8,,0,2,58,16.7,37.2,9.3,5,2,0,4,0,3,5.2,196,4.2,0,22,74.0,59.5,57.6,70.2,74.6,126,134,9.9,3.11,3,8,5.6,62.7,84,55,10.6,151,73.7,10,40,,,,,66.6,63.9,82.3,,64.4,,48.8,,2,7,161,27.3,72.7,9.9,15,2,0,3,4,8,5.0,972,7.3,81.0,116,119,6.9,2.52,2,2,1.6,71.4,85,0,9.6,120,58.5,9,37,,,,,86.6,65.6,81.5,,63.9,,65.9,,0,7,128,,70.3,0.0,0,1,0,1,2,6,4.7,788,6.6,0,47.2,53,62,13.9,3.93,1,6,8.8,30.6,19,85,24.0,85,41.5,6,14,,,,,51.6,48.9,80.2,,50.0,,54.8,,2,2,91,23.5,50.5,23.5,20,3,0,6,2,5,5.5,380,6.1
Davis Mills,52269,QB,HST,6,188,73.7,38,43,9.0,2.27,2,0,0.0,65.1,28,21,0.0,51,27.1,0,15,,,,,24.0,33.0,78.5,,34.9,,,,2,2,57,38.1,58.4,15.7,8,0,0,1,0,4,7.0,221,5.1,0,13,35.1,55.0,55.7,48.5,76.3,118,128,7.6,2.59,2,4,2.9,64.8,83,31,7.8,137,72.9,7,32,,,,,60.5,66.5,82.1,,67.3,,51.0,,1,5,151,22.6,79.8,5.1,7,2,1,6,5,5,3.3,826,6.5,76.6,128,134,7.4,2.19,2,4,2.9,68.7,92,0,6.1,136,72.3,6,36,,,,,58.8,69.3,81.9,,68.6,,58.3,,0,7,142,,75.8,0.7,1,1,1,3,5,6,4.2,831,6.2,1,71.4,28,37,10.4,3.32,2,0,0.0,51.4,19,52,5.0,52,27.7,1,11,,,,,25.2,29.5,79.0,,30.3,,52.3,,3,0,66,26.9,69.2,26.9,14,1,0,4,0,3,4.5,216,5.8
Jacoby Brissett,10725,QB,MIA,5,184,73.5,34,36,5.7,2.57,0,1,2.8,63.9,23,20,8.0,41,22.3,2,11,,,,,79.2,66.5,77.3,,62.6,,72.6,,2,1,41,10.0,72.5,4.9,2,3,0,0,1,1,2.4,168,4.7,0,17,54.2,75.6,73.6,67.1,78.1,114,123,7.5,2.9,0,5,3.7,65.9,81,55,9.0,143,77.7,8,40,,,,,44.2,75.8,82.2,,75.3,,58.9,,4,1,157,18.2,85.9,7.0,10,8,1,4,3,6,3.8,715,5.8,78.4,102,104,5.1,2.27,0,0,0.0,71.2,74,0,7.5,109,59.2,6,30,,,,,85.9,70.3,81.1,,68.5,,67.3,,0,1,115,,88.7,0.0,0,3,1,1,3,3,2.6,541,5.2,2,73.9,46,55,11.5,3.62,0,6,9.7,54.5,30,75,11.8,75,40.8,4,21,,,,,27.0,76.1,79.8,,75.4,,62.2,,6,1,83,16.0,71.9,16.0,12,8,0,3,1,4,4.8,342,6.2
Jameis Winston,9434,QB,NO,6,176,76.5,34,39,7.7,2.65,3,2,5.0,61.5,24,20,7.7,43,24.4,2,13,,,,,79.8,58.4,77.6,,56.8,,63.9,,1,1,45,15.0,102.5,7.0,3,1,0,1,4,2,4.4,240,6.2,0,20,54.6,73.3,66.1,88.7,71.7,99,112,10.8,3.22,1,9,7.6,58.0,65,55,8.5,133,75.6,6,49,,,,,39.8,74.2,81.8,,68.8,,83.1,,4,2,139,12.7,102.3,5.3,7,12,0,8,9,4,2.9,874,7.8,80.2,91,95,8.6,2.67,2,8,8.2,72.6,69,0,5.5,101,57.4,4,44,,,,,56.3,90.7,80.7,,86.4,,84.7,,0,0,104,,117.9,0.0,0,4,0,2,5,2,1.9,860,9.1,4,57.1,42,56,13.1,3.64,2,3,5.0,35.7,20,75,16.7,75,42.6,4,18,,,,,47.6,41.4,79.7,,36.7,,73.5,,5,3,80,13.3,68.0,13.3,10,9,0,7,8,4,5.0,254,4.5
Justin Fields,82118,QB,CHI,7,173,73.3,45,47,8.0,2.63,0,2,3.9,66.0,31,29,6.1,62,35.8,2,16,,,,,26.8,46.4,79.0,,43.7,,74.8,,1,2,66,34.5,65.2,16.1,10,3,0,1,0,4,6.1,292,6.2,0,6,28.9,49.3,49.0,60.0,60.8,79,84,10.5,3.11,1,7,7.7,52.4,44,37,8.3,111,64.2,4,28,,,,,32.6,55.3,81.2,,55.2,,58.9,,1,4,119,32.4,59.8,10.8,12,15,1,2,2,5,4.2,524,6.2,70.5,95,97,8.9,2.58,1,8,7.6,63.9,62,0,7.5,107,61.8,5,35,,,,,86.0,76.7,81.1,,74.3,,69.1,,0,3,116,,76.0,0.0,0,9,1,0,1,2,1.7,700,7.2,4,48.3,29,34,12.0,3.52,0,1,2.7,38.2,13,66,7.1,66,38.2,1,9,,,,,18.8,23.4,79.2,,23.0,,58.1,,2,3,69,33.3,21.2,33.3,22,9,0,3,1,7,10.1,116,3.4
Jimmy Garoppolo,8697,QB,SF,5,157,82.1,28,31,7.2,2.31,0,0,0.0,71.0,22,12,4.3,36,22.9,1,18,,,,,78.9,66.0,77.1,,65.3,,61.2,,1,0,39,25.0,130.0,8.3,3,2,0,2,2,1,2.6,352,11.4,0,28,29.1,56.8,56.1,58.4,74.1,108,114,7.3,2.63,0,1,0.8,63.2,72,30,10.0,121,77.1,8,36,,,,,30.0,52.3,81.4,,53.2,,54.5,,2,4,126,16.7,79.3,4.1,5,2,1,3,4,9,7.1,754,6.6,79.3,111,114,6.8,2.27,0,1,0.9,70.2,80,0,9.1,115,73.2,8,46,,,,,86.0,73.6,81.1,,72.7,,58.3,,0,3,117,,88.4,0.0,0,1,1,2,2,4,3.4,901,7.9,1,60.0,25,31,9.5,3.34,0,0,0.0,45.2,14,42,6.7,42,26.8,1,8,,,,,21.5,26.5,77.8,,27.0,,58.6,,3,1,48,19.0,93.4,19.0,8,3,0,3,4,6,12.5,205,6.6
Russell Wilson,7077,QB,SEA,5,149,81.5,27,29,7.0,2.45,1,5,15.2,72.4,21,20,4.5,36,24.2,1,14,,,,,78.9,86.3,77.2,,83.2,,63.9,,0,0,40,30.0,141.2,16.7,6,1,0,1,4,0,0.0,273,9.4,0,29,88.6,90.3,89.5,69.7,79.5,88,96,10.0,2.92,0,8,7.8,71.9,69,38,1.4,113,75.8,1,38,,,,,86.1,88.6,81.2,,86.2,,68.1,,1,1,119,21.1,118.5,7.1,8,9,0,7,6,0,0.0,923,9.6,86.9,84,86,7.5,2.39,1,9,9.8,82.6,71,0,2.7,91,61.1,2,40,,,,,84.7,94.1,80.4,,92.7,,72.8,,0,1,97,,130.9,0.0,0,5,0,1,6,0,0.0,946,11.0,1,61.3,31,39,14.1,3.47,0,4,9.3,48.7,19,58,0.0,58,38.9,0,12,,,,,81.6,66.0,78.8,,65.0,,62.5,,1,0,62,24.1,103.6,24.1,14,5,0,7,4,0,0.0,250,6.4
Tua Tagovailoa,60326,QB,MIA,4,130,80.0,25,26,5.1,2.45,0,0,0.0,73.1,19,11,5.0,30,23.1,1,7,,,,,77.4,56.9,76.1,,58.0,,57.9,,1,1,30,27.3,93.6,10.0,3,1,0,0,2,1,3.3,131,5.0,0,17,87.4,80.9,78.0,71.6,77.3,88,92,8.6,2.52,0,4,4.2,68.5,63,32,7.4,100,76.9,5,40,,,,,85.3,84.8,80.7,,81.9,,70.8,,1,3,105,6.3,95.6,2.0,2,6,1,2,5,4,3.8,704,7.7,81.7,82,83,7.2,2.19,0,1,1.2,77.1,64,0,4.5,87,66.9,3,35,,,,,84.2,89.7,80.1,,87.5,,64.0,,0,1,90,,119.7,0.0,0,4,1,0,7,1,1.1,603,7.3,1,67.7,31,35,9.5,3.13,0,3,8.3,51.4,18,43,14.3,43,33.1,3,12,,,,,79.8,56.0,77.6,,53.7,,67.2,,2,3,45,11.6,36.8,11.6,5,3,0,2,0,4,8.9,232,6.6
Geno Smith,7820,QB,SEA,3,84,75.0,16,21,4.6,2.4,2,0,0.0,57.1,12,10,0.0,26,31.0,0,8,,,,,24.9,60.0,75.6,,60.9,,58.3,,0,0,26,40.0,90.0,15.4,4,1,1,2,1,1,3.8,123,5.9,0,29,51.8,67.8,66.0,70.4,77.3,44,50,7.9,3.14,1,3,5.8,66.0,33,24,2.9,58,69.0,1,15,,,,,81.5,69.2,78.6,,67.2,,66.4,,2,1,60,25.0,94.1,10.3,6,2,0,3,2,2,3.3,384,7.7,88.6,44,49,5.7,2.37,3,3,6.0,77.6,38,0,2.6,50,59.5,1,19,,,,,80.5,90.5,78.0,,90.0,,58.3,,0,0,51,,127.1,0.0,0,1,1,1,3,0,0.0,471,9.6,1,43.8,16,22,10.8,3.71,0,0,0.0,31.8,7,34,0.0,34,40.5,0,4,,,,,27.1,31.3,76.7,,29.9,,66.4,,2,1,35,29.4,22.2,29.4,10,2,0,4,0,3,8.6,36,1.6
