player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Ty Johnson,45769,HB,NYJ,3,19,4,1,20.7,17,0,82,2,0,4,51,51.1,3,4,22,0,5,77.4,53.4,81.3,,26.7,43.2,64.8,60.0,17,0,17,2,54,21,0,0,8,21,0,82,51,2.68,4.3,0.31,13
Chuba Hubbard,57373,HB,CAR,3,19,1,0,0.0,0,0,62,1,1,1,45,19.7,2,3,5,0,8,78.0,57.2,77.3,,23.2,56.2,59.6,60.0,14,0,31,5,35,27,0,0,8,24,0,62,45,2.37,3.3,0.89,11
Carlos Hyde,8692,HB,JAX,3,19,4,1,18.9,18,0,95,0,0,4,57,57.1,2,7,15,0,8,77.4,74.3,79.1,,70.0,56.0,78.1,60.0,18,0,14,2,34,21,0,0,4,21,0,95,57,3.0,5.0,0.41,8
Josh Allen,46601,QB,BUF,3,12,3,1,17.0,15,0,55,0,0,2,27,37.5,2,9,4,2,2,45.9,72.2,83.6,70.2,,,66.8,60.0,15,0,0,0,0,72,33,6,0,12,1,88,39,2.17,4.9,,3
Kyler Murray,38334,QB,ARZ,3,11,0,0,0.0,0,0,30,0,0,0,6,0.0,1,6,1,0,0,87.1,84.3,38.3,82.2,,,72.4,60.8,12,1,0,0,0,78,40,6,0,11,3,70,8,0.47,4.1,,5
Malcolm Brown,9902,HB,MIA,3,17,3,1,35.3,24,0,68,0,0,3,41,42.6,2,4,17,0,10,76.2,69.5,0.0,,90.7,51.1,70.4,60.0,24,1,0,0,14,24,0,0,1,17,1,68,41,2.41,4.0,0.0,7
Kenneth Gainwell,77737,HB,PHI,3,16,0,0,0.0,0,0,53,1,2,0,31,16.8,0,3,24,0,2,77.7,69.0,80.4,,67.1,72.2,66.1,60.0,8,0,56,7,34,19,0,0,9,23,1,53,31,1.94,3.3,1.65,14
Nyheim Hines,48103,HB,IND,3,16,4,0,0.0,0,0,64,1,2,4,31,41.5,0,4,14,0,6,79.5,67.0,81.9,,41.5,67.4,68.0,60.0,9,0,119,12,63,19,0,0,14,28,1,64,31,1.94,4.0,1.89,9
Tony Jones Jr.,40498,HB,NO,3,16,3,0,0.0,0,0,69,0,0,3,37,36.5,0,3,20,0,4,76.7,82.2,76.3,,80.5,58.9,83.3,60.0,9,0,13,3,18,22,0,0,3,19,0,69,37,2.31,4.3,0.72,12
Sam Darnold,29048,QB,CAR,3,13,2,0,0.0,0,0,-1,0,0,0,2,0.0,0,5,5,4,1,33.6,81.0,83.5,80.1,,,62.3,60.0,7,1,0,0,0,92,11,2,0,13,3,10,15,1.0,0.7,,1
Jimmy Garoppolo,8697,QB,SF,3,11,1,0,0.0,0,0,10,0,0,1,10,8.3,0,5,28,3,0,54.3,62.3,83.0,59.5,,,68.3,60.0,7,1,0,0,0,79,16,4,0,11,1,26,25,1.67,1.7,,3
Taylor Heinicke,9896,QB,WAS,3,3,1,0,0.0,0,0,1,0,0,0,0,0.0,0,3,32,0,0,85.7,54.8,29.8,58.3,,,47.6,60.0,9,1,-2,1,0,57,43,12,1,4,1,44,18,1.2,2.9,,0
Ronald Jones,34001,HB,TB,3,15,1,0,0.0,0,0,52,0,0,1,36,15.0,1,3,30,1,11,24.6,54.1,75.5,,17.0,60.6,56.0,60.0,10,0,9,1,18,20,0,0,2,16,0,52,36,2.4,3.5,0.5,4
A.J. Dillon,57165,HB,GB,3,15,3,0,0.0,0,0,55,1,1,3,47,66.0,0,2,12,0,5,76.6,59.1,0.0,,70.8,51.0,64.5,60.0,8,1,23,4,26,18,0,0,5,19,0,55,47,3.13,3.7,0.88,10
Justin Fields,82118,QB,CHI,3,9,3,0,0.0,0,0,10,0,0,2,11,27.2,1,3,6,1,0,41.9,48.4,0.0,46.7,,,63.0,60.1,10,2,0,0,0,37,36,5,0,9,1,46,27,1.93,3.3,,5
Tevin Coleman,9506,HB,NYJ,2,14,2,1,35.4,17,0,48,0,0,2,49,50.0,1,3,22,0,5,75.1,57.4,72.7,,80.0,55.1,57.3,60.0,17,0,0,0,5,15,0,0,0,14,0,48,49,3.5,3.4,0.0,9
Jameis Winston,9434,QB,NO,3,7,4,0,0.0,0,0,0,0,0,0,2,0.0,4,6,20,0,0,84.1,60.8,82.5,52.8,,,81.4,61.4,15,1,0,0,0,81,60,7,0,7,1,60,54,3.86,4.3,,0
Larry Rountree III,57308,HB,LAC,3,13,1,0,0.0,0,0,29,1,0,1,24,13.2,1,1,27,0,4,76.4,41.7,75.2,,58.4,31.7,46.5,60.0,13,0,-1,1,16,16,0,0,2,14,0,29,24,1.85,2.2,-0.06,9
Jacoby Brissett,10725,QB,MIA,3,4,1,0,0.0,0,0,3,0,0,0,2,0.0,2,5,17,1,0,86.0,77.4,82.2,76.3,,,64.3,60.5,19,1,0,0,0,38,46,9,0,4,1,49,12,0.92,3.8,,0
Dak Prescott,10769,QB,DAL,3,8,0,0,0.0,0,0,3,0,0,0,5,0.0,0,0,9,4,1,41.6,74.9,42.4,79.3,,,36.5,60.0,7,1,0,0,0,82,16,5,0,8,0,19,21,1.62,1.5,,1
Baker Mayfield,46518,QB,CLV,3,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,2,3,8,1,0,56.9,77.3,83.1,79.0,,60.0,50.8,60.0,12,0,11,0,1,93,51,10,0,3,1,48,1,0.08,3.7,11.0,0
Justin Herbert,28237,QB,LAC,3,8,0,0,0.0,0,0,4,0,0,0,4,0.0,0,4,27,1,1,88.3,84.3,83.6,83.9,,,56.4,60.0,9,0,0,0,0,69,23,4,0,8,0,27,32,2.67,2.3,,0
Teddy Bridgewater,8667,QB,DEN,3,5,2,0,0.0,0,0,0,0,0,0,0,0.0,2,5,10,0,0,86.2,84.3,83.3,82.1,,,67.4,60.0,13,0,0,0,0,90,44,6,0,5,0,44,35,3.18,4.0,,0
Ryan Tannehill,7014,QB,TEN,3,4,3,0,0.0,0,0,-1,0,0,0,1,0.0,5,7,31,3,0,61.3,90.3,83.6,83.8,,,90.5,60.0,28,0,0,0,0,95,101,7,0,4,1,100,38,3.45,9.1,,0
David Johnson,9519,HB,HST,3,11,1,0,0.0,0,0,46,0,2,1,29,49.4,0,2,13,0,1,75.1,60.2,80.9,,44.1,67.2,58.5,54.6,8,0,40,5,38,16,0,0,6,16,0,46,29,2.64,4.2,1.05,7
Darrel Williams,13014,HB,KC,3,11,1,0,0.0,0,0,30,0,0,1,20,14.0,0,4,16,0,3,74.4,62.3,78.5,,30.3,54.9,68.7,58.5,7,0,11,2,33,15,0,0,3,13,1,30,20,1.82,2.7,0.33,8
Trey Sermon,57372,HB,SF,2,11,4,1,41.0,16,0,39,1,0,4,26,72.7,1,3,28,0,3,74.4,56.8,76.3,,14.6,37.4,67.2,57.6,16,0,3,2,20,18,0,0,3,13,1,39,26,2.36,3.5,0.15,8
Taysom Hill,12112,QB,NO,3,8,3,0,0.0,0,0,35,0,0,1,28,43.8,1,5,20,0,8,73.7,64.1,80.0,59.0,20.9,50.2,79.2,50.4,14,0,0,0,20,40,14,2,0,8,1,49,36,3.6,4.9,0.0,0
Josh Jacobs,45953,HB,LV,1,10,4,1,44.1,15,0,34,1,0,4,37,134.5,2,4,23,0,3,74.5,62.6,78.5,,40.5,39.8,75.0,60.0,15,0,6,1,23,15,0,0,2,11,2,34,37,3.7,3.4,0.26,7
Russell Wilson,7077,QB,SEA,3,3,0,0,0.0,0,0,-4,0,0,0,0,0.0,2,3,29,0,1,85.6,78.8,82.4,80.1,,,53.5,60.0,12,0,0,0,0,55,39,7,0,3,0,35,12,1.2,3.5,,0
Derek Carr,8671,QB,LV,3,7,0,0,0.0,0,0,2,0,0,0,1,0.0,0,2,23,3,0,66.9,85.9,45.6,86.4,,,51.3,60.3,5,2,0,0,0,81,11,3,0,7,0,13,5,0.5,1.3,,0
James White,8765,HB,NE,3,10,1,0,0.0,0,0,38,0,1,1,14,12.7,1,4,19,0,6,76.4,78.1,78.0,,70.2,82.2,76.6,60.0,10,0,94,12,38,11,0,0,14,22,1,38,14,1.4,3.8,2.47,1
Patrick Mahomes,11765,QB,KC,3,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,3,5,16,0,0,62.3,77.7,83.2,73.1,,,79.4,60.1,21,1,0,0,0,64,68,8,0,2,1,66,5,0.5,6.6,,0
Carson Wentz,10636,QB,IND,3,1,2,0,0.0,0,0,0,0,0,0,0,0.0,2,2,14,1,0,62.6,68.5,83.2,67.8,,,59.5,60.0,14,1,0,0,0,67,60,8,0,1,0,60,20,2.22,6.7,,0
Trevor Lawrence,77632,QB,JAX,3,4,1,0,0.0,0,0,6,0,0,0,4,0.0,3,2,15,2,0,64.1,46.6,83.3,45.5,,,64.3,60.0,11,0,0,0,0,58,40,5,0,4,0,46,15,1.67,5.1,,3
Salvon Ahmed,57472,HB,MIA,3,9,1,0,0.0,0,0,21,1,1,1,19,38.4,0,0,17,0,3,73.4,53.9,80.1,,74.6,57.0,52.1,60.0,8,0,24,2,27,10,0,0,5,11,0,21,19,2.11,2.3,0.89,6
Matthew Stafford,4924,QB,LA,3,8,0,0,0.0,0,0,-11,0,0,0,0,0.0,0,0,26,0,0,85.7,82.7,82.7,82.4,,,54.3,60.0,5,0,0,0,0,75,5,1,0,8,0,-6,0,0.0,-0.7,,1
Jared Goff,10635,QB,DET,3,2,0,1,26.6,17,0,17,0,0,0,2,0.0,3,3,11,2,0,37.5,66.4,41.3,68.2,,60.0,49.0,60.0,26,3,0,0,1,66,47,6,0,2,0,64,4,0.5,8.0,0.0,1
J.D. McKissic,11047,HB,WAS,3,8,0,0,0.0,0,0,41,1,0,0,14,0.0,1,4,32,0,1,74.4,64.6,81.2,,59.8,61.0,68.9,59.9,11,1,98,7,51,13,0,0,8,15,1,41,14,1.75,5.1,1.92,7
Damien Williams,9205,HB,CHI,3,8,1,0,0.0,0,0,18,0,2,1,17,45.5,0,2,6,0,2,74.1,71.4,82.6,,84.6,64.3,73.8,60.3,6,0,26,6,32,12,0,0,8,14,0,18,17,2.13,2.3,0.81,6
Justin Jackson,29539,HB,LAC,3,7,1,0,0.0,0,0,26,0,0,1,24,38.1,0,2,27,0,3,72.9,64.9,77.2,,16.9,56.3,75.0,60.0,7,0,10,2,16,11,0,0,2,9,0,26,24,3.43,3.7,0.63,4
Kylin Hill,57306,HB,GB,2,7,0,0,0.0,0,0,22,0,0,0,11,0.0,0,1,12,0,1,75.3,59.3,74.5,,77.2,54.0,60.4,60.0,8,0,0,0,7,10,0,0,0,7,0,22,11,1.57,3.1,0.0,5
Mitchell Trubisky,11757,QB,BUF,2,5,0,0,0.0,0,0,-5,0,0,0,0,0.0,1,1,4,0,0,71.0,73.2,72.3,60.0,,,69.8,60.0,22,0,0,0,0,8,22,1,0,5,0,17,0,0.0,2.8,,0
Kyle Juszczyk,7912,FB,SF,3,6,0,0,0.0,0,0,16,1,1,0,11,14.1,0,2,28,0,0,73.5,59.7,81.9,,66.3,64.6,59.0,49.1,5,0,59,7,50,49,0,0,8,13,0,16,11,1.83,2.7,1.18,3
Ameer Abdullah,9487,HB,MIN,3,6,1,0,0.0,0,0,28,0,0,1,18,37.5,0,0,18,0,3,71.6,64.1,76.6,,19.4,68.8,63.7,60.0,9,0,15,2,22,8,0,0,3,8,0,28,18,3.0,4.7,0.68,3
Mac Jones,60323,QB,NE,3,3,0,0,0.0,0,0,7,0,0,0,1,0.0,1,4,19,2,0,34.6,72.2,39.6,70.3,,,67.7,60.0,12,1,0,0,0,70,21,3,0,3,0,28,4,0.67,4.7,,0
JaMycal Hasty,25582,HB,SF,2,6,0,1,51.2,21,0,41,0,2,0,14,42.4,1,3,28,0,2,72.8,60.7,79.3,,2.0,65.0,66.6,67.8,21,0,36,5,24,12,0,0,6,11,1,41,14,2.33,6.8,1.5,4
Samaje Perine,11869,HB,CIN,3,6,1,0,0.0,0,0,21,1,0,1,14,29.2,1,0,7,0,2,72.3,52.7,75.6,,38.9,41.6,62.3,60.0,13,0,15,2,13,10,0,0,3,8,0,21,14,2.33,3.5,1.15,4
Devontae Booker,10770,HB,NYG,2,6,0,0,0.0,0,0,16,0,0,0,13,0.0,0,0,21,0,3,71.6,56.4,76.7,,61.1,55.4,56.5,60.0,7,0,8,2,20,9,0,0,2,8,0,16,13,2.17,2.7,0.4,2
Joe Burrow,28022,QB,CIN,3,5,0,0,0.0,0,0,6,0,0,0,2,0.0,0,2,7,0,0,84.7,79.9,82.6,77.0,,,70.0,60.0,8,0,0,0,0,81,3,1,0,5,0,9,7,1.17,1.5,,0
Devonta Freeman,8738,HB,BLT,2,5,2,1,83.8,31,0,37,0,0,2,11,88.0,1,1,3,0,3,69.7,61.7,75.2,,,54.2,67.7,60.0,31,0,0,0,10,8,0,0,0,5,0,37,11,2.2,7.4,0.0,1
Marlon Mack,11898,HB,IND,1,5,0,0,0.0,0,0,16,0,0,0,18,0.0,0,1,14,0,1,69.7,53.8,71.2,,,55.2,54.8,,6,0,0,0,7,5,0,0,1,5,0,16,18,3.6,3.2,0.0,4
Jeremy McNichols,11917,HB,TEN,3,5,1,0,0.0,0,0,18,0,1,1,16,53.3,0,0,31,0,4,74.3,60.3,80.6,,24.7,66.9,64.9,60.0,8,0,60,7,41,8,0,0,8,12,0,18,16,3.2,3.6,1.46,1
Ben Roethlisberger,1732,QB,PIT,3,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,1,25,2,0,42.7,55.5,83.3,54.8,,,61.9,60.0,8,0,0,0,0,50,13,2,0,3,0,10,0,0.0,2.0,,0
Matt Ryan,4317,QB,ATL,3,3,1,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,2,2,0,63.3,59.6,83.3,59.3,,,56.2,60.7,8,2,0,0,0,62,11,2,0,3,0,10,6,1.2,2.0,,1
Royce Freeman,45747,HB,CAR,2,5,0,0,0.0,0,0,17,0,0,0,7,0.0,1,1,5,0,3,70.3,50.9,72.2,,4.2,57.8,55.5,,13,0,8,1,7,5,0,0,1,6,0,17,7,1.4,3.4,1.14,2
Tyrod Taylor,6332,QB,HST,2,1,1,0,0.0,0,0,-1,0,0,0,0,0.0,2,2,13,1,0,80.8,75.8,80.8,72.3,,,71.3,60.3,29,0,0,0,0,51,56,4,0,1,1,55,32,6.4,11.0,,0
Tom Brady,698,QB,TB,3,1,1,0,0.0,0,0,1,0,0,0,0,0.0,0,2,30,2,0,88.0,92.4,83.3,91.5,,,63.4,60.0,9,0,0,0,0,44,19,3,0,1,1,20,11,2.75,5.0,,0
Aaron Rodgers,2241,QB,GB,3,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,12,0,0,85.4,69.0,30.6,70.5,,,49.2,60.0,5,1,-4,1,0,61,7,3,1,2,0,6,0,0.0,1.5,,0
