player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Tashaun Gipson Sr.,7288,S,CHI,4,0,6,0,0,0,0,0,0,100.0,1,1,100.0,1,1,0,0,0.9,1,117,1,100.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Denzel Ward,49558,CB,CLV,6,0,8,1,0,0,0,0,0,50.0,1,1,100.0,1,1,0,0,1.1,2,179,2,75.0,0,1,0,0,50.0,1,1,50.0,0,0,0,1,1,0
Jarrod Wilson,10902,S,NYJ,3,0,22,1,1,0,1,1,0,100.0,2,2,50.0,0,0,0,0,2.6,2,77,2,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Patrick O'Connor,12005,DI,TB,1,0,30,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,1,1,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Davion Taylor,81991,LB,PHI,4,0,24,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,2.8,1,36,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Shaquill Griffin,11845,CB,JAX,6,0,15,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.5,1,221,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Daryl Worley,10711,CB,DET,1,0,11,0,1,0,0,1,1,100.0,1,1,50.0,0,0,0,1,11.1,1,9,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Joejuan Williams,29113,CB,NE,4,0,19,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,1.9,1,54,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Grant Delpit,60685,S,CLV,5,0,8,0,0,0,0,0,0,50.0,1,1,100.0,1,1,0,0,2.3,2,87,1,50.0,0,0,0,0,50.0,1,0,0.0,0,0,0,1,1,0
Donovan Wilson,49408,S,DAL,2,0,9,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,2.1,1,48,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
