player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Max Scharping,46961,G,HST,1,0,13,75.6,100.0,22,57.9,22,68.4,0,100.0,38,38,55.6,100.0,14,36.8,14
Laremy Tunsil,10647,T,HST,1,0,13,56.8,100.0,22,57.9,22,47.2,0,100.0,38,38,52.0,100.0,14,36.8,14
Tytus Howard,25472,G,HST,1,0,13,55.8,100.0,22,57.9,22,50.4,0,100.0,38,38,48.2,100.0,14,36.8,14
Ryan Ramczyk,11787,T,NO,1,0,20,74.9,100.0,14,37.8,14,68.2,0,100.0,37,37,59.0,100.0,19,51.4,19
Justin Britt,8699,C,HST,1,0,13,66.9,100.0,22,59.5,22,70.3,0,100.0,37,37,62.2,100.0,14,37.8,14
Cesar Ruiz,59857,G,NO,1,0,20,52.2,100.0,14,37.8,14,63.8,0,100.0,37,37,66.4,100.0,19,51.4,19
Terron Armstead,7856,T,NO,1,0,20,78.7,100.0,14,37.8,14,78.5,0,100.0,37,37,74.1,100.0,19,51.4,19
Andrus Peat,9446,G,NO,1,0,20,46.3,100.0,14,37.8,14,61.4,0,100.0,37,37,67.5,100.0,19,51.4,19
Tyrod Taylor,6332,QB,HST,1,0,13,60.0,100.0,22,59.5,22,60.3,0,97.4,37,38,60.0,100.0,14,37.8,14
Quinton Spain,10110,G,CIN,1,0,7,80.7,100.0,12,33.3,12,79.0,0,100.0,36,36,71.5,100.0,22,61.1,22
Trey Hopkins,9276,C,CIN,1,0,7,48.8,100.0,12,33.3,12,48.6,0,100.0,36,36,53.0,100.0,22,61.1,22
Jonah Williams,41651,T,CIN,1,0,7,78.2,100.0,12,33.3,12,66.8,0,100.0,36,36,57.5,100.0,22,61.1,22
Xavier Su'a-Filo,8668,G,CIN,1,0,7,66.1,100.0,12,33.3,12,57.6,0,100.0,36,36,52.9,100.0,22,61.1,22
Riley Reiff,7029,T,CIN,1,0,7,72.8,100.0,12,33.3,12,53.1,0,100.0,36,36,41.9,100.0,22,61.1,22
Calvin Throckmorton,28238,G,NO,1,0,20,59.0,100.0,13,37.1,13,59.8,0,100.0,35,35,60.7,100.0,18,51.4,18
Pharaoh Brown,12247,TE,HST,1,0,13,46.9,100.0,22,62.9,22,55.8,0,100.0,35,35,56.5,100.0,12,34.3,12
Joe Burrow,28022,QB,CIN,1,0,7,60.0,100.0,12,34.3,12,60.0,0,97.2,35,36,60.0,100.0,22,62.9,22
Jameis Winston,9434,QB,NO,1,0,20,60.0,100.0,13,39.4,13,60.0,0,91.7,33,36,60.0,100.0,19,57.6,19
Rodney Hudson,6207,C,ARZ,1,0,1,60.4,100.0,7,21.9,7,58.6,0,100.0,32,32,54.4,100.0,18,56.3,18
Adam Trautman,109795,TE,NO,1,0,20,51.9,100.0,13,40.6,13,53.5,0,100.0,32,32,65.8,100.0,16,50.0,16
