player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Patrick Mahomes,11765,QB,KC,9,77.6,326,362,8.2,2.78,2,12,3.1,65.2,236,0,133,6.7,409,17,157,16,36.3,72.4,69.7,74.4,5,10,438,3,12.8,92.5,4.2,17,29,0,29,20,13,3.0,2534,7.0
Tom Brady,698,QB,TB,8,76.1,322,343,9.0,2.36,4,23,6.5,67.3,231,0,78,5.7,360,14,140,30,84.3,91.5,90.2,77.6,1,5,372,0,15.4,108.6,3.3,12,5,1,15,25,4,1.1,2650,7.7
Matthew Stafford,4924,QB,LA,9,76.1,309,321,8.5,2.57,5,16,4.8,68.2,219,0,82,6.8,340,16,140,26,84.0,78.8,77.2,70.6,3,6,355,4,14.6,111.0,3.5,12,7,0,4,23,9,2.5,2771,8.6
Josh Allen,46601,QB,BUF,8,75.3,291,319,9.1,2.83,9,17,5.1,65.5,209,0,129,4.6,355,10,127,4,54.3,80.2,75.6,76.7,2,5,375,2,9.3,97.1,3.4,12,23,0,17,17,13,3.5,2236,7.0
Justin Herbert,28237,QB,LAC,8,77.4,296,319,7.7,2.58,8,12,3.5,66.1,211,0,93,7.9,346,18,122,27,91.2,89.0,85.5,76.0,2,6,371,0,15.1,98.9,4.0,14,13,1,12,18,6,1.6,2350,7.4
Derek Carr,8671,QB,LV,8,77.9,290,312,8.8,2.67,7,26,7.9,67.3,210,0,113,7.1,338,16,109,23,83.7,82.5,83.1,48.6,3,7,356,2,15.9,97.0,5.3,18,8,2,10,13,9,2.5,2565,8.2
Jared Goff,10635,QB,DET,8,77.0,283,308,6.6,2.7,1,7,2.1,66.9,206,1,118,5.5,340,12,104,11,34.3,62.0,64.0,37.7,3,6,366,5,18.6,85.3,6.5,22,10,3,18,8,11,3.0,1995,6.5
Sam Darnold,29048,QB,CAR,9,72.6,277,306,7.8,2.89,4,14,4.4,59.5,182,0,132,9.5,343,19,106,5,48.4,62.6,60.3,73.2,3,11,361,6,15.9,71.3,6.1,21,16,0,22,7,15,4.2,1986,6.5
Kirk Cousins,7102,QB,MIN,8,81.2,271,302,7.1,2.51,6,13,4.0,68.2,206,0,103,6.4,322,14,98,18,49.8,90.5,89.0,71.3,9,2,344,2,9.7,103.4,3.1,10,7,3,13,16,6,1.7,2140,7.1
Matt Ryan,4317,QB,ATL,8,77.5,284,301,7.6,2.58,8,15,4.7,69.4,209,0,112,5.0,323,11,112,2,59.0,85.4,84.7,51.6,3,6,345,2,12.5,98.1,4.3,14,8,1,5,15,9,2.6,2157,7.2
