player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Cooper Kupp,11824,WR,LA,10,114,0,26,11.2,5,72.4,66.7,2,3,4.5,1,20,0,71.3,92.2,1,59,1.1,1,94,21,94.7,89,137.6,29,25.4,4,348,114,5.4,16.6,3.91,0,7.5,5,72.9,50.0,3,6,8.5,4,21,0,59.9,74.6,3,52,0.9,2,216,43,94.0,203,78.2,59,51.8,0,518,286,6.7,12.0,2.55
Tyreek Hill,10799,WR,KC,10,109,0,16,13.1,0,60.0,16.7,1,6,10.0,2,14,1,58.1,79.6,1,44,0.0,0,103,18,89.3,92,81.3,30,27.5,1,230,40,2.2,12.8,2.5,0,11.8,7,68.4,0.0,0,3,7.1,3,26,0,65.0,77.8,0,75,0.0,0,225,39,95.6,215,99.1,57,52.3,1,467,194,5.0,12.0,2.17
Davante Adams,8688,WR,GB,9,95,0,12,10.8,1,55.2,40.0,2,5,0.0,0,11,0,81.7,79.1,1,50,0.0,0,90,16,92.2,83,73.6,29,30.5,1,198,44,2.8,12.4,2.39,0,11.8,3,72.2,44.4,4,9,2.5,1,25,0,81.9,91.3,2,59,0.0,0,178,39,95.5,170,95.8,54,56.8,1,554,214,5.5,14.2,3.26
D.J. Moore,48267,WR,CAR,10,92,0,5,7.9,0,60.7,44.4,4,9,0.0,0,11,0,82.2,73.4,2,39,0.0,0,110,17,93.6,103,59.8,28,30.4,1,168,93,5.5,9.9,1.63,0,13.5,4,61.2,42.9,3,7,11.8,4,21,1,51.7,70.3,1,29,0.0,0,226,30,95.1,215,80.7,49,53.3,0,425,127,4.2,14.2,1.98
Keenan Allen,7857,WR,LAC,9,90,0,27,8.3,1,72.2,50.0,5,10,10.3,3,16,1,54.9,77.8,1,42,0.0,0,121,26,90.1,109,84.1,36,40.0,0,289,81,3.1,11.1,2.65,0,8.8,2,72.9,28.6,2,7,7.9,3,18,0,64.1,74.3,1,41,0.0,0,228,35,96.1,219,87.8,48,53.3,0,388,165,4.7,11.1,1.77
Travis Kelce,7844,TE,KC,10,87,0,16,10.2,1,47.8,100.0,2,2,8.3,1,8,0,61.8,72.3,2,28,2.8,3,107,11,86.0,92,42.3,23,26.4,1,122,59,5.4,11.1,1.33,0,7.0,13,73.3,50.0,1,2,5.7,2,22,1,61.2,75.6,2,46,2.7,7,256,33,91.8,235,92.7,45,51.7,1,439,256,7.8,13.3,1.87
Stefon Diggs,9579,WR,BUF,9,84,0,4,10.6,2,63.6,30.0,3,10,4.5,1,14,0,72.1,84.3,2,37,0.9,1,107,21,89.7,96,89.8,33,39.3,3,235,50,2.4,11.2,2.45,0,12.8,4,68.2,71.4,5,7,0.0,0,21,0,88.0,79.2,1,57,0.0,0,211,30,96.2,203,97.0,44,52.4,1,422,120,4.0,14.1,2.08
Diontae Johnson,33441,WR,PIT,8,82,0,25,8.3,0,61.5,40.0,2,5,0.0,0,10,1,68.0,68.6,0,50,0.0,0,90,16,93.3,84,88.6,26,31.7,0,220,151,9.4,13.8,2.62,0,10.6,4,60.5,40.0,2,5,0.0,0,13,0,85.3,68.9,2,45,0.0,0,153,23,92.8,142,63.0,38,46.3,1,216,59,2.6,9.4,1.52
Jaylen Waddle,84088,WR,MIA,10,82,0,17,7.1,5,77.8,75.0,3,4,4.5,1,18,0,71.3,80.3,0,36,0.0,0,131,21,93.1,122,139.4,27,32.9,3,231,102,4.9,11.0,1.89,0,6.5,4,69.4,60.0,3,5,8.1,3,15,1,62.7,68.0,5,19,0.0,0,234,34,95.3,223,43.3,49,59.8,0,270,129,3.8,7.9,1.21
Terry McLaurin,48229,WR,WAS,9,81,0,32,14.7,0,46.2,52.9,9,17,0.0,0,8,0,80.0,75.2,1,40,0.0,0,107,12,93.5,100,89.9,26,32.1,3,168,12,1.0,14.0,1.68,0,11.1,6,71.7,71.4,10,14,2.9,1,20,0,78.9,75.9,1,37,0.0,0,217,33,93.5,203,99.1,46,56.8,1,431,166,5.0,13.1,2.12
