player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
DeSean Jackson,4363,WR,LV,1,0,,0,0,23,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Calais Campbell,4364,DI,BLT,10,10,1.9,1,0,3,70.4,85.5,86.5,73.2,81.0,44.7,8.8,3,1,133,134,12.0,16,21
Malcolm Jenkins,4937,S,NO,11,9,6.1,0,0,20,65.2,68.0,87.2,58.6,70.6,59.1,16.7,5,1,265,271,2.6,7,16
Jason McCourty,5127,S,MIA,6,3,12.4,0,0,17,73.5,72.1,81.7,54.5,59.2,60.8,28.6,4,0,114,118,0.0,0,7
Steve McLendon,5232,DI,TB,8,0,4.0,0,0,30,65.2,59.0,81.7,57.8,52.0,27.9,50.0,1,0,46,48,2.2,1,1
Ndamukong Suh,5527,DI,TB,11,4,0.6,0,0,30,57.8,50.3,56.0,54.4,52.3,49.7,18.2,2,2,113,116,4.4,5,5
Gerald McCoy,5528,DI,LV,1,0,,0,0,23,,48.2,73.2,55.2,53.3,,,0,0,4,4,0.0,0,0
Joe Haden,5532,CB,PIT,8,5,8.2,0,0,25,66.8,64.2,84.2,,48.3,31.3,31.3,5,0,171,174,1.2,2,6
Tyson Alualu,5535,DI,PIT,2,2,2.7,0,0,25,,59.7,78.7,59.4,58.2,40.8,16.7,1,0,17,17,5.9,1,3
Brandon Graham,5538,ED,PHI,2,0,0.5,0,0,24,,62.6,79.9,60.6,61.0,25.6,50.0,2,0,18,18,5.6,1,2
Jason Pierre-Paul,5540,ED,TB,9,4,0.0,0,0,30,70.4,51.3,43.4,54.9,45.3,55.1,10.0,1,3,125,126,4.0,5,5
Kareem Jackson,5545,S,DEN,10,8,6.2,0,0,10,57.1,59.5,92.5,61.0,62.3,54.3,18.4,7,0,220,231,3.6,8,23
Devin McCourty,5552,S,NE,12,6,11.8,0,0,19,72.5,73.2,86.5,52.4,69.4,69.2,14.3,3,0,278,285,0.0,0,12
Jerry Hughes,5556,ED,BUF,11,1,1.0,2,1,4,51.5,78.2,25.3,89.4,59.3,27.9,33.3,2,4,117,118,2.6,3,3
Linval Joseph,5571,DI,LAC,9,9,3.2,1,0,27,60.0,64.9,68.3,85.8,50.3,62.2,4.5,2,1,213,220,9.4,20,33
Carlos Dunlap,5579,ED,SEA,10,3,3.2,0,0,29,54.2,65.7,53.4,62.3,76.3,80.2,0.0,0,2,89,91,7.9,7,13
Corey Peters,5607,DI,ARZ,8,1,2.8,0,0,1,57.2,51.5,83.6,69.6,42.2,73.4,0.0,0,0,91,95,5.5,5,8
Everson Griffen,5624,ED,MIN,9,3,5.0,0,0,18,60.9,63.7,4.7,79.0,46.0,28.0,40.0,4,7,135,140,1.5,2,3
Al Woods,5646,DI,SEA,11,10,1.8,0,0,29,58.1,76.4,69.9,65.3,77.5,53.5,8.3,3,1,216,223,9.3,20,23
Anthony Levine,6013,S,BLT,1,0,,0,0,3,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
