player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Jack Fox,34735,P,DET,11,50,50,4.29,42.04,49.1,8.9,0,0,10,8,11,56.6,15,70,1,0,48.0,213,24,50,214.29,2102,7,2455
Michael Dickson,35381,P,SEA,11,62,62,4.13,42.05,47.63,7.2,0,0,11,12,29,62.4,33,68,5,0,41.9,186,26,62,256.35,2607,8,2953
A.J. Cole III,36038,P,LV,11,45,45,4.39,42.8,51.18,12.6,0,0,3,11,23,84.6,22,71,4,0,48.9,277,22,45,197.36,1926,5,2303
Mitch Wishnowsky,44663,P,SF,10,35,35,4.36,42.83,46.51,5.4,0,0,7,12,28,67.4,19,67,3,0,25.7,49,9,35,152.59,1499,4,1628
Braden Mann,44664,P,NYJ,4,12,12,4.44,36.83,41.58,12.3,0,0,4,2,22,63.2,4,56,2,0,25.0,37,3,12,53.33,442,1,499
Blake Gillikin,45045,P,NO,11,49,49,4.28,41.76,47.9,9.6,0,0,7,10,20,67.6,18,63,4,0,51.0,241,25,49,209.76,2046,3,2347
Cameron Nizialek,60273,P,ATL,4,18,18,4.09,39.78,45.39,8.7,0,0,3,3,2,53.6,7,62,3,0,38.9,61,7,18,73.59,716,2,817
Pressley Harvin III,62973,P,PIT,11,46,46,4.26,38.7,43.7,8.9,0,0,5,11,25,58.9,19,63,8,0,41.3,170,19,46,195.82,1780,3,2010
Jamie Gillan,63303,P,CLV,12,42,42,4.22,39.52,43.86,8.5,0,0,3,12,8,52.6,16,65,7,0,45.2,162,19,42,177.29,1660,1,1842
Arryn Siposs,82019,P,PHI,11,43,43,4.29,40.33,45.86,9.4,0,0,7,8,24,67.3,13,68,5,0,48.8,198,21,43,184.53,1734,2,1972
