player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Calais Campbell,4364,DI,BLT,4,2,2.1,0,0,3,74.2,88.2,82.6,83.3,69.3,34.1,23.1,3,0,50,51,12.0,6,8
Malcolm Jenkins,4937,S,NO,4,4,6.6,0,0,20,67.6,69.2,83.1,55.9,68.6,61.9,18.2,2,1,71,73,1.4,1,5
Jason McCourty,5127,S,MIA,4,3,12.4,0,0,17,71.8,70.0,79.8,54.5,58.7,56.9,28.6,4,0,106,110,0.0,0,7
Steve McLendon,5232,DI,TB,4,0,4.0,0,0,30,59.5,48.0,79.0,56.1,44.7,26.7,50.0,1,0,21,22,4.8,1,1
Ndamukong Suh,5527,DI,TB,4,2,0.0,0,0,30,60.4,52.6,48.0,54.9,55.6,29.1,33.3,2,1,33,35,6.1,2,2
Gerald McCoy,5528,DI,LV,1,0,,0,0,23,,48.2,73.2,55.2,53.3,,,0,0,4,4,0.0,0,0
Joe Haden,5532,CB,PIT,3,2,4.5,0,0,25,66.6,63.3,81.4,,45.7,35.8,42.9,3,0,78,80,1.3,1,2
Tyson Alualu,5535,DI,PIT,2,2,2.7,0,0,25,,59.7,78.7,59.4,58.2,40.8,16.7,1,0,17,17,5.9,1,3
Brandon Graham,5538,ED,PHI,2,0,0.5,0,0,24,,62.6,79.9,60.6,61.0,25.6,50.0,2,0,18,18,5.6,1,2
Jason Pierre-Paul,5540,ED,TB,2,1,1.0,0,0,30,85.9,60.4,38.0,51.5,58.8,81.0,0.0,0,1,29,29,3.4,1,1
Kareem Jackson,5545,S,DEN,4,3,4.7,0,0,10,66.5,68.0,89.8,60.0,63.3,73.8,18.2,2,0,71,73,4.2,3,6
Devin McCourty,5552,S,NE,4,1,12.8,0,0,19,69.3,71.0,81.6,52.1,66.1,79.4,14.3,1,0,115,117,0.0,0,5
Jerry Hughes,5556,ED,BUF,4,0,1.5,1,0,4,49.0,74.3,42.6,78.3,71.0,29.6,33.3,1,1,40,40,5.0,2,2
Linval Joseph,5571,DI,LAC,4,3,3.1,0,0,27,60.0,51.3,81.9,76.7,37.1,63.5,5.3,1,0,75,77,10.7,8,15
Carlos Dunlap,5579,ED,SEA,4,1,4.7,0,0,29,62.7,69.0,86.0,62.3,69.2,75.1,0.0,0,0,40,42,2.5,1,3
Corey Peters,5607,DI,ARZ,4,1,1.5,0,0,1,57.2,55.9,80.2,63.7,52.7,72.6,0.0,0,0,39,40,12.8,5,6
Everson Griffen,5624,ED,MIN,3,0,2.0,0,0,18,60.0,70.2,31.9,67.5,70.3,47.5,0.0,0,1,36,36,5.6,2,2
Al Woods,5646,DI,SEA,4,3,1.4,0,0,29,60.0,77.7,81.2,70.8,72.1,49.8,9.1,1,0,75,79,9.3,7,7
Andrew Sendejo,6118,S,IND,3,0,,0,0,14,61.6,61.9,77.1,59.1,60.3,80.8,,0,0,27,28,0.0,0,0
Von Miller,6154,ED,DEN,4,2,-0.7,1,0,10,76.1,84.3,23.7,78.0,80.3,65.0,28.6,2,2,59,61,5.1,3,3
Patrick Peterson,6157,CB,MIN,4,0,2.5,0,0,18,56.9,58.8,83.7,,64.1,29.0,0.0,0,0,107,107,1.9,2,2
J.J. Watt,6163,DI,ARZ,4,2,0.2,0,0,1,57.7,76.0,83.7,77.3,62.4,26.8,30.0,3,0,73,74,6.8,5,5
Robert Quinn,6166,ED,CHI,4,0,1.7,1,0,6,66.2,74.7,22.4,77.7,66.0,44.8,12.5,1,2,69,72,5.8,4,7
Ryan Kerrigan,6168,ED,PHI,4,0,,0,0,24,60.0,51.3,82.3,60.7,43.3,66.8,,0,0,49,52,0.0,0,0
Cameron Jordan,6176,ED,NO,4,2,1.4,0,0,20,68.6,78.3,85.8,66.0,78.8,63.3,9.1,1,0,64,65,9.4,6,8
Jimmy Smith,6179,CB,BLT,2,0,,0,0,3,54.8,54.5,77.9,,60.3,74.5,,0,1,7,7,0.0,0,0
Cameron Heyward,6183,DI,PIT,4,9,2.6,0,1,25,60.0,91.9,83.2,86.3,90.6,77.4,0.0,0,0,80,81,10.0,8,13
Justin Houston,6222,ED,BLT,3,0,2.0,0,0,3,39.7,75.5,81.9,70.0,77.6,50.7,0.0,0,0,26,27,15.4,4,5
K.J. Wright,6251,LB,LV,4,4,2.0,0,0,23,48.9,60.8,78.4,60.0,71.4,47.0,9.1,1,0,51,51,9.8,5,6
Richard Sherman,6306,CB,TB,1,0,,0,0,30,51.8,54.7,77.4,71.0,60.9,80.2,,0,1,7,9,0.0,0,0
Pernell McPhee,6317,ED,BLT,4,0,2.3,0,0,3,66.2,54.8,82.1,54.7,52.6,39.9,33.3,2,0,36,39,11.1,4,4
Lawrence Guy,6385,DI,NE,4,3,2.5,0,0,19,,38.4,80.8,46.2,41.7,39.5,11.1,2,0,77,77,10.4,8,13
Malcolm Smith,6394,LB,CLV,4,2,4.6,0,0,8,83.4,74.6,0.0,49.4,59.6,42.1,25.0,3,1,56,56,7.1,4,7
Chris Harris Jr.,6457,CB,LAC,1,0,,0,0,27,77.1,76.6,76.9,59.0,63.9,,,0,0,22,24,0.0,0,0
Josh Bynes,6503,LB,BLT,2,1,6.0,0,0,3,52.1,46.3,70.8,55.8,53.8,40.9,33.3,1,0,6,8,16.7,1,1
Mario Addison,6558,ED,BUF,4,0,,0,0,4,76.2,62.3,84.1,57.8,56.8,73.7,,0,0,28,28,0.0,0,0
Fletcher Cox,7018,DI,PHI,4,2,1.5,1,0,24,66.3,53.9,0.0,57.9,56.7,71.2,0.0,0,3,77,80,2.6,2,2
Michael Brockers,7020,DI,DET,4,3,3.1,0,0,11,,50.0,82.0,56.1,48.4,33.4,15.4,2,0,96,98,5.2,5,8
Dre Kirkpatrick,7023,CB,SF,1,0,,0,0,28,59.3,60.9,76.8,,64.4,77.8,,0,1,26,26,0.0,0,0
Melvin Ingram III,7024,ED,PIT,4,1,1.0,0,0,25,28.8,76.2,45.5,89.0,68.9,34.9,25.0,2,2,72,74,5.6,4,5
Chandler Jones,7027,ED,ARZ,4,0,-0.3,0,0,1,75.2,79.1,83.6,90.6,32.5,40.3,40.0,2,0,81,82,3.7,3,3
Dont'a Hightower,7030,LB,NE,4,2,3.3,0,0,19,42.8,52.4,82.7,59.9,62.1,49.1,27.3,3,0,96,98,4.2,4,6
Whitney Mercilus,7031,ED,HST,4,1,0.8,0,0,13,60.0,58.5,86.2,62.3,51.4,76.0,0.0,0,0,62,65,4.8,3,5
Jackrabbit Jenkins,7043,CB,TEN,4,2,3.0,0,0,31,52.8,55.9,15.6,,79.3,86.4,0.0,0,3,80,81,1.3,1,2
Bobby Wagner,7050,LB,SEA,4,7,3.6,0,0,29,64.0,67.6,80.7,61.3,67.2,75.5,9.7,3,1,123,129,9.8,12,21
