player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Calais Campbell,4364,DI,BLT,13,1,1,3,73.2,10,17,331,99.7,12.4,41,1,4.4,1,359,358,28,0,74.1,6,13,154,100.0,16.2,25,6.2,0,164,164,19
Malcolm Jenkins,4937,S,NO,14,0,0,20,56.0,1,2,44,7.6,6.8,3,2,5.7,1,604,46,4,0,55.5,1,1,22,8.4,4.5,1,9.1,1,273,23,3
Jason McCourty,5127,S,MIA,7,0,0,17,54.5,0,0,4,2.1,0.0,0,0,0.0,0,194,4,0,0,55.5,0,0,2,2.2,0.0,0,0.0,0,93,2,0
Steve McLendon,5232,DI,TB,10,0,1,30,66.1,3,7,125,97.8,10.4,13,1,4.8,1,134,131,11,0,77.9,1,7,48,98.0,20.8,10,10.4,1,51,50,9
Ndamukong Suh,5527,DI,TB,15,1,0,30,54.9,7,22,444,98.3,8.6,38,2,4.6,6,475,467,35,0,56.0,4,15,202,98.6,12.9,26,6.7,4,218,215,23
Gerald McCoy,5528,DI,LV,1,0,0,23,55.2,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Tyson Alualu,5535,DI,PIT,2,0,0,25,59.4,1,1,38,100.0,7.9,3,0,2.6,0,40,40,2,0,61.3,1,1,29,100.0,10.3,3,3.4,0,30,30,2
Brandon Graham,5538,ED,PHI,2,0,0,24,60.6,1,1,30,100.0,10.0,3,0,3.3,0,32,32,2,0,69.2,1,1,14,100.0,21.4,3,7.1,0,15,15,2
Jason Pierre-Paul,5540,ED,TB,12,4,0,30,53.2,3,18,365,88.8,6.0,22,3,3.7,3,437,388,24,1,55.4,1,11,157,92.4,8.3,13,5.1,2,185,171,14
Kareem Jackson,5545,S,DEN,14,0,0,10,61.0,0,0,2,0.4,50.0,1,0,50.0,1,500,2,1,0,56.5,0,0,2,0.8,0.0,0,0.0,0,240,2,0
Devin McCourty,5552,S,NE,15,0,0,19,52.3,0,1,6,1.1,0.0,0,0,8.3,0,534,6,1,0,54.0,0,1,2,0.9,0.0,0,25.0,0,229,2,1
Jerry Hughes,5556,ED,BUF,15,3,2,4,83.1,3,33,282,94.3,18.4,52,4,7.1,2,331,312,38,0,82.3,2,21,130,94.2,24.6,32,10.4,2,155,146,25
Linval Joseph,5571,DI,LAC,12,0,1,27,82.4,1,14,211,100.0,13.3,28,2,4.0,1,227,227,16,0,85.7,0,8,67,100.0,23.9,16,7.5,1,72,72,9
Carlos Dunlap,5579,ED,SEA,15,5,0,29,67.1,4,18,255,87.8,14.5,37,2,7.5,8,312,274,30,4,70.9,3,10,133,94.8,17.3,23,8.6,5,153,145,18
Corey Peters,5607,DI,ARZ,12,0,0,1,63.8,0,7,130,97.2,7.7,10,1,2.7,0,145,141,7,0,65.2,0,4,43,100.0,14.0,6,4.7,0,46,46,4
Everson Griffen,5624,ED,MIN,9,0,0,18,79.0,6,22,285,97.5,19.3,55,7,6.7,5,317,309,33,0,85.8,4,16,139,97.5,28.8,40,9.4,3,158,154,23
Al Woods,5646,DI,SEA,15,3,0,29,63.1,3,13,275,97.7,8.7,24,1,3.6,2,299,292,18,1,64.0,1,6,75,100.0,12.0,9,6.0,1,84,84,8
Anthony Levine,6013,S,BLT,2,0,0,3,51.7,0,0,4,16.0,0.0,0,0,0.0,0,25,4,0,0,59.6,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Andrew Sendejo,6118,S,IND,11,0,3,14,55.5,0,1,10,2.7,0.0,0,3,5.0,0,410,11,1,0,51.2,0,0,5,2.3,0.0,0,0.0,0,215,5,0
Von Miller,6154,ED,LA,13,0,1,26,73.8,6,40,347,89.3,19.3,67,5,8.4,6,411,367,52,0,79.9,5,32,172,94.2,27.9,48,13.7,5,190,179,42
J.J. Watt,6163,DI,ARZ,7,2,0,1,83.1,11,16,208,98.2,18.3,38,1,7.0,1,221,217,28,1,81.9,5,10,88,100.0,22.7,20,9.7,1,92,92,16
Robert Quinn,6166,ED,CHI,14,0,2,6,76.4,3,23,344,90.2,15.4,53,6,8.4,16,407,367,42,0,79.9,2,16,160,94.1,21.3,34,14.4,14,185,174,32
Ryan Kerrigan,6168,ED,PHI,14,0,0,24,61.3,1,14,157,98.8,12.1,19,0,4.8,0,167,165,15,0,67.7,1,9,60,98.5,23.3,14,8.3,0,66,65,10
Cameron Jordan,6176,ED,NO,14,2,0,20,67.2,11,25,460,98.0,11.3,52,1,5.7,8,499,489,44,0,69.8,6,13,211,99.1,14.7,31,6.9,5,227,225,24
Jimmy Smith,6179,CB,BLT,8,0,0,3,56.2,0,0,2,1.9,0.0,0,1,0.0,0,107,2,0,0,,0,0,0,0.0,,0,,0,41,0,0
Cameron Heyward,6183,DI,PIT,15,6,0,25,84.2,6,36,474,100.0,15.6,74,5,6.3,9,502,502,51,3,89.2,2,25,238,100.0,20.6,49,9.0,8,253,253,35
Jabaal Sheard,6189,ED,MIA,1,0,0,17,52.6,0,0,8,88.9,0.0,0,1,0.0,0,9,8,0,0,55.5,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Justin Houston,6222,ED,BLT,13,0,0,3,78.6,12,19,315,93.6,14.9,47,1,6.8,6,359,336,37,0,88.1,8,10,136,92.5,22.1,30,8.8,3,159,147,21
K.J. Wright,6251,LB,LV,15,0,0,23,52.1,0,2,4,2.2,50.0,2,1,25.0,0,179,4,2,0,56.3,0,1,2,3.0,50.0,1,25.0,0,67,2,1
Buster Skrine,6289,CB,TEN,4,0,1,31,52.4,0,1,4,3.0,0.0,0,1,12.5,0,134,4,1,0,59.7,0,0,1,1.8,0.0,0,0.0,0,57,1,0
Richard Sherman,6306,CB,TB,5,0,0,30,64.9,0,1,5,4.1,40.0,2,2,10.0,0,122,5,1,0,54.7,0,0,2,4.3,0.0,0,0.0,0,47,2,0
Pernell McPhee,6317,ED,BLT,9,0,0,3,56.2,1,4,99,92.6,10.1,10,1,3.5,1,121,112,6,0,55.0,0,3,45,90.9,11.1,5,5.6,1,55,50,4
Lawrence Guy,6385,DI,NE,15,0,0,19,58.3,4,9,192,100.0,8.9,17,0,4.4,2,206,206,15,0,74.3,2,4,44,100.0,25.0,11,9.1,1,46,46,7
Malcolm Smith,6394,LB,CLV,14,0,0,8,48.2,0,0,18,7.2,0.0,0,2,0.0,0,250,18,0,0,53.1,0,0,3,2.9,0.0,0,0.0,0,103,3,0
Chris Harris Jr.,6457,CB,LAC,12,0,0,27,64.3,1,2,15,3.8,6.7,1,2,10.0,0,399,15,3,0,80.9,0,1,5,2.4,20.0,1,10.0,0,205,5,1
Josh Bynes,6503,LB,BLT,12,1,0,3,80.2,1,3,24,10.2,16.7,4,0,16.7,2,255,26,6,1,88.9,0,3,11,13.8,27.3,3,22.7,1,80,11,4
Mario Addison,6558,ED,BUF,15,0,1,4,63.7,1,26,261,95.4,14.6,38,3,6.7,4,302,288,31,0,65.4,1,17,126,94.0,19.8,25,9.5,3,151,142,21
Fletcher Cox,7018,DI,PHI,15,0,1,24,75.1,6,28,405,100.0,13.6,55,4,4.9,3,427,427,37,0,81.7,4,18,180,100.0,21.1,38,7.8,3,192,192,25
Michael Brockers,7020,DI,DET,15,0,0,11,48.8,0,4,271,99.6,3.3,9,2,1.1,1,284,283,5,0,56.8,0,1,80,100.0,8.8,7,1.9,1,85,85,2
Bruce Irvin,7021,ED,CHI,4,1,0,6,54.3,1,3,60,93.9,6.7,4,1,3.3,0,66,62,4,0,59.3,1,2,20,100.0,15.0,3,7.5,0,22,22,3
Melvin Ingram III,7024,ED,KC,13,1,0,16,77.7,8,27,291,90.7,16.2,47,3,7.0,3,344,312,38,1,77.3,6,19,157,92.3,21.0,33,8.0,0,182,168,25
Chandler Jones,7027,ED,ARZ,13,4,1,1,88.3,13,15,381,90.9,14.2,54,5,6.3,10,452,411,38,0,85.6,8,10,162,93.7,17.9,29,9.3,6,189,177,24
Dont'a Hightower,7030,LB,NE,14,1,0,19,57.4,2,15,102,31.3,10.8,11,1,9.3,1,342,107,18,1,60.7,2,11,65,50.4,16.9,11,11.5,1,137,69,14
Whitney Mercilus,7031,ED,GB,10,0,0,12,65.9,1,11,178,98.4,15.2,27,0,5.1,3,193,190,15,0,72.6,0,10,83,98.9,24.1,20,9.6,3,93,92,13
Jackrabbit Jenkins,7043,CB,TEN,12,0,1,31,73.8,0,0,1,0.4,100.0,1,7,0.0,0,523,2,0,0,68.5,0,0,1,0.4,100.0,1,0.0,0,244,1,0
