player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Calais Campbell,4364,DI,BLT,12,1,1,3,73.0,10,17,326,99.7,12.3,40,1,4.4,1,353,352,28,0,74.1,6,13,154,100.0,16.2,25,6.2,0,164,164,19
Malcolm Jenkins,4937,S,NO,14,0,0,20,56.0,1,2,44,7.6,6.8,3,2,5.7,1,604,46,4,0,55.5,1,1,22,8.4,4.5,1,9.1,1,273,23,3
Jason McCourty,5127,S,MIA,7,0,0,17,54.5,0,0,4,2.1,0.0,0,0,0.0,0,194,4,0,0,55.5,0,0,2,2.2,0.0,0,0.0,0,93,2,0
Steve McLendon,5232,DI,TB,9,0,0,30,56.8,2,5,102,98.2,7.8,8,0,3.4,0,109,107,7,0,62.7,0,5,30,100.0,16.7,5,8.3,0,31,31,5
Ndamukong Suh,5527,DI,TB,14,1,0,30,55.3,7,20,413,98.2,8.7,36,2,4.7,6,444,436,33,0,55.7,4,13,187,98.5,12.8,24,6.7,4,203,200,21
Gerald McCoy,5528,DI,LV,1,0,0,23,55.2,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Tyson Alualu,5535,DI,PIT,2,0,0,25,59.4,1,1,38,100.0,7.9,3,0,2.6,0,40,40,2,0,61.3,1,1,29,100.0,10.3,3,3.4,0,30,30,2
Brandon Graham,5538,ED,PHI,2,0,0,24,60.6,1,1,30,100.0,10.0,3,0,3.3,0,32,32,2,0,69.2,1,1,14,100.0,21.4,3,7.1,0,15,15,2
Jason Pierre-Paul,5540,ED,TB,12,4,0,30,53.2,3,18,365,88.8,6.0,22,3,3.7,3,437,388,24,1,55.4,1,11,157,92.4,8.3,13,5.1,2,185,171,14
Kareem Jackson,5545,S,DEN,13,0,0,10,61.0,0,0,2,0.4,50.0,1,0,50.0,1,469,2,1,0,56.5,0,0,2,0.9,0.0,0,0.0,0,228,2,0
Devin McCourty,5552,S,NE,14,0,0,19,52.3,0,1,6,1.2,0.0,0,0,8.3,0,482,6,1,0,54.0,0,1,2,1.0,0.0,0,25.0,0,206,2,1
Jerry Hughes,5556,ED,BUF,14,3,2,4,86.7,3,31,261,94.1,19.5,51,4,7.3,2,307,289,36,0,86.6,2,19,117,93.6,26.5,31,10.7,2,141,132,23
Linval Joseph,5571,DI,LAC,11,0,1,27,83.4,1,13,191,100.0,13.6,26,1,4.2,1,206,206,15,0,84.3,0,7,60,100.0,23.3,14,7.5,1,65,65,8
Carlos Dunlap,5579,ED,SEA,14,5,0,29,63.3,3,15,234,87.5,13.2,31,2,6.4,6,287,251,24,4,65.8,2,7,120,95.0,15.0,18,7.1,4,139,132,13
Corey Peters,5607,DI,ARZ,11,0,0,1,66.4,0,7,118,96.9,8.5,10,0,3.0,0,130,126,7,0,66.9,0,4,40,100.0,15.0,6,5.0,0,42,42,4
Everson Griffen,5624,ED,MIN,9,0,0,18,79.0,6,22,285,97.5,19.3,55,7,6.7,5,317,309,33,0,85.8,4,16,139,97.5,28.8,40,9.4,3,158,154,23
Al Woods,5646,DI,SEA,14,3,0,29,63.3,3,12,258,97.9,8.9,23,1,3.7,2,280,274,17,1,66.0,1,6,66,100.0,13.6,9,6.8,1,74,74,8
Anthony Levine,6013,S,BLT,1,0,0,3,59.6,0,0,1,7.1,0.0,0,0,0.0,0,14,1,0,0,59.6,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Andrew Sendejo,6118,S,IND,11,0,3,14,55.5,0,1,10,2.7,0.0,0,3,5.0,0,410,11,1,0,51.2,0,0,5,2.3,0.0,0,0.0,0,215,5,0
Von Miller,6154,ED,LA,12,0,1,26,75.5,6,38,314,90.0,20.4,64,5,8.9,6,371,334,50,0,80.9,5,30,154,93.6,29.2,45,14.6,5,172,161,40
J.J. Watt,6163,DI,ARZ,7,2,0,1,83.1,11,16,208,98.2,18.3,38,1,7.0,1,221,217,28,1,81.9,5,10,88,100.0,22.7,20,9.7,1,92,92,16
Robert Quinn,6166,ED,CHI,13,0,2,6,74.7,2,21,322,91.0,14.9,48,6,8.2,15,378,344,38,0,77.1,1,14,151,95.3,19.9,30,13.6,13,172,164,28
Ryan Kerrigan,6168,ED,PHI,14,0,0,24,61.3,1,14,157,98.8,12.1,19,0,4.8,0,167,165,15,0,67.7,1,9,60,98.5,23.3,14,8.3,0,66,65,10
Cameron Jordan,6176,ED,NO,13,2,0,20,65.5,11,23,430,98.1,10.9,47,1,5.3,6,466,457,40,0,67.9,6,13,200,99.5,14.0,28,6.8,4,214,213,23
Jimmy Smith,6179,CB,BLT,8,0,0,3,56.2,0,0,2,1.9,0.0,0,1,0.0,0,107,2,0,0,,0,0,0,0.0,,0,,0,41,0,0
Cameron Heyward,6183,DI,PIT,14,6,0,25,85.4,6,35,449,100.0,16.3,73,4,6.3,8,476,476,49,3,89.4,2,24,227,100.0,21.1,48,8.8,7,242,242,33
