player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_overall_tackle,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_grades_tackle,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_overall_tackle,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_grades_tackle,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_overall_tackle,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_grades_tackle,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_overall_tackle,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_grades_tackle,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Lamar Jackson,46416,QB,BLT,8,329,72.6,84,93,9.5,2.59,4,1,1.0,62.4,58,44,4.9,108,32.8,3,35,,,,,52.0,58.5,81.0,,55.6,,77.0,,3,4,113,22.7,77.1,9.3,10,5,0,2,3,4,3.5,675,7.3,0,3,39.9,81.7,79.6,73.0,76.3,160,173,11.6,3.4,1,16,8.7,66.5,115,74,5.7,221,67.2,7,83,,,,,58.4,90.3,83.8,,89.6,,69.0,,5,3,233,18.9,106.5,6.3,14,34,2,5,10,6,2.6,1534,8.9,77.3,185,191,10.1,2.74,3,12,6.0,71.7,137,0,4.2,211,64.1,6,87,,,,,73.6,90.3,83.5,,89.7,,62.9,,0,5,219,,103.6,0.0,0,20,2,1,9,5,2.3,1692,8.9,2,67.8,59,75,13.3,3.85,2,5,6.3,48.0,36,118,10.0,118,35.9,4,31,,,,,30.0,59.7,81.4,,52.8,,77.5,,8,2,127,20.3,77.5,20.3,24,19,0,6,4,5,3.9,517,6.9
Jalen Hurts,40291,QB,PHI,9,328,66.2,74,82,10.5,3.15,2,7,7.8,57.3,47,47,4.1,99,30.2,2,40,,,,,56.1,76.3,80.8,,68.6,,90.0,,1,0,108,10.6,111.5,5.1,5,11,0,5,6,3,2.8,733,8.9,0,24,72.7,82.1,76.6,82.0,76.3,169,191,8.5,3.17,5,11,5.3,63.4,121,75,6.2,229,69.8,8,67,,,,,90.3,82.9,84.0,,77.4,60.0,83.3,,5,4,246,13.3,82.1,4.4,10,27,1,11,5,6,2.4,1248,6.5,81.8,176,186,6.6,2.59,7,7,3.5,73.1,136,0,5.6,206,62.8,8,74,,,,,90.1,84.6,83.5,,78.4,,88.7,,0,4,218,,96.0,0.0,0,18,1,2,6,7,3.2,1394,7.5,3,50.7,67,87,15.7,4.12,0,11,11.2,36.8,32,122,5.9,122,37.2,2,33,,,,,62.5,74.5,81.7,,67.7,60.0,82.4,,6,0,136,12.3,80.0,12.3,15,20,0,14,5,2,1.5,587,6.7
Ryan Tannehill,7014,QB,TEN,9,327,76.1,71,77,9.0,2.35,3,3,3.4,66.2,51,43,5.6,93,28.4,3,34,,,,,85.1,73.8,80.6,,71.3,,70.4,,2,3,103,27.9,91.7,12.9,12,4,0,1,4,3,2.9,617,8.0,0,31,72.1,90.7,87.2,87.5,77.6,196,212,7.5,2.58,2,8,3.6,66.0,140,69,7.9,234,71.6,12,80,,,,,76.0,91.7,84.0,,89.6,59.1,90.4,,5,5,247,21.7,88.3,6.4,15,7,1,8,7,4,1.6,1528,7.2,80.4,199,206,7.6,2.36,5,7,3.2,72.3,149,0,6.9,215,65.7,11,91,,,,,90.2,95.4,83.7,,93.5,59.1,89.6,,1,4,227,,101.8,0.0,0,9,1,0,8,2,0.9,1709,8.3,2,67.6,68,83,9.1,2.8,0,4,4.3,50.6,42,112,8.7,112,34.3,4,23,,,,,59.7,54.5,81.3,,53.5,,68.8,,6,4,123,24.1,58.1,24.1,27,2,0,9,3,5,4.1,436,5.3
Mac Jones,60323,QB,NE,9,326,71.4,98,106,8.8,2.37,2,3,2.7,63.2,67,49,4.3,114,35.0,3,37,,,,,53.9,66.9,81.3,,66.1,,,,2,4,122,16.3,76.4,7.0,8,0,0,4,3,3,2.5,711,6.7,0,19,68.8,83.0,80.9,76.3,77.6,183,194,7.3,2.62,2,11,5.3,70.6,137,47,3.5,212,65.0,5,64,,,,,74.0,87.6,43.1,,85.7,58.9,67.4,,0,3,224,19.1,97.1,4.2,9,7,1,8,7,6,2.7,1424,7.3,78.5,214,222,7.3,2.38,4,11,4.7,72.1,160,0,4.8,230,70.6,8,77,,,,,90.3,89.3,83.9,,87.2,,61.4,,0,4,241,,95.6,0.0,0,6,1,3,6,3,1.2,1704,7.7,4,65.7,67,78,9.4,2.9,0,3,3.5,56.4,44,96,0.0,96,29.4,0,24,,,,,27.9,60.8,5.5,,60.4,58.9,65.6,,2,3,105,17.7,73.2,17.7,17,1,0,9,4,6,5.7,431,5.5
Matt Ryan,4317,QB,ATL,8,323,71.1,76,82,7.9,2.42,4,5,5.6,64.6,53,45,1.9,88,27.2,1,33,,,,,84.6,70.4,80.4,,70.3,,55.3,,0,4,96,11.1,89.7,5.7,5,1,0,2,6,4,4.2,585,7.1,0,2,59.0,85.4,84.7,51.6,79.8,208,219,7.5,2.65,4,10,4.3,71.2,156,67,6.0,235,72.8,10,79,,,,,60.5,89.1,84.1,,86.9,58.9,64.0,,3,2,249,13.4,101.2,3.8,9,7,1,3,9,5,2.0,1572,7.2,80.2,202,208,7.1,2.39,5,6,2.8,74.0,154,0,4.9,211,65.3,8,82,,,,,90.1,92.3,83.6,,90.6,,86.2,,0,4,221,,98.9,0.0,0,3,1,0,8,3,1.4,1512,7.3,2,70.7,82,93,9.1,2.96,3,9,8.7,59.1,55,112,5.2,112,34.7,3,30,,,,,34.2,60.4,81.4,,63.6,58.9,37.6,,3,2,124,12.5,96.4,12.5,14,5,0,5,7,6,4.8,645,6.9
Trevor Lawrence,77632,QB,JAX,8,323,60.0,70,81,10.4,2.71,3,4,4.7,46.9,38,41,9.5,90,27.9,4,23,,,,,52.6,45.5,80.3,,46.5,,56.9,,1,3,95,14.6,58.2,6.7,6,3,0,7,3,5,5.3,391,4.8,0,15,83.6,57.2,56.2,64.0,76.4,195,215,7.6,2.83,3,9,3.9,64.2,138,73,7.4,233,72.1,11,67,,,,,90.3,62.2,84.0,,61.8,,60.3,,8,6,249,9.6,79.4,3.0,7,10,1,8,5,8,3.2,1430,6.7,74.6,193,201,7.7,2.42,5,7,3.3,66.7,134,0,6.9,209,64.7,10,65,,,,,90.1,63.9,83.6,,63.6,,57.7,,0,5,220,,83.5,0.5,1,6,1,2,5,7,3.2,1349,6.7,2,65.3,72,95,10.2,3.49,1,6,5.8,44.2,42,114,10.6,114,35.3,5,25,,,,,60.1,45.2,81.3,,45.3,,60.4,,9,4,124,10.5,52.6,10.5,12,7,0,13,3,6,4.8,472,5.0
Kirk Cousins,7102,QB,MIN,8,322,77.2,79,90,6.9,2.25,3,6,6.3,60.0,54,35,11.5,95,29.5,7,26,,,,,84.9,90.4,80.6,,88.8,58.9,,,3,0,100,11.4,95.7,4.2,4,0,0,5,4,0,0.0,622,6.9,0,18,49.8,90.5,89.0,71.3,82.8,192,212,7.2,2.62,3,7,3.1,71.7,152,68,4.4,227,70.5,7,72,,,,,33.0,85.2,45.9,,82.9,60.0,72.5,,6,2,244,8.8,106.6,2.6,6,7,3,8,12,6,2.5,1518,7.2,84.8,204,212,7.0,2.34,3,11,5.0,77.8,165,0,4.6,219,68.0,8,79,,,,,90.2,95.2,83.6,,93.9,,71.4,,0,2,225,,120.2,0.0,0,5,3,2,14,3,1.3,1804,8.5,2,70.1,67,90,7.2,2.87,3,2,1.9,45.6,41,103,12.8,103,32.0,6,19,,,,,23.5,55.2,13.0,,55.8,57.7,64.1,,9,0,119,9.7,63.0,9.7,10,2,0,11,2,3,2.5,336,3.7
Teddy Bridgewater,8667,QB,DEN,9,321,91.2,68,71,7.8,2.65,1,1,1.4,84.5,60,45,3.2,84,26.2,2,43,,,,,84.0,87.6,80.0,,85.2,,,,0,0,87,28.9,142.1,15.5,13,0,0,2,7,0,0.0,726,10.2,0,10,82.7,78.4,76.4,68.3,74.1,197,214,9.4,2.91,4,9,4.0,65.4,140,75,4.1,237,73.8,6,66,,,,,76.1,68.7,84.0,,69.0,,52.2,,2,5,248,17.3,85.7,5.5,13,10,0,11,7,11,4.4,1437,6.7,77.7,193,198,9.0,2.48,4,9,4.4,73.2,145,0,3.3,201,62.6,5,75,,,,,90.0,81.3,83.3,,79.5,,60.3,,0,5,208,,102.9,0.0,0,3,0,1,10,7,3.4,1592,8.0,1,80.6,72,87,9.0,3.46,1,1,1.1,63.2,55,120,5.2,120,37.4,3,34,,,,,60.9,63.4,81.4,,64.8,,50.4,,2,0,127,21.7,97.4,21.7,26,7,0,12,4,4,3.1,571,6.6
Joe Burrow,28022,QB,CIN,9,319,77.5,71,76,10.1,2.38,1,7,9.0,71.1,54,29,1.8,84,26.3,1,40,,,,,83.9,94.2,80.0,,93.2,,61.8,,1,3,86,20.7,132.6,7.1,6,2,1,2,9,1,1.2,881,11.6,1,7,70.9,85.0,85.0,50.4,76.8,198,210,8.5,2.65,5,10,4.6,67.1,141,67,7.2,235,73.7,11,70,,,,,76.4,74.0,84.0,,73.0,58.4,60.8,,0,8,247,28.4,91.7,8.1,19,6,1,6,11,10,4.0,1616,7.7,79.9,209,219,8.0,2.31,5,12,5.4,71.7,157,0,6.0,223,69.9,10,88,,,,,90.2,91.7,83.7,,91.0,58.4,56.9,,0,7,227,,109.4,0.0,0,4,2,3,15,6,2.6,2000,9.1,2,66.7,60,67,11.9,3.21,1,5,6.8,56.7,38,96,5.0,96,30.1,2,22,,,,,56.8,60.6,80.8,,59.3,,64.8,,1,4,106,26.0,80.3,26.0,25,4,0,5,5,5,4.7,497,7.4
Ben Roethlisberger,1732,QB,PIT,8,319,69.1,55,57,6.9,2.0,1,0,0.0,61.4,35,13,7.9,60,18.8,3,18,,,,,39.9,64.0,78.9,,63.5,,,,0,1,64,23.1,77.1,5.0,3,0,0,1,1,1,1.6,346,6.1,0,25,32.5,57.0,55.9,62.1,75.4,232,242,7.1,2.37,5,10,3.8,66.5,161,55,8.0,259,81.2,14,80,,,,,32.3,53.9,84.5,,54.0,,61.2,,2,3,278,27.3,93.0,5.8,15,2,1,2,9,12,4.3,1640,6.8,77.8,239,249,6.3,2.09,6,7,2.7,69.9,174,0,6.5,251,78.7,12,85,,,,,74.4,69.1,84.3,,68.3,,58.3,,0,1,266,,99.6,0.4,1,1,1,3,9,5,1.9,1729,6.9,0,56.3,48,50,11.1,3.06,0,3,5.2,44.0,22,68,18.5,68,21.3,5,13,,,,,19.0,28.2,79.5,,28.7,,62.6,,2,3,76,25.0,41.8,25.0,17,1,0,0,1,8,10.5,257,5.1
Taylor Heinicke,9896,QB,WAS,8,316,64.5,62,67,8.0,2.68,2,1,1.4,56.7,38,31,5.0,77,24.4,2,27,,,,,27.1,62.5,79.8,,60.4,,67.0,,0,0,83,6.5,93.3,2.6,2,8,1,2,3,3,3.6,467,7.0,0,32,57.9,57.9,56.4,63.8,74.7,198,207,8.6,3.03,2,7,3.2,66.2,137,66,7.4,239,75.6,11,74,,,,,90.4,56.4,47.1,,55.4,,66.3,,2,9,254,18.2,81.4,5.0,12,20,1,4,8,10,3.9,1461,7.1,74.5,200,205,7.9,2.56,3,7,3.2,68.8,141,0,5.4,219,69.3,8,75,,,,,90.2,63.8,43.5,,63.9,,60.2,,0,6,230,,90.0,0.0,0,14,2,0,8,7,3.0,1465,7.1,1,65.0,60,69,10.2,3.81,1,1,1.3,49.3,34,97,12.8,97,30.7,5,26,,,,,29.3,48.7,80.8,,44.1,,72.5,,2,3,107,14.4,67.5,14.4,14,14,0,6,3,6,5.6,463,6.7
Kyler Murray,38334,QB,ARZ,8,290,86.7,45,50,7.0,2.59,1,6,11.1,76.0,38,22,2.6,60,20.7,1,29,,,,,81.9,92.2,78.9,,90.2,,79.9,,0,1,64,27.3,144.7,10.0,6,3,0,4,6,0,0.0,576,11.5,0,1,46.7,85.6,89.5,49.2,80.1,191,206,8.7,2.85,3,18,8.4,71.8,148,60,3.3,230,79.3,5,79,,,,,90.3,86.5,83.9,,84.2,,66.6,,0,6,242,20.0,102.0,5.2,12,10,0,12,11,4,1.7,1700,8.3,82.3,192,200,7.2,2.32,4,15,7.3,76.5,153,0,3.2,208,71.7,5,83,,,,,90.1,90.7,83.5,,88.7,,72.1,,0,6,215,,111.4,0.0,0,5,0,4,13,3,1.4,1747,8.7,1,77.3,44,56,13.8,4.0,0,9,14.5,58.9,33,82,2.9,82,28.3,1,25,,,,,84.3,81.8,80.2,,78.8,,70.8,,0,1,91,22.0,106.9,22.0,18,8,0,12,4,1,1.1,529,9.4
Aaron Rodgers,2241,QB,GB,8,284,69.7,66,71,5.9,2.16,3,2,2.6,63.4,45,22,2.2,77,27.1,1,26,,,,,83.7,60.0,79.8,,59.1,,64.2,,0,1,83,22.7,99.9,6.5,5,1,0,2,6,3,3.6,387,5.5,0,12,90.7,80.5,78.7,67.3,77.8,171,187,9.4,2.73,1,13,6.6,68.4,128,59,3.8,207,72.9,5,77,,,,,90.1,86.0,83.5,,84.2,,62.5,,2,2,216,20.3,107.9,5.8,12,8,3,10,11,4,1.9,1507,8.1,83.1,189,199,7.3,2.12,3,12,5.6,76.9,153,0,2.5,203,71.5,4,90,,,,,90.1,91.0,83.5,,89.9,,67.1,,0,1,217,,123.4,0.0,0,4,3,4,15,3,1.4,1635,8.2,2,45.8,48,59,13.0,3.71,1,3,5.1,33.9,20,81,9.1,81,28.5,2,13,,,,,83.6,45.3,79.8,,45.3,,59.9,,2,2,82,21.0,45.8,21.0,17,5,0,8,2,4,4.9,259,4.4
Dak Prescott,10769,QB,DAL,7,279,66.3,83,90,10.2,2.37,3,11,10.8,57.8,52,35,5.5,95,34.1,3,40,,,,,85.3,80.3,80.8,,78.0,,63.1,,0,4,107,8.6,101.6,3.2,3,1,0,4,13,3,2.8,654,7.3,0,9,42.8,82.6,85.5,37.2,80.5,159,165,8.1,2.9,0,4,2.2,75.8,125,48,2.3,184,65.9,3,67,,,,,71.4,86.1,83.2,,84.3,58.4,64.9,,3,1,199,16.7,107.9,4.3,8,10,0,3,5,4,2.0,1391,8.4,78.4,190,191,8.5,2.45,1,10,4.9,75.9,145,0,2.7,196,70.3,4,83,,,,,90.0,86.8,83.4,,86.0,58.4,47.6,,0,4,210,,119.8,0.0,0,4,0,0,16,5,2.4,1618,8.5,1,65.4,52,64,10.1,3.36,2,5,6.6,50.0,32,83,5.9,83,29.7,2,24,,,,,52.9,78.4,80.4,,73.9,,77.7,,3,1,96,13.3,75.5,13.3,11,7,0,7,2,2,2.1,427,6.7
Baker Mayfield,46518,QB,CLV,8,266,74.4,43,45,8.5,2.45,2,4,8.3,68.9,31,18,3.1,53,19.9,1,25,,,,,81.0,86.9,78.4,,84.6,,,,0,1,56,44.4,101.8,15.1,8,0,0,0,1,1,1.8,477,10.6,0,8,50.6,75.8,76.0,54.4,77.8,167,180,9.6,3.02,2,10,5.3,66.1,119,60,8.5,213,80.1,11,65,,,,,40.4,68.1,42.5,,69.8,60.0,52.8,,1,2,223,26.7,98.8,7.5,16,17,2,8,7,5,2.2,1440,8.0,80.0,175,180,7.7,2.43,2,9,4.9,72.2,130,0,7.1,188,70.7,10,75,,,,,89.8,86.5,83.1,,85.1,60.0,60.2,,0,2,193,,102.4,0.0,0,8,2,1,5,2,1.0,1535,8.5,3,62.9,35,45,18.0,4.04,2,5,9.8,44.4,20,78,9.1,78,29.3,2,15,,,,,23.0,45.9,0.0,,49.6,,49.9,,1,1,86,30.8,87.5,30.8,24,9,0,7,3,4,4.7,382,8.5
Justin Fields,82118,QB,CHI,9,249,69.8,63,65,9.6,2.72,0,5,6.9,64.6,42,39,4.5,85,34.1,2,24,,,,,24.6,54.3,80.2,,56.1,,50.7,,1,2,92,28.2,73.8,12.9,11,7,0,1,0,5,5.4,479,7.4,0,6,29.8,64.6,61.0,73.6,62.9,116,122,11.3,3.14,2,9,6.8,56.6,69,59,5.5,164,65.9,4,46,,,,,48.9,70.4,82.7,,63.9,,83.1,,1,6,176,30.5,67.1,11.0,18,24,1,2,4,5,2.8,803,6.6,69.9,133,136,9.7,2.64,2,11,7.4,64.7,88,0,5.4,151,60.6,5,50,,,,,88.5,83.3,82.4,,81.7,,64.9,,0,4,164,,82.2,0.0,0,14,1,0,3,2,1.2,1015,7.5,4,52.2,46,51,13.8,3.53,0,3,5.3,45.1,23,98,4.2,98,39.4,1,20,,,,,19.7,34.5,80.7,,28.2,,79.0,,2,4,104,29.6,35.3,29.6,29,17,0,3,1,8,7.7,267,5.2
Jacoby Brissett,10725,QB,MIA,6,232,75.0,48,53,7.4,2.67,0,2,3.8,58.5,31,31,13.9,59,25.4,5,16,,,,,81.4,73.0,78.6,,69.7,,72.6,,2,1,59,9.7,69.1,5.1,3,3,0,3,1,1,1.7,252,4.8,0,17,61.3,77.0,74.7,68.8,78.4,139,149,7.8,2.88,0,5,3.0,66.4,99,70,9.2,173,74.6,10,52,,,,,51.1,75.1,83.0,,74.0,,61.7,,5,3,189,18.6,82.5,7.5,13,9,1,4,4,7,3.7,875,5.9,79.7,123,125,5.4,2.26,0,0,0.0,72.8,91,0,7.1,131,56.5,7,42,,,,,87.2,77.2,81.7,,74.7,,70.8,,0,1,137,,91.1,0.0,0,4,1,1,3,3,2.2,710,5.7,2,73.4,64,77,12.0,3.57,0,7,8.1,50.6,39,101,17.0,101,43.5,8,26,,,,,29.7,70.6,80.9,,69.8,,62.2,,7,3,111,15.8,59.3,15.8,16,8,0,6,2,5,4.5,417,5.4
Davis Mills,52269,QB,HST,7,231,76.5,51,56,8.5,2.41,2,2,3.2,69.6,39,29,0.0,67,29.0,0,21,,,,,26.3,48.1,79.5,,47.6,,65.0,,2,2,75,37.9,71.1,16.4,11,0,0,1,0,4,5.3,347,6.2,0,13,29.9,59.3,59.4,52.3,77.1,140,153,7.7,2.56,3,5,3.1,66.0,101,39,6.5,164,71.0,7,39,,,,,45.3,65.2,82.8,,65.9,58.9,51.0,,1,6,178,23.1,83.5,5.5,9,2,1,8,7,7,3.9,1010,6.6,78.1,155,161,7.3,2.19,2,5,3.0,71.4,115,0,5.0,163,70.6,6,46,,,,,43.5,73.5,82.6,,72.0,,63.6,,0,7,170,,85.6,0.6,1,1,1,3,7,7,4.1,1068,6.6,1,72.2,36,48,10.4,3.31,3,2,3.5,52.1,25,68,3.8,68,29.4,1,14,,,,,27.2,32.7,79.9,,34.5,58.9,52.3,,3,1,83,27.9,61.9,27.9,19,1,0,6,0,4,4.8,289,6.0
Jimmy Garoppolo,8697,QB,SF,7,231,81.8,44,48,8.0,2.28,0,1,2.0,72.9,35,16,2.8,54,23.4,1,27,,,,,81.2,77.6,78.5,,77.4,,56.4,,2,0,57,18.8,130.6,5.6,3,3,0,2,3,1,1.8,540,11.3,0,28,44.6,67.2,66.2,60.2,75.5,155,165,8.0,2.66,2,3,1.7,63.0,104,46,11.1,177,76.6,13,56,,,,,46.8,60.1,82.9,,60.5,,51.9,,2,5,187,21.7,82.7,5.6,10,2,2,4,5,11,5.9,1214,7.4,80.4,163,168,7.7,2.28,1,4,2.3,70.2,118,0,9.9,169,73.2,13,72,,,,,88.9,85.9,82.6,,83.9,,58.3,,0,3,173,,97.5,0.0,0,1,2,2,4,5,2.9,1466,8.7,1,61.1,36,45,9.6,3.36,1,0,0.0,46.7,21,62,4.5,62,26.8,1,11,,,,,24.6,26.5,79.3,,27.3,,52.4,,4,2,71,21.0,78.8,21.0,13,4,0,4,4,7,9.9,288,6.4
Zach Wilson,82096,QB,NYJ,6,205,58.1,43,47,6.8,3.09,0,0,0.0,42.6,20,30,20.0,54,26.3,5,11,,,,,81.3,46.6,78.5,,44.1,,74.8,,0,2,58,16.7,37.2,9.3,5,2,0,4,0,3,5.2,196,4.2,0,22,74.0,59.5,57.6,70.2,74.6,126,134,9.9,3.11,3,8,5.6,62.7,84,55,10.6,151,73.7,10,40,,,,,66.6,63.9,82.3,,64.4,,48.8,,2,7,161,27.3,72.7,9.9,15,2,0,3,4,8,5.0,972,7.3,81.0,116,119,6.9,2.52,2,2,1.6,71.4,85,0,9.6,120,58.5,9,37,,,,,86.6,65.6,81.5,,63.9,,65.9,,0,7,128,,70.3,0.0,0,1,0,1,2,6,4.7,788,6.6,0,47.2,53,62,13.9,3.93,1,6,8.8,30.6,19,85,24.0,85,41.5,6,14,,,,,51.6,48.9,80.2,,50.0,,54.8,,2,2,91,23.5,50.5,23.5,20,3,0,6,2,5,5.5,380,6.1
Jameis Winston,9434,QB,NO,7,190,78.0,41,47,7.1,2.68,4,3,6.3,63.8,30,22,6.3,52,27.4,2,16,,,,,80.9,63.1,78.3,,60.5,,69.6,,1,1,54,13.6,108.1,5.8,3,2,0,1,5,2,3.7,296,6.3,0,20,56.8,74.2,66.3,90.0,70.3,101,114,10.5,3.24,1,9,7.5,57.0,65,57,8.5,138,72.6,6,51,,,,,41.3,73.9,81.9,,67.7,,84.5,,4,2,144,12.3,100.5,5.1,7,15,0,8,9,4,2.8,874,7.7,78.6,98,103,8.0,2.69,3,8,7.5,70.9,73,0,5.2,111,58.4,4,47,,,,,58.8,89.4,81.0,,83.4,,87.7,,0,0,114,,113.5,0.0,0,6,0,2,5,2,1.8,895,8.7,4,59.1,44,58,13.0,3.64,2,4,6.5,37.9,22,79,15.4,79,41.6,4,20,,,,,49.1,46.2,79.9,,40.7,,74.3,,5,3,84,12.7,71.5,12.7,10,11,0,7,9,4,4.8,275,4.7
Tua Tagovailoa,60326,QB,MIA,5,173,65.0,40,41,5.1,2.32,0,0,0.0,61.0,25,17,3.8,46,26.6,1,9,,,,,80.0,45.7,77.7,,48.3,,51.2,,1,1,47,17.6,75.6,6.5,3,2,0,0,2,1,2.1,163,4.0,0,17,70.7,73.0,71.0,67.3,77.1,109,116,8.6,2.58,0,5,4.0,67.2,78,44,7.1,127,73.4,6,48,,,,,62.7,80.1,81.7,,78.1,,66.2,,1,4,136,9.1,89.6,3.1,4,7,1,5,5,6,4.4,877,7.6,78.3,106,107,7.0,2.16,0,1,0.9,73.8,79,0,4.8,112,64.7,4,41,,,,,86.0,87.6,81.1,,86.3,,59.2,,0,1,117,,109.9,0.0,0,5,1,0,7,1,0.9,728,6.8,1,62.8,43,50,9.3,3.14,0,4,7.5,48.0,24,61,11.1,61,35.3,3,16,,,,,41.0,41.8,79.0,,41.4,,61.7,,2,4,66,11.5,34.8,11.5,7,4,0,5,0,6,9.1,312,6.2
Russell Wilson,7077,QB,SEA,5,149,81.5,27,29,7.0,2.45,1,5,15.2,72.4,21,20,4.5,36,24.2,1,14,,,,,78.9,86.3,77.2,,83.2,,63.9,,0,0,40,30.0,141.2,16.7,6,1,0,1,4,0,0.0,273,9.4,0,29,88.6,90.3,89.5,69.7,79.5,88,96,10.0,2.92,0,8,7.8,71.9,69,38,1.4,113,75.8,1,38,,,,,86.1,88.6,81.2,,86.2,,68.1,,1,1,119,21.1,118.5,7.1,8,9,0,7,6,0,0.0,923,9.6,86.9,84,86,7.5,2.39,1,9,9.8,82.6,71,0,2.7,91,61.1,2,40,,,,,84.7,94.1,80.4,,92.7,,72.8,,0,1,97,,130.9,0.0,0,5,0,1,6,0,0.0,946,11.0,1,61.3,31,39,14.1,3.47,0,4,9.3,48.7,19,58,0.0,58,38.9,0,12,,,,,81.6,66.0,78.8,,65.0,,62.5,,1,0,62,24.1,103.6,24.1,14,5,0,7,4,0,0.0,250,6.4
