player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Nasir Adderley,33880,S,LAC,10,0,27,0,0,0,0,0,0,100.0,1,1,100.0,1,1,0,0,0.3,1,355,1,100.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Amen Ogbongbemiga,42449,LB,LAC,3,0,27,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,8.7,2,23,2,75.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Jarrod Wilson,10902,S,NYJ,4,0,22,1,1,0,1,1,0,100.0,3,3,66.7,1,1,0,0,3.0,3,101,3,66.7,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Jahleel Addae,8117,S,IND,3,0,14,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,5.6,1,18,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Terrance Mitchell,8888,CB,HST,11,0,13,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.3,1,367,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Kindle Vildor,49346,CB,CHI,11,0,6,0,0,0,0,0,0,100.0,2,1,50.0,1,1,0,0,0.6,2,362,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Josh Jones,11816,S,IND,2,0,14,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,8.3,1,12,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Steven Nelson,9531,CB,PHI,13,0,24,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.2,1,451,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Chapelle Russell,38876,LB,JAX,3,0,15,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,7.1,1,14,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Andre Chachere,51194,S,PHI,2,0,24,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,4.5,1,22,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Caden Sterns,76725,S,DEN,11,0,10,0,1,0,0,1,0,80.0,4,2,37.5,1,1,0,0,3.2,5,158,3,50.0,0,0,0,0,20.0,1,1,100.0,1,1,0,2,2,0
Shaquill Griffin,11845,CB,JAX,10,0,15,1,1,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0.6,2,350,2,50.0,0,1,0,0,50.0,1,1,50.0,0,0,0,0,0,0
Jamal Perry,12259,S,MIA,1,0,17,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,33.3,1,3,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Kevin King,11788,CB,GB,6,0,12,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.6,1,161,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Avery Williams,42873,CB,ATL,6,0,2,3,2,0,1,0,0,33.3,2,1,25.0,0,0,0,0,7.7,6,78,5,41.7,0,2,2,0,66.7,4,4,50.0,0,0,0,0,0,0
Tre'Davious White,11782,CB,BUF,11,0,4,0,2,0,0,0,0,0.0,0,0,,0,0,0,0,1.3,5,372,3,40.0,0,0,2,0,100.0,5,3,40.0,1,0,0,1,0,0
Denzel Ward,49558,CB,CLV,11,0,8,1,0,0,0,0,0,50.0,2,1,50.0,1,1,0,0,1.2,4,331,2,37.5,0,1,0,0,50.0,2,1,25.0,0,0,0,1,1,0
Grant Delpit,60685,S,CLV,11,0,8,0,1,0,0,1,1,50.0,2,2,75.0,1,1,0,1,2.0,4,200,2,37.5,0,0,0,0,50.0,2,0,0.0,0,0,0,1,1,0
Khaleke Hudson,49073,LB,WAS,4,0,32,1,1,0,1,0,0,66.7,2,1,25.0,0,0,0,0,30.0,3,10,2,33.3,0,0,1,0,33.3,1,1,50.0,0,0,0,0,0,0
Daryl Worley,10711,CB,DET,2,0,11,0,2,0,0,1,1,66.7,2,1,25.0,0,0,0,1,16.7,3,18,2,33.3,0,0,1,0,33.3,1,1,50.0,0,0,0,0,0,0
M.J. Stewart,49397,S,CLV,3,0,8,0,2,0,0,2,0,66.7,2,2,50.0,0,0,0,0,4.7,3,64,2,33.3,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Malcolm Koonce,55015,ED,LV,1,0,23,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,100.0,3,3,1,33.3,0,0,0,0,66.7,2,1,50.0,1,1,0,1,1,0
Myles Bryant,43336,CB,NE,9,0,19,1,0,0,1,0,0,60.0,3,2,50.0,1,1,0,0,2.3,5,216,2,30.0,0,0,0,0,40.0,2,0,0.0,0,0,0,1,1,0
Blake Lynch,47621,LB,MIN,7,0,18,0,0,0,0,0,0,71.4,5,2,40.0,2,2,0,0,9.5,7,74,2,28.6,0,0,0,0,28.6,2,0,0.0,0,0,0,2,2,0
Derwin James,51368,S,LAC,12,0,27,2,3,0,0,2,0,25.0,5,3,40.0,1,0,0,0,4.7,20,430,8,27.5,0,2,1,0,75.0,15,5,23.3,2,1,2,3,1,2
Micah Kiser,50879,LB,DEN,4,0,10,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,14.3,2,14,1,25.0,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0,0
Cameron Sutton,11850,CB,PIT,11,0,25,0,1,0,0,1,1,100.0,2,1,25.0,0,0,0,1,0.5,2,415,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
K.J. Wright,6251,LB,LV,12,0,23,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,1.8,2,109,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Elijah Riley,44440,S,NYJ,3,0,22,0,1,0,0,1,0,100.0,2,1,25.0,0,0,0,0,2.6,2,76,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
John Johnson III,11847,S,CLV,12,0,8,1,0,0,1,0,0,50.0,1,1,50.0,0,0,0,0,0.5,2,407,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Jourdan Lewis,11846,CB,DAL,12,0,9,1,1,0,1,1,0,50.0,4,2,25.0,0,0,0,0,2.0,8,400,3,25.0,0,0,0,0,50.0,4,1,25.0,1,1,0,1,1,0
Anthony Harris,9895,S,PHI,11,0,24,1,1,0,1,0,0,25.0,1,1,50.0,0,0,0,0,1.0,4,382,2,25.0,0,0,1,0,75.0,3,1,16.7,0,0,0,0,0,0
Cody Barton,50727,LB,SEA,3,0,29,1,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,9.5,2,21,1,25.0,0,1,0,0,50.0,1,1,50.0,0,0,0,0,0,0
Ifeatu Melifonwu,56203,CB,DET,3,0,11,0,1,0,0,0,0,50.0,1,0,0.0,0,0,0,0,7.4,2,27,1,25.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Aaron Robinson,50370,CB,NYG,5,0,21,1,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,2.0,2,102,1,25.0,0,1,0,0,50.0,1,1,50.0,0,0,0,0,0,0
Anthony Averett,50365,CB,BLT,11,0,3,0,1,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0.5,2,425,1,25.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Jahlani Tavai,51055,LB,NE,7,0,19,0,1,0,0,1,1,50.0,1,1,50.0,0,0,0,1,13.3,2,15,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Chris Claybrooks,76692,CB,JAX,7,0,15,0,1,0,0,1,0,50.0,1,1,50.0,0,0,0,0,2.6,2,77,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Joejuan Williams,29113,CB,NE,11,0,19,1,0,0,1,0,0,50.0,1,1,50.0,0,0,0,0,1.4,2,144,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
George Odum,31342,S,IND,8,0,14,1,1,0,0,1,0,50.0,2,1,25.0,0,0,0,0,2.0,4,203,2,25.0,0,1,0,0,50.0,2,1,25.0,0,0,0,0,0,0
Darnell Savage,34247,S,GB,12,0,12,1,1,0,1,0,0,25.0,1,1,50.0,0,0,0,0,0.9,4,454,2,25.0,0,0,1,0,75.0,3,1,16.7,0,0,0,0,0,0
Kristian Fulton,42894,CB,TEN,8,0,31,0,2,0,0,0,0,0.0,0,0,,0,0,0,0,1.5,4,268,2,25.0,0,0,2,0,100.0,4,2,25.0,0,0,0,0,0,0
Kyle Fuller,8649,CB,DEN,11,0,10,0,2,0,0,2,0,100.0,4,2,25.0,0,0,0,0,1.2,4,329,2,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Bryce Hall,42313,CB,NYJ,12,0,22,0,3,0,0,3,0,100.0,10,4,25.0,1,1,0,0,2.3,10,440,4,25.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Markus Bailey,49681,LB,CIN,8,0,7,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,4.7,2,43,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Ledarius Mack,55041,ED,CHI,1,0,6,0,0,0,0,0,0,75.0,3,0,0.0,0,0,0,0,100.0,4,4,1,25.0,0,0,0,0,25.0,1,1,100.0,1,0,0,1,0,0
Adoree' Jackson,11773,CB,NYG,11,0,21,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.5,2,425,1,25.0,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0,0
Nevin Lawson,8768,CB,JAX,7,0,15,0,2,0,0,2,0,75.0,3,2,33.3,0,0,0,0,2.4,4,170,2,25.0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,0,0
Jordan Fuller,45326,S,LA,12,0,26,0,1,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0.4,2,457,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Avonte Maddox,50543,CB,PHI,13,0,24,2,1,0,2,1,0,72.7,8,4,31.3,1,0,0,0,2.9,11,373,4,22.7,0,0,0,0,27.3,3,0,0.0,0,0,0,1,0,0
Erik Harris,10346,S,ATL,11,0,2,1,4,0,1,1,0,40.0,4,2,25.0,0,0,0,1,2.8,11,397,5,22.7,0,0,2,1,60.0,6,2,16.7,0,0,0,0,0,0
Jamie Collins Sr.,7833,LB,NE,8,0,19,2,3,0,1,3,0,43.8,7,4,28.6,0,0,0,0,17.4,16,92,6,21.9,0,1,0,0,56.3,9,2,16.7,1,1,0,1,1,0
Taylor Rapp,51172,S,LA,12,0,26,1,1,0,1,1,0,64.3,9,2,11.1,0,0,0,0,3.0,14,464,4,21.4,0,0,0,0,35.7,5,2,40.0,2,2,0,2,2,0
Bradley Roby,8666,CB,NO,11,0,20,2,1,0,2,0,0,75.0,9,2,11.1,0,0,0,0,6.6,12,183,4,20.8,0,0,1,0,25.0,3,2,50.0,1,1,0,1,1,0
Kamren Curl,55800,S,WAS,12,0,32,1,1,0,0,0,0,30.0,3,1,33.3,1,1,0,0,2.4,10,415,3,20.0,0,1,1,0,70.0,7,2,14.3,0,0,0,1,1,0
Dontae Johnson,8764,CB,SF,8,0,28,0,2,0,0,1,0,50.0,2,1,25.0,0,0,0,1,4.4,5,113,2,20.0,0,0,1,1,50.0,2,1,25.0,0,0,0,0,0,0
Donovan Wilson,49408,S,DAL,6,0,9,1,1,0,1,1,0,60.0,3,2,33.3,0,0,0,0,3.5,5,142,2,20.0,0,0,0,0,40.0,2,0,0.0,0,0,0,0,0,0
Marcus Maye,11794,S,NYJ,6,0,22,0,0,0,0,0,0,60.0,3,1,33.3,1,1,0,0,2.5,5,201,1,20.0,0,0,0,0,40.0,2,0,0.0,0,0,0,1,1,0
Phil Hoskins,56672,DI,CAR,1,0,5,0,0,0,0,0,0,60.0,3,1,33.3,1,1,0,0,100.0,5,5,1,20.0,0,0,0,0,40.0,2,0,0.0,0,0,0,1,1,0
Tashaun Gipson Sr.,7288,S,CHI,9,0,6,0,0,0,0,0,0,80.0,4,1,25.0,1,1,0,0,1.9,5,266,1,20.0,0,0,0,0,20.0,1,0,0.0,0,0,0,1,1,0
Oren Burks,50203,LB,GB,12,0,12,1,2,0,1,2,0,61.5,8,4,31.3,1,0,0,0,14.0,13,93,4,19.2,0,0,0,0,38.5,5,0,0.0,0,0,0,1,0,0
Ernest Jones,81399,LB,LA,8,0,26,1,3,0,0,0,0,35.7,5,1,20.0,1,1,0,0,11.4,21,184,6,19.0,0,1,1,0,64.3,9,3,22.2,1,1,0,2,2,0
Ryan Neal,49132,S,SEA,9,0,29,1,0,0,0,0,0,37.5,3,1,33.3,1,1,0,0,7.2,8,111,2,18.8,0,1,0,0,62.5,5,1,10.0,0,0,0,1,1,0
DeShon Elliott,28854,S,BLT,6,0,3,1,3,0,0,1,0,43.8,7,2,21.4,1,1,0,0,8.0,16,199,5,18.8,0,1,2,0,56.3,9,3,16.7,0,0,0,1,1,0
Drue Tranquill,51276,LB,LAC,9,0,27,0,6,0,0,4,0,42.3,11,5,27.3,1,1,0,0,11.3,27,238,8,18.5,0,0,2,0,57.7,15,3,13.3,1,0,0,2,1,0
Jordan Poyer,8000,S,BUF,11,0,4,1,4,0,0,0,0,36.8,7,1,14.3,1,1,0,0,5.1,19,376,6,18.4,0,1,4,0,63.2,12,5,20.8,0,0,0,1,1,0
Jabrill Peppers,11780,S,NYG,6,0,21,3,3,0,1,2,0,63.6,14,4,17.9,1,1,1,0,14.8,22,149,7,18.2,0,2,1,0,36.4,8,3,18.8,0,1,1,1,2,2
Quincy Williams,49779,LB,NYJ,11,0,22,0,4,0,0,1,0,45.0,9,1,5.6,0,0,0,0,8.5,22,259,6,18.2,0,0,2,0,55.0,11,4,27.3,2,2,0,2,2,0
Dean Marlowe,9966,S,DET,10,1,11,1,3,0,0,1,0,54.5,6,1,8.3,0,0,0,0,4.9,11,224,4,18.2,1,1,2,0,45.5,5,3,30.0,0,0,0,0,0,0
Logan Ryan,7864,S,NYG,10,0,21,1,2,0,0,2,0,64.3,9,3,22.2,1,1,0,0,3.4,14,413,4,17.9,0,1,0,0,35.7,5,1,10.0,0,0,0,1,1,0
Devin Bush,27375,LB,PIT,11,0,25,2,2,0,1,2,0,39.1,9,4,27.8,1,1,0,0,7.4,23,310,6,17.4,0,1,0,0,60.9,14,2,10.7,1,1,0,2,2,0
Tavon Young,10738,CB,BLT,12,0,3,1,3,0,0,1,0,65.2,15,1,3.3,0,0,0,0,8.7,23,265,6,17.4,0,1,2,0,34.8,8,5,43.8,2,2,0,2,2,0
Darren Hall,60742,CB,ATL,6,0,2,0,0,0,0,0,0,66.7,4,1,25.0,1,1,0,0,6.5,6,93,1,16.7,0,0,0,0,33.3,2,0,0.0,0,0,0,1,1,0
Dont'e Deayon,11242,CB,LA,6,0,26,0,1,0,0,0,0,33.3,1,0,0.0,0,0,0,1,1.3,3,225,1,16.7,0,0,1,1,66.7,2,1,25.0,0,0,0,0,0,0
Chauncey Gardner-Johnson,49371,CB,NO,7,0,20,1,3,0,1,0,0,55.6,10,2,15.0,1,1,0,2,7.3,18,247,5,16.7,0,0,3,2,44.4,8,3,18.8,0,0,0,1,1,0
Sharif Finch,50221,ED,TEN,1,0,31,0,1,0,0,1,0,66.7,2,1,25.0,0,0,0,0,75.0,3,4,1,16.7,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Justin Simmons,10732,S,DEN,12,0,10,0,2,0,0,2,0,100.0,6,2,16.7,0,0,0,0,1.4,6,444,2,16.7,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Kendall Fuller,10718,CB,WAS,12,0,32,0,1,0,0,1,0,55.6,5,1,10.0,0,0,0,0,1.9,9,471,2,16.7,0,0,0,0,44.4,4,1,25.0,1,1,0,1,1,0
Kevin Byard,10698,S,TEN,12,0,31,2,1,0,2,1,0,73.3,11,3,13.6,0,0,0,0,3.0,15,497,4,16.7,0,0,0,0,26.7,4,1,25.0,1,1,0,1,1,0
Myles Hartsfield,49159,S,CAR,5,0,5,0,1,0,0,0,0,66.7,2,0,0.0,0,0,0,0,3.4,3,89,1,16.7,0,0,1,0,33.3,1,1,50.0,0,0,0,0,0,0
Fabian Moreau,11836,CB,ATL,12,0,2,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.7,3,445,1,16.7,0,0,1,0,100.0,3,1,16.7,0,0,0,0,0,0
Xavier Woods,11946,S,MIN,12,0,18,0,0,0,0,0,0,50.0,3,1,33.3,1,1,0,0,1.3,6,476,1,16.7,0,0,0,0,50.0,3,0,0.0,0,0,0,1,1,0
Davion Taylor,81991,LB,PHI,9,0,24,0,1,0,0,1,0,100.0,3,1,16.7,0,0,0,0,2.3,3,128,1,16.7,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Khari Willis,51304,S,IND,8,0,14,0,1,0,0,0,0,46.7,7,0,0.0,0,0,0,0,7.3,15,205,3,16.7,0,0,1,0,53.3,8,3,31.3,2,2,0,2,2,0
Charvarius Ward,43034,CB,KC,8,0,16,0,1,0,0,1,0,100.0,3,1,16.7,0,0,0,0,1.2,3,260,1,16.7,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Blake Cashman,35413,LB,NYJ,1,0,22,0,1,0,0,1,1,66.7,2,1,25.0,0,0,0,1,14.3,3,21,1,16.7,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Curtis Robinson,42871,LB,DEN,2,0,10,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,8.8,3,34,1,16.7,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0,0
Camryn Bynum,38408,S,MIN,5,0,18,0,0,0,0,0,0,66.7,4,1,25.0,1,1,0,0,5.9,6,102,1,16.7,0,0,0,0,33.3,2,0,0.0,0,0,0,1,1,0
Xavier McKinney,55775,S,NYG,12,0,21,0,1,0,0,1,0,66.7,2,1,25.0,0,0,0,0,0.6,3,480,1,16.7,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Nate Hobbs,55948,CB,LV,12,0,23,2,3,0,2,0,0,53.3,8,2,12.5,0,0,0,0,3.6,15,421,5,16.7,0,0,3,0,46.7,7,3,21.4,0,0,1,0,0,1
Kamu Grugier-Hill,10842,LB,HST,11,0,13,2,4,0,0,2,0,58.6,17,3,11.8,1,1,0,0,9.7,31,320,8,16.1,0,1,2,0,41.4,12,4,20.8,1,1,0,2,2,0
Vonn Bell,10695,S,CIN,12,0,7,0,6,0,0,2,0,45.0,9,2,11.1,0,0,0,0,4.3,20,463,6,15.0,0,0,4,0,55.0,11,4,18.2,0,0,0,0,0,0
Kyle Dugger,90621,S,NE,12,0,19,1,2,0,1,1,0,30.0,3,2,33.3,0,0,0,0,2.8,10,360,3,15.0,0,0,1,0,70.0,7,1,7.1,0,0,0,0,0,0
