player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Malcolm Jenkins,4937,S,NO,7,1,6.1,66.7,90.1,14.6,9.7,0,0,3,11.1,20,64.7,68.6,85.7,57.7,74.6,65.4,1,31,7.7,2,3,1,80.2,18,281,312,9,23,27,1,166,75,0.6,9.2
Jason McCourty,5127,S,MIA,7,2,9.5,71.4,97.9,18.2,13.0,0,0,3,21.4,17,73.5,72.1,81.7,54.5,59.2,60.8,0,25,0.0,0,3,0,114.6,10,190,194,3,9,14,1,98,29,0.5,9.8
Steve McLendon,5232,DI,TB,6,0,,,1.5,,,0,0,0,,30,59.5,49.7,80.0,55.5,47.6,26.7,0,,0.0,0,0,0,0.0,0,1,68,1,2,0,0,0,0,0.0,
Ndamukong Suh,5527,DI,TB,8,0,3.0,100.0,2.3,6.0,6.0,0,1,0,0.0,30,57.9,52.4,65.1,53.8,56.4,42.8,0,5,0.0,0,0,1,87.5,1,6,256,3,1,1,0,5,2,0.8,5.0
Joe Haden,5532,CB,PIT,6,3,10.3,72.0,100.0,12.7,9.2,0,0,3,12.0,25,65.0,62.6,83.6,,49.1,29.8,0,37,16.7,3,3,0,111.8,18,241,241,3,12,25,1,218,77,1.0,12.1
Jason Pierre-Paul,5540,ED,TB,6,2,4.0,100.0,12.4,5.0,5.0,0,0,0,0.0,30,68.7,57.5,45.3,58.8,52.7,62.0,0,24,18.8,3,0,2,141.7,6,31,249,5,11,6,1,51,27,1.7,8.5
Kareem Jackson,5545,S,DEN,8,0,11.8,69.2,99.3,31.9,22.1,0,0,0,0.0,10,60.2,62.2,92.1,61.0,63.4,60.2,1,23,13.3,4,0,0,87.3,9,301,303,3,26,13,1,106,36,0.4,11.8
Devin McCourty,5552,S,NE,8,4,15.2,50.0,98.3,38.4,19.2,0,1,4,28.6,19,59.2,60.7,83.9,52.4,63.5,67.0,1,33,8.7,2,4,0,46.4,7,287,292,0,17,14,0,109,22,0.4,15.6
Jerry Hughes,5556,ED,BUF,7,0,15.0,100.0,5.1,8.0,8.0,1,0,0,0.0,4,49.5,80.5,22.3,89.6,63.6,28.9,0,18,0.0,0,0,3,118.8,1,9,176,3,2,1,0,18,3,2.3,18.0
Carlos Dunlap,5579,ED,SEA,8,1,4.0,100.0,9.1,17.0,17.0,0,0,0,0.0,29,58.7,72.8,88.4,64.6,77.2,78.9,0,4,0.0,0,0,0,83.3,1,19,208,1,1,1,0,4,0,0.2,4.0
Corey Peters,5607,DI,ARZ,5,0,,,6.1,,,0,0,0,,1,57.2,52.6,81.5,62.5,48.8,72.6,0,,,0,0,0,0.0,0,3,49,0,0,0,0,0,0,0.0,
Everson Griffen,5624,ED,MIN,6,1,3.0,100.0,3.0,5.0,5.0,0,0,0,0.0,18,60.2,74.7,11.1,81.7,61.4,36.8,0,5,50.0,2,0,4,87.5,1,6,201,6,1,1,0,5,2,1.0,5.0
Andrew Sendejo,6118,S,IND,5,2,5.2,50.0,96.7,27.0,13.5,0,1,1,10.0,14,64.8,65.2,82.8,63.4,59.5,51.0,0,18,25.0,3,1,0,95.8,5,146,151,2,7,10,2,25,29,0.2,5.0
Von Miller,6154,ED,DEN,7,0,2.0,100.0,7.5,13.0,13.0,1,0,0,0.0,10,78.1,85.6,27.3,78.2,83.0,63.2,0,4,0.0,0,0,3,83.3,1,15,201,6,3,1,0,4,2,0.3,4.0
Patrick Peterson,6157,CB,MIN,6,3,10.1,59.4,100.0,11.8,7.0,0,0,3,9.4,18,61.9,64.3,85.3,,70.7,32.0,0,77,30.8,4,2,0,109.1,19,241,241,2,6,32,2,282,204,1.3,14.8
J.J. Watt,6163,DI,ARZ,7,0,,,1.8,,,0,0,0,,1,59.1,79.0,66.8,83.1,62.0,27.1,0,,66.7,2,0,1,0.0,0,4,221,2,1,0,0,0,0,0.0,
Robert Quinn,6166,ED,CHI,7,1,3.5,50.0,10.4,19.0,9.5,1,0,0,0.0,6,72.2,68.5,29.6,72.7,58.0,59.2,0,-4,50.0,3,0,3,56.3,1,21,201,6,2,2,0,-4,0,-0.2,-4.0
Ryan Kerrigan,6168,ED,PHI,8,0,,,1.8,,,0,0,0,,24,60.8,64.9,84.5,67.5,54.6,70.4,0,,,0,0,0,0.0,0,2,110,0,0,0,0,0,0,0.0,
Cameron Jordan,6176,ED,NO,7,1,,,1.5,,,0,0,0,,20,75.0,79.0,88.0,68.1,77.2,71.5,0,,0.0,0,0,0,0.0,0,4,262,4,2,0,0,0,0,0.0,
Jimmy Smith,6179,CB,BLT,5,0,13.4,36.4,97.4,17.0,6.2,0,0,2,18.2,3,65.4,65.5,80.8,56.2,57.9,80.7,0,11,16.7,1,2,1,44.9,4,75,77,1,5,11,0,32,11,0.5,8.0
Justin Houston,6222,ED,BLT,6,2,0.0,100.0,7.2,6.0,6.0,0,0,0,0.0,3,52.7,68.6,59.0,75.6,51.8,34.3,0,29,40.0,2,0,1,118.8,2,13,181,3,1,2,0,56,56,4.7,28.0
K.J. Wright,6251,LB,LV,7,1,12.3,100.0,98.5,20.3,20.3,0,0,0,0.0,23,55.8,67.8,80.8,60.0,75.1,52.9,0,29,33.3,1,0,0,158.3,3,65,66,0,1,3,1,65,28,1.1,21.7
Richard Sherman,6306,CB,TB,3,0,8.6,76.9,96.0,9.0,6.9,0,0,0,0.0,30,48.1,50.5,79.9,68.3,63.0,50.6,0,21,21.4,3,0,2,99.2,10,96,100,3,11,13,0,103,25,1.1,10.3
Pernell McPhee,6317,ED,BLT,7,0,,,7.6,,,0,0,0,,3,68.2,53.2,45.1,56.6,51.8,59.0,0,,0.0,0,0,1,0.0,0,8,105,2,2,0,0,0,0,0.0,
Malcolm Smith,6394,LB,CLV,7,0,3.1,88.9,92.3,7.6,6.7,0,0,2,11.1,8,71.2,57.8,0.0,48.9,48.8,37.3,1,19,14.3,2,2,2,118.3,16,132,143,7,12,18,4,152,113,1.3,9.5
Chris Harris Jr.,6457,CB,LAC,4,0,9.3,66.7,95.0,10.8,7.2,0,0,0,0.0,27,65.1,66.3,81.6,49.7,68.5,86.0,0,44,0.0,0,0,0,91.5,10,114,120,2,9,15,0,122,40,1.1,12.2
Josh Bynes,6503,LB,BLT,4,2,5.7,83.3,89.1,10.8,9.0,0,0,0,0.0,3,61.9,78.3,78.1,64.8,84.8,69.9,0,25,0.0,0,0,0,108.3,5,57,64,1,3,6,0,60,32,1.1,12.0
Mario Addison,6558,ED,BUF,7,0,,,4.2,,,1,0,0,,4,75.6,60.5,58.3,59.7,55.9,41.6,0,,33.3,1,0,1,0.0,0,6,144,3,2,0,0,0,0,0.0,
Stephon Gilmore,7016,CB,CAR,1,0,14.8,50.0,100.0,6.5,3.3,0,0,1,25.0,5,90.3,90.2,73.2,,60.0,74.7,1,17,0.0,0,0,1,24.0,2,14,14,1,2,4,0,19,2,1.5,9.5
Michael Brockers,7020,DI,DET,8,1,,,0.6,,,0,0,0,,11,59.6,39.5,66.5,53.5,37.9,28.8,0,,0.0,0,0,1,0.0,0,1,166,2,1,0,0,0,0,0.0,
Dre Kirkpatrick,7023,CB,SF,2,0,9.2,66.7,100.0,7.5,5.0,0,0,0,0.0,28,50.3,53.2,77.0,,64.5,77.8,0,28,0.0,0,0,1,129.9,4,32,32,2,4,6,1,47,8,1.6,11.8
Melvin Ingram III,7024,ED,PIT,6,1,4.0,100.0,11.9,4.8,4.8,0,0,0,0.0,25,29.5,73.6,53.7,82.1,68.2,37.8,0,13,33.3,1,0,2,110.4,4,19,159,2,1,4,0,42,26,2.2,10.5
Chandler Jones,7027,ED,ARZ,6,0,-0.5,50.0,6.1,13.0,6.5,0,0,0,0.0,1,56.8,68.2,65.4,89.4,29.8,45.4,0,18,0.0,0,0,1,81.3,1,13,214,5,2,2,0,18,14,1.4,18.0
Dont'a Hightower,7030,LB,NE,7,0,4.4,100.0,68.5,11.6,11.6,0,0,0,0.0,19,41.2,53.7,84.8,54.6,68.2,52.1,0,23,11.1,1,0,0,139.6,10,124,181,2,8,10,1,95,57,0.8,9.5
Whitney Mercilus,7031,ED,GB,8,0,,,1.9,,,0,0,0,,12,62.1,61.9,87.7,67.1,49.6,55.5,0,,,0,0,0,0.0,0,3,159,2,0,0,0,0,0,0.0,
Jackrabbit Jenkins,7043,CB,TEN,8,4,11.2,69.6,99.4,10.4,7.3,0,0,2,4.3,31,64.3,66.5,48.7,73.8,77.2,68.5,0,54,10.0,3,2,4,115.4,32,357,359,8,23,46,3,371,102,1.1,11.6
Bobby Wagner,7050,LB,SEA,8,6,5.0,85.0,90.9,9.5,8.1,0,0,2,5.0,29,66.5,73.1,82.8,73.2,72.8,81.9,0,26,2.5,1,2,1,102.9,34,338,372,11,33,40,0,348,209,1.1,10.2
Tavon Wilson,7051,S,SF,2,1,48.0,0.0,100.0,,23.0,0,0,1,100.0,28,75.9,81.6,77.6,,62.4,79.4,0,,0.0,0,1,0,39.6,0,29,29,0,0,1,0,0,0,0.0,
Lavonte David,7060,LB,TB,6,4,1.9,84.2,85.6,7.1,5.9,0,0,1,2.6,30,67.7,63.8,41.7,55.6,59.4,77.0,0,30,3.7,1,1,1,120.6,32,243,284,6,22,38,3,252,196,1.1,7.9
Casey Hayward Jr.,7064,CB,LV,7,0,16.1,45.5,100.0,25.8,11.7,0,0,4,18.2,23,83.3,82.1,85.7,,66.5,68.2,0,21,0.0,0,4,1,60.4,10,270,270,4,12,22,0,108,23,0.4,10.8
Demario Davis,7079,LB,NO,7,8,6.0,67.7,79.0,10.9,7.4,0,2,4,12.9,20,70.5,79.3,85.5,67.9,81.8,75.2,0,27,11.1,3,4,1,83.0,21,244,309,10,16,31,0,182,105,0.8,8.7
