player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Tom Brady,698,QB,TB,4,74.9,171,184,9.5,2.43,3,17,8.9,64.7,119,0,48,7.0,195,9,73,30,90.0,92.6,91.6,67.6,0,2,202,0,14.6,100.3,3.6,7,4,0,10,10,0,0.0,1356,7.4
Ben Roethlisberger,1732,QB,PIT,4,73.8,164,170,7.0,2.33,3,6,3.4,64.1,109,0,39,9.9,182,12,51,25,33.8,53.8,53.2,61.9,2,4,190,0,25.6,78.9,5.5,10,2,0,1,4,8,4.2,1033,6.1
Derek Carr,8671,QB,LV,4,77.3,154,170,9.7,2.72,5,16,9.0,64.1,109,0,64,8.4,187,10,60,23,72.0,83.2,83.5,52.8,1,3,195,2,18.8,98.1,6.4,12,5,2,8,8,5,2.6,1399,8.2
Justin Herbert,28237,QB,LAC,4,81.6,152,164,7.7,2.61,3,7,3.9,68.9,113,0,48,8.9,176,11,63,27,90.0,87.5,87.0,55.6,2,3,190,0,14.6,100.1,4.0,7,5,0,7,9,4,2.1,1178,7.2
Jared Goff,10635,QB,DET,4,76.0,154,161,7.0,2.79,1,5,2.9,68.3,110,1,63,6.0,179,7,60,11,30.1,66.1,69.0,38.5,1,2,193,4,15.9,96.8,5.6,10,8,0,5,7,5,2.6,1100,6.8
Mac Jones,60323,QB,NE,4,77.6,152,160,7.7,2.59,3,6,3.6,70.0,112,0,58,5.1,174,6,50,19,47.3,71.8,69.9,67.7,0,4,184,1,17.2,84.7,5.7,10,3,0,5,4,5,2.7,1012,6.3
Matt Ryan,4317,QB,ATL,4,75.3,150,159,6.6,2.55,3,4,2.3,67.9,108,0,54,4.4,170,5,51,2,70.3,74.6,72.1,70.2,2,3,184,2,14.8,93.5,4.7,8,3,1,3,8,5,2.7,990,6.2
Kirk Cousins,7102,QB,MIN,4,84.2,139,157,6.7,2.41,5,6,3.6,68.8,108,0,56,7.7,167,9,56,18,50.0,86.2,84.5,67.2,7,1,180,1,12.5,105.6,4.2,7,3,1,5,9,4,2.2,1121,7.1
Josh Allen,46601,QB,BUF,4,72.7,143,157,9.9,2.78,4,11,6.7,63.1,99,0,67,4.8,171,5,57,4,53.4,74.4,70.1,76.2,1,2,180,0,7.5,96.4,2.9,5,8,0,9,9,8,4.4,1055,6.7
Ryan Tannehill,7014,QB,TEN,4,75.7,140,151,8.7,2.52,2,9,5.5,63.6,96,0,60,9.4,176,10,61,31,52.7,90.0,85.2,82.9,6,3,188,1,28.3,86.9,9.7,17,8,0,3,5,2,1.1,1054,7.0
Sam Darnold,29048,QB,CAR,4,75.5,139,146,7.9,2.8,0,7,4.5,67.8,99,0,53,5.7,160,6,61,5,47.6,74.2,73.3,64.5,1,3,169,2,18.9,95.4,6.3,10,4,0,6,5,5,3.0,1189,8.1
Jalen Hurts,40291,QB,PHI,4,75.4,130,145,8.2,2.99,5,10,6.4,66.2,96,0,61,2.0,174,2,57,24,72.3,79.2,75.3,76.7,2,2,187,2,13.1,101.1,4.6,8,19,1,7,7,5,2.7,1167,8.0
Daniel Jones,39395,QB,NYG,4,77.2,136,144,9.1,2.72,3,6,3.8,66.7,96,0,52,8.6,166,9,56,21,35.0,86.7,88.0,57.4,1,1,181,1,15.4,98.3,4.8,8,14,1,3,4,4,2.2,1184,8.2
Trevor Lawrence,77632,QB,JAX,4,67.9,131,142,9.4,2.81,0,6,3.9,57.0,81,0,54,9.0,156,8,40,15,69.5,54.3,50.3,75.0,2,7,168,0,11.1,66.4,3.8,6,7,1,8,5,9,5.4,873,6.1
