player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Cooper Kupp,11824,WR,LA,10,114,0,26,0,-2.3,3,100.0,,0,0,0.0,0,7,0,92.4,90.5,0,43,0.0,0,51,14,98.0,50,134.8,14,12.3,1,149,181,12.9,10.6,2.98,9.6,7,76.0,55.6,5,9,6.6,4,33,0,80.5,90.4,0,59,1.5,4,272,57,94.5,257,134.3,75,65.8,5,840,354,6.2,14.7,3.27
Tyreek Hill,10799,WR,KC,10,109,0,16,0,-2.2,4,100.0,,0,0,0.0,0,5,1,92.3,79.3,0,10,0.0,0,46,13,97.8,45,87.5,13,11.9,0,65,94,7.2,5.0,1.44,11.3,4,77.6,25.0,2,8,4.3,2,31,2,61.2,86.5,0,75,0.0,0,225,45,95.1,214,138.1,58,53.2,6,514,171,3.8,11.4,2.4
Davante Adams,8688,WR,GB,9,95,0,12,0,-0.3,2,100.0,,0,0,0.0,0,6,0,92.5,81.3,0,10,0.0,0,53,15,100.0,53,89.2,15,15.8,0,81,86,5.7,5.4,1.53,6.4,2,69.8,50.0,3,6,0.0,0,14,0,90.6,90.1,2,41,0.0,0,101,30,92.1,93,82.4,43,45.3,2,269,153,5.1,9.0,2.89
D.J. Moore,48267,WR,CAR,10,92,0,5,0,-1.9,1,81.8,,0,0,0.0,0,2,0,91.6,60.4,0,14,0.0,0,45,9,97.8,44,79.2,11,12.0,0,33,49,5.4,3.7,0.75,6.6,0,68.4,0.0,0,4,0.0,0,5,0,54.2,76.3,1,20,0.0,0,65,13,100.0,65,54.9,19,20.7,0,81,39,3.0,6.2,1.25
Keenan Allen,7857,WR,LAC,9,90,0,27,0,-1.4,0,100.0,,0,0,0.0,0,0,0,91.1,52.7,0,5,0.0,0,25,7,100.0,25,79.2,7,7.8,0,14,24,3.4,2.0,0.56,9.3,2,73.3,50.0,4,8,5.7,2,18,1,61.0,75.7,1,37,0.0,0,236,33,94.9,224,92.2,45,50.0,1,333,113,3.4,10.1,1.49
Travis Kelce,7844,TE,KC,10,87,0,16,0,-1.4,1,100.0,,0,0,0.0,0,4,0,91.1,82.8,0,12,4.4,2,45,7,95.6,43,136.6,7,8.0,1,51,61,8.7,7.3,1.19,8.3,8,72.1,100.0,2,2,8.8,3,22,1,71.0,86.8,1,46,1.0,2,193,31,93.3,180,120.6,43,49.4,4,383,143,4.6,12.4,2.13
Stefon Diggs,9579,WR,BUF,9,84,0,4,0,-1.9,2,100.0,,0,0,0.0,0,3,1,91.1,61.6,0,12,0.0,0,38,7,100.0,38,93.5,7,8.3,0,45,58,8.3,6.4,1.18,11.7,2,71.4,100.0,1,1,0.0,0,5,1,90.3,81.1,1,61,0.0,0,74,10,91.9,68,78.3,14,16.7,0,156,53,5.3,15.6,2.29
Diontae Johnson,33441,WR,PIT,8,82,0,25,0,-2.7,1,100.0,,0,0,0.0,0,4,0,91.8,69.8,0,14,0.0,0,27,9,92.6,25,90.3,9,11.0,0,51,75,8.3,5.7,2.04,0.6,0,100.0,,0,0,0.0,0,4,0,90.0,75.3,0,14,0.0,0,27,7,100.0,27,88.1,7,8.5,0,36,32,4.6,5.1,1.33
Jaylen Waddle,84088,WR,MIA,10,82,0,17,0,-3.1,0,91.7,,0,0,8.3,1,1,0,60.6,77.5,0,13,0.0,0,30,11,93.3,28,85.1,12,14.6,0,53,89,8.1,4.8,1.89,6.0,4,78.3,40.0,2,5,5.3,2,19,1,72.3,71.5,1,36,0.0,0,270,36,93.3,252,92.1,46,56.1,1,301,134,3.7,8.4,1.19
Terry McLaurin,48229,WR,WAS,9,81,0,32,0,-2.0,0,85.7,,0,0,0.0,0,2,0,90.9,62.6,0,16,0.0,0,34,6,97.1,33,89.3,7,8.6,0,38,50,8.3,6.3,1.15,10.5,1,58.3,33.3,2,6,6.7,1,5,0,90.5,79.1,1,19,0.0,0,105,14,96.2,101,55.9,24,29.6,0,130,58,4.1,9.3,1.29
Brandin Cooks,8655,WR,HST,9,81,0,13,0,-2.4,1,87.5,,0,0,0.0,0,0,0,91.1,48.2,0,13,0.0,0,37,7,97.3,36,79.2,8,9.9,0,17,31,4.4,2.4,0.47,16.2,1,44.4,50.0,1,2,11.1,1,5,0,86.7,73.4,1,40,0.0,0,99,8,93.9,93,42.1,18,22.2,0,113,23,2.9,14.1,1.22
Deebo Samuel,48274,WR,SF,9,80,0,28,0,-3.9,5,78.6,,0,0,21.4,3,6,0,25.7,92.2,0,83,0.0,0,31,11,100.0,31,139.9,14,17.5,1,166,205,18.6,15.1,5.35,4.5,8,82.1,50.0,1,2,4.2,1,14,1,26.9,83.9,0,83,0.0,0,84,23,95.2,80,154.5,28,35.0,3,427,304,13.2,18.6,5.34
Marquise Brown,61568,WR,BLT,9,79,0,3,0,-2.0,1,85.7,,0,0,0.0,0,1,1,91.4,61.0,0,11,0.0,0,15,6,80.0,12,83.9,7,8.9,0,29,42,7.0,4.8,2.42,12.1,3,68.8,50.0,1,2,4.3,1,9,2,69.4,70.2,1,49,0.0,0,121,22,95.0,115,107.8,32,40.5,2,312,156,7.1,14.2,2.71
Justin Jefferson,61398,WR,MIN,9,79,0,18,0,-1.7,3,100.0,,0,0,0.0,0,1,1,91.8,59.9,0,17,0.0,0,36,10,94.4,34,91.3,10,12.7,0,59,76,7.6,5.9,1.74,10.0,2,76.2,50.0,1,2,5.9,1,13,0,73.0,91.4,0,34,0.0,0,115,16,94.8,109,122.9,21,26.6,1,209,76,4.8,13.1,1.92
Jakobi Meyers,47468,WR,NE,10,73,0,19,0,-2.5,0,100.0,,0,0,0.0,0,0,0,84.5,42.6,0,6,0.0,0,39,2,92.3,36,79.2,2,2.7,0,5,10,5.0,2.5,0.14,8.3,3,67.3,77.8,7,9,5.1,2,18,0,72.4,72.9,1,27,1.2,3,242,37,94.2,228,80.3,55,75.3,1,313,97,2.6,8.5,1.37
Chris Godwin,11839,WR,TB,9,73,0,30,0,-2.1,11,95.5,,0,0,4.5,1,8,1,90.2,90.2,0,18,0.0,0,60,21,100.0,60,98.9,22,30.1,0,170,215,10.2,8.1,2.83,10.2,9,72.1,66.7,4,6,8.8,3,20,1,67.1,76.0,2,44,0.0,0,258,31,96.9,250,102.3,43,58.9,2,454,225,7.3,14.6,1.82
Michael Pittman Jr.,29049,WR,IND,10,72,0,14,0,-2.4,0,100.0,,0,0,0.0,0,3,0,90.6,62.5,0,21,0.0,0,51,5,96.1,49,113.3,5,6.9,0,56,68,13.6,11.2,1.14,12.4,0,64.3,50.0,1,2,0.0,0,6,0,91.1,84.8,0,42,1.3,1,79,9,93.7,74,124.4,14,19.4,1,151,49,5.4,16.8,2.04
Ja'Marr Chase,84270,WR,CIN,9,70,0,7,0,-1.6,1,85.7,,0,0,0.0,0,0,0,90.9,51.6,1,9,0.0,0,27,6,100.0,27,39.6,7,10.0,0,20,28,4.7,3.3,0.74,12.6,1,88.9,66.7,2,3,0.0,0,4,1,29.6,74.9,1,70,0.0,0,55,8,98.2,54,116.2,9,12.9,1,137,45,5.6,17.1,2.54
CeeDee Lamb,61570,WR,DAL,9,70,0,9,0,-1.7,3,100.0,,0,0,0.0,0,4,0,90.9,93.6,0,37,0.0,0,27,6,92.6,25,118.8,6,8.6,0,96,106,17.7,16.0,3.84,13.4,4,68.8,100.0,2,2,0.0,0,7,0,74.0,90.6,0,35,1.1,1,89,11,93.3,83,140.1,16,22.9,2,158,45,4.1,14.4,1.9
Darren Waller,9637,TE,LV,8,69,0,23,0,-2.0,0,100.0,,0,0,0.0,0,1,0,90.9,59.8,0,9,0.0,0,24,6,95.8,23,83.3,6,8.7,0,24,36,6.0,4.0,1.04,13.4,0,65.0,40.0,2,5,7.1,1,7,0,56.4,72.0,0,33,0.0,0,97,13,96.9,94,95.6,20,29.0,0,189,37,2.8,14.5,2.01
Mike Gesicki,47153,TE,MIA,10,67,0,17,0,-3.0,0,100.0,,0,0,0.0,0,1,0,84.5,57.3,0,4,8.3,2,24,2,87.5,21,79.2,2,3.0,0,5,11,5.5,2.5,0.24,10.4,1,72.5,36.4,4,11,0.0,0,20,0,91.1,73.1,1,40,3.2,8,253,29,90.1,228,106.5,40,59.7,2,362,83,2.9,12.5,1.59
Mike Williams,11762,WR,LAC,9,67,0,27,0,-2.0,0,50.0,,0,0,50.0,1,0,0,24.1,31.3,0,1,0.0,0,20,1,100.0,20,56.3,2,3.0,0,1,3,3.0,1.0,0.05,12.4,0,57.1,33.3,1,3,0.0,0,3,0,28.7,71.3,0,42,0.0,0,51,4,90.2,46,135.1,7,10.4,1,77,22,5.5,19.3,1.67
A.J. Brown,48327,WR,TEN,9,67,0,31,0,-1.0,1,50.0,0.0,0,1,33.3,1,0,0,25.7,34.6,0,3,0.0,0,31,2,96.8,30,56.3,4,6.0,0,4,10,5.0,2.0,0.13,11.7,0,62.5,42.9,3,7,20.0,5,12,0,29.4,69.3,0,24,0.0,0,98,20,94.9,93,94.5,32,47.8,1,230,54,2.7,11.5,2.47
DeVonta Smith,61100,WR,PHI,10,66,0,24,0,-1.5,0,100.0,,0,0,0.0,0,1,0,88.7,54.2,0,22,0.0,0,51,2,94.1,48,118.8,2,3.0,0,27,30,15.0,13.5,0.56,14.3,0,61.5,0.0,0,2,20.0,2,5,0,76.8,76.3,0,28,0.0,0,39,8,100.0,39,122.4,13,19.7,3,92,14,1.8,11.5,2.36
Robert Woods,7822,WR,LA,9,66,0,26,0,-2.2,0,66.7,,0,0,20.0,1,1,0,29.4,43.5,0,6,0.0,0,43,4,97.7,42,70.1,6,9.1,0,12,22,5.5,3.0,0.29,7.7,0,63.2,0.0,0,1,7.7,1,7,0,71.3,72.3,0,25,0.7,1,152,12,94.1,143,84.5,19,28.8,0,136,57,4.8,11.3,0.95
Mark Andrews,47436,TE,BLT,9,66,0,3,0,,0,,,0,0,,0,0,0,78.7,63.2,0,0,11.8,2,17,0,70.6,12,0.0,0,0.0,0,0,0,,,0.0,11.6,0,65.1,42.9,3,7,0.0,0,23,1,90.8,88.6,1,28,1.1,2,185,28,93.5,173,104.0,43,65.2,3,352,70,2.5,12.6,2.03
