player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Cooper Kupp,11824,WR,LA,11,8.7,14,74.2,41.7,5,12,0,6.1,6,58,26,0,72.9,85.9,90.5,59.2,90.4,0.0,0,5,59,1.1,5,436,0,92,94.5,412,70.2,306,115.6,124,10,29.1,127,1237,553,6.0,13.4,3.0
Tyreek Hill,10799,WR,KC,11,10.9,10,70.0,16.7,2,12,1,7.7,7,57,16,2,65.4,29.9,86.0,,84.9,0.9,4,2,75,0.0,0,449,3,84,94.7,425,52.8,237,108.1,120,8,46.3,208,932,353,4.2,11.1,2.19
Davante Adams,8688,WR,GB,11,10.6,9,70.8,50.0,10,20,0,2.4,2,52,12,0,90.0,82.1,91.5,,91.5,0.2,1,3,59,0.0,0,412,0,80,93.4,385,31.8,131,104.7,113,5,68.0,280,1083,409,5.1,13.5,2.81
Keenan Allen,7857,WR,LAC,11,8.5,3,72.3,50.0,11,22,0,6.9,6,48,27,1,64.3,52.8,79.1,,79.4,0.4,2,4,42,0.0,0,485,3,81,92.8,450,62.3,302,86.7,112,2,36.3,176,895,306,3.8,11.0,1.99
D.J. Moore,48267,WR,CAR,12,11.1,7,60.6,36.8,7,19,0,9.6,7,45,5,1,56.4,51.5,75.7,,75.4,0.0,0,5,64,0.0,0,452,1,66,95.4,431,16.8,76,78.3,109,4,81.9,370,854,306,4.6,12.9,1.98
Diontae Johnson,33441,WR,PIT,10,9.6,7,63.6,47.1,8,17,1,1.4,1,41,25,1,87.9,50.3,77.3,,77.6,0.0,0,2,50,0.0,0,407,6,68,92.9,378,8.4,34,91.2,107,4,91.6,373,809,362,5.3,11.9,2.14
Jaylen Waddle,84088,WR,MIA,12,7.0,9,76.2,73.3,11,15,0,4.9,4,45,17,1,77.9,57.7,78.0,,78.2,0.2,1,6,57,0.0,0,482,4,77,92.9,448,61.6,297,85.4,101,4,37.3,180,759,349,4.5,9.9,1.69
Stefon Diggs,9579,WR,BUF,11,11.9,11,67.7,45.5,10,22,0,1.5,1,44,4,1,90.3,46.8,83.6,67.2,83.5,0.2,1,4,61,0.2,1,425,1,67,93.9,399,20.2,86,100.9,99,7,79.1,336,847,220,3.3,12.6,2.12
Justin Jefferson,61398,WR,MIN,11,12.7,7,69.8,43.8,7,16,0,8.2,6,48,18,1,61.8,49.0,86.1,,86.1,0.0,0,0,56,0.0,0,436,1,67,93.1,406,31.7,138,125.7,96,6,67.9,296,1027,347,5.2,15.3,2.53
Terry McLaurin,48229,WR,WAS,11,13.5,6,61.1,60.5,23,38,0,3.3,2,36,32,0,82.4,80.3,78.8,,78.2,0.0,0,2,40,0.0,0,436,2,58,94.0,410,27.1,118,96.2,95,5,72.9,318,786,217,3.7,13.6,1.92
Travis Kelce,7844,TE,KC,11,7.7,16,70.5,75.0,3,4,1,5.6,4,46,16,1,67.9,47.3,79.4,76.9,80.4,26.7,130,5,46,3.1,15,486,4,67,90.9,442,44.0,214,92.5,95,5,28.0,136,821,411,6.1,12.3,1.86
Brandin Cooks,8655,WR,HST,11,12.3,3,69.7,62.5,10,16,1,4.6,3,31,13,0,77.0,80.6,73.3,,73.2,0.0,0,3,52,0.0,0,401,1,62,93.0,373,29.2,117,90.3,89,3,70.1,281,704,149,2.4,11.4,1.89
Marquise Brown,61568,WR,BLT,10,13.5,8,68.2,54.5,6,11,0,4.8,3,30,3,2,77.6,26.4,75.9,,76.0,0.0,0,2,49,0.0,0,392,2,60,94.9,372,34.9,137,108.6,88,6,65.1,255,770,304,5.1,12.8,2.07
Jakobi Meyers,47468,WR,NE,12,9.5,4,67.8,71.4,15,21,0,3.3,2,31,19,0,77.2,81.5,73.1,75.8,73.7,0.2,1,1,38,1.4,6,428,2,59,92.8,397,67.1,287,87.3,87,1,32.5,139,620,174,2.9,10.5,1.56
Mark Andrews,47436,TE,BLT,11,11.1,4,69.8,50.0,8,16,1,3.2,2,42,3,1,85.0,45.4,90.3,71.9,88.6,24.8,102,6,41,1.2,5,412,3,60,93.0,383,57.3,236,87.4,86,5,17.7,73,761,208,3.5,12.7,1.99
Michael Pittman Jr.,29049,WR,IND,12,11.6,5,70.9,65.0,13,20,0,4.7,3,40,14,1,78.0,45.6,75.5,66.3,77.2,0.0,0,3,57,0.2,1,460,3,61,92.4,425,19.8,91,105.0,86,5,80.2,369,805,220,3.6,13.2,1.89
Deebo Samuel,48274,WR,SF,11,8.8,13,65.1,52.4,11,21,0,13.8,9,39,28,2,32.5,28.6,86.5,69.7,84.5,0.0,0,3,83,0.6,2,352,1,56,92.9,327,28.4,100,109.9,86,5,69.9,246,1006,530,9.5,18.0,3.08
Chris Godwin,11839,WR,TB,11,8.0,13,78.8,66.7,6,9,0,5.6,4,42,30,2,74.0,27.4,79.3,69.6,77.7,0.4,2,2,44,0.2,1,467,0,67,96.1,449,67.9,317,116.0,85,5,31.3,146,806,445,6.6,12.0,1.8
Darren Waller,9637,TE,LV,10,10.5,3,64.6,41.7,5,12,0,8.6,5,30,23,0,60.6,79.8,70.7,72.9,75.7,50.5,195,2,33,5.7,22,386,1,53,89.6,346,29.5,114,86.6,82,2,19.9,77,643,242,4.6,12.1,1.86
Adam Thielen,8288,WR,MIN,11,9.4,7,77.8,66.7,14,21,0,3.1,2,35,18,1,85.1,46.3,74.5,,73.4,0.0,0,2,35,0.0,0,452,0,63,93.8,424,24.3,110,131.3,81,10,75.2,340,686,238,3.8,10.9,1.62
Mike Williams,11762,WR,LAC,11,11.3,6,62.5,50.0,12,24,0,12.3,7,34,27,0,47.2,79.7,74.2,,74.2,0.0,0,0,72,0.0,0,427,1,50,93.0,397,17.1,73,122.1,80,7,82.9,354,744,289,5.8,14.9,1.87
Darnell Mooney,48236,WR,CHI,11,12.8,5,57.5,28.6,4,14,0,4.2,2,30,6,0,77.3,79.6,77.7,,77.5,0.0,0,5,64,0.0,0,378,0,46,94.2,356,36.5,138,72.6,80,3,62.7,237,694,186,4.0,15.1,1.95
Ja'Marr Chase,84270,WR,CIN,11,14.8,15,63.3,26.3,5,19,0,10.7,6,34,7,2,52.0,25.6,76.7,,76.5,0.0,0,5,82,0.0,0,390,2,50,94.6,369,17.2,67,110.0,79,8,82.6,322,906,364,7.3,18.1,2.46
Mike Evans,8642,WR,TB,11,13.6,4,63.3,76.9,10,13,0,7.4,4,36,30,0,65.0,79.5,68.3,,67.1,0.0,0,2,46,0.0,0,461,2,50,95.9,442,37.5,173,120.5,79,10,62.5,288,695,161,3.2,13.9,1.57
Hunter Renfrow,47509,WR,LV,11,6.4,12,82.1,37.5,3,8,0,3.0,2,28,23,0,84.4,63.9,78.3,,79.7,0.0,0,1,54,0.0,0,353,0,64,93.8,331,62.6,221,113.6,78,4,37.4,132,658,317,5.0,10.3,1.99
A.J. Brown,48327,WR,TEN,10,12.0,5,60.5,52.9,9,17,1,13.2,7,31,31,0,41.5,79.4,79.1,,80.1,0.7,2,2,57,0.0,0,285,3,46,95.1,271,35.1,100,88.4,76,3,63.9,182,615,173,3.8,13.4,2.27
DeVonta Smith,61100,WR,PHI,12,14.7,5,63.2,35.3,6,17,0,5.9,3,34,24,1,72.0,36.7,77.1,,76.0,0.2,1,1,37,0.0,0,422,2,48,93.4,394,10.4,44,104.4,76,4,89.1,376,686,172,3.6,14.3,1.74
Cole Beasley,7330,WR,BUF,11,5.8,2,82.7,25.0,1,4,0,6.1,4,26,4,0,70.9,80.6,68.5,,70.0,0.0,0,1,29,0.0,0,363,1,62,93.7,340,86.5,314,95.0,75,1,12.7,46,530,238,3.8,8.5,1.56
Mike Gesicki,47153,TE,MIA,12,9.2,3,69.3,38.1,8,21,2,0.0,0,30,17,0,90.6,79.8,69.8,34.5,71.8,5.4,24,1,40,2.0,9,443,4,52,90.5,401,64.1,284,96.3,75,2,30.5,135,596,156,3.0,11.5,1.49
Marvin Jones Jr.,7158,WR,JAX,11,13.1,3,62.2,52.6,10,19,1,4.2,2,26,15,0,77.4,78.9,67.5,76.4,69.8,0.2,1,2,33,0.5,2,436,3,46,93.6,408,29.4,128,85.9,74,3,70.4,307,529,79,1.7,11.5,1.3
CeeDee Lamb,61570,WR,DAL,10,12.0,10,67.6,58.3,7,12,0,5.7,3,35,9,0,65.4,83.7,84.6,66.4,85.2,0.0,0,4,49,0.6,2,359,1,50,90.5,325,27.6,99,104.6,74,6,71.3,256,740,294,5.9,14.8,2.28
T.J. Hockenson,40912,TE,DET,11,7.2,6,78.1,76.9,10,13,1,0.0,0,29,11,0,90.7,80.3,69.7,64.0,74.4,36.1,146,2,33,5.2,21,404,7,57,88.1,356,52.0,210,99.4,73,3,11.4,46,534,198,3.5,9.4,1.5
Kyle Pitts,83964,TE,ATL,11,11.3,1,61.6,47.6,10,21,0,4.3,2,30,2,0,77.3,78.9,77.5,71.9,79.9,19.0,71,5,39,2.7,10,374,1,45,92.0,344,47.6,178,67.2,73,1,33.2,124,661,162,3.6,14.7,1.92
D.K. Metcalf,47864,WR,SEA,11,13.0,8,64.4,33.3,5,15,2,6.0,3,32,29,1,69.9,33.8,77.3,,79.8,0.0,0,1,84,0.0,0,338,7,47,94.7,320,18.6,63,123.7,73,8,81.4,275,650,218,4.6,13.8,2.03
Tyler Lockett,9502,WR,SEA,11,15.1,2,69.4,40.0,6,15,0,2.0,1,26,29,0,86.6,79.7,75.8,,76.4,0.0,0,3,69,0.0,0,371,0,50,95.1,353,40.4,150,103.5,72,3,59.6,221,813,208,4.2,16.3,2.3
Courtland Sutton,48164,WR,DEN,11,16.0,2,66.2,50.0,8,16,0,0.0,0,30,10,0,90.3,78.9,78.4,,78.2,0.0,0,3,55,0.0,0,383,4,45,95.8,367,13.1,50,87.5,68,2,86.9,333,634,116,2.6,14.1,1.73
D'Andre Swift,57212,HB,DET,11,-0.1,18,82.4,66.7,2,3,1,6.7,4,18,11,2,61.6,62.7,59.4,23.7,63.8,3.3,11,2,63,11.6,39,335,2,56,81.8,274,6.0,20,90.5,68,2,8.1,27,429,475,8.5,7.7,1.57
Laviska Shenault Jr.,61220,WR,JAX,11,6.6,14,66.2,22.2,2,9,0,10.0,5,19,15,1,54.1,38.5,64.3,73.8,62.9,0.6,2,1,58,1.7,6,360,2,45,92.5,333,55.0,198,78.1,68,0,42.8,154,441,284,6.3,9.8,1.32
Tee Higgins,61211,WR,CIN,9,11.9,3,64.2,33.3,8,24,0,6.5,3,26,7,1,68.8,32.1,77.0,,75.9,0.3,1,2,54,0.0,0,302,0,43,95.4,288,24.8,75,92.9,67,3,74.8,226,560,144,3.3,13.0,1.94
