player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Tyreek Hill,10799,WR,KC,8,88,0,16,0,-2.2,3,100.0,,0,0,0.0,0,5,0,92.0,84.6,0,10,0.0,0,36,11,97.2,35,85.2,11,12.5,0,49,73,6.6,4.5,1.4,11.4,3,76.5,25.0,2,8,4.9,2,28,1,53.7,87.4,0,75,0.0,0,195,39,94.9,185,136.9,51,58.0,5,470,145,3.7,12.1,2.54
Cooper Kupp,11824,WR,LA,8,87,0,26,0,-2.0,3,100.0,,0,0,0.0,0,5,0,91.4,91.6,0,43,0.0,0,37,8,97.3,36,158.3,8,9.2,1,111,127,15.9,13.9,3.08,10.4,7,75.4,66.7,4,6,6.5,3,26,0,76.6,91.3,0,59,1.0,2,196,43,95.4,187,145.4,57,65.5,5,700,270,6.3,16.3,3.74
D.J. Moore,48267,WR,CAR,8,79,0,5,0,-1.8,1,88.9,,0,0,0.0,0,2,0,91.4,63.9,0,14,0.0,0,36,8,97.2,35,82.9,9,11.4,0,35,49,6.1,4.4,1.0,4.9,0,71.4,0.0,0,2,0.0,0,5,0,57.2,79.0,0,20,0.0,0,48,10,100.0,48,82.7,14,17.7,0,71,38,3.8,7.1,1.48
Terry McLaurin,48229,WR,WAS,8,74,0,32,0,-1.8,0,80.0,,0,0,0.0,0,1,0,90.2,54.9,0,9,0.0,0,30,4,96.7,29,84.2,5,6.8,0,21,28,7.0,5.3,0.72,11.4,1,54.5,33.3,2,6,7.7,1,5,0,90.1,78.9,1,19,0.0,0,93,12,95.7,89,51.5,22,29.7,0,121,50,4.2,10.1,1.36
Davante Adams,8688,WR,GB,7,72,0,12,0,-0.2,1,100.0,,0,0,0.0,0,5,0,92.0,84.3,0,10,0.0,0,38,11,100.0,38,89.4,11,15.3,0,60,62,5.6,5.5,1.58,7.7,1,67.9,66.7,2,3,0.0,0,10,0,89.2,91.2,1,41,0.0,0,73,19,89.0,65,96.9,28,38.9,2,197,106,5.6,10.4,3.03
Travis Kelce,7844,TE,KC,8,70,0,16,0,-1.3,1,100.0,,0,0,0.0,0,3,0,90.9,82.6,0,11,5.6,2,36,6,94.4,34,133.3,6,8.6,1,39,47,7.8,6.5,1.15,8.0,8,76.5,100.0,2,2,0.0,0,19,1,88.6,88.3,1,46,1.3,2,151,26,92.7,140,132.2,34,48.6,4,322,136,5.2,12.4,2.3
Brandin Cooks,8655,WR,HST,8,69,0,13,0,-2.0,1,100.0,,0,0,0.0,0,0,0,91.1,48.5,0,13,0.0,0,36,7,97.2,35,79.2,7,10.1,0,17,31,4.4,2.4,0.49,15.9,0,54.5,50.0,1,2,14.3,1,4,0,82.8,71.2,0,40,0.0,0,80,6,92.5,74,84.3,11,15.9,0,97,17,2.8,16.2,1.31
Deebo Samuel,48274,WR,SF,7,67,0,28,0,-4.0,4,76.9,,0,0,23.1,3,5,0,25.4,90.1,0,83,0.0,0,27,10,100.0,27,134.8,13,19.4,1,134,171,17.1,13.4,4.96,3.9,5,78.3,50.0,1,2,5.3,1,11,1,26.1,79.8,0,83,0.0,0,63,18,95.2,60,147.7,23,34.3,2,340,255,14.2,18.9,5.67
Keenan Allen,7857,WR,LAC,7,66,0,27,0,-1.0,0,100.0,,0,0,0.0,0,0,0,90.9,54.1,0,5,0.0,0,20,6,100.0,20,79.2,6,9.1,0,11,17,2.8,1.8,0.55,10.2,2,74.2,66.7,4,6,8.0,2,13,1,48.1,71.4,0,37,0.0,0,185,23,95.7,177,106.4,31,47.0,1,236,68,3.0,10.3,1.33
Jakobi Meyers,47468,WR,NE,8,66,0,19,0,-2.5,0,100.0,,0,0,0.0,0,0,0,84.5,44.2,0,6,0.0,0,30,2,93.3,28,79.2,2,3.0,0,5,10,5.0,2.5,0.18,8.5,2,67.3,71.4,5,7,5.7,2,15,0,68.7,72.5,0,27,0.9,2,211,33,95.7,202,82.2,49,74.2,0,282,83,2.5,8.5,1.4
Jaylen Waddle,84088,WR,MIA,8,66,0,17,0,-3.1,0,91.7,,0,0,8.3,1,1,0,60.6,82.0,0,13,0.0,0,25,11,100.0,25,85.1,12,18.2,0,53,89,8.1,4.8,2.12,6.1,4,76.9,25.0,1,4,6.3,2,15,1,65.2,70.5,1,36,0.0,0,222,30,94.1,209,91.1,39,59.1,1,253,119,4.0,8.4,1.21
Chris Godwin,11839,WR,TB,8,65,0,30,0,-2.1,9,94.4,,0,0,5.6,1,7,1,81.2,84.0,0,18,0.0,0,56,17,100.0,56,100.2,18,27.7,0,145,181,10.6,8.5,2.59,10.6,8,71.1,60.0,3,5,6.9,2,19,1,72.4,77.9,2,44,0.0,0,237,27,97.0,230,102.9,38,58.5,2,419,211,7.8,15.5,1.82
Justin Jefferson,61398,WR,MIN,7,63,0,18,0,-1.7,3,100.0,,0,0,0.0,0,1,1,91.8,61.0,0,17,0.0,0,34,10,94.1,32,91.3,10,15.9,0,59,76,7.6,5.9,1.84,11.8,2,68.8,50.0,1,2,8.3,1,9,0,64.6,89.6,0,34,0.0,0,92,11,94.6,87,124.0,16,25.4,1,168,56,5.1,15.3,1.93
Diontae Johnson,33441,WR,PIT,6,63,0,25,0,-2.7,1,100.0,,0,0,0.0,0,4,0,91.4,76.6,0,14,0.0,0,18,7,88.9,16,97.0,7,11.1,0,51,70,10.0,7.3,3.19,0.5,0,100.0,,0,0,0.0,0,3,0,84.5,75.7,0,14,0.0,0,18,4,100.0,18,95.8,4,6.3,0,28,26,6.5,7.0,1.56
Stefon Diggs,9579,WR,BUF,7,63,0,4,0,-1.8,1,100.0,,0,0,0.0,0,1,1,90.6,48.3,0,11,0.0,0,27,5,100.0,27,85.0,5,7.9,0,22,31,6.2,4.4,0.81,10.6,1,80.0,,0,0,0.0,0,3,1,87.3,74.4,0,61,0.0,0,58,8,91.4,53,108.8,10,15.9,0,101,32,4.0,12.6,1.91
