player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Jack Fox,34735,P,DET,10,44,44,4.28,42.3,48.98,8.7,0,0,9,8,11,56.9,15,67,1,0,45.5,174,20,44,188.16,1861,6,2155
Michael Dickson,35381,P,SEA,10,54,54,4.13,41.02,47.28,7.4,0,0,8,10,29,59.8,30,68,4,0,44.4,178,24,54,222.77,2215,8,2553
A.J. Cole III,36038,P,LV,10,40,40,4.39,42.48,51.5,13.1,0,0,3,9,23,83.3,18,71,3,0,50.0,261,20,40,175.46,1699,5,2060
Mitch Wishnowsky,44663,P,SF,9,32,32,4.36,42.38,45.16,5.4,0,0,7,11,28,66.2,18,65,3,0,28.1,49,9,32,139.48,1356,2,1445
Braden Mann,44664,P,NYJ,3,8,8,4.54,39.13,42.88,15.0,0,0,4,2,22,68.7,4,56,0,0,25.0,30,2,8,36.3,313,0,343
Blake Gillikin,45045,P,NO,10,44,44,4.3,42.27,48.0,9.6,0,0,7,10,20,68.0,18,63,4,0,45.5,192,20,44,189.29,1860,3,2112
Cameron Nizialek,60273,P,ATL,4,18,18,4.09,39.78,45.39,8.7,0,0,3,3,2,53.6,7,62,3,0,38.9,61,7,18,73.59,716,2,817
Pressley Harvin III,62973,P,PIT,10,41,41,4.24,39.2,44.39,9.0,0,0,4,9,25,60.1,17,63,8,0,41.5,153,17,41,173.83,1607,3,1820
Jamie Gillan,63303,P,CLV,11,36,36,4.22,39.86,43.92,7.9,0,0,3,11,8,52.3,14,65,5,0,44.4,126,16,36,151.98,1435,1,1581
Arryn Siposs,82019,P,PHI,10,40,40,4.28,40.33,46.05,9.5,0,0,7,7,24,65.6,11,68,4,0,50.0,189,20,40,171.22,1613,2,1842
