player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Calais Campbell,4364,DI,BLT,10,1,1,3,73.2,9,17,296,99.7,12.2,36,1,4.4,0,320,319,26,0,75.2,5,13,144,100.0,16.7,24,6.3,0,154,154,18
Malcolm Jenkins,4937,S,NO,11,0,0,20,58.6,0,2,37,8.4,8.1,3,1,5.4,1,450,38,3,0,57.2,0,1,20,10.1,5.0,1,7.5,1,198,20,2
Jason McCourty,5127,S,MIA,7,0,0,17,54.5,0,0,4,2.1,0.0,0,0,0.0,0,194,4,0,0,55.5,0,0,2,2.2,0.0,0,0.0,0,93,2,0
Steve McLendon,5232,DI,TB,8,0,0,30,57.8,2,5,94,98.0,8.5,8,0,3.7,0,101,99,7,0,64.4,0,5,26,100.0,19.2,5,9.6,0,27,27,5
Ndamukong Suh,5527,DI,TB,11,1,0,30,54.4,7,15,319,98.0,8.2,26,2,4.7,4,346,339,26,0,54.1,4,11,139,98.7,12.9,18,7.6,3,154,152,18
Gerald McCoy,5528,DI,LV,1,0,0,23,55.2,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Tyson Alualu,5535,DI,PIT,2,0,0,25,59.4,1,1,38,100.0,7.9,3,0,2.6,0,40,40,2,0,61.3,1,1,29,100.0,10.3,3,3.4,0,30,30,2
Brandon Graham,5538,ED,PHI,2,0,0,24,60.6,1,1,30,100.0,10.0,3,0,3.3,0,32,32,2,0,69.2,1,1,14,100.0,21.4,3,7.1,0,15,15,2
Jason Pierre-Paul,5540,ED,TB,9,4,0,30,54.9,2,14,286,88.2,5.9,17,3,3.8,3,348,307,19,1,55.7,1,8,120,92.4,8.3,10,5.4,2,145,134,11
Kareem Jackson,5545,S,DEN,10,0,0,10,61.0,0,0,2,0.5,50.0,1,0,50.0,1,374,2,1,0,56.5,0,0,2,1.1,0.0,0,0.0,0,179,2,0
Devin McCourty,5552,S,NE,12,0,0,19,52.4,0,0,5,1.2,0.0,0,0,0.0,0,430,5,0,0,54.0,0,0,2,1.1,0.0,0,0.0,0,186,2,0
Jerry Hughes,5556,ED,BUF,11,2,2,4,89.4,3,26,214,94.4,20.6,44,4,7.7,2,251,237,31,0,89.6,2,16,100,92.6,28.0,28,11.0,2,122,113,20
Linval Joseph,5571,DI,LAC,9,0,1,27,85.8,1,12,169,100.0,14.8,25,1,4.4,1,182,182,14,0,86.6,0,6,55,100.0,23.6,13,7.3,1,60,60,7
Carlos Dunlap,5579,ED,SEA,11,4,0,29,62.3,3,15,202,88.5,13.4,27,2,5.4,2,243,215,20,3,64.0,2,7,100,94.0,15.0,15,5.5,1,116,109,10
Corey Peters,5607,DI,ARZ,8,0,0,1,69.6,0,5,80,96.5,10.0,8,0,3.1,0,86,83,5,0,68.4,0,3,31,100.0,16.1,5,4.8,0,32,32,3
Everson Griffen,5624,ED,MIN,9,0,0,18,79.0,6,22,285,97.5,19.3,55,7,6.7,5,317,309,33,0,85.8,4,16,139,97.5,28.8,40,9.4,3,158,154,23
Al Woods,5646,DI,SEA,11,3,0,29,65.3,2,10,208,98.7,9.6,20,1,3.4,1,225,222,13,1,69.2,0,6,56,100.0,16.1,9,7.1,1,63,63,7
Andrew Sendejo,6118,S,IND,9,0,3,14,55.5,0,1,10,3.3,0.0,0,3,5.0,0,334,11,1,0,51.2,0,0,5,2.8,0.0,0,0.0,0,176,5,0
Von Miller,6154,ED,LA,9,0,1,26,77.7,5,26,225,91.9,20.4,46,4,9.1,5,259,238,36,0,85.7,4,21,113,94.3,30.1,34,14.6,4,123,116,29
J.J. Watt,6163,DI,ARZ,7,2,0,1,83.1,11,16,208,98.2,18.3,38,1,7.0,1,221,217,28,1,81.9,5,10,88,100.0,22.7,20,9.7,1,92,92,16
Robert Quinn,6166,ED,CHI,10,0,2,6,78.1,2,20,249,89.4,16.9,42,6,8.8,11,301,269,33,0,77.7,1,14,122,94.3,21.3,26,13.5,9,141,133,24
Ryan Kerrigan,6168,ED,PHI,12,0,0,24,64.7,1,13,135,98.6,13.3,18,0,5.2,0,144,142,14,0,71.9,1,8,51,98.2,25.5,13,8.8,0,56,55,9
Cameron Jordan,6176,ED,NO,11,2,0,20,66.8,9,22,351,98.7,12.3,43,1,5.6,4,378,373,35,0,65.5,4,12,160,100.0,15.0,24,6.3,2,171,171,18
Jimmy Smith,6179,CB,BLT,7,0,0,3,56.2,0,0,2,2.4,0.0,0,1,0.0,0,85,2,0,0,,0,0,0,0.0,,0,,0,35,0,0
Cameron Heyward,6183,DI,PIT,11,6,0,25,87.1,6,30,344,100.0,17.2,59,3,7.0,6,365,365,42,3,90.5,2,22,173,100.0,22.5,39,9.8,5,185,185,29
Jabaal Sheard,6189,ED,MIA,1,0,0,17,52.6,0,0,8,88.9,0.0,0,1,0.0,0,9,8,0,0,55.5,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Justin Houston,6222,ED,BLT,10,0,0,3,82.4,12,16,250,93.1,17.2,43,1,7.6,5,288,268,33,0,90.1,8,9,120,93.5,23.3,28,9.6,3,139,130,20
K.J. Wright,6251,LB,LV,11,0,0,23,57.6,0,2,2,2.1,100.0,2,0,50.0,0,97,2,2,0,59.1,0,1,1,3.0,100.0,1,50.0,0,33,1,1
Buster Skrine,6289,CB,TEN,1,0,0,31,59.0,0,0,1,5.9,0.0,0,0,0.0,0,17,1,0,0,,0,0,0,0.0,,0,,0,7,0,0
Richard Sherman,6306,CB,TB,3,0,0,30,68.3,0,1,4,4.0,50.0,2,2,12.5,0,100,4,1,0,58.7,0,0,1,2.9,0.0,0,0.0,0,35,1,0
Pernell McPhee,6317,ED,BLT,9,0,0,3,56.2,1,4,99,92.6,10.1,10,1,3.5,1,121,112,6,0,55.0,0,3,45,90.9,11.1,5,5.6,1,55,50,4
Lawrence Guy,6385,DI,NE,12,0,0,19,57.9,3,8,145,100.0,8.3,12,0,5.2,2,158,158,13,0,74.2,1,3,30,100.0,23.3,7,10.0,1,32,32,5
Malcolm Smith,6394,LB,CLV,11,0,0,8,48.9,0,0,14,7.1,0.0,0,2,0.0,0,196,14,0,0,53.1,0,0,3,3.7,0.0,0,0.0,0,82,3,0
Chris Harris Jr.,6457,CB,LAC,8,0,0,27,49.9,1,0,7,2.9,0.0,0,1,7.1,0,239,7,1,0,53.5,0,0,3,2.5,0.0,0,0.0,0,122,3,0
Josh Bynes,6503,LB,BLT,8,0,0,3,74.7,1,2,16,10.5,12.5,2,0,15.6,1,162,17,4,0,72.3,0,2,7,12.5,14.3,1,14.3,0,56,7,2
Mario Addison,6558,ED,BUF,11,0,1,4,65.3,1,20,183,96.2,16.4,30,2,7.9,4,211,203,25,0,66.9,1,14,92,95.5,23.9,22,11.4,3,110,105,18
Fletcher Cox,7018,DI,PHI,12,0,1,24,74.3,4,23,329,100.0,13.1,43,3,4.4,1,348,348,28,0,85.1,4,17,142,100.0,23.2,33,8.1,1,152,152,22
Michael Brockers,7020,DI,DET,11,0,0,11,51.4,0,4,213,99.6,4.2,9,2,1.4,1,225,224,5,0,59.3,0,1,67,100.0,10.4,7,2.2,1,72,72,2
Melvin Ingram III,7024,ED,KC,9,1,0,16,78.4,6,19,193,89.2,17.1,33,2,7.0,1,231,206,26,1,80.6,5,13,108,91.3,22.2,24,8.3,0,127,116,18
Chandler Jones,7027,ED,ARZ,9,1,0,1,90.2,11,10,274,92.7,16.1,44,1,6.8,8,313,290,29,0,89.9,7,8,118,95.5,20.3,24,10.6,5,132,126,20
Dont'a Hightower,7030,LB,NE,11,1,0,19,63.3,2,13,76,29.7,13.2,10,0,11.2,1,273,81,16,1,66.1,2,9,51,51.9,19.6,10,12.7,1,106,55,12
Whitney Mercilus,7031,ED,GB,10,0,0,12,65.9,1,11,178,98.4,15.2,27,0,5.1,3,193,190,15,0,72.6,0,10,83,98.9,24.1,20,9.6,3,93,92,13
Jackrabbit Jenkins,7043,CB,TEN,11,0,1,31,73.8,0,0,1,0.4,100.0,1,7,0.0,0,497,2,0,0,68.5,0,0,1,0.4,100.0,1,0.0,0,228,1,0
Bobby Wagner,7050,LB,SEA,11,0,0,29,70.2,2,6,38,8.7,15.8,6,1,13.2,1,506,44,9,0,77.0,2,3,21,12.6,19.0,4,11.9,0,198,25,5
Tavon Wilson,7051,S,SF,3,0,0,28,60.0,0,0,1,1.6,0.0,0,0,0.0,0,61,1,0,0,,0,0,0,0.0,,0,,0,27,0,0
