player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Nate Davis,46808,G,TEN,5,0,31,82.8,100.0,70,41.4,70,76.2,1,100.0,169,169,60.5,100.0,91,53.8,91
David Quessenberry,7957,T,TEN,5,0,31,71.2,100.0,70,41.4,70,84.1,0,100.0,169,169,87.7,100.0,91,53.8,91
Wyatt Teller,46131,G,CLV,5,0,8,62.4,100.0,89,52.7,89,78.6,1,100.0,169,169,90.2,100.0,64,37.9,64
Joel Bitonio,8670,G,CLV,5,0,8,76.9,100.0,89,52.7,89,89.4,1,100.0,169,169,82.9,100.0,64,37.9,64
J.C. Tretter,7904,C,CLV,5,0,8,59.5,100.0,89,52.7,89,76.8,0,100.0,169,169,74.8,100.0,64,37.9,64
Jack Conklin,10642,T,CLV,5,0,8,91.6,100.0,87,53.4,87,89.2,0,100.0,163,163,74.6,100.0,60,36.8,60
Ryan Tannehill,7014,QB,TEN,5,0,31,60.3,100.0,70,43.5,70,60.4,0,95.3,161,169,60.2,97.8,89,55.3,91
Ben Jones,7099,C,TEN,5,0,31,66.1,100.0,67,41.6,67,84.0,2,100.0,161,161,90.2,100.0,87,54.0,87
Baker Mayfield,46518,QB,CLV,5,0,8,60.0,100.0,87,54.4,87,60.0,0,97.6,160,164,60.0,98.4,63,39.4,64
Tyler Biadasz,41178,C,DAL,5,0,9,59.9,100.0,60,38.7,60,65.6,1,100.0,155,155,68.5,100.0,78,50.3,78
Connor Williams,46216,G,DAL,5,0,9,66.1,100.0,60,38.7,60,77.3,1,100.0,155,155,82.1,100.0,78,50.3,78
Tyron Smith,6161,T,DAL,5,0,9,77.3,100.0,58,38.2,58,89.4,0,100.0,152,152,88.4,100.0,77,50.7,77
Ryan Ramczyk,11787,T,NO,5,0,20,83.0,100.0,49,33.6,49,85.9,0,100.0,146,146,70.4,100.0,78,53.4,78
Cesar Ruiz,59857,G,NO,5,0,20,58.6,100.0,49,33.6,49,64.9,0,100.0,146,146,58.2,100.0,78,53.4,78
Andrus Peat,9446,G,NO,5,0,20,40.8,100.0,49,33.8,49,59.9,0,100.0,145,145,61.0,100.0,77,53.1,77
Calvin Throckmorton,28238,G,NO,5,0,20,46.2,100.0,47,33.1,47,54.1,0,100.0,142,142,58.1,100.0,76,53.5,76
Taylor Moton,11819,T,CAR,5,0,5,76.3,100.0,50,35.2,50,74.2,0,100.0,142,142,65.1,100.0,71,50.0,71
Matt Paradis,8841,C,CAR,5,0,5,57.0,100.0,50,35.2,50,72.1,1,100.0,142,142,80.6,100.0,71,50.0,71
Terence Steele,39461,T,DAL,4,0,9,69.2,100.0,54,38.3,54,74.9,1,100.0,141,141,69.2,100.0,71,50.4,71
Dak Prescott,10769,QB,DAL,5,0,9,60.0,98.3,57,40.4,58,60.0,0,92.8,141,152,60.0,97.4,75,53.2,77
James Daniels,45576,G,CHI,5,0,6,38.6,100.0,30,21.4,30,64.1,1,100.0,140,140,80.9,100.0,97,69.3,97
Sam Mustipher,13026,C,CHI,5,0,6,57.5,100.0,30,21.4,30,47.7,0,100.0,140,140,50.9,100.0,97,69.3,97
Cody Whitehair,10690,G,CHI,5,0,6,54.4,100.0,30,21.4,30,65.6,0,100.0,140,140,72.6,100.0,97,69.3,97
D.J. Humphries,9457,T,ARZ,5,0,1,69.7,100.0,39,28.1,39,71.1,1,100.0,139,139,59.9,100.0,80,57.6,80
Zack Martin,8651,G,DAL,4,0,9,71.8,100.0,52,37.7,52,90.4,0,100.0,138,138,93.9,100.0,70,50.7,70
Alex Mack,4944,C,SF,5,0,28,51.3,100.0,56,40.9,56,59.1,0,100.0,137,137,66.9,100.0,62,45.3,62
Mike McGlinchey,46275,T,SF,5,0,28,61.5,100.0,56,40.9,56,62.1,1,100.0,137,137,65.4,100.0,62,45.3,62
Laken Tomlinson,9461,G,SF,5,0,28,56.6,100.0,56,40.9,56,70.3,0,100.0,137,137,81.8,100.0,62,45.3,62
Daniel Brunskill,34807,G,SF,5,0,28,67.5,100.0,56,40.9,56,66.9,0,100.0,137,137,65.6,100.0,62,45.3,62
Kevin Zeitler,7032,G,BLT,5,0,3,61.9,100.0,92,68.1,92,65.8,1,100.0,135,135,71.3,100.0,34,25.2,34
Josh Jones,26634,G,ARZ,5,0,1,56.5,100.0,39,28.9,39,58.7,0,100.0,135,135,58.8,100.0,77,57.0,77
Bradley Bozeman,27934,C,BLT,5,0,3,74.2,100.0,92,68.1,92,73.8,0,100.0,135,135,67.1,100.0,34,25.2,34
Brian O'Neill,46854,T,MIN,5,0,18,58.6,100.0,26,19.4,26,63.5,0,100.0,134,134,64.0,100.0,103,76.9,103
Garrett Bradbury,46013,C,MIN,5,0,18,70.8,100.0,26,19.4,26,67.3,1,100.0,134,134,64.2,100.0,103,76.9,103
Oli Udoh,28394,G,MIN,5,0,18,89.2,100.0,26,19.4,26,67.8,2,100.0,134,134,52.7,100.0,103,76.9,103
Ezra Cleveland,41973,G,MIN,5,0,18,52.1,100.0,26,19.4,26,59.8,0,100.0,134,134,58.2,100.0,103,76.9,103
Trent Williams,5529,T,SF,5,0,28,73.6,100.0,53,39.8,53,93.5,0,100.0,133,133,93.9,100.0,61,45.9,61
Dion Dawkins,11818,T,BUF,5,0,4,60.5,100.0,38,28.6,38,54.9,1,100.0,133,133,51.0,100.0,66,49.6,66
Kirk Cousins,7102,QB,MIN,5,0,18,60.0,100.0,26,19.7,26,60.0,0,98.5,132,134,60.0,99.0,102,77.3,103
Dennis Daley,60063,G,CAR,5,0,5,57.7,100.0,45,34.1,45,59.8,1,100.0,132,132,63.1,100.0,66,50.0,66
Daryl Williams,9535,G,BUF,5,0,4,64.1,100.0,38,29.5,38,60.7,1,100.0,129,129,64.4,100.0,63,48.8,63
Jason Peters,2148,T,CHI,5,0,6,78.2,100.0,28,21.7,28,70.0,0,100.0,129,129,65.1,100.0,88,68.2,88
Jonah Williams,41651,T,CIN,5,0,7,80.4,100.0,33,26.0,33,67.3,0,100.0,127,127,68.8,100.0,83,65.4,83
Mark Glowinski,9567,G,IND,5,0,14,45.9,100.0,50,39.4,50,56.6,0,100.0,127,127,76.2,100.0,63,49.6,63
Quinton Spain,10110,G,CIN,5,0,7,63.9,100.0,33,26.0,33,71.4,1,100.0,127,127,72.4,100.0,83,65.4,83
Trey Hopkins,9276,C,CIN,5,0,7,42.2,100.0,33,26.0,33,50.0,1,100.0,127,127,57.4,100.0,83,65.4,83
Mitch Morse,9482,C,BUF,5,0,4,65.2,100.0,38,29.9,38,69.5,0,100.0,127,127,73.5,100.0,63,49.6,63
Billy Turner,8702,T,GB,5,0,12,49.8,100.0,33,26.2,33,62.0,0,100.0,126,126,67.4,100.0,83,65.9,83
Riley Reiff,7029,T,CIN,5,0,7,74.0,100.0,33,26.2,33,61.8,0,100.0,126,126,55.9,100.0,82,65.1,82
Jameis Winston,9434,QB,NO,5,0,20,61.1,100.0,40,31.7,40,61.3,0,92.0,126,137,60.6,100.0,78,61.9,78
Royce Newman,41746,G,GB,5,0,12,47.8,100.0,33,26.2,33,46.3,1,100.0,126,126,45.7,100.0,83,65.9,83
Adam Thielen,8288,WR,MIN,5,0,18,87.4,100.0,23,18.3,23,56.7,0,100.0,126,126,69.3,100.0,98,77.8,98
Rashawn Slater,59971,T,LAC,5,0,27,75.0,100.0,46,36.8,46,81.0,0,100.0,125,125,78.4,100.0,60,48.0,60
Tytus Howard,25472,G,HST,5,0,13,40.2,100.0,60,48.0,60,39.0,0,100.0,125,125,47.5,100.0,55,44.0,55
Justin Pugh,7800,G,ARZ,5,0,1,62.1,100.0,38,30.4,38,63.4,1,100.0,125,125,64.3,100.0,69,55.2,69
Rob Havenstein,9490,T,LA,5,0,26,62.4,100.0,31,24.8,31,71.8,0,100.0,125,125,68.0,100.0,79,63.2,79
Max Scharping,46961,G,HST,5,0,13,65.1,100.0,60,48.0,60,67.1,1,100.0,125,125,61.1,100.0,55,44.0,55
Sam Darnold,29048,QB,CAR,5,0,5,60.0,98.0,49,39.2,50,60.0,0,88.0,125,142,60.0,97.2,69,55.2,71
Rodney Hudson,6207,C,ARZ,5,0,1,52.7,100.0,34,27.2,34,60.0,0,100.0,125,125,61.3,100.0,75,60.0,75
Brian Allen,46104,C,LA,5,0,26,63.0,100.0,31,24.8,31,78.4,1,100.0,125,125,75.6,100.0,79,63.2,79
Matt Feiler,9289,G,LAC,5,0,27,73.3,100.0,46,36.8,46,90.4,0,100.0,125,125,90.9,100.0,60,48.0,60
Corey Linsley,8796,C,LAC,5,0,27,82.9,100.0,46,36.8,46,84.6,1,100.0,125,125,78.4,100.0,60,48.0,60
David Edwards,35941,G,LA,5,0,26,66.0,100.0,31,24.8,31,65.6,0,100.0,125,125,68.4,100.0,79,63.2,79
Austin Corbett,46290,G,LA,5,0,26,59.4,100.0,31,24.8,31,70.6,0,100.0,125,125,74.3,100.0,79,63.2,79
Kaleb McGary,46912,T,ATL,5,0,2,42.7,100.0,31,25.0,31,54.2,1,100.0,124,124,64.5,100.0,89,71.8,89
Justin Britt,8699,C,HST,5,0,13,63.0,100.0,60,48.4,60,70.4,0,100.0,124,124,65.6,100.0,55,44.4,55
Bobby Massie,7112,T,DEN,5,0,10,54.9,100.0,57,46.0,57,57.9,0,100.0,124,124,63.2,100.0,59,47.6,59
Ryan Kelly,10652,C,IND,5,0,14,47.8,100.0,50,40.3,50,54.7,1,100.0,124,124,60.3,100.0,63,50.8,63
Austin Hooper,10715,TE,CLV,5,0,8,66.9,100.0,61,49.2,61,69.4,0,100.0,124,124,67.5,100.0,52,41.9,52
Lloyd Cushenberry III,41924,C,DEN,5,0,10,67.3,100.0,57,46.0,57,50.7,0,100.0,124,124,40.5,100.0,59,47.6,59
Garett Bolles,11775,T,DEN,5,0,10,61.0,100.0,57,46.0,57,63.5,0,100.0,124,124,65.3,100.0,59,47.6,59
Andrew Whitworth,3000,T,LA,5,0,26,70.2,100.0,31,25.2,31,66.6,0,100.0,123,123,70.1,100.0,79,64.2,79
Rashod Hill,11369,T,MIN,5,0,18,47.7,100.0,23,18.9,23,45.6,1,100.0,122,122,50.6,100.0,94,77.0,94
Matt Hennessy,41141,C,ATL,5,0,2,59.8,100.0,30,24.6,30,71.5,0,100.0,122,122,72.2,100.0,88,72.1,88
Geoff Swaim,9679,TE,TEN,5,0,31,56.8,100.0,47,38.5,47,52.2,0,100.0,122,122,50.7,100.0,69,56.6,69
DeAndre Hopkins,7808,WR,ARZ,5,0,1,59.6,100.0,34,27.9,34,58.4,0,100.0,122,122,60.7,100.0,73,59.8,73
Chris Lindstrom,46692,G,ATL,5,0,2,71.2,100.0,30,24.6,30,84.3,0,100.0,122,122,82.4,100.0,88,72.1,88
Jake Matthews,8641,T,ATL,5,0,2,66.3,100.0,30,24.6,30,55.5,0,100.0,122,122,49.3,100.0,88,72.1,88
Alejandro Villanueva,9091,T,BLT,5,0,3,77.5,100.0,83,68.6,83,71.6,1,100.0,121,121,55.5,100.0,30,24.8,30
Carson Wentz,10636,QB,IND,5,0,14,60.0,100.0,50,41.7,50,60.0,0,94.5,120,127,60.0,98.4,62,51.7,63
Jalen Mayfield,81725,G,ATL,5,0,2,36.6,100.0,30,25.0,30,58.6,0,100.0,120,120,66.0,100.0,86,71.7,86
Adam Trautman,109795,TE,NO,5,0,20,68.0,100.0,42,35.0,42,68.4,0,100.0,120,120,70.7,100.0,63,52.5,63
Chase Roullier,11954,C,WAS,5,0,32,62.8,100.0,45,37.8,45,75.7,1,100.0,119,119,79.6,100.0,64,53.8,64
Ereck Flowers,9442,G,WAS,5,0,32,70.1,100.0,45,37.8,45,63.8,0,100.0,119,119,57.5,100.0,64,53.8,64
Charles Leno Jr.,8880,T,WAS,5,0,32,61.0,100.0,45,37.8,45,55.1,1,100.0,119,119,54.1,100.0,64,53.8,64
Taylor Lewan,8646,T,TEN,4,0,31,66.2,100.0,49,41.2,49,60.7,0,100.0,119,119,58.5,100.0,64,53.8,64
John Simpson,41715,G,LV,5,0,23,31.8,100.0,43,36.4,43,39.9,1,100.0,118,118,48.8,100.0,60,50.8,60
Kyler Murray,38334,QB,ARZ,5,0,1,60.7,94.9,37,31.4,39,60.7,0,84.9,118,139,60.3,90.0,72,61.0,80
