player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Calais Campbell,4364,DI,BLT,5,0,0,3,80.3,6,12,152,100.0,15.8,24,0,5.9,0,162,162,18,0,84.3,3,10,69,100.0,21.7,15,9.4,0,74,74,13
Malcolm Jenkins,4937,S,NO,5,0,0,20,54.0,0,0,24,10.1,8.3,2,1,0.0,0,238,24,0,0,51.7,0,0,14,12.5,7.1,1,0.0,0,112,14,0
Jason McCourty,5127,S,MIA,5,0,0,17,54.5,0,0,4,2.6,0.0,0,0,0.0,0,155,4,0,0,55.5,0,0,2,2.7,0.0,0,0.0,0,75,2,0
Steve McLendon,5232,DI,TB,5,0,0,30,56.5,1,1,59,98.4,6.8,4,0,1.7,0,62,61,2,0,62.7,0,1,14,100.0,14.3,2,3.6,0,15,15,1
Ndamukong Suh,5527,DI,TB,5,1,0,30,55.2,2,6,153,98.2,5.9,9,1,3.3,1,169,166,9,0,55.3,1,5,69,98.7,10.1,7,5.8,1,79,78,7
Gerald McCoy,5528,DI,LV,1,0,0,23,55.2,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Tyson Alualu,5535,DI,PIT,2,0,0,25,59.4,1,1,38,100.0,7.9,3,0,2.6,0,40,40,2,0,61.3,1,1,29,100.0,10.3,3,3.4,0,30,30,2
Brandon Graham,5538,ED,PHI,2,0,0,24,60.6,1,1,30,100.0,10.0,3,0,3.3,0,32,32,2,0,69.2,1,1,14,100.0,21.4,3,7.1,0,15,15,2
Jason Pierre-Paul,5540,ED,TB,3,1,0,30,47.5,2,5,113,86.2,3.5,4,2,3.1,0,145,125,7,0,47.9,1,3,45,91.4,6.7,3,4.4,0,58,53,4
Kareem Jackson,5545,S,DEN,5,0,0,10,60.0,0,0,1,0.5,0.0,0,0,0.0,0,190,1,0,0,60.0,0,0,1,1.1,0.0,0,0.0,0,95,1,0
Devin McCourty,5552,S,NE,5,0,0,19,52.2,0,0,4,2.2,0.0,0,0,0.0,0,183,4,0,0,54.0,0,0,2,3.2,0.0,0,0.0,0,63,2,0
Jerry Hughes,5556,ED,BUF,5,1,1,4,80.5,0,14,110,95.3,18.2,20,2,7.3,1,128,122,15,0,81.4,0,11,52,95.2,26.9,14,12.5,1,63,60,12
Linval Joseph,5571,DI,LAC,5,0,1,27,83.8,1,7,88,100.0,14.8,13,1,4.5,0,98,98,8,0,88.0,0,5,26,100.0,26.9,7,9.6,0,31,31,5
Carlos Dunlap,5579,ED,SEA,5,2,0,29,62.2,2,8,106,87.8,13.2,14,0,5.7,1,123,108,11,2,65.4,1,4,58,93.7,15.5,9,6.0,1,63,59,6
Corey Peters,5607,DI,ARZ,5,0,0,1,62.5,0,3,45,93.9,8.9,4,0,3.3,0,49,46,3,0,70.1,0,2,15,100.0,20.0,3,6.7,0,15,15,2
Everson Griffen,5624,ED,MIN,4,0,0,18,81.6,3,9,99,98.1,22.2,22,3,10.1,4,107,105,16,0,84.6,1,7,52,100.0,28.8,15,13.5,3,55,55,11
Al Woods,5646,DI,SEA,5,1,0,29,73.5,2,3,94,100.0,12.8,12,0,3.7,1,99,99,6,0,72.7,0,3,32,100.0,18.8,6,7.8,1,34,34,4
Andrew Sendejo,6118,S,IND,3,0,0,14,57.7,0,0,2,2.3,0.0,0,0,0.0,0,86,2,0,0,,0,0,0,0.0,,0,,0,45,0,0
Von Miller,6154,ED,DEN,5,0,1,10,74.5,2,12,132,91.6,17.4,23,2,9.1,5,154,141,19,0,81.6,2,10,73,96.2,24.7,18,13.7,4,79,76,16
J.J. Watt,6163,DI,ARZ,5,1,0,1,83.9,9,14,154,98.2,20.8,32,0,7.5,0,164,161,23,0,76.0,3,8,67,100.0,22.4,15,8.2,0,70,70,11
Robert Quinn,6166,ED,CHI,5,0,1,6,73.2,2,10,124,87.2,16.1,20,2,8.1,4,149,130,16,0,80.0,1,9,67,93.5,22.4,15,13.4,4,77,72,14
Ryan Kerrigan,6168,ED,PHI,5,0,0,24,64.0,0,7,67,97.3,11.9,8,0,5.2,0,73,71,7,0,69.9,0,3,23,96.0,26.1,6,6.5,0,25,24,3
Cameron Jordan,6176,ED,NO,5,1,0,20,64.7,7,14,186,100.0,14.5,27,0,5.6,0,199,199,21,0,65.4,4,7,90,100.0,16.7,15,6.1,0,98,98,11
