player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Calais Campbell,4364,DI,BLT,5,3,1.4,0,0,3,81.0,88.3,83.8,80.3,72.0,41.7,17.6,3,0,67,68,11.9,8,11
Malcolm Jenkins,4937,S,NO,5,4,6.0,0,0,20,57.6,60.4,84.5,54.0,69.0,65.7,15.4,2,1,99,103,2.0,2,7
Jason McCourty,5127,S,MIA,5,3,12.4,0,0,17,68.4,67.3,80.5,54.5,58.9,60.8,28.6,4,0,111,115,0.0,0,7
Steve McLendon,5232,DI,TB,5,0,4.0,0,0,30,59.5,46.5,79.6,56.5,41.4,26.7,50.0,1,0,26,27,3.8,1,1
Ndamukong Suh,5527,DI,TB,5,2,0.0,0,0,30,60.0,53.3,53.7,55.2,55.8,29.1,33.3,2,1,35,37,5.7,2,2
Gerald McCoy,5528,DI,LV,1,0,,0,0,23,,48.2,73.2,55.2,53.3,,,0,0,4,4,0.0,0,0
Joe Haden,5532,CB,PIT,4,2,5.7,0,0,25,64.0,60.4,82.3,,41.6,38.9,44.4,4,0,95,97,1.1,1,3
Tyson Alualu,5535,DI,PIT,2,2,2.7,0,0,25,,59.7,78.7,59.4,58.2,40.8,16.7,1,0,17,17,5.9,1,3
Brandon Graham,5538,ED,PHI,2,0,0.5,0,0,24,,62.6,79.9,60.6,61.0,25.6,50.0,2,0,18,18,5.6,1,2
Jason Pierre-Paul,5540,ED,TB,3,1,1.0,0,0,30,67.1,48.5,17.3,47.5,59.6,61.1,0.0,0,2,34,34,2.9,1,1
Kareem Jackson,5545,S,DEN,5,4,4.8,0,0,10,59.1,62.4,90.8,60.0,68.3,72.9,13.3,2,0,100,104,6.0,6,9
Devin McCourty,5552,S,NE,5,1,12.8,0,0,19,54.8,57.4,82.3,52.2,67.2,61.5,14.3,1,0,139,141,0.0,0,5
Jerry Hughes,5556,ED,BUF,5,0,1.5,1,0,4,48.5,76.4,25.9,80.5,71.7,33.6,33.3,1,2,49,49,4.1,2,2
Linval Joseph,5571,DI,LAC,5,5,2.9,1,0,27,60.0,48.2,52.2,83.8,32.3,48.0,8.7,2,1,102,105,8.8,9,16
Carlos Dunlap,5579,ED,SEA,5,1,3.3,0,0,29,56.7,68.2,86.5,62.2,73.1,76.7,0.0,0,0,50,52,4.0,2,6
Corey Peters,5607,DI,ARZ,5,1,1.5,0,0,1,57.2,52.6,81.5,62.5,48.8,72.6,0.0,0,0,55,57,9.1,5,6
Everson Griffen,5624,ED,MIN,4,2,2.0,0,0,18,60.6,74.8,0.0,81.6,64.3,43.5,20.0,1,3,47,47,4.3,2,2
Al Woods,5646,DI,SEA,5,3,1.1,0,0,29,60.0,84.5,82.1,73.5,78.9,51.5,8.3,1,0,94,98,8.5,8,8
Andrew Sendejo,6118,S,IND,4,0,,0,0,14,62.4,59.7,79.1,57.7,50.8,44.1,,0,0,34,36,0.0,0,0
Von Miller,6154,ED,DEN,5,3,-0.7,1,0,10,77.4,82.3,33.9,74.5,80.0,68.2,33.3,3,2,88,92,3.4,3,3
