player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Cooper Kupp,11824,WR,LA,9,8.7,12,73.3,50.0,5,10,0,6.3,5,47,26,0,70.4,84.4,89.4,70.0,89.8,0.0,0,4,59,0.6,2,348,0,74,95.1,331,67.2,234,121.7,101,10,31.9,111,1019,446,6.0,13.8,3.08
Tyreek Hill,10799,WR,KC,9,11.3,9,68.7,20.0,2,10,1,8.1,6,46,16,1,63.2,50.6,84.4,,84.0,0.3,1,2,75,0.0,0,367,3,68,93.7,344,56.9,209,103.6,99,6,42.8,157,772,270,4.0,11.4,2.24
Davante Adams,8688,WR,GB,8,11.5,4,67.4,50.0,7,14,0,1.7,1,39,12,0,89.2,80.2,91.6,,91.6,0.0,0,3,59,0.0,0,284,0,58,94.4,268,30.6,87,93.5,86,3,69.4,197,786,268,4.6,13.6,2.93
D.J. Moore,48267,WR,CAR,9,11.4,6,62.4,42.9,6,14,0,8.6,5,37,5,1,60.4,45.8,76.8,,76.5,0.0,0,4,39,0.0,0,352,0,53,95.2,335,16.2,57,79.4,85,3,82.4,290,677,256,4.8,12.8,2.02
Brandin Cooks,8655,WR,HST,9,12.1,3,70.4,57.1,8,14,1,3.4,2,29,13,0,81.6,80.2,74.2,,74.1,0.0,0,3,52,0.0,0,341,1,57,92.7,316,29.0,99,86.5,81,2,70.4,240,641,139,2.4,11.2,2.03
Keenan Allen,7857,WR,LAC,8,8.5,3,72.2,52.9,9,17,0,9.5,6,32,27,1,57.7,42.9,75.5,,76.0,0.6,2,2,42,0.0,0,342,3,57,94.2,322,60.2,206,91.7,79,2,37.7,129,600,213,3.7,10.5,1.86
Travis Kelce,7844,TE,KC,9,8.1,12,69.2,75.0,3,4,1,3.6,2,36,16,1,74.4,40.0,77.9,75.6,78.9,27.1,110,4,46,3.2,13,406,4,54,89.9,365,42.9,174,93.3,78,5,29.1,118,628,308,5.7,11.6,1.72
Jaylen Waddle,84088,WR,MIA,9,6.5,9,73.7,55.6,5,9,0,6.7,4,31,17,1,68.7,48.9,73.4,,73.5,0.3,1,5,36,0.0,0,371,2,56,94.1,349,66.6,247,76.4,76,3,32.6,121,496,241,4.3,8.9,1.42
Deebo Samuel,48274,WR,SF,8,8.4,8,65.3,52.9,9,17,0,15.5,9,33,28,2,29.6,25.1,84.0,,83.2,0.0,0,2,83,0.0,0,283,0,49,93.3,264,27.6,78,112.2,75,4,71.7,203,882,461,9.4,18.0,3.34
Terry McLaurin,48229,WR,WAS,8,13.2,6,58.1,57.6,19,33,0,4.4,2,27,32,0,75.8,78.7,75.9,,75.3,0.0,0,2,40,0.0,0,331,2,43,93.4,309,28.1,93,89.5,74,4,71.9,238,573,153,3.6,13.3,1.85
