player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Malcolm Jenkins,4937,S,NO,5,214,0,20,0,7.9,37.5,88.5,23.0,8.6,0,1,12.5,55.0,1,31,16.7,1,1,19.8,3,77,36.0,87,1,5,8,0,50,27,0.7,16.7,0,1,5.1,80.0,91.8,9.7,7.7,0,0,0.0,63.2,0,26,0.0,0,0,116.1,12,123,57.5,134,6,15,15,1,98,44,0.8,8.2
Jason McCourty,5127,S,MIA,5,151,0,17,0,7.6,71.4,96.4,15.0,10.7,0,2,28.6,75.7,0,23,0.0,0,2,86.0,5,80,53.0,83,2,5,7,0,41,19,0.5,8.2,0,2,12.3,100.0,98.4,19.3,19.3,0,0,0.0,58.8,0,25,0.0,0,0,118.8,3,60,39.7,61,0,3,3,0,45,8,0.8,15.0
Joe Haden,5532,CB,PIT,4,167,0,25,2,14.0,88.9,100.0,4.9,4.3,0,1,11.1,34.6,0,37,0.0,0,1,155.8,8,43,25.7,43,0,5,9,1,125,31,3.2,15.6,0,1,12.6,42.9,100.0,29.0,12.4,0,1,14.3,73.1,0,9,16.7,1,1,50.3,3,92,55.1,92,2,4,7,0,18,6,0.2,6.0
Jason Pierre-Paul,5540,ED,TB,3,20,0,30,0,,,0.0,,,0,0,,60.0,0,,100.0,1,0,0.0,0,0,0.0,16,0,0,0,0,0,0,,,0,1,6.5,100.0,12.0,3.3,3.3,0,0,0.0,71.4,0,24,9.1,1,0,151.0,4,13,65.0,108,3,9,4,1,43,17,3.3,10.8
Kareem Jackson,5545,S,DEN,5,189,0,10,0,43.0,0.0,98.6,,66.0,0,0,0.0,50.5,0,,14.3,1,0,39.6,0,68,36.0,69,0,6,1,0,0,0,0.0,,0,0,9.0,66.7,100.0,14.0,9.3,0,0,0.0,71.4,1,17,0.0,0,0,47.2,4,61,32.3,61,2,8,6,0,42,13,0.8,10.5
Devin McCourty,5552,S,NE,5,179,0,19,0,12.0,50.0,99.1,100.0,50.0,1,0,0.0,53.4,0,8,14.3,1,0,60.4,1,107,59.8,108,0,6,2,0,8,2,0.1,8.0,0,2,21.3,50.0,95.3,29.0,14.5,0,1,25.0,62.6,1,27,12.5,1,1,39.6,2,61,34.1,64,0,5,4,0,34,8,0.6,17.0
Jerry Hughes,5556,ED,BUF,5,6,0,4,0,,,5.3,,,0,0,,62.2,0,,0.0,0,0,0.0,0,2,33.3,38,1,1,0,0,0,0,0.0,,0,0,15.0,100.0,4.3,2.0,2.0,0,0,0.0,46.1,0,18,,0,0,118.8,1,3,50.0,70,0,0,1,0,18,3,9.0,18.0
Carlos Dunlap,5579,ED,SEA,5,15,0,29,0,,,4.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,6.7,23,0,0,0,0,0,0,,,0,0,4.0,100.0,16.0,11.0,11.0,0,0,0.0,55.5,0,4,,0,0,83.3,1,12,80.0,75,0,0,1,0,4,0,0.4,4.0
Corey Peters,5607,DI,ARZ,5,3,0,1,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,10,0,0,0,0,0,0,,,0,0,,,10.0,,,0,0,,57.2,0,,,0,0,0.0,0,3,100.0,30,0,0,0,0,0,0,0.0,
Everson Griffen,5624,ED,MIN,4,2,0,18,0,,,0.0,,,0,0,,,0,,100.0,2,0,0.0,0,0,0.0,30,1,0,0,0,0,0,,,0,0,,,3.7,,,0,0,,60.3,0,,,0,0,0.0,0,2,100.0,54,1,0,0,0,0,0,0.0,
