player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Malcolm Jenkins,4937,S,NO,5,1,6.0,66.7,89.9,12.3,8.2,0,0,1,4.2,20,57.6,60.4,84.5,54.0,69.0,65.7,1,31,8.0,2,1,1,81.1,16,214,238,7,22,24,1,155,74,0.8,9.7
Jason McCourty,5127,S,MIA,5,2,9.3,76.9,97.4,14.3,11.0,0,0,2,15.4,17,68.4,67.3,80.5,54.5,58.9,60.8,0,25,0.0,0,2,0,123.2,10,151,155,3,9,13,1,98,29,0.7,9.8
Steve McLendon,5232,DI,TB,5,0,,,1.6,,,0,0,0,,30,59.5,46.5,79.6,56.5,41.4,26.7,0,,0.0,0,0,0,0.0,0,1,62,1,2,0,0,0,0,0.0,
Ndamukong Suh,5527,DI,TB,5,0,,,1.8,,,0,1,0,,30,60.0,53.3,53.7,55.2,55.8,29.1,0,,0.0,0,0,1,0.0,0,3,169,2,1,0,0,0,0,0.0,
Joe Haden,5532,CB,PIT,4,3,11.8,73.7,100.0,11.1,8.2,0,0,2,10.5,25,64.0,60.4,82.3,,41.6,38.9,0,37,6.7,1,2,0,119.4,14,167,167,3,11,19,1,175,59,1.1,12.5
Jason Pierre-Paul,5540,ED,TB,3,2,4.6,100.0,13.8,4.0,4.0,0,0,0,0.0,30,67.1,48.5,17.3,47.5,59.6,61.1,0,24,15.4,2,0,2,143.8,5,20,145,3,9,5,1,45,22,2.3,9.0
Kareem Jackson,5545,S,DEN,5,0,15.3,60.0,99.5,29.7,17.8,0,0,0,0.0,10,59.1,62.4,90.8,60.0,68.3,72.9,1,23,5.9,1,0,0,80.4,6,189,190,2,16,10,1,83,14,0.5,13.8
Devin McCourty,5552,S,NE,5,2,18.2,50.0,97.8,56.0,28.0,0,1,1,16.7,19,54.8,57.4,82.3,52.2,67.2,61.5,1,27,13.3,2,1,0,33.3,3,179,183,0,11,6,0,42,10,0.3,14.0
Jerry Hughes,5556,ED,BUF,5,0,15.0,100.0,4.7,5.0,5.0,1,0,0,0.0,4,48.5,76.4,25.9,80.5,71.7,33.6,0,18,0.0,0,0,2,118.8,1,6,128,2,2,1,0,18,3,3.6,18.0
Carlos Dunlap,5579,ED,SEA,5,0,4.0,100.0,12.2,13.0,13.0,0,0,0,0.0,29,56.7,68.2,86.5,62.2,73.1,76.7,0,4,,0,0,0,83.3,1,15,123,0,0,1,0,4,0,0.3,4.0
Corey Peters,5607,DI,ARZ,5,0,,,6.1,,,0,0,0,,1,57.2,52.6,81.5,62.5,48.8,72.6,0,,,0,0,0,0.0,0,3,49,0,0,0,0,0,0,0.0,
Everson Griffen,5624,ED,MIN,4,1,,,1.9,,,0,0,0,,18,60.6,74.8,0.0,81.6,64.3,43.5,0,,66.7,2,0,3,0.0,0,2,107,4,0,0,0,0,0,0.0,
Andrew Sendejo,6118,S,IND,3,1,4.3,55.6,97.7,15.6,8.7,0,1,1,11.1,14,62.4,59.7,79.1,57.7,50.8,44.1,0,18,25.0,2,1,0,100.5,5,84,86,2,5,9,2,25,29,0.3,5.0
Von Miller,6154,ED,DEN,5,0,,,8.4,,,1,0,0,,10,77.4,82.3,33.9,74.5,80.0,68.2,0,,0.0,0,0,2,0.0,0,13,154,6,2,0,0,0,0,0.0,
Patrick Peterson,6157,CB,MIN,5,2,7.7,64.0,100.0,11.6,7.4,0,0,3,12.0,18,65.0,66.0,84.5,,65.5,28.9,0,77,33.3,4,2,0,122.3,16,198,198,2,6,25,2,241,172,1.3,15.1
J.J. Watt,6163,DI,ARZ,5,0,,,1.8,,,0,0,0,,1,59.0,80.3,84.8,83.9,61.4,26.1,0,,0.0,0,0,0,0.0,0,3,164,1,1,0,0,0,0,0.0,
