player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Sony Michel,27589,HB,LA,4,34,9,1,11.9,15,0,126,0,0,9,82,58.7,4,8,26,1,14,31.4,56.1,80.7,,26.9,52.8,59.6,60.0,15,0,12,3,32,37,0,0,4,37,0,126,82,2.41,3.7,0.38,20
Chuba Hubbard,57373,HB,CAR,4,32,4,0,0.0,0,0,119,1,2,4,79,38.0,4,5,5,0,13,80.8,61.6,79.6,,53.3,58.5,62.9,58.8,14,0,45,7,45,45,0,0,10,39,0,119,79,2.47,3.7,1.0,19
Trey Sermon,57372,HB,SF,3,30,6,2,24.2,31,0,128,1,0,6,80,50.0,2,7,28,0,16,79.7,63.4,78.4,,39.6,39.4,71.1,57.6,16,0,3,2,33,37,0,0,3,32,1,128,80,2.67,4.3,0.09,14
A.J. Dillon,57165,HB,GB,4,30,7,1,18.4,25,0,136,1,1,7,87,66.3,1,7,12,0,12,80.2,71.5,0.0,,44.1,55.2,77.7,60.0,25,1,39,5,36,35,0,0,6,35,0,136,87,2.9,4.5,1.08,18
Myles Gaskin,45914,HB,MIA,4,29,8,4,44.4,63,0,142,0,2,8,81,68.1,5,4,17,0,16,80.5,65.1,81.4,,18.1,67.4,72.0,60.0,18,0,57,12,73,30,0,0,15,41,0,142,81,2.79,4.9,0.78,13
Cordarrelle Patterson,7810,HB,ATL,4,27,3,0,0.0,0,0,119,0,5,3,86,56.6,7,7,2,1,5,82.2,83.8,82.4,,48.1,92.2,66.2,59.7,14,0,235,18,51,32,0,0,20,45,1,119,86,3.19,4.4,4.61,22
Ty'Son Williams,38287,HB,BLT,3,27,5,3,43.3,71,0,164,0,0,5,95,55.0,6,7,3,1,22,29.5,61.1,80.2,,85.4,59.6,60.1,57.0,35,0,45,5,49,39,0,0,7,32,1,164,95,3.52,6.1,0.92,5
Daniel Jones,39395,QB,NYG,4,13,1,2,32.4,61,0,88,0,0,0,11,0.0,6,10,21,3,0,35.0,86.7,84.4,88.0,60.9,,57.4,60.0,46,1,0,0,0,82,100,14,0,13,2,188,42,1.56,7.0,,7
Malcolm Brown,9902,HB,MIA,4,25,3,1,26.4,24,0,91,0,0,3,63,29.1,2,4,17,0,11,78.7,60.6,0.0,,90.4,53.0,58.2,60.0,24,1,4,1,24,33,0,0,2,26,1,91,63,2.52,3.6,0.17,14
Larry Rountree III,57308,HB,LAC,4,24,2,0,0.0,0,0,60,1,0,2,50,16.7,1,4,27,0,8,79.8,41.4,76.5,,35.7,33.6,47.6,60.0,13,0,-1,1,24,29,0,0,2,25,0,60,50,2.08,2.5,-0.04,15
Josh Allen,46601,QB,BUF,4,16,4,2,24.0,31,0,86,0,0,3,42,49.2,4,11,4,3,3,53.4,74.1,84.6,70.1,,,75.1,60.0,16,0,0,0,0,102,43,8,0,16,1,129,54,2.25,5.4,,3
Phillip Lindsay,12660,HB,HST,4,24,0,0,0.0,0,0,31,1,0,0,22,0.0,0,3,13,0,13,78.3,46.5,76.4,,80.8,40.6,50.5,49.4,8,0,22,1,15,28,0,0,2,25,1,31,22,0.92,1.3,1.47,10
Kyler Murray,38334,QB,ARZ,4,13,0,0,0.0,0,0,31,0,0,0,6,0.0,3,8,1,0,0,89.2,87.5,50.3,86.3,,,70.5,60.7,18,1,0,0,0,113,78,10,0,13,3,109,8,0.35,4.7,,6
Josh Jacobs,45953,HB,LV,2,23,6,1,20.3,15,0,74,1,1,6,63,66.1,3,5,23,0,6,79.1,67.3,80.3,,44.4,55.6,72.9,60.0,15,0,23,6,45,28,0,0,7,29,2,74,63,2.74,3.2,0.51,16
Ty Johnson,45769,HB,NYJ,4,22,5,1,20.5,17,0,83,2,1,5,54,56.6,3,4,22,0,6,28.6,53.6,82.1,,29.3,47.4,61.9,60.0,17,0,29,4,65,26,0,0,10,26,0,83,54,2.45,3.8,0.45,15
Kenyan Drake,10707,HB,LV,4,22,5,0,0.0,0,0,46,1,4,5,47,54.9,0,1,23,0,8,80.2,61.4,82.6,,43.2,66.6,62.5,39.1,6,0,138,13,91,30,0,0,15,35,0,46,47,2.14,2.1,1.52,14
Sam Darnold,29048,QB,CAR,4,17,2,0,0.0,0,0,13,0,0,0,3,0.0,2,9,5,4,1,47.6,74.2,51.4,73.3,,,64.5,60.0,14,2,0,0,0,114,32,4,0,17,5,45,16,0.76,2.1,,2
Ronald Jones,34001,HB,TB,4,21,1,0,0.0,0,0,77,0,0,1,51,11.0,1,5,30,1,15,26.7,54.7,76.2,,14.4,59.1,58.4,60.0,10,0,9,1,23,26,0,0,2,22,1,77,51,2.43,3.7,0.39,6
Darrel Williams,13014,HB,KC,4,21,1,0,0.0,0,0,72,0,1,1,42,16.0,1,8,16,0,8,78.4,63.0,80.4,,31.9,59.1,65.9,58.5,10,0,27,4,44,26,0,0,5,25,2,72,42,2.0,3.4,0.61,13
Taylor Heinicke,9896,QB,WAS,4,4,2,0,0.0,0,0,0,0,0,0,0,0.0,2,5,32,0,0,88.1,58.8,44.3,60.0,,,54.9,60.0,20,1,-2,1,0,82,87,16,1,5,1,87,26,1.3,4.4,,0
Tony Jones Jr.,40498,HB,NO,4,19,3,0,0.0,0,0,77,0,0,3,40,27.5,0,4,20,0,5,77.7,78.0,77.6,,80.5,58.7,79.5,60.0,9,0,10,4,24,25,0,0,5,23,0,77,40,2.11,4.1,0.42,13
Kenneth Gainwell,77737,HB,PHI,4,19,1,0,0.0,0,0,84,1,2,1,46,22.7,2,6,24,0,2,78.9,80.6,82.5,,62.2,91.2,69.9,60.0,13,0,114,13,55,23,0,0,15,32,2,84,46,2.42,4.4,2.07,16
Carlos Hyde,8692,HB,JAX,3,19,4,1,18.9,18,0,95,0,0,4,57,57.1,2,7,15,0,8,77.4,74.3,79.1,,70.0,56.0,78.1,60.0,18,0,14,2,34,21,0,0,4,21,0,95,57,3.0,5.0,0.41,8
Tevin Coleman,9506,HB,NYJ,3,18,2,1,27.4,17,0,62,0,0,2,61,33.9,1,4,22,0,7,76.9,61.9,74.0,,67.6,80.0,58.1,60.0,17,0,17,2,9,19,0,0,2,20,0,62,61,3.39,3.4,1.89,11
Nyheim Hines,48103,HB,IND,4,18,5,0,0.0,0,0,70,1,2,5,41,49.8,0,5,14,0,7,81.1,63.4,83.0,,33.0,60.0,68.7,57.9,9,0,124,14,73,29,0,0,16,32,1,70,41,2.28,3.9,1.7,10
Trevor Lawrence,77632,QB,JAX,4,10,3,0,0.0,0,0,29,0,0,1,14,14.0,4,6,15,2,0,69.5,54.0,84.2,50.3,,,73.5,60.0,11,0,0,0,0,85,53,7,0,10,1,82,33,1.94,4.8,,9
Dak Prescott,10769,QB,DAL,4,10,1,0,0.0,0,0,2,0,0,0,5,0.0,2,1,9,4,1,49.3,75.9,51.1,78.4,,,46.3,60.0,21,1,0,0,0,113,52,7,0,10,0,54,67,3.94,3.2,,1
Justin Fields,82118,QB,CHI,4,11,3,0,0.0,0,0,8,0,0,2,11,18.2,2,4,6,2,0,27.8,57.5,22.9,55.5,,,65.4,60.6,11,2,0,0,0,75,47,6,0,11,1,55,39,2.29,3.2,,5
Taysom Hill,12112,QB,NO,4,14,9,0,0.0,0,0,63,0,0,7,47,146.9,1,8,20,0,13,77.4,74.3,81.8,40.2,43.6,64.4,90.7,47.6,14,0,26,2,26,64,14,2,2,16,3,77,55,3.44,4.8,1.0,0
Damien Williams,9205,HB,CHI,4,16,4,1,31.5,23,0,73,0,4,4,51,106.2,2,6,6,0,3,77.3,77.8,84.2,,84.6,73.1,77.3,58.5,23,0,41,8,40,22,0,0,10,24,1,73,51,3.19,4.6,1.03,13
David Johnson,9519,HB,HST,4,16,2,0,0.0,0,0,67,0,4,2,45,70.3,1,2,13,0,3,77.3,64.7,82.7,,39.8,75.0,60.8,54.6,10,0,67,8,54,21,0,0,9,24,0,67,45,2.81,4.2,1.24,9
Jacoby Brissett,10725,QB,MIA,4,5,1,0,0.0,0,0,3,0,0,0,2,0.0,2,7,17,3,0,44.5,72.0,83.3,69.9,,,67.1,60.6,19,1,0,0,0,52,54,11,0,5,1,57,13,0.81,3.6,,0
Jimmy Garoppolo,8697,QB,SF,4,11,1,0,0.0,0,0,10,0,0,1,10,8.3,0,5,28,3,0,59.6,60.8,83.7,58.3,,,68.3,60.0,7,1,0,0,0,92,16,4,0,11,1,26,25,1.67,1.7,,3
J.D. McKissic,11047,HB,WAS,4,15,0,0,0.0,0,0,56,1,2,0,23,11.4,2,5,32,0,5,77.9,65.3,82.4,,56.0,69.3,60.8,60.2,11,1,142,12,66,22,0,0,13,27,1,56,23,1.53,3.7,2.15,10
Justin Herbert,28237,QB,LAC,4,10,0,0,0.0,0,0,2,0,0,0,4,0.0,0,4,27,1,1,90.0,87.5,84.8,87.0,,,55.6,60.0,9,0,0,0,0,103,29,5,0,10,0,31,32,2.13,2.1,,0
Patrick Mahomes,11765,QB,KC,4,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,5,7,16,0,0,68.6,82.2,48.8,77.8,,,81.5,60.1,21,2,0,0,0,92,95,12,0,3,1,92,13,0.87,6.1,,0
Baker Mayfield,46518,QB,CLV,4,4,2,0,0.0,0,0,2,0,0,0,1,0.0,2,4,8,1,0,65.5,68.4,50.1,69.1,,60.0,54.5,60.0,12,1,11,0,1,130,57,11,0,4,1,59,11,0.73,3.9,11.0,1
Matthew Stafford,4924,QB,LA,4,12,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,3,26,0,0,88.6,80.7,46.0,78.7,,,69.7,60.0,8,1,0,0,0,96,17,3,0,12,0,15,1,0.07,1.0,,2
Marlon Mack,11898,HB,IND,2,15,2,0,0.0,0,0,38,0,0,2,52,43.3,2,3,14,0,8,75.7,57.9,76.0,,76.6,57.2,57.8,60.0,12,0,1,1,14,18,0,0,3,16,0,38,52,3.47,2.5,0.07,7
Russell Wilson,7077,QB,SEA,4,5,0,0,0.0,0,0,-6,0,0,0,0,0.0,4,5,29,1,1,87.4,83.0,42.2,82.8,,,63.5,60.0,16,1,0,0,0,81,67,9,0,5,1,61,12,0.86,4.4,,0
Jameis Winston,9434,QB,NO,4,7,4,0,0.0,0,0,0,0,0,0,2,0.0,4,6,20,0,0,85.8,73.0,83.7,67.0,,,81.4,61.4,15,2,0,0,0,116,60,7,0,7,1,60,54,3.86,4.3,,0
Ryan Tannehill,7014,QB,TEN,4,6,3,0,0.0,0,0,1,0,0,0,1,0.0,5,8,31,4,0,52.7,90.0,85.1,85.2,,,82.9,60.3,28,1,0,0,0,132,108,8,0,6,1,109,38,2.71,7.8,,0
Carson Wentz,10636,QB,IND,4,6,2,0,0.0,0,0,8,0,0,0,1,0.0,3,4,14,1,0,69.3,72.6,84.4,70.9,,,64.8,60.0,14,1,0,0,0,102,60,8,0,6,0,68,21,1.5,4.9,,1
Derek Carr,8671,QB,LV,4,8,0,0,0.0,0,0,4,0,0,0,1,0.0,0,3,23,4,0,72.0,83.2,52.9,83.5,,,52.8,60.3,5,2,0,0,0,97,15,5,0,8,0,19,9,0.69,1.5,,0
Alex Collins,10805,HB,SEA,3,13,2,1,32.5,25,0,77,0,1,2,41,63.1,2,5,29,0,3,75.2,64.3,0.0,,76.6,62.1,67.3,60.0,25,1,34,2,23,15,0,0,2,15,1,77,41,3.15,5.9,1.48,10
Teddy Bridgewater,8667,QB,DEN,4,5,2,0,0.0,0,0,0,0,0,0,0,0.0,2,5,10,0,0,87.2,77.9,83.8,76.0,,,65.3,60.0,13,0,0,0,0,102,46,7,0,5,0,46,42,3.5,3.8,,0
Salvon Ahmed,57472,HB,MIA,4,12,1,0,0.0,0,0,22,1,1,1,23,24.0,0,0,17,0,3,75.2,53.8,79.9,,74.6,59.1,50.7,60.0,8,0,36,4,29,13,0,0,7,16,0,22,23,1.92,1.8,1.24,9
Jared Goff,10635,QB,DET,4,3,0,1,23.6,17,1,17,0,0,0,2,0.0,3,3,11,5,0,30.1,66.1,51.4,69.0,,60.0,38.5,60.0,26,4,0,0,1,89,55,8,0,3,0,72,14,1.27,6.5,0.0,1
Trey Lance,91399,QB,SF,3,6,0,0,0.0,0,0,8,0,0,0,11,0.0,1,3,28,0,4,79.0,50.1,77.7,49.5,,,56.3,60.0,13,0,0,0,0,18,36,5,0,6,1,44,47,4.27,4.0,,1
Justin Jackson,29539,HB,LAC,4,10,1,0,0.0,0,0,22,0,0,1,27,16.9,0,2,27,0,5,75.3,62.1,78.1,,16.9,65.7,66.4,60.0,7,0,27,6,24,14,0,0,6,16,0,22,27,2.7,2.2,1.13,5
James White,8765,HB,NE,3,10,1,0,0.0,0,0,38,0,1,1,14,12.7,1,4,19,0,6,76.4,78.1,78.0,,70.2,82.2,76.6,60.0,10,0,94,12,38,11,0,0,14,22,1,38,14,1.4,3.8,2.47,1
Mitchell Trubisky,11757,QB,BUF,3,8,0,0,0.0,0,0,-3,0,0,0,0,0.0,1,3,4,0,0,73.7,81.5,74.5,62.1,,,78.2,60.0,22,0,0,0,0,15,30,2,0,8,1,27,0,0.0,2.7,,0
Joe Burrow,28022,QB,CIN,4,8,0,0,0.0,0,0,10,0,0,0,5,0.0,0,2,7,0,0,87.1,86.1,83.8,84.5,,,62.5,60.0,8,1,0,0,0,104,3,1,0,8,0,13,10,1.11,1.4,,0
Samaje Perine,11869,HB,CIN,4,9,1,0,0.0,0,0,28,1,0,1,24,22.2,1,0,7,0,2,74.6,53.9,77.3,,50.8,55.8,54.8,60.0,13,0,30,3,21,14,0,0,4,12,0,28,24,2.67,3.1,1.43,7
Tom Brady,698,QB,TB,4,4,2,0,0.0,0,0,-2,0,0,0,0,0.0,0,3,30,2,0,90.0,92.8,84.5,91.7,,,67.6,60.0,9,0,0,0,0,73,25,4,0,4,1,23,15,1.88,2.9,,0
Royce Freeman,45747,HB,CAR,3,8,1,0,0.0,0,0,29,0,0,1,15,20.8,1,3,5,0,5,72.5,60.7,75.7,,17.2,55.8,65.7,60.0,13,0,8,1,13,10,0,0,1,9,0,29,15,1.88,3.6,0.62,3
Kylin Hill,57306,HB,GB,2,7,0,0,0.0,0,0,22,0,0,0,11,0.0,0,1,12,0,1,76.4,59.3,74.5,,77.2,54.0,60.4,60.0,8,0,0,0,7,10,0,0,0,7,0,22,11,1.57,3.1,0.0,5
Mac Jones,60323,QB,NE,4,4,0,0,0.0,0,0,6,0,0,0,1,0.0,1,4,19,2,0,47.3,71.8,49.0,69.9,72.6,,67.7,60.0,12,1,0,0,0,79,21,3,0,4,0,27,4,0.57,3.9,,0
Devontae Booker,10770,HB,NYG,3,7,0,0,0.0,0,0,22,0,0,0,16,0.0,0,0,21,0,4,72.7,58.8,77.5,,61.9,55.9,59.7,60.0,7,0,14,3,25,10,0,0,3,10,0,22,16,2.29,3.1,0.56,2
Aaron Rodgers,2241,QB,GB,4,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,1,12,0,0,87.9,68.9,45.3,69.0,,,56.0,60.0,5,1,-4,1,0,93,11,4,1,4,1,8,0,0.0,1.1,,0
Devonta Freeman,8738,HB,BLT,3,6,2,1,75.6,31,0,41,0,0,2,12,66.7,1,1,3,0,3,70.6,59.1,76.3,,,53.4,66.1,60.0,31,0,0,0,14,10,0,0,0,6,0,41,12,2.0,6.8,0.0,2
Jeremy McNichols,11917,HB,TEN,4,6,1,0,0.0,0,0,29,0,4,1,18,71.4,1,1,31,0,4,76.4,67.1,82.5,,30.2,78.1,67.4,60.0,11,0,134,15,73,10,0,0,18,21,0,29,18,3.0,4.8,1.84,2
Wayne Gallman,11895,HB,ATL,1,6,2,0,0.0,0,0,29,0,0,2,22,122.2,2,2,2,0,1,70.6,70.3,69.6,,69.2,57.7,69.0,,13,0,0,0,3,6,0,0,0,6,0,29,22,3.67,4.8,0.0,5
Kyle Juszczyk,7912,FB,SF,4,6,0,0,0.0,0,0,16,1,1,0,11,10.8,0,2,28,0,0,74.6,60.9,84.7,,69.7,66.2,59.0,47.7,5,0,100,11,88,69,0,0,12,17,0,16,11,1.83,2.7,1.14,3
JaMycal Hasty,25582,HB,SF,2,6,0,1,51.2,21,0,41,0,2,0,14,42.4,1,3,28,0,2,72.8,60.7,79.3,,2.0,65.0,66.6,67.8,21,0,36,5,24,12,0,0,6,11,1,41,14,2.33,6.8,1.5,4
Ameer Abdullah,9487,HB,MIN,4,6,1,0,0.0,0,0,28,0,0,1,18,33.3,0,0,18,0,3,72.9,63.6,78.7,,19.4,67.1,63.7,60.0,9,0,17,3,26,9,0,0,4,9,0,28,18,3.0,4.7,0.65,3
