team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
TB,30,13,587,13,71,587,91.3,93,9
DAL,9,13,547,20,82,547,89.0,111,9
PIT,25,13,539,22,66,539,88.3,107,19
LA,26,13,503,15,66,503,88.2,100,19
NE,19,13,428,22,52,428,87.4,91,17
LAC,27,13,558,27,82,558,87.4,125,16
ARZ,1,13,481,9,85,481,87.1,109,15
PHI,24,13,449,13,91,449,86.9,111,7
KC,16,13,582,21,99,582,86.9,136,16
HST,13,13,479,14,80,479,86.8,110,16
CLV,8,13,451,11,80,451,86.6,106,15
JAX,15,13,517,26,89,517,86.2,129,14
GB,12,13,490,21,85,490,86.1,121,15
BUF,4,13,566,27,102,566,86.0,144,15
SF,28,13,440,22,73,440,85.8,110,15
BLT,3,13,566,19,106,566,85.6,144,19
WAS,32,13,502,20,91,502,85.4,129,18
MIN,18,13,511,30,103,511,85.2,142,9
NO,20,13,460,20,92,460,84.6,127,15
NYJ,22,13,554,24,124,554,84.3,161,13
NYG,21,13,521,26,98,521,84.3,144,20
ATL,2,13,496,42,81,496,84.2,140,17
CIN,7,13,471,24,84,471,84.1,129,21
DET,11,13,503,28,101,503,83.8,146,17
CHI,6,13,476,14,105,476,83.3,139,20
DEN,10,13,478,31,85,478,83.3,138,22
LV,23,13,541,38,115,541,82.5,171,18
CAR,5,13,497,30,108,497,82.3,157,19
IND,14,13,468,37,99,468,82.1,152,16
SEA,29,13,446,23,101,446,81.2,146,22
TEN,31,13,476,35,90,476,81.0,153,28
MIA,17,13,557,26,156,557,80.1,202,20
