player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Darrell Henderson,41193,HB,LA,2,29,4,1,12.2,15,0,123,1,3,4,60,43.9,3,8,26,0,10,79.9,69.7,80.3,,85.5,48.6,76.4,60.1,15,0,46,4,42,39,0,0,6,33,2,123,60,2.07,4.2,1.1,19
Miles Sanders,40555,HB,PHI,2,28,3,2,31.8,41,0,129,0,4,3,60,45.5,3,6,24,0,16,80.0,72.4,81.1,,58.3,66.0,70.6,67.1,23,0,43,5,37,37,0,0,6,33,0,129,60,2.14,4.6,1.16,12
Alvin Kamara,11822,HB,NO,2,28,1,0,0.0,0,0,88,1,0,1,66,6.7,2,4,20,0,12,79.8,56.8,81.5,,22.1,61.1,57.8,59.6,14,0,33,7,38,34,0,0,10,35,0,88,66,2.36,3.1,0.87,15
Lamar Jackson,46416,QB,BLT,2,21,10,2,18.7,36,0,110,0,0,8,66,119.7,7,12,3,3,17,27.9,70.1,82.0,62.3,,,76.2,60.0,28,0,0,0,0,70,83,7,0,21,2,193,107,3.82,6.9,,0
Javonte Williams,77803,HB,DEN,2,27,11,1,14.7,16,0,109,0,1,11,82,125.7,3,6,10,0,13,79.1,76.1,77.4,,82.7,59.7,74.0,72.0,16,0,6,2,25,29,0,0,2,29,0,109,82,3.04,4.0,0.24,13
Clyde Edwards-Helaire,57279,HB,KC,2,27,1,0,0.0,0,0,89,0,1,1,39,9.6,0,0,16,1,5,28.8,45.2,82.4,,12.1,55.5,45.9,60.0,9,0,29,3,43,30,0,0,3,30,0,89,39,1.44,3.3,0.67,21
Ezekiel Elliott,10638,HB,DAL,2,27,1,1,18.3,19,0,104,0,0,1,62,7.4,3,6,9,0,8,79.4,58.9,82.3,,24.1,58.0,62.5,60.0,19,0,32,4,68,30,0,0,4,31,1,104,62,2.3,3.9,0.47,18
Nick Chubb,45783,HB,CLV,2,26,14,4,46.1,82,0,178,0,0,14,114,211.7,6,9,8,1,17,29.5,79.7,76.6,,39.7,63.1,81.4,59.8,26,0,21,3,27,34,0,0,3,29,3,178,114,4.38,6.8,0.78,9
Najee Harris,57121,HB,PIT,2,26,7,1,21.7,18,0,83,0,5,7,70,101.0,3,5,25,0,13,79.3,58.4,82.4,,79.4,57.8,56.3,60.0,18,0,47,6,65,32,0,0,8,32,0,83,70,2.69,3.2,0.72,13
Mike Davis,9559,HB,ATL,2,24,4,0,0.0,0,0,87,1,3,4,64,54.9,2,3,2,0,5,79.9,66.0,79.1,,48.0,60.1,69.6,60.0,12,0,48,10,58,29,0,0,13,34,0,87,64,2.67,3.6,0.83,19
Austin Ekeler,12164,HB,LAC,2,24,7,2,32.4,36,0,111,0,2,7,81,92.0,4,5,27,0,9,79.5,73.8,79.9,,46.8,79.8,69.1,59.8,20,0,61,9,52,29,0,0,9,33,1,111,81,3.38,4.6,1.17,15
James Conner,11860,HB,ARZ,2,24,6,0,0.0,0,0,79,0,0,6,64,66.7,0,4,1,0,6,78.2,63.9,77.7,,81.1,51.0,63.0,70.8,9,0,0,0,18,33,0,0,0,24,0,79,64,2.67,3.3,0.0,15
Melvin Gordon III,9448,HB,DEN,2,24,3,1,53.0,70,0,132,0,1,3,54,31.0,1,4,10,0,12,78.8,65.4,78.2,,63.7,62.8,65.4,60.0,70,0,55,5,42,25,0,0,5,29,1,132,54,2.25,5.5,1.31,12
Devin Singletary,40485,HB,BUF,2,24,3,3,55.8,86,0,154,1,2,3,58,41.7,3,5,4,3,5,18.0,48.3,82.5,,18.9,27.6,73.0,74.1,46,0,17,5,60,31,0,0,7,29,1,154,58,2.42,6.4,0.28,19
Saquon Barkley,45791,HB,NYG,2,23,3,1,49.4,41,0,83,1,0,3,65,32.6,1,2,21,0,10,78.3,58.7,80.0,,81.2,43.9,62.6,60.0,41,0,13,3,43,31,0,0,6,26,0,83,65,2.83,3.6,0.3,11
Aaron Jones,11937,HB,GB,2,22,2,0,0.0,0,0,76,0,0,2,45,13.6,0,5,12,0,6,79.3,77.3,84.2,,83.1,87.5,66.2,60.0,9,0,61,8,34,26,0,0,8,30,1,76,45,2.05,3.5,1.79,15
Ty'Son Williams,38287,HB,BLT,2,22,5,3,50.0,71,0,142,0,0,5,81,68.2,5,5,3,1,17,28.1,63.3,78.2,,83.6,66.0,60.9,57.4,35,0,45,5,29,32,0,0,6,27,1,142,81,3.68,6.5,1.55,5
Chase Edmonds,45851,HB,ARZ,2,20,1,1,14.7,16,0,109,0,1,1,59,20.3,3,4,1,0,6,78.2,69.9,81.0,,79.5,61.4,73.3,60.2,16,0,72,9,51,24,0,0,9,29,0,109,59,2.95,5.5,1.41,11
Leonard Fournette,11759,HB,TB,2,20,3,0,0.0,0,0,84,1,1,3,57,39.3,1,3,30,1,14,28.2,65.1,77.7,,58.0,44.3,75.0,60.0,10,0,51,9,46,22,0,0,11,29,0,84,57,2.85,4.2,1.11,6
D'Andre Swift,57212,HB,DET,2,19,0,2,40.8,31,0,76,1,7,0,30,35.7,3,5,11,0,8,78.8,66.2,80.7,,37.8,73.2,64.2,59.7,16,0,106,12,65,22,0,0,16,31,0,76,30,1.58,4.0,1.63,8
Latavius Murray,7962,HB,BLT,2,19,1,0,0.0,0,0,64,0,0,1,48,13.3,0,5,3,0,7,77.1,63.5,74.9,,12.6,51.7,69.4,55.5,8,0,0,0,13,32,0,0,0,19,2,64,48,2.53,3.4,0.0,12
Kareem Hunt,11841,HB,CLV,2,19,6,1,17.9,15,0,84,0,1,6,58,92.9,2,5,8,0,12,77.7,65.3,77.8,,80.0,58.1,65.8,60.0,15,0,30,4,24,21,0,0,4,23,1,84,58,3.05,4.4,1.25,7
Jalen Hurts,40291,QB,PHI,2,9,2,0,0.0,0,0,51,0,0,1,17,21.0,6,9,24,2,0,83.7,87.5,81.6,80.6,,60.0,82.7,60.0,27,1,0,0,1,55,93,8,1,9,1,144,42,2.47,8.5,0.0,6
Ty Johnson,45769,HB,NYJ,2,16,3,1,26.2,17,0,65,1,0,3,43,47.4,2,4,22,0,4,76.4,52.2,79.7,,23.7,38.0,64.5,60.0,17,0,11,1,34,18,0,0,3,17,0,65,43,2.69,4.1,0.32,12
Tony Pollard,27126,HB,DAL,2,16,3,3,54.5,67,1,123,0,2,3,56,76.1,4,8,9,0,3,78.3,90.1,77.0,,34.1,90.7,82.0,60.0,28,1,60,7,20,17,0,0,7,23,1,123,56,3.5,7.7,3.0,11
James Robinson,22425,HB,JAX,2,16,5,0,0.0,0,0,72,2,3,5,41,93.2,1,3,15,1,7,26.2,57.7,81.9,,38.7,39.1,72.0,59.9,12,0,46,6,55,20,0,0,9,22,0,72,41,2.56,4.5,0.84,9
Jamaal Williams,11889,HB,DET,2,16,1,1,25.3,20,0,79,1,3,1,43,39.8,2,6,11,0,9,77.7,67.9,78.1,,28.6,67.7,68.1,60.0,20,0,68,11,32,18,0,0,12,27,1,79,43,2.69,4.9,2.13,7
Michael Carter,57337,HB,NYJ,2,15,4,0,0.0,0,0,65,1,3,4,44,114.1,3,5,22,0,4,76.4,57.3,0.0,,82.8,54.5,60.1,60.0,14,1,43,3,25,18,0,0,5,18,0,65,44,2.93,4.3,1.72,11
Kenneth Gainwell,77737,HB,PHI,2,15,0,0,0.0,0,0,51,0,1,0,28,9.8,0,3,24,0,2,76.8,73.8,79.2,,63.7,81.0,67.7,60.0,8,0,24,4,21,18,0,0,5,19,1,51,28,1.87,3.4,1.14,13
Daniel Jones,39395,QB,NYG,2,9,1,2,50.0,61,0,85,0,0,0,10,0.0,3,6,21,1,0,54.6,83.4,81.7,85.4,,,54.7,60.0,46,1,0,0,0,42,37,6,0,9,2,122,33,2.2,8.1,,5
Tony Jones Jr.,40498,HB,NO,2,14,2,0,0.0,0,0,57,0,0,2,29,27.6,0,2,20,0,3,75.7,79.2,74.9,,78.0,56.6,78.3,60.0,9,0,3,1,9,19,0,0,1,15,0,57,29,2.07,4.1,0.33,11
Jimmy Garoppolo,8697,QB,SF,2,10,1,0,0.0,0,0,6,0,0,1,8,8.0,0,5,28,2,0,82.8,67.7,81.3,65.9,,,64.4,60.0,7,1,0,0,0,60,16,4,0,10,1,22,23,1.64,1.6,,2
Cordarrelle Patterson,7810,HB,ATL,2,14,2,0,0.0,0,0,65,0,2,2,43,58.5,5,5,2,1,5,77.1,67.4,80.2,,22.0,73.4,63.4,59.4,14,0,71,7,24,18,0,0,9,21,1,65,43,3.07,4.6,2.96,9
Myles Gaskin,45914,HB,MIA,2,14,4,3,64.9,48,0,74,0,2,4,39,72.7,3,3,17,0,6,76.9,67.7,78.1,,13.5,78.6,75.5,60.0,18,0,48,9,40,15,0,0,10,23,0,74,39,2.79,5.3,1.2,8
Josh Allen,46601,QB,BUF,2,10,2,1,19.0,15,0,52,0,0,1,24,24.0,2,8,4,2,2,30.0,62.3,82.1,59.3,,,67.8,60.0,15,0,0,0,0,49,27,4,0,10,0,79,35,2.5,5.6,,2
Tevin Coleman,9506,HB,NYJ,2,14,2,1,35.4,17,0,48,0,0,2,49,50.0,1,3,22,0,5,75.1,57.4,72.7,,80.0,55.1,57.3,60.0,17,0,0,0,5,15,0,0,0,14,0,48,49,3.5,3.4,0.0,9
Phillip Lindsay,12660,HB,HST,2,13,0,0,0.0,0,0,27,1,0,0,12,0.0,0,2,13,0,6,74.9,53.9,74.7,,80.6,39.5,59.7,49.4,8,0,22,1,12,17,0,0,2,14,1,27,12,0.92,2.1,1.83,6
Peyton Barber,10927,HB,LV,1,13,5,0,0.0,0,0,32,0,0,5,47,139.1,2,2,23,0,8,74.7,65.9,70.5,,,55.7,65.7,60.0,13,0,0,0,5,14,0,0,0,13,0,32,47,3.62,2.5,0.0,5
Kenyan Drake,10707,HB,LV,2,13,4,0,0.0,0,0,20,1,3,4,27,63.2,0,1,23,0,5,76.7,62.9,81.3,,77.0,66.6,60.0,34.9,6,0,105,10,53,17,0,0,11,23,0,20,27,2.08,1.5,1.98,8
Carlos Hyde,8692,HB,JAX,2,11,1,0,0.0,0,0,51,0,0,1,23,16.1,1,3,15,0,5,74.8,71.1,77.7,,63.1,59.3,73.8,,13,0,14,2,23,12,0,0,4,13,0,51,23,2.09,4.6,0.61,4
Justin Fields,82118,QB,CHI,2,7,2,0,0.0,0,0,5,0,0,1,10,20.4,1,3,6,1,0,26.4,54.2,0.0,49.0,,,69.3,60.0,10,2,0,0,0,25,29,4,0,7,1,34,26,2.36,3.1,,3
Sony Michel,27589,HB,LA,2,11,2,0,0.0,0,0,48,0,0,2,24,39.7,2,2,26,0,5,73.8,61.0,72.3,,0.0,54.2,66.2,,11,0,0,0,7,11,0,0,0,11,0,48,24,2.18,4.4,0.0,6
Ronald Jones,34001,HB,TB,2,10,1,0,0.0,0,0,41,0,0,1,25,22.7,1,2,30,1,8,21.8,53.3,74.0,,7.5,59.7,55.2,60.0,10,0,9,1,15,14,0,0,2,11,0,41,25,2.5,4.1,0.6,2
Malcolm Brown,9902,HB,MIA,2,10,3,0,0.0,0,0,37,0,0,3,31,93.0,1,3,17,0,6,73.3,71.6,74.0,,84.4,57.3,68.5,60.0,12,0,0,0,3,16,0,0,0,10,0,37,31,3.1,3.7,0.0,4
Nyheim Hines,48103,HB,IND,2,10,4,0,0.0,0,0,39,1,0,4,17,40.0,0,3,14,0,5,77.0,59.8,80.0,,33.6,57.5,63.4,60.0,8,0,65,7,41,11,0,0,8,17,0,39,17,1.7,3.9,1.59,5
Kyler Murray,38334,QB,ARZ,2,7,0,0,0.0,0,0,28,0,0,0,3,0.0,1,4,1,0,0,84.2,84.8,19.4,81.6,,,76.3,60.6,12,1,0,0,0,51,23,3,0,7,2,51,4,0.4,5.1,,4
Josh Jacobs,45953,HB,LV,1,10,4,1,44.1,15,0,34,1,0,4,37,134.5,2,4,23,0,3,74.5,62.6,78.5,,40.5,39.8,75.0,60.0,15,0,6,1,23,15,0,0,2,11,2,34,37,3.7,3.4,0.26,7
Baker Mayfield,46518,QB,CLV,2,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,2,8,1,0,41.7,73.1,81.2,77.5,,60.0,42.2,60.0,7,0,11,0,1,58,20,6,0,3,1,17,1,0.11,1.9,11.0,0
James White,8765,HB,NE,2,9,1,0,0.0,0,0,32,0,1,1,11,11.6,1,3,19,0,5,76.1,77.3,77.4,,67.8,87.1,72.7,60.0,10,0,94,12,34,10,0,0,13,21,1,32,11,1.22,3.6,2.76,1
Jameis Winston,9434,QB,NO,2,4,1,0,0.0,0,0,0,0,0,0,1,0.0,4,5,20,0,0,81.4,66.8,80.8,56.3,,,88.8,60.0,15,1,0,0,0,48,56,5,0,4,1,56,30,3.33,6.2,,0
David Johnson,9519,HB,HST,2,9,1,0,0.0,0,0,35,0,2,1,23,54.8,0,2,13,0,1,74.3,62.7,79.1,,24.6,73.2,61.7,54.7,8,0,40,5,28,12,0,0,6,14,0,35,23,2.56,3.9,1.43,7
Carson Wentz,10636,QB,IND,2,1,2,0,0.0,0,0,0,0,0,0,0,0.0,2,2,14,1,0,51.9,67.8,81.8,67.4,,,59.5,60.0,14,0,0,0,0,49,60,8,0,1,0,60,20,2.22,6.7,,0
A.J. Dillon,57165,HB,GB,2,9,3,0,0.0,0,0,37,1,1,3,32,129.3,0,1,12,0,3,73.9,55.7,0.0,,65.3,47.8,62.8,60.0,8,1,15,2,17,12,0,0,3,11,0,37,32,3.56,4.1,0.88,6
Larry Rountree III,57308,HB,LAC,2,9,1,0,0.0,0,0,26,0,0,1,21,23.3,1,1,27,0,1,73.6,55.4,74.5,,85.4,56.1,52.5,60.0,13,0,-1,1,12,11,0,0,1,10,0,26,21,2.33,2.9,-0.08,8
Salvon Ahmed,57472,HB,MIA,2,9,1,0,0.0,0,0,21,1,1,1,19,38.4,0,0,17,0,3,73.4,54.3,79.4,,74.6,58.5,52.1,60.0,8,0,24,2,22,10,0,0,5,11,0,21,19,2.11,2.3,1.09,6
Zack Moss,40341,HB,BUF,1,8,5,0,0.0,0,0,26,0,1,5,26,195.0,1,4,4,1,4,20.6,55.0,72.3,,23.2,24.9,72.1,60.0,10,0,8,2,6,10,0,0,2,10,2,26,26,3.25,3.3,1.33,4
Justin Herbert,28237,QB,LAC,2,6,0,0,0.0,0,0,3,0,0,0,3,0.0,0,3,27,1,1,85.6,78.2,82.2,77.9,,,55.6,60.0,5,0,0,0,0,49,8,2,0,6,0,11,13,1.63,1.4,,0
Chuba Hubbard,57373,HB,CAR,2,8,0,0,0.0,0,0,10,0,0,0,10,0.0,0,0,5,0,4,73.6,48.8,73.0,,14.6,56.1,50.4,,9,0,4,2,16,8,0,0,3,10,0,10,10,1.25,1.3,0.25,4
Damien Williams,9205,HB,CHI,2,8,1,0,0.0,0,0,18,0,2,1,17,45.5,0,2,6,0,2,74.1,72.8,82.5,,84.6,66.8,73.8,60.0,6,0,26,6,28,10,0,0,8,14,0,18,17,2.13,2.3,0.93,6
Derek Carr,8671,QB,LV,2,5,0,0,0.0,0,0,4,0,0,0,1,0.0,0,2,23,2,0,57.7,81.0,27.8,82.5,,,50.4,60.3,5,1,0,0,0,45,11,3,0,5,0,15,5,0.63,1.9,,0
Teddy Bridgewater,8667,QB,DEN,2,3,1,0,0.0,0,0,-1,0,0,0,0,0.0,0,3,10,0,0,83.8,81.1,81.7,80.2,,,60.9,60.0,8,0,0,0,0,54,21,4,0,3,0,20,22,3.14,2.9,,0
Jared Goff,10635,QB,DET,2,2,0,1,28.3,17,0,17,0,0,0,2,0.0,3,3,11,2,0,29.0,66.2,25.2,67.8,,,52.5,60.0,26,2,0,0,0,39,43,5,0,2,0,60,4,0.57,8.6,,1
Taylor Heinicke,9896,QB,WAS,2,1,1,0,0.0,0,0,2,0,0,0,1,0.0,0,2,32,0,0,82.9,65.0,81.0,68.2,,,45.7,60.0,9,0,0,0,0,37,21,6,0,1,0,23,18,2.57,3.3,,0
Matthew Stafford,4924,QB,LA,2,6,0,0,0.0,0,0,-9,0,0,0,0,0.0,0,0,26,0,0,82.4,82.9,80.9,83.6,,,53.5,60.0,5,0,0,0,0,51,5,1,0,6,0,-4,0,0.0,-0.6,,1
Russell Wilson,7077,QB,SEA,2,3,0,0,0.0,0,0,-4,0,0,0,0,0.0,2,3,29,0,1,82.7,80.1,80.9,80.8,,,57.6,60.0,12,0,0,0,0,40,32,4,0,3,0,28,11,1.57,4.0,,0
Kylin Hill,57306,HB,GB,2,7,0,0,0.0,0,0,22,0,0,0,11,0.0,0,1,12,0,1,74.7,59.3,74.5,,77.2,54.0,60.4,60.0,8,0,0,0,7,10,0,0,0,7,0,22,11,1.57,3.1,0.0,5
JaMycal Hasty,25582,HB,SF,2,6,0,1,51.2,21,0,41,0,2,0,14,42.4,1,3,28,0,2,72.8,60.7,79.3,,2.0,65.0,66.6,67.8,21,0,36,5,24,12,0,0,6,11,1,41,14,2.33,6.8,1.5,4
Jacoby Brissett,10725,QB,MIA,2,3,1,0,0.0,0,0,3,0,0,0,2,0.0,0,2,17,0,0,80.9,72.3,79.2,69.5,,,68.7,60.0,6,1,0,0,0,17,9,3,0,3,0,12,8,1.33,2.0,,0
Patrick Mahomes,11765,QB,KC,2,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,2,16,0,0,83.5,70.2,81.2,67.0,,,72.3,60.1,8,1,0,0,0,38,23,4,0,2,1,21,3,0.5,3.5,,0
Devontae Booker,10770,HB,NYG,2,6,0,0,0.0,0,0,16,0,0,0,13,0.0,0,0,21,0,3,71.6,56.4,76.7,,61.1,55.4,56.5,60.0,7,0,8,2,20,9,0,0,2,8,0,16,13,2.17,2.7,0.4,2
Ryan Tannehill,7014,QB,TEN,2,2,1,0,0.0,0,0,1,0,0,0,1,0.0,2,4,31,3,0,52.2,86.2,82.2,82.0,,,77.2,60.0,19,0,0,0,0,60,43,4,0,2,1,44,11,1.83,7.3,,0
Sam Darnold,29048,QB,CAR,2,5,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,1,5,2,1,43.2,74.1,81.9,77.4,,,36.2,60.0,7,1,0,0,0,59,7,1,0,5,1,6,0,0.0,1.0,,0
Tyrod Taylor,6332,QB,HST,2,1,1,0,0.0,0,0,-1,0,0,0,0,0.0,2,2,13,1,0,80.8,75.8,80.8,72.3,,,71.3,60.3,29,0,0,0,0,51,56,4,0,1,1,55,32,6.4,11.0,,0
Marlon Mack,11898,HB,IND,1,5,0,0,0.0,0,0,16,0,0,0,18,0.0,0,1,14,0,1,69.7,53.8,71.2,,,55.2,54.8,,6,0,0,0,7,5,0,0,1,5,0,16,18,3.6,3.2,0.0,4
J.D. McKissic,11047,HB,WAS,2,5,0,0,0.0,0,0,18,1,0,0,6,0.0,0,3,32,0,1,72.2,65.3,79.3,,56.8,62.6,68.7,60.1,8,0,83,5,33,9,0,0,6,10,1,18,6,1.2,3.6,2.52,4
Samaje Perine,11869,HB,CIN,2,5,0,0,0.0,0,0,22,1,0,0,12,0.0,1,0,7,0,1,70.3,48.6,73.9,,30.3,29.9,60.3,,13,0,7,1,9,5,0,0,2,6,0,22,12,2.4,4.4,0.78,4
Justin Jackson,29539,HB,LAC,2,5,1,0,0.0,0,0,26,0,0,1,20,57.1,0,2,27,0,2,71.6,66.7,77.1,,9.6,56.9,78.9,60.0,7,0,10,2,13,9,0,0,2,7,0,26,20,4.0,5.2,0.77,3
Matt Ryan,4317,QB,ATL,2,2,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,2,1,0,84.7,63.9,81.9,63.8,,,55.8,60.3,8,2,0,0,0,41,11,2,0,2,0,11,6,1.5,2.8,,1
Keith Smith,9302,FB,ATL,2,4,0,0,0.0,0,0,16,1,1,0,7,25.0,0,1,2,0,2,70.6,46.6,77.3,,22.5,55.4,49.3,57.6,8,0,18,3,11,22,0,0,4,7,0,16,7,1.75,4.0,1.64,2
Alexander Mattison,45817,HB,MIN,2,4,0,0,0.0,0,0,13,0,2,0,6,50.0,0,1,18,0,0,70.0,56.0,72.6,,49.0,62.4,53.6,,6,0,21,2,15,4,0,0,2,6,0,13,6,1.5,3.3,1.4,4
Taysom Hill,12112,QB,NO,2,3,1,0,0.0,0,0,8,0,0,0,7,0.0,0,2,20,0,3,69.8,67.6,75.9,59.0,,53.5,70.4,69.0,9,0,0,0,9,20,9,1,0,3,0,17,14,3.5,4.3,0.0,0
Dak Prescott,10769,QB,DAL,2,1,0,0,0.0,0,0,3,0,0,0,2,0.0,0,0,9,2,0,85.0,75.0,24.1,76.6,,,49.5,60.0,7,1,0,0,0,44,10,3,0,1,0,13,15,3.75,3.3,,1
Matt Breida,12271,HB,BUF,2,4,0,0,0.0,0,0,4,0,0,0,8,0.0,0,0,4,0,1,68.6,52.4,75.0,,,56.4,53.9,60.0,7,0,0,0,4,8,0,0,0,4,0,4,8,2.0,1.0,0.0,1
Darrel Williams,13014,HB,KC,2,4,1,0,0.0,0,0,2,0,0,1,6,37.5,0,1,16,0,2,68.6,52.3,76.6,,17.5,51.1,60.1,60.0,4,0,0,0,18,6,0,0,1,4,1,2,6,1.5,0.5,0.0,2
Tua Tagovailoa,60326,QB,MIA,2,4,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,17,0,1,79.6,55.9,78.8,52.8,,,68.5,60.7,3,0,0,0,0,24,0,0,0,4,1,1,0,0.0,0.3,,0
Ben Roethlisberger,1732,QB,PIT,2,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,25,2,0,27.2,55.4,81.1,55.2,,,58.1,60.0,8,0,0,0,0,34,8,1,0,3,0,5,0,0.0,1.3,,0
Aaron Rodgers,2241,QB,GB,2,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,12,0,0,82.5,57.3,80.7,58.5,,,50.6,60.0,5,0,0,0,0,36,7,3,0,1,0,6,0,0.0,1.5,,0
Andy Dalton,6187,QB,CHI,2,0,0,0,0.0,0,0,0,0,0,0,,100.0,2,2,6,1,0,81.3,77.4,80.1,69.3,,,89.0,60.0,14,0,0,0,0,28,38,4,0,0,0,38,12,3.0,9.5,,0
Trevor Lawrence,77632,QB,JAX,2,1,0,0,0.0,0,0,-2,0,0,0,0,0.0,2,2,15,0,0,84.8,47.8,81.7,46.0,,,74.0,60.0,11,0,0,0,0,32,21,2,0,1,0,19,4,1.33,6.3,,0
Jeremy McNichols,11917,HB,TEN,2,3,0,0,0.0,0,0,12,0,1,0,12,44.4,0,0,31,0,2,71.3,61.2,79.9,,34.6,68.1,62.8,60.0,8,0,50,6,28,4,0,0,7,9,0,12,12,4.0,4.0,1.79,1
Blaine Gabbert,6162,QB,TB,1,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,30,0,0,67.2,61.2,68.2,,,,60.5,,-1,0,0,0,0,3,0,0,0,3,0,-3,0,0.0,-1.0,,0
Jordan Love,40306,QB,GB,2,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,12,1,0,20.1,76.2,74.3,75.5,,,60.5,60.0,-1,0,0,0,0,10,0,0,0,3,0,-3,0,0.0,-1.0,,0
Trey Lance,91399,QB,SF,1,3,0,0,0.0,0,0,2,0,0,0,4,0.0,0,0,28,0,1,68.2,47.7,69.2,60.1,,,49.1,,2,0,0,0,0,3,0,0,0,3,0,2,4,1.33,0.7,,1
Robert Woods,7822,WR,LA,2,3,0,0,0.0,0,0,13,2,0,0,8,0.0,0,0,26,0,0,72.2,70.3,81.7,,69.0,68.1,56.7,76.4,9,0,91,8,49,47,0,0,12,11,0,13,8,2.67,4.3,1.86,1
Zach Wilson,82096,QB,NYJ,2,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,2,1,22,1,0,51.9,58.5,81.8,54.8,,,78.7,60.0,10,0,0,0,0,49,20,2,0,1,0,19,4,1.33,6.3,,0
Trenton Cannon,66446,HB,SF,2,3,0,0,0.0,0,0,4,0,0,0,3,0.0,0,0,28,0,2,69.0,59.3,72.8,,,54.4,62.4,,3,0,0,0,7,3,0,0,0,3,0,4,3,1.0,1.3,0.0,0
