player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Malcolm Jenkins,4937,S,NO,5,214,0,20,0,7.9,37.5,88.5,23.0,8.6,0,1,12.5,55.0,1,31,16.7,1,1,19.8,3,77,36.0,87,1,5,8,0,50,27,0.7,16.7,0,1,5.1,80.0,91.8,9.7,7.7,0,0,0.0,63.2,0,26,0.0,0,0,116.1,12,123,57.5,134,6,15,15,1,98,44,0.8,8.2
Jason McCourty,5127,S,MIA,6,165,0,17,0,7.6,71.4,96.6,16.2,11.6,0,2,28.6,75.4,0,23,0.0,0,2,86.0,5,86,52.1,89,2,5,7,0,41,19,0.5,8.2,0,2,12.3,100.0,98.5,21.7,21.7,0,0,0.0,62.3,0,25,0.0,0,0,118.8,3,67,40.6,68,0,3,3,0,45,8,0.7,15.0
Joe Haden,5532,CB,PIT,5,204,0,25,2,14.0,88.9,100.0,5.6,5.0,0,1,11.1,38.2,0,37,0.0,0,1,155.8,8,49,24.0,49,0,5,9,1,125,31,2.8,15.6,0,1,10.3,50.0,100.0,22.8,11.4,0,1,10.0,67.0,0,14,37.5,3,1,60.8,5,119,58.3,119,2,4,10,0,41,17,0.4,8.2
Jason Pierre-Paul,5540,ED,TB,4,22,0,30,0,,,0.0,,,0,0,,60.0,0,,100.0,1,0,0.0,0,0,0.0,29,0,0,0,0,0,0,,,0,1,6.5,100.0,12.3,3.8,3.8,0,0,0.0,71.3,0,24,9.1,1,0,151.0,4,15,68.2,122,3,9,4,1,43,17,2.9,10.8
Kareem Jackson,5545,S,DEN,6,218,0,10,0,43.0,0.0,97.6,,78.0,0,0,0.0,52.5,0,,14.3,1,0,39.6,0,81,37.2,83,0,6,1,0,0,0,0.0,,0,0,9.0,66.7,100.0,16.8,11.2,0,0,0.0,72.5,1,17,0.0,0,0,47.2,4,72,33.0,72,3,11,6,0,42,13,0.6,10.5
Devin McCourty,5552,S,NE,6,235,0,19,0,7.8,50.0,98.6,63.5,31.8,1,1,25.0,57.4,0,13,12.5,1,1,65.6,2,136,57.9,138,0,7,4,0,21,5,0.2,10.5,0,3,18.0,57.1,96.6,19.8,11.3,0,1,14.3,55.2,1,33,9.1,1,1,58.3,4,84,35.7,87,0,7,7,0,81,15,1.0,20.3
Jerry Hughes,5556,ED,BUF,6,6,0,4,0,,,4.5,,,0,0,,62.2,0,,0.0,0,0,0.0,0,2,33.3,44,1,1,0,0,0,0,0.0,,0,0,15.0,100.0,3.7,2.0,2.0,0,0,0.0,46.1,0,18,,0,0,118.8,1,3,50.0,82,0,0,1,0,18,3,9.0,18.0
Carlos Dunlap,5579,ED,SEA,6,16,0,29,0,,,3.4,,,0,0,,60.0,0,,,0,0,0.0,0,1,6.3,29,0,0,0,0,0,0,,,0,0,4.0,100.0,13.0,11.0,11.0,0,0,0.0,55.5,0,4,,0,0,83.3,1,12,75.0,92,0,0,1,0,4,0,0.4,4.0
Corey Peters,5607,DI,ARZ,5,3,0,1,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,10,0,0,0,0,0,0,,,0,0,,,10.0,,,0,0,,57.2,0,,,0,0,0.0,0,3,100.0,30,0,0,0,0,0,0,0.0,
Everson Griffen,5624,ED,MIN,5,5,0,18,0,,,0.0,,,0,0,,,0,,100.0,2,0,0.0,0,0,0.0,47,1,0,0,0,0,0,,,0,0,3.0,100.0,6.3,4.0,4.0,0,0,0.0,64.1,0,5,0.0,0,0,87.5,1,5,100.0,79,2,1,1,0,5,2,1.3,5.0
