team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
WAS,32,4,144,4,18,144,91.7,23,1
ARZ,1,4,153,2,21,153,89.9,27,4
SF,28,4,152,9,20,152,89.8,30,1
TB,30,4,195,4,31,195,89.5,38,3
DAL,9,4,149,6,24,149,89.3,31,1
PIT,25,4,182,11,19,182,89.0,35,5
KC,16,4,159,7,23,159,88.1,34,4
CIN,7,4,118,4,14,118,88.1,23,5
HST,13,4,124,5,25,124,87.1,31,1
LA,26,4,141,10,21,141,86.9,34,3
CLV,8,4,136,1,23,136,86.8,30,6
LAC,27,4,176,12,28,176,86.4,44,4
GB,12,4,142,8,21,142,86.3,34,5
NYG,21,4,166,6,32,166,86.1,42,4
PHI,24,4,174,4,43,174,85.9,48,1
SEA,29,4,130,9,19,130,84.6,34,6
JAX,15,4,155,8,34,155,84.5,45,3
CHI,6,4,127,3,21,127,84.3,32,8
ATL,2,4,171,10,30,171,84.2,47,7
NE,19,4,176,14,28,176,84.1,49,7
LV,23,4,185,12,36,185,83.8,54,6
MIN,18,4,167,11,36,167,83.5,51,4
CAR,5,4,160,11,33,160,83.1,49,5
NYJ,22,4,159,5,42,159,81.4,53,6
BLT,3,4,147,8,36,147,81.0,50,6
NO,20,4,108,4,28,108,80.6,37,5
BUF,4,4,175,11,51,175,80.6,65,3
DET,11,4,180,12,52,180,80.0,68,4
DEN,10,4,151,13,33,151,79.5,54,8
MIA,17,4,173,7,55,173,79.2,67,5
TEN,31,4,176,15,38,176,77.6,66,13
IND,14,4,161,19,42,161,74.8,71,10
