team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
TB,30,5,241,7,32,241,90.7,42,3
DAL,9,5,185,6,25,185,90.5,33,2
WAS,32,5,192,8,26,192,90.1,36,2
ARZ,1,5,187,2,27,187,89.6,34,5
SF,28,5,187,12,23,187,89.6,37,2
PIT,25,5,208,12,23,208,89.2,40,5
CLV,8,5,170,1,26,170,88.5,33,6
KC,16,5,222,8,36,222,88.3,48,4
LA,26,5,179,11,27,179,87.7,41,3
HST,13,5,156,6,27,156,87.5,36,3
CIN,7,5,160,6,23,160,87.2,35,6
LAC,27,5,224,14,33,224,86.8,53,6
GB,12,5,182,10,26,182,86.3,43,7
PHI,24,5,214,6,50,214,86.0,58,2
CHI,6,5,150,4,22,150,85.3,35,9
JAX,15,5,193,11,41,193,85.0,55,3
NYG,21,5,207,12,42,207,85.0,58,4
ATL,2,5,217,15,37,217,84.8,59,7
NE,19,5,206,16,33,206,84.7,56,7
MIN,18,5,203,11,42,203,84.5,58,5
LV,23,5,225,13,45,225,84.0,65,7
SEA,29,5,168,10,33,168,83.6,49,6
BLT,3,5,199,10,44,199,82.4,62,8
BUF,4,5,205,12,55,205,82.2,70,3
DEN,10,5,192,14,37,192,82.0,60,9
NYJ,22,5,194,8,51,194,81.7,65,6
CAR,5,5,202,13,49,202,80.7,70,8
MIA,17,5,217,7,64,217,80.0,79,8
DET,11,5,219,13,61,219,79.5,82,8
TEN,31,5,202,16,42,202,78.2,73,15
NO,20,5,142,9,41,142,77.5,57,7
IND,14,5,199,22,46,199,77.4,79,11
