player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Andy Lee,1906,P,ARZ,3,12,12,4.3,45.58,51.5,7.8,0,0,2,3,1,60.2,4,60,1,0,33.3,31,4,12,51.59,547,2,618
Sam Koch,3148,P,BLT,3,9,9,4.34,41.89,45.67,8.5,0,0,1,4,3,58.3,4,54,0,0,44.4,34,4,9,39.04,377,0,411
Brett Kern,4580,P,TEN,3,6,6,3.86,43.83,47.83,12.0,0,0,0,1,31,62.2,1,59,3,0,33.3,24,2,6,23.16,263,0,287
Kevin Huber,5066,P,CIN,3,14,14,4.24,43.0,46.29,13.0,0,0,3,6,7,62.8,8,61,2,0,14.3,26,2,14,59.4,602,1,648
Thomas Morstead,5088,P,NYJ,2,7,7,4.54,44.14,46.43,8.0,0,0,0,4,22,73.0,2,51,1,0,28.6,16,2,7,31.77,309,0,325
Bryan Anger,7072,P,DAL,3,8,8,4.26,46.0,49.13,4.2,0,0,0,1,9,65.3,4,62,1,0,75.0,25,6,8,34.1,368,0,393
Johnny Hekker,7252,P,LA,3,7,7,4.08,38.71,39.71,3.5,0,0,0,2,26,62.1,4,51,3,0,28.6,7,2,7,28.54,271,0,278
Sam Martin,7947,P,DEN,3,9,9,3.81,41.78,42.22,2.0,0,0,4,2,10,66.1,4,53,1,0,22.2,4,2,9,34.27,376,0,380
Tress Way,8358,P,WAS,3,12,12,4.18,43.0,47.75,6.2,0,0,1,3,32,53.3,3,56,1,0,50.0,37,6,12,50.14,516,1,573
Pat O'Donnell,8826,P,CHI,3,12,12,4.38,38.67,50.17,14.8,0,0,0,3,6,65.5,3,63,0,0,66.7,118,8,12,52.53,464,1,602
Michael Palardy,9277,P,MIA,3,13,13,4.17,36.54,42.85,8.9,0,0,1,3,17,56.0,4,61,1,0,53.8,62,7,13,54.15,475,1,557
Bradley Pinion,9598,P,TB,3,12,12,4.37,41.42,44.25,6.8,0,0,1,4,30,67.0,6,65,2,0,41.7,34,5,12,52.38,497,0,531
Ty Long,9728,K,LAC,2,6,6,3.95,39.5,44.33,7.3,0,0,0,1,27,53.0,2,55,1,0,66.7,29,4,6,23.7,237,0,266
Jordan Berry,10236,P,MIN,3,15,15,4.32,43.67,48.47,9.0,0,0,1,4,18,59.5,3,63,2,0,53.3,72,8,15,64.74,655,0,727
Riley Dixon,10862,P,NYG,3,11,11,4.45,38.73,46.73,9.6,0,0,2,2,21,59.0,4,61,0,0,45.5,48,5,11,49.0,426,2,514
Rigoberto Sanchez,12130,P,IND,3,10,10,4.32,41.0,46.9,9.8,0,0,0,4,14,65.8,3,56,0,0,60.0,59,6,10,43.15,410,0,469
Matt Haack,12212,P,BUF,3,9,9,4.4,41.33,46.44,2.0,1,0,1,1,4,61.8,4,60,2,0,33.3,6,3,10,39.64,372,2,418
Cameron Johnston,12255,P,HST,3,16,16,4.23,42.63,46.38,5.7,0,0,1,6,13,65.7,7,56,1,0,43.8,40,7,16,67.68,682,1,742
Corey Bojorquez,27626,P,GB,3,10,10,4.55,43.4,48.0,11.5,0,0,1,1,12,76.2,5,63,4,0,40.0,46,4,10,45.47,434,0,480
Logan Cooke,29214,P,JAX,3,16,16,4.52,46.25,50.81,10.4,0,0,3,4,15,71.4,7,64,2,0,43.8,73,7,16,72.25,740,0,813
Tommy Townsend,33007,P,KC,3,6,6,4.13,42.83,46.17,6.7,0,0,2,0,16,52.6,2,54,1,0,50.0,20,3,6,24.79,257,0,277
Joseph Charlton,33672,P,CAR,3,13,13,4.44,37.31,38.15,5.5,0,0,2,7,5,57.0,5,54,2,0,15.4,11,2,13,57.7,485,0,496
Jake Bailey,33963,P,NE,3,12,12,4.39,41.0,50.08,16.3,1,0,0,4,19,65.6,6,68,2,0,25.0,49,3,13,52.67,492,3,601
Matt Ammendola,34039,K,NYJ,1,6,6,3.98,42.5,48.5,12.0,0,0,0,1,22,56.0,2,65,2,0,50.0,36,3,6,23.88,255,0,291
Jack Fox,34735,P,DET,3,11,11,4.41,42.73,48.36,12.4,0,0,1,4,11,64.6,5,59,1,0,45.5,62,5,11,48.51,470,0,532
Michael Dickson,35381,P,SEA,3,13,13,4.06,38.85,44.85,6.3,0,0,2,2,29,56.2,7,66,1,0,46.2,38,6,13,52.78,505,2,583
A.J. Cole III,36038,P,LV,3,14,14,4.59,41.93,51.57,12.8,0,0,1,2,23,79.2,7,67,1,0,64.3,115,9,14,64.32,587,1,722
Mitch Wishnowsky,44663,P,SF,3,11,11,4.42,43.27,46.82,6.3,0,0,4,2,28,62.7,8,59,1,0,27.3,19,3,11,48.62,476,1,515
Braden Mann,44664,P,NYJ,1,1,1,4.64,52.0,56.0,4.0,0,0,0,0,22,60.9,0,56,0,0,100.0,4,1,1,4.64,52,0,56
Blake Gillikin,45045,P,NO,3,13,13,4.23,42.69,49.69,8.9,0,0,2,1,20,66.0,2,60,1,0,61.5,71,8,13,55.0,555,1,646
Cameron Nizialek,60273,P,ATL,3,16,16,4.06,39.06,45.0,9.2,0,0,2,3,2,53.4,7,62,3,0,37.5,55,6,16,65.01,625,2,720
Pressley Harvin III,62973,P,PIT,3,13,13,4.24,40.77,43.54,7.2,0,0,2,4,25,52.4,6,59,2,0,38.5,36,5,13,55.07,530,0,566
Jamie Gillan,63303,P,CLV,3,5,5,4.02,40.6,42.8,2.8,0,0,0,0,8,56.3,2,52,1,0,80.0,11,4,5,20.12,203,0,214
Arryn Siposs,82019,P,PHI,3,14,14,4.32,41.0,46.5,7.4,0,0,5,2,24,64.4,6,68,0,0,35.7,37,5,14,60.44,574,2,651
