player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Calais Campbell,4364,DI,BLT,2,1,3.7,0,0,3,,82.4,79.9,75.0,73.4,27.6,33.3,2,0,22,23,9.1,2,3
Malcolm Jenkins,4937,S,NO,2,1,10.5,0,0,20,49.1,51.5,80.2,59.4,62.2,49.2,25.0,1,1,41,42,0.0,0,2
Jason McCourty,5127,S,MIA,2,1,14.7,0,0,17,70.7,70.9,77.1,56.1,62.5,60.1,33.3,2,0,53,54,0.0,0,3
Steve McLendon,5232,DI,TB,2,0,4.0,0,0,30,59.5,51.6,77.7,56.2,51.9,68.7,0.0,0,0,13,13,7.7,1,1
Ndamukong Suh,5527,DI,TB,2,0,0.0,0,0,30,60.4,56.9,26.0,61.3,56.2,70.5,0.0,0,1,17,18,11.8,2,2
Gerald McCoy,5528,DI,LV,1,0,,0,0,23,,48.2,73.2,55.2,53.3,,,0,0,4,4,0.0,0,0
Joe Haden,5532,CB,PIT,1,0,,0,0,25,88.6,85.2,79.2,,52.3,61.1,100.0,1,0,23,23,0.0,0,0
Tyson Alualu,5535,DI,PIT,2,2,2.7,0,0,25,,59.7,78.7,59.4,58.2,40.8,16.7,1,0,17,17,5.9,1,3
Brandon Graham,5538,ED,PHI,2,0,0.5,0,0,24,,62.6,79.9,60.6,61.0,25.6,50.0,2,0,18,18,5.6,1,2
Jason Pierre-Paul,5540,ED,TB,2,1,1.0,0,0,30,85.9,60.4,38.0,51.5,58.8,81.0,0.0,0,1,29,29,3.4,1,1
Kareem Jackson,5545,S,DEN,2,1,5.3,0,0,10,80.6,84.0,87.0,,64.3,51.7,28.6,2,0,30,31,6.7,2,4
Devin McCourty,5552,S,NE,2,1,13.3,0,0,19,63.1,68.7,78.5,59.1,74.8,88.8,0.0,0,0,52,54,0.0,0,4
Jerry Hughes,5556,ED,BUF,2,0,3.0,0,0,4,45.5,80.0,82.1,85.4,67.4,72.4,0.0,0,0,17,17,5.9,1,1
Linval Joseph,5571,DI,LAC,2,3,3.4,0,0,27,,32.6,79.4,64.9,29.5,73.1,0.0,0,0,45,47,4.4,2,5
Carlos Dunlap,5579,ED,SEA,2,1,,0,0,29,62.8,68.5,82.2,58.9,75.0,73.0,0.0,0,0,16,16,0.0,0,0
Corey Peters,5607,DI,ARZ,2,1,0.3,0,0,1,60.0,62.1,78.3,66.6,57.8,71.7,0.0,0,0,22,23,18.2,4,4
Everson Griffen,5624,ED,MIN,1,0,,0,0,18,,52.0,77.1,56.2,52.2,23.6,,0,0,9,9,0.0,0,0
Al Woods,5646,DI,SEA,2,3,1.3,0,0,29,60.0,72.0,79.1,60.7,71.6,75.5,0.0,0,0,42,44,14.3,6,6
