player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Cooper Kupp,11824,WR,LA,16,181,0,26,10.4,6,73.8,83.3,5,6,3.1,1,28,0,77.8,92.7,1,59,0.8,1,132,31,94.7,125,141.2,42,23.2,5,483,161,5.2,15.6,3.86,0,8.1,14,77.7,45.5,5,11,5.2,4,39,0,76.4,88.7,4,52,1.1,4,348,73,93.7,326,94.3,94,51.9,1,944,469,6.4,12.9,2.9
Davante Adams,8688,WR,GB,15,159,0,12,9.7,5,69.1,57.1,4,7,2.6,1,28,0,81.8,90.8,1,50,0.0,0,171,38,93.0,159,123.1,55,34.6,6,458,147,3.9,12.1,2.88,0,10.4,4,74.0,42.9,6,14,3.4,2,37,0,82.3,91.1,2,59,0.0,0,291,57,94.8,276,105.4,77,48.4,2,809,347,6.1,14.2,2.93
Justin Jefferson,61398,WR,MIN,16,157,0,18,13.5,0,68.8,57.1,4,7,5.7,2,29,0,78.9,92.0,0,43,0.0,0,164,33,92.1,151,138.0,48,30.6,5,506,137,4.2,15.3,3.35,0,13.0,8,67.1,47.4,9,19,6.6,4,32,1,68.8,80.2,1,56,0.0,0,364,57,95.1,346,97.8,85,54.1,1,833,297,5.2,14.6,2.41
Diontae Johnson,33441,WR,PIT,15,156,0,25,7.7,2,68.8,50.0,4,8,2.9,1,19,2,70.9,73.2,0,50,0.0,0,183,33,92.9,170,117.9,48,30.8,3,434,257,7.8,13.2,2.55,0,10.0,11,61.3,33.3,3,9,4.2,2,26,0,71.0,72.0,2,45,0.0,0,290,46,93.1,270,74.9,75,48.1,2,430,144,3.1,9.3,1.59
Tyreek Hill,10799,WR,KC,16,152,0,16,10.6,0,65.3,25.0,2,8,13.5,5,23,1,45.4,77.0,2,44,0.0,0,173,32,90.8,157,83.4,49,32.2,2,356,109,3.4,11.1,2.27,0,11.9,9,74.0,20.0,1,5,5.0,3,37,0,75.9,80.7,0,75,0.0,0,327,57,93.9,307,104.8,77,50.7,1,678,248,4.4,11.9,2.21
Stefon Diggs,9579,WR,BUF,16,146,0,4,11.3,5,55.4,30.8,4,13,6.1,2,20,0,68.8,79.1,2,37,0.5,1,211,31,91.0,192,78.5,56,38.4,3,367,86,2.8,11.8,1.91,0,12.4,10,68.4,58.3,7,12,1.9,1,31,0,87.2,77.6,4,57,0.0,0,354,52,95.2,337,76.4,76,52.1,1,635,173,3.3,12.2,1.88
D.J. Moore,48267,WR,CAR,16,146,0,5,9.0,0,58.5,41.7,5,12,0.0,0,16,0,85.3,74.1,3,64,0.0,0,167,24,94.0,157,57.3,41,28.1,1,283,135,5.6,11.8,1.8,0,12.3,5,59.3,33.3,4,12,10.5,6,33,1,47.0,71.2,2,29,0.0,0,377,51,95.8,361,78.1,86,58.9,1,668,221,4.3,13.1,1.85
Keenan Allen,7857,WR,LAC,15,143,0,27,8.7,1,63.6,40.0,6,15,12.5,5,23,1,38.1,71.7,2,42,0.0,0,195,35,87.7,171,70.1,55,38.5,0,398,113,3.2,11.4,2.33,0,9.5,2,72.0,50.0,5,10,5.3,3,31,0,74.8,76.8,2,41,0.0,0,352,54,96.0,338,92.6,75,52.4,2,589,208,3.9,10.9,1.74
Mark Andrews,47436,TE,BLT,16,134,0,3,8.2,3,73.2,55.6,5,9,6.3,2,24,0,70.1,91.4,0,43,0.6,1,163,30,92.0,150,138.3,41,30.6,5,351,154,5.1,11.7,2.34,0,11.9,6,74.4,66.7,10,15,1.6,1,42,1,83.5,86.8,6,39,1.6,6,377,61,93.6,353,75.9,82,61.2,0,833,230,3.8,13.7,2.36
Marquise Brown,61568,WR,BLT,15,133,0,3,7.3,1,58.3,50.0,2,4,0.0,0,4,1,81.7,54.1,1,42,0.0,0,145,14,93.1,135,70.1,24,18.0,1,132,70,5.0,9.4,0.98,0,13.0,5,66.3,44.4,4,9,6.2,4,27,0,70.9,72.9,1,49,0.0,0,387,61,96.1,372,95.2,92,69.2,3,697,261,4.3,11.4,1.87
