player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Patrick Mahomes,11765,QB,KC,3,82.8,99,111,9.3,2.77,1,3,2.5,70.3,78,0,44,4.9,123,4,57,16,62.3,77.7,73.1,79.4,2,3,131,1,9.1,111.7,3.3,4,8,0,9,9,4,3.1,940,8.5
Dak Prescott,10769,QB,DAL,3,80.7,109,111,7.4,2.48,0,6,4.9,77.5,86,0,36,2.3,124,2,48,9,41.6,74.9,79.3,36.5,2,2,136,1,19.4,110.1,5.6,7,5,0,0,6,4,2.9,878,7.9
Sam Darnold,29048,QB,CAR,3,78.2,101,107,7.7,2.76,0,6,5.3,68.2,73,0,37,7.6,114,6,47,5,33.6,81.0,80.1,62.3,0,1,121,1,13.5,99.0,4.4,5,2,0,6,3,3,2.5,888,8.3
Carson Wentz,10636,QB,IND,3,76.4,89,106,6.8,2.8,2,3,2.7,60.4,64,0,58,5.9,122,4,35,14,62.6,68.5,67.8,59.5,7,1,131,1,13.8,85.1,6.6,8,8,0,8,3,0,0.0,692,6.5
Zach Wilson,82096,QB,NYJ,3,70.4,98,105,9.1,3.0,2,3,2.7,55.2,58,0,57,15.9,122,11,27,22,62.4,56.9,53.4,81.8,2,7,130,0,26.3,51.6,12.3,15,2,0,3,2,6,4.6,628,6.0
Daniel Jones,39395,QB,NYG,3,74.3,101,104,8.9,2.7,2,4,3.5,65.4,68,0,42,9.3,123,7,38,21,28.2,82.5,84.1,56.2,0,0,134,1,19.0,94.3,6.5,8,11,1,0,2,3,2.2,782,7.5
Kyler Murray,38334,QB,ARZ,3,83.3,96,102,8.3,2.88,1,10,9.5,76.5,78,0,30,2.5,114,2,46,1,87.1,84.3,82.2,72.4,0,4,118,1,16.7,113.4,4.4,5,6,0,5,7,3,2.5,1005,9.9
Ryan Tannehill,7014,QB,TEN,3,79.6,93,102,8.5,2.56,2,6,5.6,64.7,66,0,38,10.8,119,8,44,31,61.3,90.3,83.8,90.5,4,3,125,0,26.3,87.7,8.4,10,7,0,3,4,1,0.8,756,7.4
Jalen Hurts,40291,QB,PHI,3,75.0,88,97,8.0,3.02,4,7,6.7,66.0,64,0,34,3.0,117,2,37,24,87.3,82.0,76.9,78.4,1,2,126,1,14.7,99.2,4.3,5,15,1,3,5,3,2.4,780,8.0
Jimmy Garoppolo,8697,QB,SF,3,79.8,89,95,6.0,2.49,0,0,0.0,67.4,64,0,31,9.9,104,7,37,28,54.3,62.3,59.5,68.3,2,1,109,1,16.1,101.2,4.8,5,4,1,3,4,5,4.6,760,8.0
Teddy Bridgewater,8667,QB,DEN,3,83.5,91,95,9.5,3.02,1,4,4.0,76.8,73,0,45,3.9,108,3,41,10,86.2,84.3,82.1,67.4,1,0,112,0,15.6,116.4,6.5,7,6,0,2,4,1,0.9,827,8.7
Matthew Stafford,4924,QB,LA,3,80.0,90,94,8.6,2.52,1,4,4.1,70.2,66,0,24,8.3,98,6,44,26,85.7,82.7,82.4,54.3,2,1,101,0,12.5,129.8,3.1,3,1,0,1,9,1,1.0,942,10.0
Jacoby Brissett,10725,QB,MIA,2,76.3,80,89,7.2,2.77,0,3,3.1,62.9,56,0,46,8.2,104,5,25,17,86.0,77.4,76.3,64.3,6,1,112,1,13.0,67.8,5.8,6,9,1,2,0,2,1.8,384,4.3
Aaron Rodgers,2241,QB,GB,3,76.8,82,88,9.6,2.54,0,8,8.2,68.2,60,0,26,4.8,96,3,35,12,85.4,69.0,70.5,49.2,1,2,106,1,19.2,102.9,5.2,5,3,2,3,6,3,2.8,649,7.4
Lamar Jackson,46416,QB,BLT,3,73.1,78,87,12.7,3.18,1,8,8.6,60.9,53,0,42,7.0,107,4,37,3,27.0,80.0,74.3,77.9,2,3,115,0,19.0,86.4,7.5,8,12,2,4,3,6,5.2,761,8.7
Russell Wilson,7077,QB,SEA,3,79.7,79,86,9.7,2.78,0,5,5.6,73.3,63,0,41,0.0,102,0,38,29,85.6,78.8,80.1,53.5,1,0,106,0,22.0,133.6,8.8,9,7,0,6,7,0,0.0,895,10.4
Taylor Heinicke,9896,QB,WAS,3,79.3,82,85,7.8,2.94,0,3,3.2,69.4,59,0,27,9.2,99,6,29,32,85.7,54.8,58.3,47.6,0,3,107,1,7.4,97.7,2.0,2,12,1,2,5,3,2.8,670,7.9
Baker Mayfield,46518,QB,CLV,3,78.9,76,80,9.0,2.91,1,7,8.4,73.8,59,0,27,1.7,99,1,40,8,56.9,77.3,79.0,50.8,0,2,102,0,33.3,102.1,9.1,9,10,1,2,2,3,2.9,780,9.8
Joe Burrow,28022,QB,CIN,3,76.7,73,75,8.6,2.43,0,3,3.8,70.7,53,0,26,5.4,86,3,29,7,84.7,79.9,77.0,70.0,0,4,90,0,38.5,105.4,11.6,10,1,1,1,7,4,4.4,640,8.5
Jameis Winston,9434,QB,NO,3,73.2,56,63,9.6,3.2,1,2,3.1,60.3,38,0,36,7.3,77,3,25,20,84.1,60.8,52.8,81.4,3,2,79,1,16.7,101.8,7.8,6,7,0,3,7,4,5.1,387,6.1
Andy Dalton,6187,QB,CHI,2,84.4,45,49,4.6,2.49,2,1,2.0,73.5,36,0,14,5.3,57,2,19,6,81.3,77.4,69.3,89.0,0,1,59,0,28.6,83.9,7.0,4,4,0,2,1,1,1.7,262,5.3
Davis Mills,52269,QB,HST,2,68.3,41,46,9.6,2.68,1,1,2.0,58.7,27,0,19,3.6,51,1,15,13,39.4,43.1,47.0,39.4,1,1,57,0,26.3,80.9,9.8,5,0,1,2,2,3,5.3,270,5.9
Tyrod Taylor,6332,QB,HST,2,74.4,43,44,8.5,2.8,0,3,6.3,70.5,31,0,22,3.1,49,1,20,13,80.8,75.8,72.3,71.3,0,0,53,0,4.5,122.9,2.0,1,4,0,1,3,1,1.9,416,9.5
Justin Fields,82118,QB,CHI,3,45.5,33,35,8.1,3.0,0,2,5.1,40.0,14,0,23,6.7,51,1,6,6,41.9,48.4,46.7,63.0,1,1,55,2,47.8,39.9,21.6,11,5,0,1,0,2,3.6,138,3.9
Tua Tagovailoa,60326,QB,MIA,2,65.5,29,31,9.0,2.49,0,1,3.0,54.8,17,0,12,10.5,35,2,9,17,79.6,55.9,52.8,68.5,1,1,37,0,33.3,74.0,11.4,4,0,0,1,1,2,5.4,215,6.9
Jordan Love,40306,QB,GB,1,71.4,7,7,13.0,2.53,0,1,14.3,71.4,5,0,1,0.0,8,0,3,12,20.1,76.2,75.5,60.5,0,0,8,0,100.0,102.1,12.5,1,0,0,0,0,1,12.5,68,9.7
Ryan Fitzpatrick,2467,QB,WAS,1,80.0,5,6,3.8,2.59,0,0,0.0,50.0,3,0,5,25.0,8,1,0,32,70.3,38.9,42.5,55.7,1,0,9,0,20.0,56.3,12.5,1,1,0,0,0,1,11.1,13,2.2
Jacob Eason,46444,QB,IND,1,40.0,5,5,12.4,2.9,0,0,0.0,40.0,2,0,1,0.0,5,0,2,14,68.0,29.6,31.5,,0,1,5,0,0.0,16.7,0.0,0,0,0,0,0,1,20.0,25,5.0
Josh Rosen,35460,QB,ATL,1,0.0,2,2,7.5,2.25,0,0,0.0,0.0,0,0,2,,2,0,0,2,63.6,50.4,50.5,,0,0,2,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Justin Jefferson,61398,WR,MIN,1,100.0,1,1,10.0,5.1,0,0,0.0,100.0,1,0,1,0.0,1,0,1,18,74.7,80.3,68.8,,0,0,1,0,0.0,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0
Mitchell Trubisky,11757,QB,BUF,1,100.0,1,1,0.0,3.1,0,0,0.0,100.0,1,0,1,0.0,2,0,1,4,71.0,73.2,60.0,69.8,0,0,2,0,0.0,79.2,0.0,0,1,0,0,0,0,0.0,1,1.0
Matthias Farley,10953,S,TEN,1,100.0,1,1,4.0,1.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1,31,60.4,54.6,56.3,,0,0,1,0,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Trey Lance,91399,QB,SF,2,100.0,1,1,3.0,2.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1,28,70.1,50.4,59.0,52.3,0,0,2,0,,127.1,0.0,0,0,0,0,1,0,0.0,5,5.0
D'Andre Swift,57212,HB,DET,1,,0,1,,2.4,0,0,0.0,0.0,0,0,1,,1,0,0,11,82.1,75.4,60.0,67.1,1,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Greg Ward,12258,WR,PHI,1,0.0,1,1,12.0,6.6,0,0,0.0,0.0,0,0,1,,1,0,0,24,63.8,51.8,51.4,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Taysom Hill,12112,QB,NO,3,100.0,1,1,0.0,4.33,0,0,0.0,100.0,1,0,3,0.0,3,0,3,20,73.7,64.1,59.0,79.2,0,0,4,0,0.0,79.2,0.0,0,2,0,0,0,0,0.0,3,3.0
