team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
TB,30,15,672,16,82,672,90.8,111,13
DAL,9,15,634,23,92,634,89.2,126,11
LAC,27,15,640,27,91,640,88.0,136,18
LA,26,15,574,18,76,574,87.8,117,23
NE,19,15,511,25,65,511,87.7,108,18
ARZ,1,15,578,9,100,578,87.6,126,17
PIT,25,15,612,23,83,612,87.6,129,23
KC,16,15,664,24,110,664,87.3,151,17
HST,13,15,538,15,89,538,87.2,121,17
PHI,24,15,511,16,99,511,86.8,125,10
JAX,15,15,600,27,100,600,86.7,143,16
GB,12,15,560,23,92,560,86.7,132,17
SF,28,15,501,22,80,501,86.6,118,16
BUF,4,15,654,29,122,654,86.2,166,15
CLV,8,15,522,12,94,522,86.2,125,19
BLT,3,15,658,22,125,658,85.9,166,19
WAS,32,15,572,25,105,572,84.8,152,22
MIN,18,15,583,32,120,583,84.6,166,14
DET,11,15,565,33,107,565,84.6,157,17
NYG,21,15,609,29,116,609,84.5,167,22
NYJ,22,15,614,25,137,614,84.4,177,15
NO,20,15,520,21,110,520,84.3,147,16
CIN,7,15,550,26,102,550,84.0,152,24
CHI,6,15,562,17,127,562,83.1,167,23
DEN,10,15,541,32,100,541,82.8,159,27
ATL,2,15,562,46,107,562,82.7,174,21
LV,23,15,612,40,130,612,82.5,192,22
IND,14,15,513,41,106,513,82.2,165,18
CAR,5,15,595,33,134,595,81.8,192,25
SEA,29,15,510,28,113,510,81.7,164,23
TEN,31,15,548,39,103,548,80.7,177,35
MIA,17,15,618,30,166,618,80.7,217,21
