player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Malcolm Jenkins,4937,S,NO,5,1,6.0,66.7,89.9,12.3,8.2,0,0,1,4.2,20,57.6,60.4,84.5,54.0,69.0,65.7,1,31,8.0,2,1,1,81.1,16,214,238,7,22,24,1,155,74,0.8,9.7
Jason McCourty,5127,S,MIA,6,2,9.3,76.9,97.6,15.7,12.1,0,0,2,15.4,17,70.5,69.3,81.1,54.5,58.9,60.8,0,25,0.0,0,2,0,123.2,10,165,169,3,9,13,1,98,29,0.6,9.8
Steve McLendon,5232,DI,TB,6,0,,,1.5,,,0,0,0,,30,59.5,49.7,80.0,55.5,47.6,26.7,0,,0.0,0,0,0,0.0,0,1,68,1,2,0,0,0,0,0.0,
Ndamukong Suh,5527,DI,TB,6,0,,,1.5,,,0,1,0,,30,60.0,50.4,57.8,55.2,48.4,29.8,0,,0.0,0,0,1,0.0,0,3,196,2,1,0,0,0,0,0.0,
Joe Haden,5532,CB,PIT,5,3,10.9,72.7,100.0,12.1,8.8,0,0,2,9.1,25,61.8,58.6,83.0,,42.7,29.1,0,37,17.6,3,2,0,115.3,16,204,204,3,11,22,1,198,70,1.0,12.4
Jason Pierre-Paul,5540,ED,TB,4,2,4.6,100.0,12.5,4.4,4.4,0,0,0,0.0,30,67.1,47.2,27.0,46.8,56.0,62.2,0,24,15.4,2,0,2,143.8,5,22,176,3,9,5,1,45,22,2.0,9.0
Kareem Jackson,5545,S,DEN,6,0,15.3,60.0,99.1,34.3,20.6,0,0,0,0.0,10,61.5,65.4,91.3,61.0,70.3,77.5,1,23,5.0,1,0,0,80.4,6,218,220,3,19,10,1,83,14,0.4,13.8
Devin McCourty,5552,S,NE,6,3,14.3,54.5,97.9,36.5,19.9,0,1,2,18.2,19,54.0,55.4,83.2,52.4,61.4,62.0,1,33,10.5,2,2,0,48.3,6,235,240,0,14,11,0,102,20,0.5,17.0
Jerry Hughes,5556,ED,BUF,6,0,15.0,100.0,4.1,5.0,5.0,1,0,0,0.0,4,48.5,77.5,33.2,83.4,66.7,33.6,0,18,0.0,0,0,2,118.8,1,6,147,2,2,1,0,18,3,3.6,18.0
Carlos Dunlap,5579,ED,SEA,6,0,4.0,100.0,10.6,14.0,14.0,0,0,0,0.0,29,57.1,70.0,87.4,63.5,73.6,76.7,0,4,,0,0,0,83.3,1,16,151,0,0,1,0,4,0,0.3,4.0
