player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
David Quessenberry,7957,T,TEN,14,0,31,69.8,100.0,172,38.4,172,88.9,0,100.0,448,448,91.9,100.0,243,54.2,243
Ben Jones,7099,C,TEN,14,0,31,60.3,100.0,162,37.9,162,79.6,2,100.0,428,428,85.9,100.0,239,55.8,239
Ryan Tannehill,7014,QB,TEN,14,0,31,60.7,99.4,164,40.2,165,60.5,0,93.8,408,435,60.1,95.9,233,57.1,243
Laken Tomlinson,9461,G,SF,14,0,28,57.8,100.0,139,34.2,139,72.1,2,100.0,406,406,79.3,100.0,222,54.7,222
Alex Mack,4944,C,SF,14,0,28,67.0,100.0,139,34.7,139,69.3,1,100.0,401,401,69.4,100.0,220,54.9,220
David Andrews,9948,C,NE,14,0,19,79.5,100.0,258,64.3,258,75.3,2,100.0,401,401,57.1,100.0,59,14.7,59
Daniel Brunskill,34807,G,SF,14,0,28,61.1,100.0,139,34.7,139,62.2,0,100.0,401,401,66.6,100.0,220,54.9,220
Brian O'Neill,46854,T,MIN,14,0,18,58.5,100.0,85,21.5,85,64.4,1,100.0,396,396,65.8,100.0,279,70.5,279
Ezra Cleveland,41973,G,MIN,14,0,18,64.3,100.0,85,21.5,85,71.9,1,100.0,396,396,68.2,100.0,279,70.5,279
Joel Bitonio,8670,G,CLV,14,0,8,84.1,100.0,218,55.5,218,92.0,1,100.0,393,393,91.0,100.0,139,35.4,139
Wyatt Teller,46131,G,CLV,14,0,8,77.8,100.0,218,55.5,218,87.2,4,100.0,393,393,91.1,100.0,139,35.4,139
J.C. Tretter,7904,C,CLV,14,0,8,70.6,100.0,218,55.5,218,74.8,2,100.0,393,393,71.5,100.0,139,35.4,139
Cesar Ruiz,59857,G,NO,14,0,20,55.9,100.0,158,40.3,158,57.2,0,100.0,392,392,55.6,100.0,190,48.5,190
Jordan Mailata,66916,T,PHI,12,0,24,71.9,100.0,115,29.5,115,89.7,2,100.0,390,390,90.1,100.0,243,62.3,243
Kirk Cousins,7102,QB,MIN,14,0,18,60.0,100.0,85,22.1,85,60.0,0,97.2,385,396,60.0,99.6,278,72.2,279
