player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Darren Waller,9637,TE,LV,1,18,0,23,0,-1.0,0,100.0,,0,0,0.0,0,0,0,88.7,66.5,0,9,0.0,0,3,3,100.0,3,87.5,3,16.7,0,15,18,6.0,5.0,5.0,10.7,0,57.1,50.0,1,2,0.0,0,2,0,59.2,73.5,0,24,0.0,0,20,4,100.0,20,79.5,7,38.9,0,50,12,3.0,12.5,2.5
Amari Cooper,9437,WR,DAL,1,17,0,9,0,-3.0,0,100.0,,0,0,0.0,0,0,0,78.7,49.1,0,2,0.0,0,9,1,100.0,9,79.2,1,5.9,0,2,5,5.0,2.0,0.22,9.3,2,75.0,,0,0,0.0,0,2,0,84.5,80.8,0,28,0.0,0,23,3,91.3,21,115.6,4,23.5,0,49,17,5.7,16.3,2.33
Tyreek Hill,10799,WR,KC,1,15,0,16,0,-3.0,0,100.0,,0,0,0.0,0,0,0,78.7,60.1,0,-6,0.0,0,2,1,100.0,2,79.2,1,6.7,0,-6,-3,-3.0,-6.0,-3.0,19.4,0,75.0,0.0,0,1,0.0,0,5,0,83.2,92.8,0,75,0.0,0,19,6,94.7,18,156.3,8,53.3,1,144,34,5.7,24.0,8.0
CeeDee Lamb,61570,WR,DAL,1,15,0,9,0,,0,,,0,0,,0,0,0,,50.3,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,13.8,0,25.0,,0,0,0.0,0,0,0,47.7,89.0,0,9,4.5,1,22,1,90.9,20,39.6,4,26.7,0,9,5,5.0,9.0,0.45
Chris Godwin,11839,WR,TB,1,13,0,30,0,-1.3,4,100.0,,0,0,0.0,0,1,1,88.7,60.7,0,11,0.0,0,6,3,100.0,6,97.2,3,23.1,0,22,26,8.7,7.3,3.67,10.1,3,55.6,,0,0,28.6,2,4,1,33.5,63.2,0,24,0.0,0,40,5,100.0,40,82.2,9,69.2,0,73,47,9.4,14.6,1.83
Cole Beasley,7330,WR,BUF,1,12,0,4,0,-2.0,0,0.0,,0,0,,0,0,0,,50.7,0,0,0.0,0,1,0,100.0,1,39.6,1,8.3,0,0,0,,,0.0,6.6,1,72.7,0.0,0,1,11.1,1,1,0,41.6,51.6,0,12,0.0,0,60,8,90.0,54,85.4,11,91.7,0,60,26,3.3,7.5,1.11
Mike Williams,11762,WR,LAC,1,12,0,27,0,,0,,,0,0,,0,0,0,,51.2,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,5.0,0,50.0,100.0,1,1,0.0,0,0,0,29.5,82.3,0,6,0.0,0,4,1,75.0,3,56.3,2,16.7,0,6,3,3.0,6.0,2.0
D.J. Chark Jr.,47702,WR,JAX,1,12,0,15,0,,0,,,0,0,,0,0,0,,45.6,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,17.0,0,0.0,,0,0,,0,0,0,29.2,62.6,0,0,0.0,0,8,0,100.0,8,39.6,1,8.3,0,0,0,,,0.0
Stefon Diggs,9579,WR,BUF,1,12,0,4,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,2.5,0,100.0,,0,0,0.0,0,0,0,84.1,66.8,0,6,0.0,0,9,2,88.9,8,79.2,2,16.7,0,4,-1,-0.5,2.0,0.5
Keenan Allen,7857,WR,LAC,1,12,0,27,0,,0,,,0,0,,0,0,0,,51.2,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,9.3,1,85.7,100.0,1,1,0.0,0,4,1,51.2,75.4,0,17,0.0,0,28,6,96.4,27,111.9,7,58.3,0,76,23,3.8,12.7,2.81
