player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Davante Adams,8688,WR,GB,3,11.8,1,73.5,40.0,2,5,0,3.8,1,15,12,0,74.2,75.5,90.8,,90.4,0.0,0,1,50,0.0,0,100,0,25,90.0,90,41.0,41,98.8,34,1,59.0,59,309,81,3.2,12.4,3.43
Cooper Kupp,11824,WR,LA,3,8.8,6,78.1,33.3,1,3,0,3.8,1,16,26,0,74.2,77.7,89.2,,90.6,0.0,0,1,56,0.0,0,98,0,25,96.9,95,74.5,73,141.0,32,5,24.5,24,367,176,7.0,14.7,3.86
Keenan Allen,7857,WR,LAC,3,9.1,3,65.6,66.7,4,6,0,8.7,2,16,27,1,62.3,25.6,79.8,,80.6,1.5,2,2,42,0.0,0,133,2,21,91.7,122,61.7,82,74.7,32,1,35.3,47,258,86,4.1,12.3,2.11
Darren Waller,9637,TE,LV,3,10.3,1,62.5,40.0,2,5,0,9.1,2,10,23,0,59.2,74.6,65.8,59.6,70.6,52.4,76,0,25,5.5,8,145,0,20,91.0,132,26.9,39,93.8,32,1,20.7,30,224,82,4.1,11.2,1.7
Brandin Cooks,8655,WR,HST,3,13.8,1,74.2,66.7,4,6,1,0.0,0,13,13,0,84.9,75.4,81.1,,81.1,0.0,0,0,52,0.0,0,105,1,23,91.4,96,27.6,29,117.9,31,1,70.5,74,322,63,2.7,14.0,3.35
D.J. Moore,48267,WR,CAR,3,10.5,3,71.0,71.4,5,7,0,8.3,2,16,5,0,61.3,76.3,82.6,,81.1,0.0,0,0,29,0.0,0,112,0,22,94.6,106,14.3,16,110.3,31,1,85.7,96,285,88,4.0,13.0,2.69
Mike Williams,11762,WR,LAC,3,9.8,3,71.0,50.0,5,10,0,12.0,3,16,27,0,52.9,75.5,87.8,,86.5,0.0,0,0,43,0.0,0,122,0,22,91.0,111,15.6,19,140.5,31,4,84.4,103,295,113,5.1,13.4,2.66
Stefon Diggs,9579,WR,BUF,3,13.2,0,63.3,37.5,3,8,0,0.0,0,11,4,0,84.1,74.6,73.3,,74.0,0.0,0,1,41,0.0,0,134,1,19,93.3,125,22.4,30,78.6,30,1,76.1,102,191,41,2.2,10.1,1.53
Deebo Samuel,48274,WR,SF,3,7.0,2,66.7,44.4,4,9,0,13.0,3,13,28,1,35.5,23.9,78.4,,77.5,0.0,0,0,79,0.0,0,100,0,20,94.0,94,31.0,31,115.1,30,1,67.0,67,334,184,9.2,16.7,3.55
Jakobi Meyers,47468,WR,NE,3,9.8,1,65.5,80.0,4,5,0,5.0,1,7,19,0,69.9,74.1,65.5,78.9,65.5,0.8,1,0,27,2.3,3,133,0,19,93.2,124,81.2,108,82.0,29,0,18.0,24,176,52,2.7,9.3,1.42
Cole Beasley,7330,WR,BUF,3,5.3,1,79.3,33.3,1,3,0,4.2,1,8,4,0,72.8,75.1,66.5,,67.2,0.0,0,0,22,0.0,0,127,0,23,92.9,118,87.4,111,94.5,29,0,11.0,14,194,98,4.3,8.4,1.64
Calvin Ridley,48262,WR,ATL,3,9.0,2,69.0,40.0,2,5,0,4.8,1,9,2,0,70.7,74.4,62.2,,63.5,0.0,0,0,22,0.0,0,129,2,20,93.8,121,16.3,21,96.2,29,1,83.7,108,175,65,3.3,8.8,1.45
Justin Jefferson,61398,WR,MIN,3,10.9,4,69.0,25.0,1,4,0,13.0,3,13,18,0,46.6,74.7,80.3,,77.4,0.0,0,0,34,0.0,0,130,0,20,93.1,121,28.5,37,119.0,29,2,71.5,93,254,96,4.8,12.7,2.1
Chase Claypool,42312,WR,PIT,3,12.4,0,53.6,36.4,4,11,0,11.8,2,9,25,0,51.2,73.9,66.6,,65.9,0.0,0,1,52,0.0,0,123,3,15,95.1,117,15.4,19,63.2,28,0,84.6,104,211,70,4.7,14.1,1.8
Marvin Jones Jr.,7158,WR,JAX,3,12.8,2,63.0,83.3,5,6,0,5.6,1,9,15,0,69.0,73.9,68.0,,69.8,0.8,1,0,33,0.0,0,130,0,17,92.3,120,26.9,35,109.2,27,2,72.3,94,194,35,2.1,11.4,1.62
Najee Harris,57121,HB,PIT,3,0.0,13,74.1,,0,0,1,20.0,5,7,25,0,29.6,83.1,57.3,66.1,58.6,0.0,0,0,25,12.0,17,142,1,20,85.2,121,12.7,18,99.2,27,1,7.7,11,149,153,7.7,7.5,1.23
CeeDee Lamb,61570,WR,DAL,3,10.5,3,66.7,100.0,1,1,0,10.0,2,12,9,0,56.9,78.1,78.5,64.9,78.3,0.0,0,2,44,0.9,1,117,0,18,89.7,105,34.2,40,77.9,27,1,64.1,75,251,115,6.4,13.9,2.39
Amari Cooper,9437,WR,DAL,3,9.3,2,73.1,42.9,3,7,0,0.0,0,12,9,0,83.2,74.1,68.2,,69.9,0.0,0,0,28,0.0,0,128,1,19,93.0,119,36.7,47,118.9,26,2,63.3,81,189,46,2.4,9.9,1.59
Travis Kelce,7844,TE,KC,3,8.7,8,76.9,100.0,2,2,0,0.0,0,17,16,0,84.1,74.6,92.6,71.0,91.9,25.6,30,2,46,3.4,4,117,0,20,90.6,106,38.5,45,118.9,26,3,35.9,42,289,150,7.5,14.5,2.73
Tyreek Hill,10799,WR,KC,3,14.6,1,73.1,0.0,0,5,1,0.0,0,12,16,1,83.2,25.1,75.9,,75.4,0.8,1,0,75,0.0,0,118,2,19,94.1,111,52.5,62,118.6,26,1,46.6,55,267,81,4.3,14.1,2.41
D.K. Metcalf,47864,WR,SEA,3,13.0,1,64.0,25.0,1,4,1,0.0,0,11,29,0,81.7,73.3,74.4,,78.0,0.0,0,0,30,0.0,0,98,5,16,96.9,95,23.5,23,118.8,25,2,76.5,75,220,72,4.5,13.8,2.32
Michael Pittman Jr.,29049,WR,IND,3,11.5,2,68.0,33.3,1,3,0,0.0,0,11,14,0,82.7,74.3,72.7,,72.8,0.0,0,0,42,0.0,0,133,0,17,93.2,124,22.6,30,95.4,25,0,77.4,103,220,60,3.5,12.9,1.77
Jaylen Waddle,84088,WR,MIA,3,3.7,3,88.0,,0,0,0,8.3,2,7,17,1,60.3,25.4,66.2,,65.5,0.0,0,0,36,0.0,0,129,0,22,93.8,121,75.2,97,107.8,25,1,24.8,32,167,99,4.5,7.6,1.38
Mike Evans,8642,WR,TB,3,14.3,1,64.0,100.0,1,1,0,0.0,0,14,30,0,81.7,73.3,72.2,,70.5,0.0,0,0,26,0.0,0,134,0,16,97.0,130,34.3,46,116.2,25,2,65.7,88,205,43,2.7,12.8,1.58
Terry McLaurin,48229,WR,WAS,3,8.8,2,76.0,87.5,7,8,0,0.0,0,12,32,0,83.6,74.4,81.0,,80.3,0.0,0,2,37,0.0,0,116,0,19,92.2,107,29.3,34,83.9,25,1,70.7,82,231,83,4.4,12.2,2.16
Adam Thielen,8288,WR,MIN,3,6.8,0,87.5,100.0,6,6,0,0.0,0,11,18,1,84.5,25.2,69.2,,69.7,0.0,0,0,24,0.0,0,132,0,21,93.2,123,20.5,27,137.7,24,4,78.0,103,181,63,3.0,8.6,1.47
Chris Godwin,11839,WR,TB,3,9.0,4,79.2,50.0,1,2,0,9.5,2,15,30,1,58.1,24.7,72.7,,72.4,0.0,0,0,26,0.0,0,150,0,19,97.3,146,69.3,104,136.3,24,2,30.7,46,241,109,5.7,12.7,1.65
Marquise Brown,61568,WR,BLT,3,15.8,1,65.2,50.0,1,2,0,11.8,2,11,3,0,52.8,73.8,80.3,,80.9,0.0,0,2,42,0.0,0,94,1,15,91.5,86,41.5,39,91.8,23,2,58.5,55,235,96,6.4,15.7,2.73
D'Andre Swift,57212,HB,DET,3,-0.9,10,82.6,0.0,0,1,0,5.0,1,7,11,0,69.6,82.1,75.4,24.3,91.1,1.1,1,0,43,10.5,10,95,0,19,82.1,78,6.3,6,111.2,23,1,6.3,6,166,206,10.8,8.7,2.13
Sterling Shepard,10674,WR,NYG,3,8.5,2,81.8,85.7,6,7,0,5.3,1,11,21,0,69.9,74.5,74.9,62.4,74.4,0.0,0,0,37,1.0,1,100,0,18,92.0,92,74.0,74,124.1,22,1,26.0,26,223,65,3.6,12.4,2.42
Corey Davis,11760,WR,NYJ,3,11.9,2,54.5,33.3,2,6,0,20.0,3,7,22,0,31.3,71.9,64.7,,62.1,1.9,2,3,35,0.0,0,107,0,12,93.5,100,16.8,18,65.9,22,2,81.3,87,146,43,3.6,12.2,1.46
Diontae Johnson,33441,WR,PIT,2,8.8,2,63.6,66.7,2,3,0,0.0,0,8,25,0,80.6,72.7,71.3,,72.0,0.0,0,1,41,0.0,0,73,1,14,95.9,70,8.2,6,78.0,22,1,91.8,67,141,88,6.3,10.1,2.01
T.J. Hockenson,40912,TE,DET,3,7.5,2,81.8,33.3,1,3,0,0.0,0,11,11,0,83.6,74.4,75.5,76.5,74.7,27.7,36,1,23,6.2,8,130,0,18,87.7,114,62.3,81,110.8,22,2,9.2,12,173,76,4.2,9.6,1.52
Mike Gesicki,47153,TE,MIA,3,9.4,0,61.9,0.0,0,4,0,0.0,0,8,17,0,80.6,72.7,71.1,33.4,70.4,3.8,4,1,27,2.9,3,104,0,13,91.3,95,74.0,77,59.0,21,0,22.1,23,127,27,2.1,9.8,1.34
Hunter Renfrow,47509,WR,LV,3,8.5,4,76.2,0.0,0,1,0,0.0,0,10,23,0,81.7,78.6,80.6,,81.1,0.0,0,0,27,0.0,0,96,0,16,94.8,91,65.6,63,121.9,21,1,34.4,33,204,96,6.0,12.8,2.24
DeVante Parker,9447,WR,MIA,3,14.6,1,61.9,50.0,5,10,0,7.1,1,9,17,0,64.4,72.7,69.4,,69.8,0.0,0,0,30,0.0,0,129,0,13,94.6,122,11.6,15,86.4,21,0,88.4,114,165,43,3.3,12.7,1.35
Rob Gronkowski,5567,TE,TB,3,11.8,3,76.2,75.0,3,4,0,5.9,1,9,30,0,66.7,73.3,78.2,61.7,88.5,69.4,75,1,26,16.7,18,108,3,16,82.4,89,19.4,21,121.8,21,4,9.3,10,184,76,4.8,11.5,2.07
Sammy Watkins,8639,WR,BLT,3,13.6,1,60.0,75.0,3,4,0,14.3,2,8,3,0,45.7,71.9,71.6,,69.6,0.0,0,1,49,0.0,0,107,0,12,92.5,99,20.6,22,74.6,20,0,79.4,85,208,66,5.5,17.3,2.1
Laviska Shenault Jr.,61220,WR,JAX,3,5.0,4,65.0,0.0,0,2,0,13.3,2,5,15,0,48.0,73.3,56.7,65.3,57.5,0.9,1,1,20,0.9,1,112,1,13,91.1,102,84.8,95,55.2,20,0,14.3,16,95,62,4.8,7.3,0.93
DeVonta Smith,61100,WR,PHI,3,15.1,1,55.0,0.0,0,7,0,0.0,0,6,24,0,79.4,71.9,64.8,,61.9,0.0,0,1,19,0.0,0,120,0,11,92.5,111,13.3,16,67.7,20,1,85.8,103,115,34,3.1,10.5,1.04
Tyler Lockett,9502,WR,SEA,3,14.8,2,80.0,33.3,1,3,0,0.0,0,8,29,0,81.7,73.3,75.0,,76.9,0.0,0,0,69,0.0,0,100,0,16,96.0,96,33.0,33,158.3,20,3,67.0,67,309,104,6.5,19.3,3.22
Courtland Sutton,48164,WR,DEN,3,16.5,1,75.0,50.0,3,6,0,0.0,0,8,10,0,81.1,73.0,75.2,,78.4,0.0,0,0,55,0.0,0,94,2,15,97.9,92,17.0,16,108.3,20,0,83.0,78,210,41,2.7,14.0,2.28
Allen Robinson II,8696,WR,CHI,3,7.9,1,50.0,20.0,2,10,0,16.7,2,6,6,0,41.1,71.1,60.4,,60.1,0.0,0,0,18,0.0,0,101,0,10,95.0,96,43.6,44,78.3,20,1,56.4,57,86,27,2.7,8.6,0.9
Jalen Reagor,61697,WR,PHI,3,9.7,2,68.4,0.0,0,2,0,0.0,0,4,24,0,80.0,79.5,65.2,,64.8,0.0,0,1,24,0.0,0,100,1,13,93.0,93,19.0,19,78.2,19,1,81.0,81,107,70,5.4,8.2,1.15
Kenny Golladay,11851,WR,NYG,3,14.2,2,57.9,42.9,3,7,0,8.3,1,9,21,0,60.2,71.5,75.4,,75.2,0.0,0,0,19,0.0,0,111,0,11,91.9,102,11.7,13,86.7,19,0,88.3,98,166,24,2.2,15.1,1.63
Darnell Mooney,48236,WR,CHI,3,8.7,1,63.2,0.0,0,2,0,0.0,0,5,6,0,79.4,72.7,63.7,,64.0,0.0,0,1,21,0.0,0,110,0,12,94.5,104,31.8,35,54.9,19,0,66.4,73,101,12,1.0,8.4,0.97
D.J. Chark Jr.,47702,WR,JAX,3,17.1,0,36.8,33.3,1,3,0,22.2,2,7,15,0,31.8,69.5,66.1,,64.2,0.0,0,1,41,0.0,0,118,1,7,92.4,109,11.0,13,79.7,19,2,89.0,105,154,25,3.6,22.0,1.41
Tyler Boyd,10689,WR,CIN,3,7.0,2,73.7,100.0,2,2,0,0.0,0,8,7,0,64.4,72.7,70.9,66.2,73.4,0.0,0,3,22,1.2,1,84,1,14,94.0,79,91.7,77,72.4,19,1,8.3,7,141,64,4.6,10.1,1.78
Henry Ruggs III,61102,WR,LV,3,16.6,2,61.1,100.0,2,2,0,8.3,1,9,23,0,60.6,75.3,74.6,,75.1,0.0,0,0,61,0.0,0,99,0,11,94.9,94,46.5,46,123.6,18,1,53.5,53,237,77,7.0,21.5,2.52
Elijah Moore,84302,WR,NYJ,3,13.7,0,44.4,0.0,0,1,1,11.1,1,2,22,0,58.5,71.1,59.5,,60.2,0.0,0,2,27,0.0,0,93,1,8,92.5,86,29.0,27,14.8,18,0,71.0,66,66,21,2.6,8.3,0.77
