player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Alexander Mattison,45817,HB,MIN,6,68,15,2,26.9,72,0,268,0,6,15,199,74.0,5,11,18,1,13,53.0,61.8,79.3,,27.0,75.1,59.1,60.0,48,0,120,15,66,72,0,0,16,83,0,268,199,2.93,3.9,1.82,54
Jalen Hurts,40291,QB,PHI,7,37,7,0,0.0,0,0,145,0,0,4,57,16.7,11,25,24,5,5,68.8,79.1,64.2,74.2,,60.0,79.6,60.0,27,3,0,0,1,136,216,29,1,37,5,361,126,1.91,5.5,0.0,20
Mike Davis,9559,HB,ATL,6,66,14,1,7.9,17,1,214,1,12,14,187,87.7,6,11,2,1,15,59.0,62.8,84.4,,60.2,59.4,63.9,58.6,17,1,88,18,151,77,0,0,23,84,1,214,187,2.83,3.2,0.58,51
Clyde Edwards-Helaire,57279,HB,KC,5,65,10,3,15.8,48,0,304,0,2,10,157,39.7,7,10,16,2,12,29.0,53.6,17.4,,37.8,58.4,54.6,60.0,17,1,61,8,97,69,0,0,9,73,0,304,157,2.42,4.7,0.63,52
Alex Collins,10805,HB,SEA,6,64,11,2,17.7,46,0,260,0,2,11,163,47.3,6,13,29,0,10,84.8,70.8,8.6,,66.5,62.5,72.0,60.0,25,1,65,6,63,73,0,0,6,70,2,260,163,2.55,4.1,1.03,54
Miles Sanders,40555,HB,PHI,7,63,9,5,35.3,106,0,300,0,10,9,167,61.4,8,16,24,0,25,85.3,68.8,28.0,,50.0,69.8,69.3,69.5,24,1,118,19,143,89,0,0,22,82,0,300,167,2.65,4.8,0.83,37
Elijah Mitchell,57272,HB,SF,4,63,11,2,19.6,58,0,296,0,1,11,215,61.1,10,15,28,0,20,84.7,72.1,79.8,,53.8,55.7,74.5,57.9,38,0,30,4,53,85,0,0,4,67,2,296,215,3.41,4.7,0.57,43
Tony Pollard,27126,HB,DAL,6,61,13,5,27.9,102,1,366,0,4,13,208,76.3,10,18,9,1,30,59.5,90.3,81.8,,31.6,70.3,90.8,60.0,28,1,115,15,53,72,0,0,15,76,1,366,208,3.41,6.0,2.17,28
Josh Jacobs,45953,HB,LV,5,60,12,1,7.4,15,0,204,1,5,12,143,54.8,4,11,23,0,17,85.2,75.2,82.6,,58.1,63.8,77.8,58.1,15,0,110,14,90,74,0,0,16,74,5,204,143,2.38,3.4,1.22,42
Devin Singletary,40485,HB,BUF,6,60,15,4,32.5,101,0,311,2,4,15,167,72.4,6,12,4,4,17,22.0,54.6,84.6,,26.2,28.8,72.4,73.1,46,0,38,13,124,72,0,0,17,73,1,311,167,2.78,5.2,0.31,41
Latavius Murray,7962,HB,BLT,6,59,4,0,0.0,0,0,212,1,0,4,153,16.5,2,18,3,0,30,84.1,64.1,81.7,,42.5,42.2,70.6,63.2,14,0,25,4,62,85,0,0,5,63,4,212,153,2.59,3.6,0.4,29
Michael Carter,57337,HB,NYJ,6,58,14,0,0.0,0,0,202,2,6,14,163,74.9,4,12,22,1,10,55.3,62.1,0.0,,50.7,49.7,70.1,60.4,14,2,131,17,89,67,0,0,21,75,2,202,163,2.81,3.5,1.47,48
Khalil Herbert,41668,HB,CHI,6,58,12,2,19.4,54,0,279,1,4,12,189,80.2,7,16,6,0,9,85.6,84.5,81.2,,57.8,60.2,87.1,62.3,29,0,48,7,61,67,0,0,8,65,1,279,189,3.26,4.8,0.79,47
Sony Michel,27589,HB,LA,7,56,12,3,21.5,45,0,209,0,0,12,147,52.5,6,12,26,1,17,48.8,60.9,82.5,,47.0,50.9,65.2,60.0,15,0,20,4,47,61,0,0,5,60,1,209,147,2.63,3.7,0.43,39
Cordarrelle Patterson,7810,HB,ATL,6,55,9,0,0.0,0,0,233,0,6,9,172,57.2,10,12,2,1,13,86.3,83.1,85.1,60.0,63.7,88.3,70.7,59.3,14,0,296,27,103,64,0,0,32,82,2,233,172,3.13,4.2,2.87,42
Myles Gaskin,45914,HB,MIA,7,54,10,5,32.5,79,0,243,1,7,10,127,48.8,8,10,17,1,26,57.5,68.0,84.6,,36.9,69.2,71.0,60.0,18,0,146,28,134,56,0,0,35,82,0,243,127,2.35,4.5,1.09,28
Zack Moss,40341,HB,BUF,5,54,9,1,8.2,17,0,208,1,4,9,127,47.8,2,13,4,2,19,27.7,64.2,81.9,,24.9,40.8,76.4,53.1,17,0,109,10,85,80,0,0,14,64,3,208,127,2.35,3.9,1.28,29
Saquon Barkley,45791,HB,NYG,5,54,10,3,37.4,73,0,195,2,2,10,139,45.4,3,9,21,1,29,52.6,62.8,83.3,,80.2,51.7,66.2,59.6,41,0,130,14,113,68,0,0,20,68,2,195,139,2.57,3.6,1.15,23
Chris Carson,12004,HB,SEA,4,54,10,2,27.2,63,0,232,0,6,10,165,81.5,2,11,29,1,21,49.1,70.7,2.5,,35.0,58.1,75.0,59.4,33,1,29,6,55,61,0,0,6,60,3,232,165,3.06,4.3,0.53,31
Christian McCaffrey,11763,HB,CAR,3,52,10,3,24.4,49,0,201,0,7,10,140,67.3,5,7,5,0,24,84.1,77.8,80.7,,64.6,92.7,66.1,59.5,18,0,163,16,56,60,0,0,17,68,1,201,140,2.69,3.9,2.91,28
Darrel Williams,13014,HB,KC,7,52,3,0,0.0,0,0,181,1,4,3,113,23.4,3,17,16,0,21,84.1,63.3,85.5,,28.1,52.7,69.0,70.8,11,0,102,13,133,61,0,0,17,65,4,181,113,2.17,3.5,0.77,30
A.J. Dillon,57165,HB,GB,7,52,11,3,33.8,78,0,231,1,2,11,169,68.1,3,12,12,2,22,27.5,67.2,6.9,,51.9,49.9,73.1,60.2,36,1,90,10,63,63,0,0,12,62,0,231,169,3.25,4.4,1.43,30
Devontae Booker,10770,HB,NYG,6,49,6,1,12.2,19,0,156,2,1,6,112,26.2,4,7,21,0,26,83.5,51.7,84.5,,42.6,55.1,52.0,57.1,19,0,73,12,106,68,0,0,14,61,2,156,112,2.29,3.2,0.69,22
Josh Allen,46601,QB,BUF,6,28,6,3,24.8,53,0,137,0,0,3,49,18.8,7,17,4,3,7,66.8,83.7,86.2,79.5,,90.6,74.8,60.0,22,1,0,0,0,147,77,16,0,28,2,214,79,1.8,4.9,,5
Kyler Murray,38334,QB,ARZ,7,31,1,0,0.0,0,0,36,0,0,1,20,2.1,4,10,1,6,3,40.3,86.5,65.0,90.6,,,46.5,60.5,18,1,0,0,0,201,90,12,0,31,3,126,28,0.65,2.9,,13
Kenyan Drake,10707,HB,LV,7,42,7,1,11.3,18,0,160,1,4,7,119,51.9,3,9,23,0,14,84.0,69.7,83.5,,45.0,68.3,74.2,39.6,18,0,187,18,112,54,0,0,21,60,2,160,119,2.83,3.8,1.67,27
Daniel Jones,39395,QB,NYG,7,25,3,2,26.6,61,0,121,0,0,2,38,11.7,7,13,21,5,2,43.6,77.0,86.4,75.9,72.2,95.6,58.7,60.0,46,2,16,1,1,144,108,16,1,26,2,229,69,1.68,5.6,16.0,10
Ronald Jones,34001,HB,TB,7,41,3,1,10.5,19,0,181,0,0,3,96,16.0,4,9,30,2,29,25.1,54.0,77.8,,17.9,63.9,54.9,60.0,19,0,33,3,38,48,0,0,4,44,1,181,96,2.34,4.4,0.87,11
Phillip Lindsay,12660,HB,HST,7,38,1,1,36.1,35,0,97,1,0,1,82,5.3,2,5,13,0,19,81.3,56.5,78.9,,80.8,51.3,58.1,44.3,35,0,37,3,22,47,0,0,4,41,1,97,82,2.16,2.6,1.68,17
Peyton Barber,10927,HB,LV,3,37,8,2,32.2,46,0,143,1,0,8,147,79.5,5,9,23,1,21,36.6,69.3,75.4,,84.1,44.0,70.7,60.0,27,0,31,3,20,42,0,0,5,40,1,143,147,3.97,3.9,1.55,16
Taylor Heinicke,9896,QB,WAS,7,8,2,0,0.0,0,0,20,0,0,0,0,0.0,8,12,32,2,0,66.2,56.7,63.6,55.7,,,61.3,60.0,38,1,-2,1,0,155,202,27,1,9,1,222,80,2.29,6.3,,2
Damien Williams,9205,HB,CHI,6,35,6,1,16.2,23,0,142,0,4,6,87,54.0,3,9,6,0,8,81.4,74.0,83.8,,67.3,74.7,71.4,58.0,23,0,64,11,54,42,0,0,14,46,2,142,87,2.49,4.1,1.19,24
Nyheim Hines,48103,HB,IND,7,34,10,0,0.0,0,0,115,2,5,10,79,69.7,1,8,14,0,12,85.2,57.9,84.7,,44.3,52.8,63.4,57.7,11,0,131,16,93,47,0,0,22,50,1,115,79,2.32,3.4,1.41,19
Justin Fields,82118,QB,CHI,7,16,5,0,0.0,0,0,12,0,0,3,18,21.1,5,8,6,6,1,28.9,49.3,0.0,49.0,,,60.0,60.5,16,4,0,0,0,153,128,18,0,16,1,140,114,3.35,4.1,,5
Ty'Son Williams,38287,HB,BLT,5,33,7,3,39.4,71,0,180,0,0,7,109,55.1,6,7,3,1,26,37.1,63.2,82.2,,88.2,63.6,60.8,56.4,35,0,84,9,73,46,0,0,11,42,1,180,109,3.3,5.5,1.15,7
Malcolm Brown,9902,HB,MIA,7,33,5,2,32.0,40,0,125,0,0,5,92,38.7,3,6,17,0,12,80.5,61.2,2.7,,91.7,54.0,56.8,60.0,24,1,10,3,38,41,0,0,4,36,1,125,92,2.79,3.8,0.26,21
Patrick Mahomes,11765,QB,KC,7,5,0,0,0.0,0,0,-4,0,0,0,0,0.0,10,15,16,4,0,33.8,75.8,65.8,72.9,,,73.9,60.1,23,2,0,0,0,141,223,27,0,5,1,219,38,1.19,6.8,,0
Samaje Perine,11869,HB,CIN,6,31,7,1,33.1,46,0,139,1,0,7,133,77.0,4,4,7,0,5,80.8,62.2,82.2,,52.8,61.7,62.5,60.0,46,0,77,8,59,37,0,0,10,39,1,139,133,4.29,4.5,1.31,25
Ty Johnson,45769,HB,NYJ,6,31,5,1,16.8,17,0,101,3,2,5,65,34.1,3,7,22,0,12,40.6,58.7,84.3,,37.9,58.1,62.1,60.0,17,0,116,12,92,36,0,0,20,43,1,101,65,2.1,3.3,1.26,18
Trey Sermon,57372,HB,SF,4,31,7,2,23.0,31,0,135,1,0,7,92,63.0,2,7,28,0,16,79.9,65.3,78.6,,39.6,39.3,73.2,57.6,16,0,3,2,34,38,0,0,3,33,1,135,92,2.97,4.4,0.09,15
J.D. McKissic,11047,HB,WAS,7,29,0,0,0.0,0,0,122,2,2,0,52,6.6,3,9,32,0,11,81.8,62.3,85.5,,54.2,63.1,61.7,59.3,11,1,249,25,147,45,0,0,32,54,1,122,52,1.79,4.2,1.69,18
Jameis Winston,9434,QB,NO,6,15,5,0,0.0,0,0,4,0,0,0,4,0.0,7,14,20,2,0,54.6,73.3,58.0,66.1,,,88.7,61.2,18,4,0,0,0,166,122,13,0,15,1,126,103,3.68,4.5,,0
Marlon Mack,11898,HB,IND,5,28,3,1,21.8,22,0,101,0,0,3,86,30.7,4,6,14,0,11,79.3,56.7,77.5,,82.2,57.8,56.0,60.0,22,0,8,2,21,31,0,0,4,30,0,101,86,3.07,3.6,0.38,17
Trey Lance,91399,QB,SF,4,18,0,0,0.0,0,0,52,0,0,0,31,0.0,4,6,28,0,12,84.8,59.0,81.0,58.4,,,59.6,60.0,15,0,0,0,0,45,81,10,0,18,1,133,109,3.89,4.8,,2
Salvon Ahmed,57472,HB,MIA,7,28,2,0,0.0,0,0,75,2,3,2,57,27.5,0,3,17,0,5,80.2,59.7,82.2,,84.2,60.5,57.4,60.0,8,0,93,9,57,30,0,0,14,37,0,75,57,2.04,2.7,1.63,22
David Johnson,9519,HB,HST,7,27,3,0,0.0,0,0,104,0,4,3,67,37.8,2,2,13,1,8,38.3,60.2,86.0,,28.0,71.2,55.1,54.9,13,0,154,19,112,38,0,0,22,46,0,104,67,2.48,3.9,1.38,14
Sam Darnold,29048,QB,CAR,7,18,2,0,0.0,0,0,12,0,0,0,3,0.0,4,13,5,5,1,52.0,61.8,1.3,60.1,,,73.3,60.0,30,5,0,0,0,178,91,9,0,18,5,103,47,1.74,3.8,,2
Kenneth Gainwell,77737,HB,PHI,7,26,2,0,0.0,0,0,120,3,2,2,59,20.2,3,6,24,1,5,38.0,71.4,85.3,,70.3,81.5,62.7,59.2,13,0,164,19,97,37,0,0,27,45,2,120,59,2.27,4.6,1.69,20
Trevor Lawrence,77632,QB,JAX,6,15,4,0,0.0,0,0,43,0,0,2,24,21.3,5,8,15,3,1,78.2,56.8,85.9,54.5,,,66.3,60.0,12,0,0,0,0,132,78,11,0,15,2,121,52,2.0,4.7,,12
D'Ernest Johnson,45734,HB,CLV,5,25,6,2,25.5,40,0,157,0,3,6,83,106.7,4,7,8,0,15,79.4,90.6,77.0,,75.8,72.1,88.7,60.2,20,0,29,3,23,37,0,0,3,28,1,157,83,3.32,6.3,1.26,8
Carlos Hyde,8692,HB,JAX,5,24,4,1,16.7,18,0,108,0,0,4,65,41.7,2,8,15,0,11,78.7,70.0,81.5,,59.8,52.6,75.3,60.0,18,0,14,2,46,27,0,0,4,26,0,108,65,2.71,4.5,0.3,9
Larry Rountree III,57308,HB,LAC,4,24,2,0,0.0,0,0,60,1,0,2,50,16.7,1,4,27,0,8,80.7,41.4,76.5,,35.7,33.6,47.6,60.0,13,0,-1,1,24,29,0,0,2,25,0,60,50,2.08,2.5,-0.04,15
Carson Wentz,10636,QB,IND,7,10,3,0,0.0,0,0,9,0,0,0,3,0.0,4,6,14,4,0,33.5,74.9,64.4,74.3,,,61.1,60.0,17,3,0,0,0,185,88,12,0,10,1,97,34,1.55,4.4,,2
Dak Prescott,10769,QB,DAL,6,13,1,0,0.0,0,0,2,0,0,0,5,0.0,3,1,9,6,1,35.0,82.9,63.9,87.7,,58.4,29.4,60.2,21,1,0,0,1,184,68,9,0,13,0,70,70,3.18,3.2,0.0,2
Tevin Coleman,9506,HB,NYJ,4,21,2,1,23.3,17,0,73,0,0,2,68,28.2,1,5,22,0,8,78.4,59.4,75.3,,67.6,77.4,56.2,60.0,17,0,17,2,11,22,0,0,2,23,0,73,68,3.24,3.5,1.55,13
Justin Herbert,28237,QB,LAC,6,12,0,0,0.0,0,0,3,0,0,0,5,0.0,3,9,27,1,1,90.7,86.8,86.3,83.5,,,74.8,60.0,11,0,0,0,0,136,69,9,0,12,1,72,71,3.38,3.4,,0
Ryan Tannehill,7014,QB,TEN,7,10,3,0,0.0,0,0,17,0,0,0,10,0.0,5,13,31,4,0,65.6,89.9,66.6,85.7,,59.1,83.8,60.3,28,2,0,0,1,224,122,11,0,10,3,139,52,2.48,6.6,0.0,3
Devonta Freeman,8738,HB,BLT,6,20,6,2,43.1,47,0,109,0,1,6,51,68.7,3,6,3,0,11,78.0,70.5,81.1,,29.6,60.5,79.3,49.1,31,0,59,6,53,35,0,0,6,26,2,109,51,2.55,5.5,1.11,8
Baker Mayfield,46518,QB,CLV,6,4,3,0,0.0,0,0,2,0,0,0,1,0.0,2,4,8,4,0,40.3,70.1,61.0,71.0,,60.0,52.4,60.0,12,2,11,0,1,182,73,16,0,4,1,75,26,1.3,3.8,11.0,1
Derek Carr,8671,QB,LV,7,13,0,0,0.0,0,0,4,0,0,0,3,0.0,0,4,23,5,0,81.1,89.1,65.6,89.9,,,47.6,60.4,8,2,0,0,0,169,25,7,0,13,0,29,13,0.65,1.5,,2
Matthew Stafford,4924,QB,LA,7,15,0,0,0.0,0,0,-5,0,0,0,0,0.0,0,4,26,1,0,78.9,80.4,16.5,79.0,,,70.1,60.0,9,4,0,0,0,168,29,5,0,15,0,24,2,0.1,1.2,,2
Tony Jones Jr.,40498,HB,NO,4,19,3,0,0.0,0,0,77,0,0,3,40,27.5,0,4,20,0,5,77.7,78.0,77.6,,80.5,58.7,79.5,60.0,9,0,10,4,24,25,0,0,5,23,0,77,40,2.11,4.1,0.42,13
Joe Burrow,28022,QB,CIN,7,11,1,0,0.0,0,1,12,0,0,0,8,0.0,0,5,7,0,0,90.4,86.4,86.1,84.8,,,63.0,60.0,9,2,0,0,0,165,32,7,0,11,0,44,28,1.56,2.4,,0
Elijhaa Penny,11300,FB,NYG,7,17,1,0,0.0,0,0,54,0,0,1,46,15.0,0,6,21,0,6,76.4,65.4,0.0,,65.9,56.2,65.7,68.5,9,1,1,1,14,36,0,0,2,18,1,54,46,2.71,3.2,0.07,7
Rhamondre Stevenson,98689,HB,NE,3,17,3,0,0.0,0,0,48,0,2,3,47,65.8,1,2,19,1,13,26.0,58.6,75.8,,21.2,45.3,64.3,58.8,11,0,48,4,17,22,0,0,4,21,1,48,47,2.76,2.8,2.82,2
Le'Veon Bell,7829,HB,BLT,3,17,2,0,0.0,0,0,34,1,0,2,24,15.7,0,2,3,0,13,77.0,56.5,79.4,,60.2,36.9,61.0,73.0,7,0,-1,1,29,21,0,0,3,18,1,34,24,1.41,2.0,-0.03,3
Teddy Bridgewater,8667,QB,DEN,7,7,2,0,0.0,0,0,3,0,0,0,1,0.0,3,8,10,1,0,78.4,75.6,62.7,74.4,,,63.5,60.0,13,1,0,0,0,155,66,10,0,7,0,69,49,2.88,4.1,,0
Jimmy Garoppolo,8697,QB,SF,5,13,1,0,0.0,0,0,10,0,0,1,10,5.9,0,5,28,5,0,29.1,56.8,84.6,56.1,,,58.4,60.0,7,1,0,0,0,116,16,4,0,13,1,26,25,1.47,1.5,,4
Jacoby Brissett,10725,QB,MIA,6,5,1,0,0.0,0,0,3,0,0,0,2,0.0,2,7,17,4,0,54.2,75.6,84.2,73.6,,,67.1,60.6,19,2,0,0,0,59,54,11,0,5,1,57,13,0.81,3.6,,0
Aaron Rodgers,2241,QB,GB,7,8,1,0,0.0,0,0,-6,0,0,0,1,0.0,2,5,12,0,0,90.5,81.7,62.1,79.4,,,71.1,60.0,16,1,-4,1,0,159,50,8,1,9,2,44,31,1.94,2.8,,0
Taysom Hill,12112,QB,NO,5,14,9,0,0.0,0,0,63,0,1,7,47,158.0,1,8,20,0,13,77.5,75.6,82.2,40.2,43.6,68.5,90.7,48.2,14,0,37,3,32,66,14,2,4,17,3,77,55,3.44,4.8,1.16,0
Russell Wilson,7077,QB,SEA,5,6,0,0,0.0,0,0,-3,0,0,0,0,0.0,4,6,29,1,1,88.6,90.3,48.2,89.5,,,69.7,60.0,16,1,0,0,0,98,74,10,0,6,1,71,12,0.75,4.4,,0
Royce Freeman,45747,HB,CAR,6,15,2,0,0.0,0,0,52,0,1,2,34,37.8,1,3,5,0,10,76.1,59.0,80.4,,58.9,51.4,64.2,60.0,13,0,15,3,56,18,0,0,4,18,0,52,34,2.27,3.5,0.27,5
Jared Goff,10635,QB,DET,7,3,0,1,22.4,17,1,17,0,0,0,2,0.0,3,3,11,6,0,40.2,61.5,44.5,63.8,,60.0,37.7,60.0,26,5,0,0,1,159,59,10,0,3,0,76,17,1.31,5.8,0.0,1
Mac Jones,60323,QB,NE,7,8,0,0,0.0,0,0,7,0,0,0,3,0.0,2,7,19,3,0,62.7,82.6,41.0,80.5,72.6,58.9,70.4,60.9,13,2,0,0,1,159,38,5,0,8,0,45,6,0.46,3.5,0.0,0
Tom Brady,698,QB,TB,7,8,2,0,0.0,0,0,-1,0,0,0,0,0.0,1,5,30,2,0,90.9,92.5,86.7,91.2,,,75.3,60.0,13,0,0,0,0,149,38,5,0,8,1,37,15,1.15,2.8,,0
J.J. Taylor,25512,HB,NE,4,13,0,1,57.7,15,0,26,0,1,0,20,9.0,1,3,19,1,7,24.4,63.9,75.7,,67.1,36.6,74.6,60.0,15,0,8,4,21,17,0,0,4,17,2,26,20,1.54,2.0,0.38,2
Tua Tagovailoa,60326,QB,MIA,4,4,0,0,0.0,0,0,1,0,0,0,0,0.0,0,4,17,0,1,87.4,80.9,83.4,78.0,,,71.6,60.8,9,1,0,0,0,68,51,7,0,4,1,52,13,1.18,4.7,,0
Justin Jackson,29539,HB,LAC,5,10,1,0,0.0,0,0,22,0,0,1,27,15.9,0,2,27,0,5,75.5,62.7,78.1,,25.3,65.0,66.4,60.0,7,0,34,7,29,14,0,0,7,17,0,22,27,2.7,2.2,1.17,5
Matt Ryan,4317,QB,ATL,6,6,3,0,0.0,0,0,-4,0,0,0,0,0.0,1,1,2,3,0,64.4,85.2,86.2,84.5,,58.9,49.6,60.8,17,2,0,0,1,139,30,4,0,6,0,26,19,1.9,2.6,0.0,1
