player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Malcolm Jenkins,4937,S,NO,3,122,0,20,0,6.7,28.6,84.3,19.5,5.6,0,1,14.3,74.7,1,31,0.0,0,1,7.7,2,43,35.2,51,1,2,7,0,34,27,0.9,17.0,0,1,3.7,81.8,93.3,7.4,6.1,0,0,0.0,60.4,0,20,0.0,0,0,121.2,9,70,57.4,75,4,8,11,1,64,41,1.0,7.1
Jason McCourty,5127,S,MIA,3,94,0,17,0,7.8,50.0,94.1,22.5,11.3,0,2,50.0,76.7,0,9,0.0,0,2,57.3,2,48,51.1,51,1,2,4,0,13,13,0.3,6.5,0,0,25.0,100.0,97.6,39.0,39.0,0,0,0.0,59.3,0,25,0.0,0,0,118.8,1,41,43.6,42,0,1,1,0,25,0,0.6,25.0
Joe Haden,5532,CB,PIT,2,84,0,25,0,13.6,100.0,100.0,3.8,3.8,0,0,0.0,38.6,0,37,0.0,0,0,158.3,5,22,26.2,22,0,4,5,1,82,22,4.3,16.4,0,0,16.0,0.0,100.0,,23.5,0,0,0.0,79.7,0,,0.0,0,0,39.6,0,52,61.9,52,1,2,2,0,0,0,0.0,
Jason Pierre-Paul,5540,ED,TB,2,16,0,30,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,9,0,0,0,0,0,0,,,0,1,1.5,100.0,11.1,4.5,4.5,0,0,0.0,88.7,0,6,0.0,0,0,85.4,2,9,56.3,81,2,6,2,0,9,6,1.0,4.5
Kareem Jackson,5545,S,DEN,3,123,0,10,0,,,100.0,,,0,0,,57.7,0,,0.0,0,0,0.0,0,37,30.1,37,0,2,0,0,0,0,0.0,,0,0,12.5,0.0,100.0,,17.0,0,0,0.0,89.4,1,,0.0,0,0,0.0,0,37,30.1,37,0,2,2,0,0,0,0.0,
Devin McCourty,5552,S,NE,3,98,0,19,0,,,100.0,,,1,0,,66.1,0,,0.0,0,0,0.0,0,50,51.0,50,0,3,0,0,0,0,0.0,,0,2,28.7,33.3,95.7,42.0,14.0,0,1,33.3,64.7,1,27,0.0,0,1,27.8,1,45,45.9,47,0,3,3,0,27,0,0.6,27.0
Jerry Hughes,5556,ED,BUF,3,4,0,4,0,,,4.2,,,0,0,,60.5,0,,0.0,0,0,0.0,0,1,25.0,24,0,1,0,0,0,0,0.0,,0,0,15.0,100.0,8.6,2.0,2.0,0,0,0.0,46.1,0,18,,0,0,118.8,1,3,75.0,35,0,0,1,0,18,3,9.0,18.0
Carlos Dunlap,5579,ED,SEA,3,7,0,29,0,,,6.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,14.3,16,0,0,0,0,0,0,,,0,0,,,13.6,,,0,0,,63.4,0,,,0,0,0.0,0,6,85.7,44,0,0,0,0,0,0,0.0,
Corey Peters,5607,DI,ARZ,3,1,0,1,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,7,0,0,0,0,0,0,,,0,0,,,7.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,13,0,0,0,0,0,0,0.0,
Andrew Sendejo,6118,S,IND,1,8,0,14,0,,,100.0,,,0,0,,61.7,0,,,0,0,0.0,0,4,50.0,4,0,0,0,0,0,0,0.0,,0,0,-2.0,100.0,75.0,3.0,3.0,0,0,0.0,74.9,0,-2,0.0,0,0,79.2,1,3,37.5,4,1,1,1,0,-2,0,-0.7,-2.0
Von Miller,6154,ED,DEN,3,7,0,10,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,30,2,0,0,0,0,0,,,0,0,,,20.0,,,0,0,,78.1,0,,0.0,0,0,0.0,0,5,71.4,25,1,1,0,0,0,0,0.0,
Patrick Peterson,6157,CB,MIN,3,113,0,18,0,3.0,0.0,100.0,,14.0,0,0,0.0,67.4,0,,,0,0,39.6,0,14,12.4,14,0,0,1,0,0,0,0.0,,0,1,7.1,100.0,100.0,8.6,8.6,0,0,0.0,57.0,0,77,25.0,1,0,158.3,8,72,63.7,72,1,2,8,2,145,95,2.1,18.1
J.J. Watt,6163,DI,ARZ,3,2,0,1,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,30,0,0,0,0,0,0,,,0,0,,,3.8,,,0,0,,57.7,0,,,0,0,0.0,0,2,100.0,53,0,0,0,0,0,0,0.0,
Robert Quinn,6166,ED,CHI,3,14,0,6,0,,,11.1,,,0,0,,61.2,0,,100.0,1,0,0.0,0,2,14.3,18,1,0,0,0,0,0,0.0,,0,0,11.0,0.0,26.5,,9.0,0,0,0.0,63.3,0,,,0,0,39.6,0,9,64.3,34,1,0,1,0,0,0,0.0,
Ryan Kerrigan,6168,ED,PHI,3,1,0,24,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,2,0,0,0,0,0,0,,,0,0,,,2.9,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,35,0,0,0,0,0,0,0.0,
