player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Calais Campbell,4364,DI,BLT,10,1,1,3,73.2,9,17,296,99.7,12.2,36,1,4.4,0,320,319,26,0,75.2,5,13,144,100.0,16.7,24,6.3,0,154,154,18
Malcolm Jenkins,4937,S,NO,10,0,0,20,59.1,0,1,34,8.5,8.8,3,1,4.4,1,412,35,2,0,57.6,0,1,19,10.4,5.3,1,7.9,1,183,19,2
Jason McCourty,5127,S,MIA,7,0,0,17,54.5,0,0,4,2.1,0.0,0,0,0.0,0,194,4,0,0,55.5,0,0,2,2.2,0.0,0,0.0,0,93,2,0
Steve McLendon,5232,DI,TB,7,0,0,30,55.3,1,4,79,97.7,7.6,6,0,3.2,0,86,84,5,0,62.0,0,4,23,100.0,17.4,4,8.7,0,24,24,4
Ndamukong Suh,5527,DI,TB,10,1,0,30,54.4,7,12,290,97.8,7.6,22,2,4.3,3,315,308,22,0,53.7,4,9,127,98.6,11.8,15,6.7,2,141,139,15
Gerald McCoy,5528,DI,LV,1,0,0,23,55.2,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Tyson Alualu,5535,DI,PIT,2,0,0,25,59.4,1,1,38,100.0,7.9,3,0,2.6,0,40,40,2,0,61.3,1,1,29,100.0,10.3,3,3.4,0,30,30,2
Brandon Graham,5538,ED,PHI,2,0,0,24,60.6,1,1,30,100.0,10.0,3,0,3.3,0,32,32,2,0,69.2,1,1,14,100.0,21.4,3,7.1,0,15,15,2
Jason Pierre-Paul,5540,ED,TB,8,4,0,30,55.4,2,12,263,89.2,5.7,15,3,3.8,3,316,282,17,1,56.4,1,7,109,93.8,8.3,9,5.5,2,130,122,10
Kareem Jackson,5545,S,DEN,10,0,0,10,61.0,0,0,2,0.5,50.0,1,0,50.0,1,374,2,1,0,56.5,0,0,2,1.1,0.0,0,0.0,0,179,2,0
Devin McCourty,5552,S,NE,11,0,0,19,52.4,0,0,5,1.2,0.0,0,0,0.0,0,404,5,0,0,54.0,0,0,2,1.1,0.0,0,0.0,0,175,2,0
Jerry Hughes,5556,ED,BUF,10,2,1,4,90.1,3,24,199,94.8,21.1,42,3,7.8,2,233,221,29,0,90.3,2,15,90,92.8,30.0,27,11.7,2,111,103,19
Linval Joseph,5571,DI,LAC,9,0,1,27,85.8,1,12,169,100.0,14.8,25,1,4.4,1,182,182,14,0,86.6,0,6,55,100.0,23.6,13,7.3,1,60,60,7
Carlos Dunlap,5579,ED,SEA,10,4,0,29,62.7,3,15,200,88.7,13.5,27,1,5.5,2,239,212,20,3,64.6,2,7,98,93.8,15.3,15,5.6,1,113,106,10
Corey Peters,5607,DI,ARZ,8,0,0,1,69.6,0,5,80,96.5,10.0,8,0,3.1,0,86,83,5,0,68.4,0,3,31,100.0,16.1,5,4.8,0,32,32,3
Everson Griffen,5624,ED,MIN,9,0,0,18,79.0,6,22,285,97.5,19.3,55,7,6.7,5,317,309,33,0,85.8,4,16,139,97.5,28.8,40,9.4,3,158,154,23
Al Woods,5646,DI,SEA,10,3,0,29,64.7,2,8,192,99.0,8.9,17,1,3.1,1,207,205,11,1,70.2,0,6,54,100.0,16.7,9,7.4,1,60,60,7
Andrew Sendejo,6118,S,IND,8,0,2,14,56.1,0,1,9,3.4,0.0,0,2,5.6,0,295,10,1,0,51.2,0,0,5,3.2,0.0,0,0.0,0,157,5,0
Von Miller,6154,ED,LA,8,0,1,26,79.2,4,21,189,91.3,20.6,39,3,9.3,5,218,199,30,0,85.5,3,16,92,95.0,29.3,27,14.7,4,100,95,23
J.J. Watt,6163,DI,ARZ,7,2,0,1,83.1,11,16,208,98.2,18.3,38,1,7.0,1,221,217,28,1,81.9,5,10,88,100.0,22.7,20,9.7,1,92,92,16
Robert Quinn,6166,ED,CHI,9,0,2,6,78.7,2,18,229,89.9,17.0,39,5,8.7,10,276,248,30,0,78.5,1,13,110,95.2,21.8,24,13.6,8,126,120,22
Ryan Kerrigan,6168,ED,PHI,11,0,0,24,66.1,1,13,128,98.5,14.1,18,0,5.5,0,137,135,14,0,74.5,1,8,46,98.0,28.3,13,9.8,0,51,50,9
Cameron Jordan,6176,ED,NO,10,2,0,20,67.5,9,20,325,98.6,12.9,42,0,5.7,4,350,345,33,0,65.1,4,11,151,100.0,15.2,23,6.3,2,160,160,17
Jimmy Smith,6179,CB,BLT,7,0,0,3,56.2,0,0,2,2.4,0.0,0,1,0.0,0,85,2,0,0,,0,0,0,0.0,,0,,0,35,0,0
Cameron Heyward,6183,DI,PIT,10,6,0,25,86.8,6,29,320,100.0,17.2,55,3,7.0,5,339,339,40,3,90.1,2,21,165,100.0,21.8,36,9.4,4,176,176,27
Jabaal Sheard,6189,ED,MIA,1,0,0,17,52.6,0,0,8,88.9,0.0,0,1,0.0,0,9,8,0,0,55.5,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Justin Houston,6222,ED,BLT,9,0,0,3,82.4,12,13,225,93.4,17.3,39,1,7.8,5,258,241,30,0,89.0,8,6,111,93.8,22.5,25,9.0,3,128,120,17
K.J. Wright,6251,LB,LV,10,0,0,23,57.6,0,2,2,2.2,100.0,2,0,50.0,0,92,2,2,0,59.1,0,1,1,3.3,100.0,1,50.0,0,30,1,1
Richard Sherman,6306,CB,TB,3,0,0,30,68.3,0,1,4,4.0,50.0,2,2,12.5,0,100,4,1,0,58.7,0,0,1,2.9,0.0,0,0.0,0,35,1,0
Pernell McPhee,6317,ED,BLT,9,0,0,3,56.2,1,4,99,92.6,10.1,10,1,3.5,1,121,112,6,0,55.0,0,3,45,90.9,11.1,5,5.6,1,55,50,4
Lawrence Guy,6385,DI,NE,11,0,0,19,57.7,3,7,131,100.0,8.4,11,0,5.3,2,144,144,12,0,75.8,1,3,28,100.0,25.0,7,10.7,1,30,30,5
Malcolm Smith,6394,LB,CLV,10,0,0,8,48.9,0,0,14,7.3,0.0,0,2,0.0,0,191,14,0,0,53.1,0,0,3,3.8,0.0,0,0.0,0,80,3,0
Chris Harris Jr.,6457,CB,LAC,7,0,0,27,49.9,1,0,7,3.2,0.0,0,1,7.1,0,219,7,1,0,53.5,0,0,3,2.6,0.0,0,0.0,0,116,3,0
Josh Bynes,6503,LB,BLT,7,0,0,3,75.6,1,2,15,10.8,13.3,2,0,16.7,1,139,15,4,0,72.3,0,2,7,14.0,14.3,1,14.3,0,50,7,2
Mario Addison,6558,ED,BUF,10,0,1,4,64.6,1,19,168,96.4,16.1,27,2,7.7,3,194,187,23,0,65.0,1,13,82,96.0,23.2,19,11.0,2,99,95,16
Fletcher Cox,7018,DI,PHI,11,0,1,24,74.4,4,21,302,100.0,12.9,39,3,4.5,1,320,320,26,0,85.1,4,16,134,100.0,23.1,31,8.2,1,144,144,21
Michael Brockers,7020,DI,DET,10,0,0,11,51.6,0,4,195,99.5,4.1,8,2,1.5,1,206,205,5,0,58.4,0,1,62,100.0,9.7,6,2.4,1,66,66,2
Melvin Ingram III,7024,ED,KC,9,1,0,16,78.4,6,19,193,89.2,17.1,33,2,7.0,1,231,206,26,1,80.6,5,13,108,91.3,22.2,24,8.3,0,127,116,18
Chandler Jones,7027,ED,ARZ,9,1,0,1,90.2,11,10,274,92.7,16.1,44,1,6.8,8,313,290,29,0,89.9,7,8,118,95.5,20.3,24,10.6,5,132,126,20
Dont'a Hightower,7030,LB,NE,10,0,0,19,60.7,2,12,73,30.5,12.3,9,0,11.0,1,256,78,15,0,62.9,2,8,48,52.0,18.8,9,12.5,1,100,52,11
Whitney Mercilus,7031,ED,GB,10,0,0,12,65.9,1,11,178,98.4,15.2,27,0,5.1,3,193,190,15,0,72.6,0,10,83,98.9,24.1,20,9.6,3,93,92,13
Jackrabbit Jenkins,7043,CB,TEN,10,0,1,31,73.8,0,0,1,0.4,100.0,1,6,0.0,0,463,2,0,0,68.5,0,0,1,0.5,100.0,1,0.0,0,216,1,0
Bobby Wagner,7050,LB,SEA,10,0,0,29,71.2,2,6,37,9.0,16.2,6,1,13.5,1,465,42,9,0,78.2,2,3,21,12.8,19.0,4,11.9,0,187,24,5
Tavon Wilson,7051,S,SF,3,0,0,28,60.0,0,0,1,1.6,0.0,0,0,0.0,0,61,1,0,0,,0,0,0,0.0,,0,,0,27,0,0
Lavonte David,7060,LB,TB,8,1,0,30,65.4,2,5,43,12.5,16.3,7,1,8.1,0,369,46,7,0,63.8,1,3,16,12.5,18.8,3,12.5,0,152,19,4
Demario Davis,7079,LB,NO,10,0,0,20,64.8,5,4,77,19.6,11.7,9,2,9.7,3,409,80,12,0,70.2,4,4,49,28.0,16.3,8,12.2,2,182,51,10
Akiem Hicks,7090,DI,CHI,6,0,0,6,68.4,4,3,122,99.2,11.5,14,1,5.3,3,131,130,10,0,71.7,3,2,45,100.0,20.0,9,10.0,2,47,47,7
Danny Trevathan,7177,LB,CHI,5,0,0,6,59.1,0,0,1,2.3,0.0,0,0,0.0,0,43,1,0,0,,0,0,0,0.0,,0,,0,14,0,0
Rodney McLeod,7271,S,PHI,8,0,0,24,61.1,0,0,2,0.7,0.0,0,0,0.0,0,280,2,0,0,61.1,0,0,2,1.7,0.0,0,0.0,0,120,2,0
Tashaun Gipson Sr.,7288,S,CHI,7,0,0,6,64.8,0,0,5,2.1,20.0,1,1,20.0,1,242,5,1,0,74.1,0,0,1,1.0,100.0,1,100.0,1,100,1,1
Julian Stanford,7372,LB,CAR,3,0,0,5,53.9,0,0,6,15.8,0.0,0,0,0.0,0,38,6,0,0,60.0,0,0,1,10.0,0.0,0,0.0,0,10,1,0
