player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
David Quessenberry,7957,T,TEN,13,0,31,69.7,100.0,161,39.6,161,87.8,0,100.0,407,407,91.4,100.0,216,53.1,216
Ben Jones,7099,C,TEN,13,0,31,59.4,100.0,151,39.0,151,76.4,2,100.0,387,387,83.7,100.0,212,54.8,212
David Andrews,9948,C,NE,13,0,19,79.6,100.0,245,64.1,245,76.1,2,100.0,382,382,57.2,100.0,58,15.2,58
Laken Tomlinson,9461,G,SF,13,0,28,56.3,100.0,129,34.5,129,71.8,2,100.0,374,374,79.8,100.0,203,54.3,203
Ryan Tannehill,7014,QB,TEN,13,0,31,60.8,99.4,153,41.2,154,60.5,0,94.2,371,394,60.1,96.8,209,56.3,216
Daniel Brunskill,34807,G,SF,13,0,28,61.3,100.0,129,35.0,129,65.2,0,100.0,369,369,68.0,100.0,201,54.5,201
Alex Mack,4944,C,SF,13,0,28,65.1,100.0,129,35.0,129,69.0,1,100.0,369,369,71.0,100.0,201,54.5,201
J.C. Tretter,7904,C,CLV,13,0,8,68.7,100.0,207,56.3,207,71.1,2,100.0,368,368,68.2,100.0,126,34.2,126
Joel Bitonio,8670,G,CLV,13,0,8,83.7,100.0,207,56.3,207,91.1,1,100.0,368,368,87.0,100.0,126,34.2,126
Wyatt Teller,46131,G,CLV,13,0,8,77.3,100.0,207,56.3,207,90.1,3,100.0,368,368,93.4,100.0,126,34.2,126
Brian O'Neill,46854,T,MIN,13,0,18,62.0,100.0,80,22.0,80,65.3,1,100.0,364,364,65.5,100.0,254,69.8,254
Ezra Cleveland,41973,G,MIN,13,0,18,66.9,100.0,80,22.0,80,69.0,1,100.0,364,364,63.7,100.0,254,69.8,254
Oli Udoh,28394,G,MIN,13,1,18,80.9,100.0,80,22.0,80,64.6,6,100.0,364,364,58.6,100.0,254,69.8,254
Cesar Ruiz,59857,G,NO,13,0,20,59.0,100.0,141,39.1,141,58.5,0,100.0,361,361,55.1,100.0,177,49.0,177
Kevin Zeitler,7032,G,BLT,13,0,3,57.6,100.0,236,65.7,236,65.8,2,100.0,359,359,82.1,100.0,93,25.9,93
D.J. Humphries,9457,T,ARZ,13,0,1,75.1,100.0,98,27.5,98,76.9,1,100.0,357,357,66.3,100.0,207,58.0,207
Kirk Cousins,7102,QB,MIN,13,0,18,60.0,100.0,80,22.7,80,60.0,0,97.0,353,364,60.0,99.6,253,71.7,254
Jordan Mailata,66916,T,PHI,11,0,24,70.1,100.0,106,30.1,106,83.8,1,100.0,352,352,83.3,100.0,216,61.4,216
Tyler Biadasz,41178,C,DAL,13,0,9,60.3,100.0,132,37.6,132,65.7,2,100.0,351,351,66.8,100.0,186,53.0,186
Alejandro Villanueva,9091,T,BLT,13,0,3,71.5,100.0,230,65.7,230,70.1,3,100.0,350,350,61.9,100.0,89,25.4,89
Ereck Flowers,9442,G,WAS,13,0,32,61.3,100.0,96,27.5,96,64.8,0,100.0,349,349,68.9,100.0,226,64.8,226
