player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Jack Conklin,10642,T,CLV,4,0,8,93.5,100.0,78,57.8,78,91.7,0,100.0,135,135,76.3,100.0,43,31.9,43
Joel Bitonio,8670,G,CLV,4,0,8,74.7,100.0,78,57.8,78,86.1,1,100.0,135,135,78.8,100.0,43,31.9,43
Wyatt Teller,46131,G,CLV,4,0,8,64.8,100.0,78,57.8,78,73.2,1,100.0,135,135,78.0,100.0,43,31.9,43
J.C. Tretter,7904,C,CLV,4,0,8,61.3,100.0,78,57.8,78,73.1,0,100.0,135,135,66.8,100.0,43,31.9,43
David Quessenberry,7957,T,TEN,4,0,31,61.6,100.0,56,42.4,56,73.2,0,100.0,132,132,79.1,100.0,69,52.3,69
Nate Davis,46808,G,TEN,4,0,31,66.5,100.0,56,42.4,56,67.9,0,100.0,132,132,58.7,100.0,69,52.3,69
Ryan Tannehill,7014,QB,TEN,4,0,31,60.4,100.0,56,44.4,56,60.3,0,95.5,126,132,60.0,100.0,69,54.8,69
Baker Mayfield,46518,QB,CLV,4,0,8,60.0,100.0,76,60.3,76,60.0,0,96.9,126,130,60.0,97.7,42,33.3,43
Ryan Ramczyk,11787,T,NO,4,0,20,80.2,100.0,48,38.4,48,80.7,0,100.0,125,125,67.0,100.0,63,50.4,63
Andrus Peat,9446,G,NO,4,0,20,43.5,100.0,48,38.4,48,58.9,0,100.0,125,125,57.3,100.0,63,50.4,63
Cesar Ruiz,59857,G,NO,4,0,20,58.6,100.0,48,38.4,48,62.5,0,100.0,125,125,55.8,100.0,63,50.4,63
Ben Jones,7099,C,TEN,4,0,31,59.6,100.0,53,42.7,53,77.0,2,100.0,124,124,85.2,100.0,65,52.4,65
Calvin Throckmorton,28238,G,NO,4,0,20,42.9,100.0,46,38.0,46,57.2,0,100.0,121,121,66.0,100.0,61,50.4,61
Bradley Bozeman,27934,C,BLT,4,0,3,72.7,100.0,79,68.1,79,75.7,0,100.0,116,116,73.3,100.0,28,24.1,28
